Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
vahetama,,Par,värvi,kolme aasta jooksul,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
rakendama,,Par,kõrgemaid karistusmäärasid,nende suhtes,2,2,0,5,4,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,preverbal
tekitama,,Par,skandaale,segaste rahatehingute tõttu,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
vahetama,,Par,39 Liikori bussi,uuemate vastu,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
kaitsma,Ill,Par,inimest,nii viiruste kui bakterite eest,1,5,-4,6,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
remontima,,Gen,Tartu Raekoja kella,viis aastat tagasi,3,3,0,1,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
maksma,,Par,üüri,trükikoja majja võtmise eest,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
leidma,,Par,aset,praktiliselt kõigi NSV Liidust lahkuvate naabrite juures,1,7,-6,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
vedama,,Par,ühiskonda,enda järel,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,preverbal
veeretama,,Par,probleemi,teise kaela,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,preverbal
seadma,,Par,seda,kahtluse alla,1,2,-1,3,2,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
võtma,,Par,vastutust,enda peale,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,preverbal
kirjutama,,Gen,seeria,laulude põhjal,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
võtma,,Nom,olukord,kontrolli alla,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
pidama,,Par,nõu,kinniste uste taga,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
kuulama,,Par,tunnistusi,Diana ja Dodi Fayedi surma asjaolude kohta,1,7,-6,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
hoidma,,Par,teda,oma käte vahel,1,3,-2,4,2,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
valima,,Gen,kelle,televaatajate esitatud ligi 300 kandidaadi seast,1,6,-5,7,2,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
nõudma,,Par,piletiraha,Laura puudumise tõttu,1,3,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
sokutama,,Nom,ameeriklased,riigi etteotsa,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
tegema,,Par,riskantseid katseid,soovi korral,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
lööma,,Par,lamenti,hiigelarve pärast,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
kutsuma,Ill,Par,mida,kauge allusiooni põhjal,1,3,-2,5,3,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
otsima,Ill,Par,kedagi kolmandat,rahva soosikute Lennart Meri ja Arnold Rüütli kõrvale,2,8,-6,1,9,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
liigutama,,Nom,klaver,viie noore mehe jõul,1,4,-3,6,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
püüdma,Ine,Par,kala,järve ääres,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
suruma,,Par,valkjaspunaselt hõõguvat söetükki,pöidla ja nimetissõrme varal,3,4,-1,6,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
ootama,,Par,mind,nurga taga,1,2,-1,3,2,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
fikseerima,,Par,mind,prillide järgi,1,2,-1,3,2,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
masseerima,,Par,mõlemat isuäratavat tippu,pöidla ja pikk-peetri abil,3,4,-1,2,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
korraldama,,Nom,elu,aastate eest,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
sõnama,,Par,midagi,selle peale,1,2,-1,1,3,indefinite,indefinite,pronominal,pronominal,postposition,nonshifted,preverbal
mõistma,,Par,kohut,minu üle,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
toppima,,Nom,ta,Moskva poolt,1,2,-1,9,8,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
kaitsma,Ill,Par,mind,tema eest,1,2,-1,3,2,indefinite,indefinite,pronominal,pronominal,postposition,shifted,preverbal
lõksutama,,Par,kihvu,minu poole,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,preverbal
kandma,,Par,hoolt,enese eest,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
kiitma,,Nom,sa,selle eest,1,2,-1,3,2,indefinite,indefinite,pronominal,pronominal,postposition,shifted,preverbal
jätma,,Gen,oma püha eesmärgi,une ja kõhutäie pärast,3,4,-1,6,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
pöörama,,Par,selga,tuule poole,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
saama,,Par,midagi,hamba alla,1,2,-1,3,2,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
katkestama,Ill,Gen,oma teekonna,sinu viletsa elaja pärast,2,4,-2,1,7,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
tegema,,Par,seda,Jumala eest,1,2,-1,2,5,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,preverbal
keerama,,Gen,vähemalt 1000 vatise pirni,tavalise pisikese lambikese asemele,4,4,0,1,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
kuulma,,Par,hääli,ukse taga,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
korjama,,Nom,oma riided,voodite vahelt,2,2,0,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
ajama,,Gen,hirmu,naha vahele,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
tõmbama,,Nom,kardin,hotelliakna eest,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
andma,,Gen,niisuguse tagasihoidliku summa,mulle osutatud teenuse eest,3,4,-1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
otsima,,Par,kaitset,tema juurest,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
võtma,Ill,Par,Neljandat koos tibudega,kaitse alla,3,2,1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
haarama,Ill,Gen,iga pala,lõugade vahele,2,2,0,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
sisendama,Ill,Par,elamise tarvidust,terava noka abil,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
viima,,Nom,ta,teiste hulka,1,2,-1,4,3,indefinite,indefinite,pronominal,pronominal,postposition,shifted,preverbal
päästma,,Gen,ta,õigusemõistjate käest,1,2,-1,3,2,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
hoidma,,Par,huvi,tema vastu,1,2,-1,4,3,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,preverbal
tirima,,Par,vasikat,lehma seest,1,2,-1,4,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
laduma,Ill,Nom,terad,enda seest,1,2,-1,5,4,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,preverbal
suruma,,Par,kätt,pikka kasvu mehe kaenla alt,1,5,-4,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
jätma,,Par,kõike,päeva pealt,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,preverbal
varjama,,Par,nägu,tibutava vihma eest,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
suruma,,Par,ennast,tema vastu,1,2,-1,4,3,indefinite,indefinite,pronominal,pronominal,postposition,shifted,preverbal
ütlema,,Par,mitte midagi põhjapanevat,toimuva kohta,3,2,1,2,5,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,preverbal
panema,,Gen,oma jutustuse,paberi peale,2,2,0,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
kontrollima,,Par,liiklejate andmeid,Interneti kaudu,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
töötama,,Nom,mis,süsteemi loomise käigus,1,3,-2,5,3,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
tundma,,Par,mida,arvutikasutajate seas,1,2,-1,3,2,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
tegema,,Par,Informatsiooni salvestamist või kustutamist,üksikute mällu talletatud bittide baitide või mälusõnade kaupa,4,8,-4,12,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
viima,,Nom,saadud teadmine,korrastamise ja struktureerimise abil,2,4,-2,5,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
leidma,,Par,vastust,andmekaevandamise abil,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
eraldama,,Nom,õppesisu,mille puhul,1,2,-1,3,5,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
lahendama,Ill,Par,taolist probleemi,arvuti abil,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
vahetama,Ill,Par,mõtteid,vastava meetodi üle,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
tundma,,Par,huvi,graafiteooria vastu,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
diagnoosima,,Nom,eosinofiilne gastroenteriit,37 aasta jooksul s.t aastatel 1950-1987,2,6,-4,1,9,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
ajendama,,Par,inimese tegutsemist,mille kohaselt,2,2,0,1,4,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
ütlema,,Par,midagi täpsemat,selle hinnangulise näitaja kohta,2,4,-2,2,4,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,preverbal
maksma,,Par,palka,tühjalt istutud töötundide eest,1,4,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
leidma,,Par,kogu materjali,soovi korral,2,2,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
arvama,Ill,Par,tedagi,nende perifeeria kentauride hulka,1,4,-3,5,2,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
põhjustama,,Par,detekteerimise läve ületavaid häireid,tsentraaltähe juures,4,2,2,2,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
saama,,Par,faktilist kinnitust,nende olemasolu kohta,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
võtma,Ill,Par,täisajatööd,2 nädala jooksul,1,3,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
määrama,,Nom,palgad,ametiühingute poolt,1,2,-1,4,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
viima,,Par,seda,võõra platsi peale,1,3,-2,5,3,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
tegema,,Nom,mis,mõlema puhul,1,2,-1,3,2,indefinite,indefinite,pronominal,pronominal,postposition,shifted,preverbal
tähistama,Ill,Par,nääri,jõulude asemel,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
panema,,Gen,selle narusmaili,selle pärast,2,2,0,3,2,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,preverbal
vahetama,,Par,teda,millegi vastu,1,2,-1,3,2,indefinite,indefinite,pronominal,pronominal,postposition,shifted,preverbal
täitma,,Nom,riigikassa,maksude näol,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
koguma,,Nom,mis,töötamise ajal,1,2,-1,4,3,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
õmblema,,Nom,A täht,rinna peale,2,2,0,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
tutvustama,,Par,meid,minu arust,1,2,-1,1,3,indefinite,indefinite,pronominal,pronominal,postposition,nonshifted,preverbal
mõtlema,,Par,mida,paastu all,1,2,-1,3,2,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
pumpama,,Par,raha,ühe mehe käest,1,3,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
pakkuma,,Gen,selle kandi,selle pärast,2,2,0,3,2,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,preverbal
leppima,,Nom,see Viimsi muuseumi külastus,mille kaudu,4,2,2,2,7,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
tapma,,Nom,kes,usu ja Jeesuse nime pärast,1,5,-4,6,5,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
saama,,Nom,olukord,kontrolli alla,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
