Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
通過,,,奈良県 を,3.5 km だけ,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
指名,,,彼 を,2 巡 全体 33 位 で,2,6,-4,2,4,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,preverbal
競う,,,スコア を,短距離走 槍投げ 走り幅跳び 円盤投げ ハードル で,2,6,-4,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
務める,,,州議会 議員 を,1953 年 まで,3,3,0,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
取り除く,,,藁 を,刈り取っ た 稲 から,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
実行,,,SQL 文 SELECTC 1 FROMT ; を,同じ テーブル T に対して,7,4,3,3,11,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
する,,,かつて 本紙 で も 紹介 し た こと が ある コミケ に 反対 する キリスト教会 を,彷彿 と,16,2,14,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
精査,,,これ まで 得 た 情報 を,今後 も,6,2,4,3,9,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
組む,,,コンビ を,フィオ と,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
挙げる,,,決勝 ゴール を,古巣 ・ ジェノア と の 開幕戦 で,3,7,-4,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
出す,,,不 信任案 を,電話 で,3,2,1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
受ける,,,高い 評価 を,ヨーロッパ 中 で,3,3,0,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
退部,,,明治大学 野球部 を,一場 も,3,2,1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
いう,,,法律 で 犯罪 と 規定 さ れ て いる もの を,単位 犯罪 と,11,3,8,7,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
集める,,,オッペンハイマー が 率いる 優秀 な 科学者 を,全米 から,7,2,5,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
直結,,,200 V 三 相 交流モーター と 交流発電機 を,電磁気学 の 実験 で,8,4,4,2,10,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
いう,,,これ を,高潮 線 と,2,3,-1,5,2,indefinite,indefinite,pronominal,nonpronomial,postposition,shifted,preverbal
増やす,,,店舗 の 数 を,売り上げ の 推移 を 見極め た うえ で,4,8,-4,3,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
する,,,雪入 ふれあい の 里 公園 を,起点 と,6,2,4,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
とる,,,批判的 な 態度 を,1950 年代 の 伝統的 モデル に なお 縛ら れ て い た 文学作品 に対し,4,14,-10,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
覆う,,,左 目 を,眼帯 で,3,2,1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
受ける,,,説得 を,ルーデンドルフ から,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
表明,,,協力 を,警察 の ザイサー 大佐 も,2,5,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
移動,,,ディーン を,サム の 元 へ,2,4,-2,7,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
する,,,教養 教育 を,主 目的 と,3,3,0,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
展開,,,インターネット 接続 サービス を,ASAHI ネット の 名称 で,4,5,-1,3,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
見抜く,,,敵 の 艦隊 を,レーダー で,4,2,2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
する,,,対話 を,ユーザー 同士 で,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
分類,,,1 万 個 以上 を,高分子 と,5,2,3,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
する,,,天気図 に関する 技能 ・ 知識 や 高山植物 応急処置 の 方法 テント の 設営 技術 等 を,点数 と,16,2,14,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
繰り広げる,,,戦い を,ゼウス と,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
負う,,,軽傷 を,渡辺 巡査長 も,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
する,,,待ち合わせ を,友人 たち と,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
伝達,,,屋根 の 重量 を,柱 の 上部 で,4,4,0,4,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
持つ,,,どんな イメージ を,目標 について,3,2,1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
学ぶ,,,法学 と 経営学 を,マインツ と フランクフルト ・ アム ・ マイン で,4,8,-4,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
指す,,,インベントリ あるいは ある 地域 に 生息 する 生物 の 総 種 数 の 目録 あるいは 目録 を 製作 する ため の 調査 プロジェクト を,生態学 特に 群集 生態学 や 保全 生態学 の 分野 で,24,10,14,2,29,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
確保,,,純利益 を,10 年 3 月期 決算 も,2,6,-4,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
休む,,,水 を 魚 を,魚取沼 で,4,2,2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
伝える,,,航空券 を 安く 買う 禁断 の ワザ を,ここ で,8,2,6,5,15,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
化,,,2 校 を,どちら も,3,2,1,5,3,indefinite,indefinite,nonpronomial,pronominal,postposition,shifted,preverbal
する,,,話し合い を,家族 と,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
絶つ,,,連絡 を,統一 協会 と,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
する,,,イオン グループ ・ 丸井 ・ そごう など の 大型 商業施設 内 における 営業所 を,中心 と,14,2,12,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
説明,,,抗議 の 趣旨 を,本紙 の 取材 に対して,4,4,0,3,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
する,,,津田 正信 を,祖 と,3,2,1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
する,,,ホワイトニング を,こちら で,2,2,0,2,4,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
行う,,,操 艦 と 砲術 の 訓練 を,同 方面 で,7,3,4,2,9,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
覚える,,,悔し さ を,そんな 燐 に対して,3,3,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
終える,,,レギュラー シーズン を,第 17 回 スーパーボウル を 優勝 し た 前年 より 素晴らしい 成績 で,3,13,-10,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
する,,,従来 の 独身 キャリアウーマン が 提示 し て き た 働き 方 を 見 て き た 若い世代 が 仕事 のみ で 年老い て いく 女性 の 先輩 を,他山の石 と,29,2,27,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
する,,,キノコ 関連 の 贈り物 を,友人 から,5,2,3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
迎える,,,60 回 を,2007 年 に,3,3,0,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
言う,,,アメンボ など の 水面 や 水辺 に 生活 する グループ を,両生 カメムシ 類 と,11,4,7,6,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
手に入れる,,,法学博士 号 と 司祭 の 資格 を,イタリア で,7,2,5,2,9,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
担当,,,キーボード を,2011 年 06 月 毒 リンゴ サンプラザ中野 くん など の ライブ で,2,12,-10,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
する,,,アニメ や BL アニメ その メディアミックス を,得意 分野 と,7,3,4,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
航行,,,沖ノ鳥島 周辺 を,艦艇 10 隻 で,3,4,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
担う,,,国権 を,結局 諸 官 に 押さ れる 形 で,2,8,-6,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
求める,,,オウム 退去 を,その 後 も,3,3,0,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
受ける,,,教育 を,ベッドフォード 校 と ケンブリッジ大学 で,2,5,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
行う,,,署名 を,羽柴 名 で,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
退団,,,中日 を,集団 で,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
受ける,,,補修 を,1942 年 3月 31 日 まで,2,6,-4,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
撃破,,,オスマン帝国 軍 を,現在 の トルコ共和国 ガズィアンテプ 付近 で,3,6,-3,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
奪い取る,,,手綱 を,御者 から,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
設立,,,日本 基督 教会 の 神学校 を,1955 年 4月 から,6,4,2,2,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
担当,,,ECW の レフェリー を,2010 年 2月 まで,4,4,0,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
引き立てる,,,店 の 雰囲気 を,寡黙 な ご 主人 も,4,5,-1,3,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
する,,,受動的 な 探知 を,目的 と,4,2,2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
発揮,,,力 を,日本海 重油 災害 で,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
築く,,,親密さ を,本人 にとって,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
搭載,,,"1,092 名 の 帰還兵 を",クェゼリン 環礁 で,5,3,2,2,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
あわせる,,,顔 を,2004 年 3月 末 に 行わ れ た 桂雀々 の 落語会 落語 の ひろ ば 30 回 記念 公演 で,2,20,-18,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
追いかける,,,王 を,燕青 と 蘇芳 とともに,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
頼む,,,同行 を,上田 から,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
する,,,独 ソ 戦 で の 中央 軍 集団 支援 を,任務 と,10,2,8,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
する,,,大分県 別府市 を,中心 と,3,2,1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
称する,,,自ら を,太陽 の 家 応援団 と,2,5,-3,9,3,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
起用,,,TOSHI を,MASAYA 作 の 楽曲 とともに,2,5,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
解除,,,指定 を,1961 年 4月 10 日 付け で,2,7,-5,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
触れる,,,イメージセンサー 自体 を,これ によって,3,2,1,5,8,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
交わす,,,兄弟 の 契り を,アマテラス と,4,2,2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
果たす,,,全国大会 優勝 を,アメフト で,3,2,1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
関連付ける,,,この 女性 を,運命 の 女神 ・ フォルトゥナ と,3,6,-3,8,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
する,,,次世代 電力ネットワーク の 在り 方 その 実現 に 向け た 方策 の 検討 を,目的 と,14,2,12,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
残す,,,好成績 を,大会 で,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
戦う,,,1 チーム あたり 約 50 試合 を,秋 から 翌春 にかけて,7,4,3,2,9,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
結ぶ,,,手 を,ジャビウス 1 世 と,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
開発,,,新た な 免疫 疾患 治療 の 方法論 を,細胞 内 の シグナル伝達 制御 機構 の 解明 と その 人為的 な 調節 により,8,14,-6,2,10,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
召し上げる,,,土地 を,地主 から,2,2,0,4,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
足す,,,辛 さ を,添え られる サンバル で,3,4,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
率いる,,,レーシングカー メーカー ・ ダラーラ を,現在 も,5,2,3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
継承,,,その 地位 を,現在 も レーシングカー メーカー ・ ダラーラ を 率いる ジャン パウロ ・ ダラーラ から,3,13,-10,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
操作,,,主人公 以外 を,ある 方法 で,3,3,0,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
開設,,,阪神淡路大震災 と 復興 の 記録 の ウェブ サイト を,インターネット で,9,2,7,2,13,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
なる,,,震災 復興 の 情報 発信 を,当時 の 地学 教諭 および 中心 と,6,7,-1,9,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
出す,,,被害届 を,暴行 と 恐喝 容疑 で,2,5,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
行う,,,仕入れ を,平安堂 各 書店 の 店頭 で,2,6,-4,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
受ける,,,支援 を,何者 か から,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
かける,,,殴り込み を,京都 まで,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
する,,,青少年 育成 を,目的 と,3,2,1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
挙げる,,,結婚式 を,ハワイ で,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
公布,,,法律 を,議員 の 辞任 失職 死亡 による 再選挙 に関する,2,8,-6,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
する,,,第一次世界大戦 の 消耗戦 を,破壊力 の 高い 空軍力 で,4,5,-1,10,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
起こす,,,過 呼吸 を,当時 想い を 寄せ て い た 美羽 が 学校 の 屋上 から 飛び降り た 事 による ストレス から,3,19,-16,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
持つ,,,自ら の 個室 を,一人ひとり が,4,2,2,3,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
去る,,,チーム を,1 年 で,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
する,,,河南省 の 洛陽 近郊 を,中心 と,5,2,3,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
配布,,,抗議 ビラ を,首都圏 各地 で,3,3,0,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
観測,,,輸送船 団 を 始め 独航 の タンカー 貨物船 および 病院船 など を,台湾 近海 で,12,3,9,3,15,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
固定,,,砲 の 床板 を,打 込 駐 鋤 で,4,5,-1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
開発,,,コンコルド 機 を,フランス の 航空会社 エール・フランス とともに,3,5,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
引き起こす,,,問題 を,全国 各地 で,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
構成,,,グループ を,十 校 前後 で,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
主催,,,大会 を,輪番 で,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
迎える,,,全盛期 を,フース ・ ヒディンク の 下 で,2,6,-4,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
なす,,,表面的 な 和解 を,ウォリック 伯 と,4,3,1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
みる,,,琴音 の 面倒 を,小学 時代 から,4,3,1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
行う,,,抗議 活動 を,周辺 で,3,2,1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
認める,,,国 と ア 社 の 救済 責任 を,その 緊急安全性情報 より も 前 に 服用 し た 原告 について,8,11,-3,2,11,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
上映,,,この 映像 の 一部 を,会場 で,5,2,3,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
掲載,,,二 人 で 仲良く 暮らし て いる か の ような 嘘 の 文章 を,実際 は そう で は ない の に 守谷 香 氏 の ブログ で,14,14,0,2,17,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
断行,,,不良債権 の 大幅 な 処理 を,注入 さ れ た 公的資金 約 2 兆 円 を 使い切る 形 で,6,13,-7,2,8,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
務める,,,首長 や 政治家 経営者 の アドバイザー 企業 の 監査役 政府委員 自治体 の 各種 委員 等 を,本務 の 傍ら で,16,4,12,2,22,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
する,,,グローバル ヒストリー を,中心 と,3,2,1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
護る,,,次元 回廊 の コア を,敵 も,5,2,3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
表す,,,2 つ の 文字 の 持つ 発音 を,1 字 で,8,3,5,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
果たす,,,共演 を,往年 の 人気 藤子 キャラ と,2,6,-4,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
招く,,,まさか の 結末 を,巨人 の 守護神 クルーン が 大荒れ で,4,7,-3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
製造,,,作業 工具 類 を,一貫 ライン にて,4,3,1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
放送,,,自叙伝 番組 を,コミュニティ FM や JBS で,3,5,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
食べる,,,禁断 の 果実 を,エデンの園 で,4,2,2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
かざる,,,オープニングアクト を,イギリス で の フェス で,2,5,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
葬る,,,葬儀 を,世間 の しきたり どおり 寺 で,2,6,-4,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
救出,,,エイミー ・ マディソン と ウォーレン ・ ミアーズ を,クレーター と 化し た サニーデール から,8,6,2,2,10,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
見せる,,,憤り を,驚く メンバー に対し,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
実施,,,珠洲 中継局 の アナログ 放送 の 長時間 休止 を,2010 年 1月 22 日 正午 から 同 年 1 月 24 日 正午 まで,9,15,-6,2,11,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
発表,,,参入 を,アップル も,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
与える,,,追 加点 を,体 を 張っ た 守備 で,3,6,-3,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
用いる,,,その 方 の 希望 を 叶 える 護符 を,プロフィール に は 気功 と 同時 進行 で,9,8,1,3,13,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
合わせる,,,口裏 を,レティー と,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
入れ替え,,,姿 を,魔法 によって,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
書く,,,X ファイル や ファイナル ・ デスティネーション など の 脚本 を,ジェームズ ・ ウォン と共に,10,4,6,2,16,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
探す,,,戸 建て を,府中 で,3,2,1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
とる,,,コンタクト を,174 社 の 会社 と,2,5,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
受け取る,,,バートレー を,体格 の 似通っ て い た 彼女 から,2,8,-6,6,8,indefinite,indefinite,nonpronomial,pronominal,postposition,nonshifted,preverbal
生み出す,,,この 画期的 な テキスタイル を,梶原 さん と共に,5,3,2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,postposition,shifted,preverbal
捻出,,,部品 や 資料 代 コンテスト 出場 費 を,年間 10 万 円 に 満た ない 活動費 から,8,9,-1,2,12,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
行う,,,テロ活動 を,オウム 真理 教 の ような 国内 で,2,7,-5,2,4,indefinite,indefinite,nonpronomial,nonpronomial,postposition,nonshifted,preverbal
つけ込む,,,そこ を,本来 は 気弱 で プラモ を 愛する 性格 で,2,9,-7,4,7,indefinite,indefinite,pronominal,nonpronomial,postposition,nonshifted,preverbal
