Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
używać,,Gen,ani podstępu ani przemocy,wobec nich,4,2,2,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
wygrać,,Acc,ostatni etap,w lutym,2,2,0,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pociągnąć,,Acc,mnie,do windy,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
stanowić,,Acc,zagrożenie,dla finansów państwa,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
odbijać,,Acc,piłki,o ściany pod oknami,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
powstrzymać,,,się,z pomocą,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
widzieć,,Acc,Karola,na mszy,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
powstrzymać,,,się,od mówienia,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
poznać,,Acc,siebie,dopiero podczas pisania,1,3,-2,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
wywrzeć,,Acc,ogromny wpływ,na niego,2,2,0,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
wziąć,,Acc,pieniądze,na to,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
wybierać,,Acc,produkty,ze straganów,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
nosić,,Acc,koszyk,za nią,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
ciągnąć,,Acc,nas,na dno,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
zamówić,,Acc,wiersze,podczas swoich urodzin,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zrobić,,Acc,to,dopiero w roku 1956,1,4,-3,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
zwracać,,Gen,uwagi,na niego,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
trapić,,Acc,ludzkość,od zarania dziejów,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
odbierać,,Acc,teczkę,z depozytu,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wynajmować,,Acc,posła,do niszczenia konkurencji,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wypijać,,Acc,piwko czy setkę,na rozluźnienie,3,2,1,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
porwać,,Acc,straszydło,za ramię,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zostawić,,ase=Npr,go,na korytarzu,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
wpychać,,Acc,rzeczy,do kieszeni i toreb,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
odnaleźć,,ase=Npr,ją,też w teatrze powieści malarstwie,1,5,-4,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
zdeptać,,Acc,wszystko i wszystkich,po drodze,3,2,1,4,3,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,postverbal
żywić,,Acc,nadzieję,w swym sercu,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
stracić,,Acc,dziewictwo,jeszcze w komunizmie,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wyrzucić,,Acc,cię,z lokomotywy,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
przeganiać,,ase=Npr,go,do domu,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
umieścić,,Acc,ludzi,w Raju,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
kierować,,Ins,towarzystwem,do 2007 roku,1,3,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
kupić,,Acc,jakieś najprawdziwsze świadectwo maturalne,na bazarze,4,2,2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
poprosić,,Acc,panów,o dokumenty,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
błagać,,Acc,mnie,o łaskę,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
zarządzić,,Acc,obławę,na poniedziałek,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
cenić,,Acc,Pana,za honor,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
napisać,,Acc,artykuł,o tym,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
uruchomić,,Acc,przewozy,w Raciborzu-Markowicach i Nieborowicach,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
upowszechnić,,Acc,ten rodzaj sportu,wśród osób niepełnosprawnych,3,3,0,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dopuścić,,Acc,pana senatora Romaszewskiego,do głosu,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
skierować,,Acc,pytanie,do pani posłanki sprawozdawcy,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
odespać,,Acc,tę noc,w czasie postoju,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
powiadomić,,Acc,rodzinę,o samobójczej śmierci mężczyzny,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wyciągnąć,,Acc,mądre i dobre wnioski,z katastrofy,4,2,2,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
podrzucić,,Acc,cię,do domu,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
złożyć,,Acc,zeznania,na policji,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
chwalić,,Acc,pana,przez Maryję,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
nawiązać,,Acc,znajomość,z taką osobą,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
drzeć,,Acc,zelówki,bez opamiętania,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mleć,,Acc,pacierz,obok żarliwie modlącej się i popłakującej matki,1,7,-6,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
odgrodzić,,ase=Npr,ich,od sąsiedztwa niepożądanych oczów,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
wziąć,,Acc,mnie,za rękę,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
wybierać,,Acc,naszych bohaterów i ich losy,z miarką społeczną,5,3,2,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ciągnąć,,ase=Npr,go,za rękaw,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
zwieźć,,Acc,młodzież,z najdalszych krańców województwa,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spowodować,,Acc,agresję,u ryby,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wyrwać,,Gen,wielu intelektualistów,z kręgu tej kultury,2,4,-2,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
nakładać,,Acc,nawilżający krem,na całe ciało,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
cofnąć,,Acc,nogę,ze sprzęgła,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
koncentrować,,Acc,władzę,w swoich rękach,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
robić,,Acc,coś,dla siebie swojego zdrowia i lepszego samopoczucia,1,7,-6,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
otrzymać,,Acc,azyl,w Danii,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prasować,,Gen,bielizny,na starość,1,2,-1,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
brać,,Acc,udział w ruchu związkowym,u was,4,2,2,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
leczyć,,Acc,pacjenta,wbrew jego woli,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
złożyć,,Acc,wspólne zeznanie,z byłą żoną,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
powiedzieć,,Gen,kilka słów,o tej kampanii,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
widzieć,,Gen,domów,na mapach,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zapewnić,,Acc,cię,o tym,1,2,-1,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
zamienić,,Acc,wszystkie swoje osiągnięcia,na olimpijski medal,3,3,0,5,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
objąć,,Acc,Bełchatów,na początku sezonu,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zdzierać,,Acc,pożółkłe zwiędłe liście,z drzew,3,2,1,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
spowodować,,Acc,znaczne zakłócenia w komunikacji kolejowej i lotniczej,na południu kraju,7,3,4,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
płacić,,Gen,mandatów,w postępowaniu mandatowym,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zacząć,,Acc,opowiadanie,od tej najstarszej,1,3,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zrobić,,Gen,tego,za jednym razem,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
rozpoczynać,,Acc,swoją karierę,w latach stalinowskich,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
położyć,,Acc,niebieski skoroszyt,na biurku Trentscha,2,3,-1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
przekazywać,,Gen,pieniędzy,na to zadanie,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dobyć,,ase=Npr,go,z ukrytej pod kaftanem pochwy,1,5,-4,1,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
rzucić,,Ins,obrazem,o podłogę,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dogonić,,ase=Npr,go,dopiero na pobliskim parkingu,1,4,-3,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
wciągnąć,,Acc,kobietę,do łodzi,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dorobić,,Acc,akompaniament gitarowy,do niej,2,2,0,4,3,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
poruszać,,Gen,tych spraw,z matką,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
obracać,,ase=Npr,ją,w palcach,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
dołączyć,,Gen,parę zdjęć,do niego,2,2,0,5,3,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
doświadczyć,,Gen,tego,na sobie,1,2,-1,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
wyduszać,,Acc,soki,z siebie,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
nienawidzić,,Gen,Kościoła,z całej duszy,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
demonstrować,,Acc,swoje niezadowolenie,przed mławską Temidą,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
oddać,,Acc,salę gimnastyczną przy II Liceum Ogólnokształcącym,do użytku,6,2,4,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zaatakować,,Acc,ich łódź,u południowo wschodnich wybrzeży Australii,2,5,-3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zapoznać,,Acc,Grodzickiego,z katechetą,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
przejechać,,Gen,aż 6 pięter,w ten sposób,3,3,0,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
wysupłać,,Acc,banknoty dziesięciomarkowe,zza dekoltu,2,2,0,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
pić,,Gen,kawy,o tak późnej porze,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wyjąć,,Acc,tylko zapałki,z nich,2,2,0,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
wydąć,,Acc,wargi,z pogardą,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zaopatrzyć,,Acc,młodszych kolegów,w worki na śmieci i rękawiczki,2,6,-4,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
brać,,Acc,kurs,na cel,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ewakuować,,Acc,ludzi,z kolejnych miejscowości,1,3,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
świętować,,Acc,swoje 85-lecie,w ten sposób,2,3,-1,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zawiadomić,,Acc,prokuraturę,o wszystkim,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
zanurzyć,,,się,z głową,1,2,-1,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
robić,,Acc,szum,wokół siebie,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
odebrać,,Acc,pieniądze,z rąk Przegrzybka,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ciągać,,ase=Npr,go,po galeriach muzeach teatrach,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
wepchnąć,,ase=Npr,go,do citroena,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
liczyć,,Gen,97 członków,w chwili obecnej,2,3,-1,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
robić,,Acc,to,na własne życzenie,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
głosić,,Acc,takie wywrotowe poglądy,przed takim audytorium,3,3,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
rozpoczynać,,Acc,swoją działalność,od jednego sklepu,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
puścić,,Acc,wzrok,daleko przed siebie,1,3,-2,1,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
pochłonąć,,ase=Npr,go,bez reszty,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
przeżyć,,Acc,swój kryzys,w drugiej klasie liceum,2,4,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zachowywać,,Acc,świeżość,do pięciu miesięcy,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wysłać,,Acc,znalezisko,do Madrytu,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
rozwinąć,,Acc,ledpad,z prawego przedramienia,1,3,-2,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zabrać,,Acc,jakąś książkę,ze sobą,2,2,0,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
montować,,Acc,dziewięćdziesięciominutowy program,z tego,2,2,0,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
rzucić,,Ins,okiem,na nie,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
szukać,,Gen,korka,w polu,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
szukać,,Gen,tych swoich hitlerowców,po lasach,3,2,1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
znieść,,ase=Npr,ją,ze stoickim spokojem,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
nakreślić,,Acc,trzeci werset,pod tamtymi,2,2,0,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wziąć,,Acc,niebieską kredkę,od Karolci,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
identyfikować,,ase=Npr,go,z komunizmem,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
zrobić,,Acc,blokadę,w banku,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
wepchnąć,,ase=Npr,go,bezpośrednio do komory,1,3,-2,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
postawić,,Acc,stację z gazem do samochodów,przy ul. Warszawskiej,5,3,2,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wzbudzać,,Acc,wielkie nadzieje,wśród inwestorów,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prać,,Acc,mózgi,już w przedszkolu,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
postawić,,Acc,Sibircewa,na oblodzonej ziemi,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ponieść,,Acc,dotkliwą porażkę polityczną,w Libanie,3,2,1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zrobić,,Acc,sweter,na niespodziankę,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
brać,,Acc,panią,pod uwagę,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
strzepywać,,Acc,pyłek,z klapy marynarki,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
odróżnić,,Acc,kuropatwę młodą,od starej,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
odbyć,,Acc,karę,w poprawczaku,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
rozstawić,,Acc,szklanki,na stoliku,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
przygotowywać,,Acc,świat,na swoje przyjście,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
stracić,,Acc,ojca i męża,w tsunami,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
uderzyć,,ase=Npr,ją,w twarz,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
znajdować,,Gen,odpowiedzi na nurtujące go pytania,w Kościele,5,2,3,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
wykorzystać,,Gen,swej władzy,dla prawdziwego zreformowania gospodarki,2,4,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prosić,,Acc,sąsiednie republiki kaukaskie i Rosję,o pomoc wojskową,5,3,2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
kupić,,Acc,prawie wszystko,na rynku,2,2,0,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
zrobić,,Gen,tego,za żadne pieniądze,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
wykonywać,,Acc,te prace,bez przerwy,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wypatrzyć,,Acc,coś,w naturze,1,2,-1,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
objąć,,Acc,prowadzenie,po strzale Grecha,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
przekonywać,,Acc,prezydenta Jacquesa Chiraka,do naszych racji,3,3,0,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
trzymać,,Acc,długi płaski klucz,w ręku,3,2,1,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
posłać,,Acc,mnie,do szkoły,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
położyć,,Acc,łokieć,na drabince,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wyciągnąć,,Acc,Wandzię,na brzeg,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
użądlić,,Acc,mnie,w język,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
kierować,,ase=Npr,go,na kursy dywersji,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
umieszczać,,ase=Npr,ją,w Encyklopedii,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
wyciągać,,Acc,wnioski,z błędów,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
całować,,ase=Npr,go,w czoło,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
obracać,,Acc,karty,z cichym szelestem,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wpuścić,,Acc,czarnowłosego mężczyznę,do środka,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
przechowywać,,Acc,Cygana,u siebie,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
nieść,,Acc,prowiant,dla nas,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
śpiewać,,Acc,tradycyjne pieśni,przy tym,2,2,0,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
kochać,,ase=Npr,go,za tę doskonałą bezinteresowność,1,4,-3,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
kochać,,Acc,cię,w kapeluszu i w berecie,1,5,-4,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
kochać,,Acc,cię,w słońcu,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
pełnić,,Acc,bardzo interesującą funkcję,w obu rodzajach reklamy,3,4,-1,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
wysłać,,Acc,pieniądze,na podane konto,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
urządzić,,Acc,obóz wędrowny po Pomorzu,podczas wakacji,4,2,2,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zobowiązywać,,Gen,katolików,do tego aby wierzyli w cuda,1,6,-5,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
