Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
keep,,,the salvage effort,on track,3,2,1,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
have,,,the power,unlike India,2,2,0,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tell,,,IPS,in an interview,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
accept,,,the peace accord,under Indian pressure,3,3,0,3,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
reach,,,an impasse,in talks with both sides,2,5,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
draw,,,protests,from the Tamil National Alliance TNA which was backed by the LTTE in the April general elections held in Sri Lanka,1,21,-20,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
gobble,,,credit,for outcomes that they had little to do with,1,9,-8,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
take,,,a hawkish line,on India,3,2,1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
divest,,,India,of its defensive capability against another nuclear power in Asia,1,10,-9,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
convert,,,Kashmir,into a second Afghanistan,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
understand,,,this,at the end of his term in office,1,8,-7,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
support,,,the Kashmir groups that back jihad,as part of the price Washington is paying to keep Pervez Musharraf happy,6,13,-7,3,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
say,,,anything,for the sake of a free trip to New York or Vienna,1,12,-11,3,6,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
get,,Acc,you,into the trouble that writing an op ed piece against Sonia Gandhi or Atal Behari Vajpayee would instantly,1,18,-17,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
accept,,,Sikkim,as part of India,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
back,,,India,as a permanent member of the U.N. Security Council,1,9,-8,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
leave,,,Washington,as the only one of the permanent five that has not yet done so,1,14,-13,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
take,,,advantage,of a little known little invoked regulation that allowed him to desert his band of brothers,1,16,-15,1,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
join,,,the Guard,in May 1968,2,3,-1,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
earn,,,253 points,in his first year,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
earn,,,340 points,in 1969 - 1970,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
earn,,,enough points to satisfy the requirements for his entire six year hitch,in 1969 - 1970 alone,12,5,7,2,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
earn,,,137 points,in 1970 - 1971,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
earn,,,112 points,in 1971 - 1972,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bring,,,the story,to May 1972 the time that has been the focus of so many news reports when Bush deserted according to anti-Bush filmmaker Michael Moore or went AWOL according to Terry McAuliffe chairman of the Democratic National Committee,2,37,-35,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
put,,,pilots,in desk jobs,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
receive,,,high marks,as a pilot,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
fly,,,intercept missions,with the unit,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
blame,,,Bush,for the Swift boat veterans ’ attack,1,7,-6,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
do,,Acc,it,entirely for their own reasons,1,5,-4,1,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
regard,,,the date of 30 January,as a day of renewed hope one they have been awaiting all their lives,5,14,-9,2,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
reduce,,,the violence,on the day of elections,2,5,-3,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
use,,,their governmental positions,in campaigning,3,2,1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hand,,,100 dollar gifts,to journalists attending a press conference for Allawi,3,8,-5,5,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bring,,,bad memories,to many Iraqis,2,3,-1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
educate,,,Iraqi Shia,on the merits of elections,2,5,-3,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
abuse,,,official state positions and media outlets,in their campaigning,6,3,3,3,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
describe,,,Sha'lan,as a Ba'athist and a former double agent for Saddam and the CIA,1,13,-12,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dismiss,,,Chalabi,as a thief and an Iranian stooge who longs for his own origins by defending Iran,1,16,-15,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
replace,,,former information minister M.S. Al Sahaf,in his nonsensical media statements which can be passed as jokes,6,11,-5,5,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hurl,,,abuses,at the Shia,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
describe,,,Allawi 's face,as that of a f*ed horse,3,6,-3,3,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
dismiss,,,the whole government,as a band of thieves and traitors,3,7,-4,3,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
see,,,that,as a fatal misconception which is doing Sunnis harm,1,9,-8,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
assume,,,power,after the elections,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
offer,,,the hand of peace and reconciliation,to the dissenting parties,6,4,2,2,10,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
have,,,the upper hand,in their areas,3,3,0,3,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
root,,,any Ba'athists in their midst,in return for a promise of sharing power and authority,5,10,-5,3,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
share,,,this country,for the last 14 centuries,2,5,-3,2,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
answer,,,questions about Posada 's whereabouts,with an indefinite shrug,5,4,1,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
take,,,a cue,from another bomber some pesky dark skinned foreigners want extradited CIA operative Michael Meiring,2,14,-12,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
follow,,,his bloody trail,from the Philippines,3,3,0,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
harm,,Acc,me,in any way,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
ask,,,Terry Nichols,about the Philippines,2,3,-1,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wear,,,the brass,in the Philippine military,2,4,-2,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
identify,,,the man attempting to recruit him into the Philippine scheme,as Oliver North,10,3,7,2,12,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
recruit,,Acc,him,into the Philippine scheme,1,4,-3,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
run,,,interference,for the Contra effort,1,4,-3,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
open,,Acc,him,to cross-examination by Wilson,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
sell,,,the C 4,to Quaddaffi,3,2,1,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
have,,,more than 80 non-social contacts with the CIA,since his retirement in 1971,8,5,3,6,13,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
use,,,false evidence,against him,2,2,0,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
involve,,,allegations of sexual abuse of children and animals,at a Ponchatoula La. church,8,5,3,1,15,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
implicate,,,others,in a situation at the church that reportedly occurred two years ago,1,12,-11,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
send,,,Posada,to Iraq,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
foresee,,,the assassination attempt on the pro-India political leader and former Bangladeshi prime minister Sheikh Hasina Wazed last August 21 at a political rally in Dhaka,in advance,25,2,23,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
take,,,a heavy toll,on the Andamans,3,3,0,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
carry,,,the arms and drugs,for their own use and also to deliver to rebels in Aceh and all along the east coast of Africa,4,20,-16,2,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
have,,,little demand for them,in any case,4,3,1,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bring,,,oil,for the Far East and Southeast Asia,1,7,-6,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
foresee,,,the assassination attempt on the pro-India political leader and former Bangladeshi prime minister Sheikh Hasina Wazed last August 21 at a political rally in Dhaka,in advance,25,2,23,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
give,,,a black eye,in the mid-1980s,3,3,0,6,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
maintain,,,a base,at Twante an island off the coat of Myanmar west of the Andaman islands,2,14,-12,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
put,,,a number of secessionist rebels from India 's northeast,in touch with this terrorist network,9,6,3,2,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
divide,,,the Andamans which are the larger and more heavily populated northern islands,from the 20 or so Nicobar Islands in the south,12,10,2,2,21,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
feel,,,a looser,in Afghanistan,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
send,,,Pakistani troops,to Iraq,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
present,,,the ISI,with a list of Taliban extremists and their suspected whereabouts,2,10,-8,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
take,,,no part,in the Taliban insurgency,2,4,-2,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
lead,,,the Pakistani delegation,in the tripartite military meetings with the Afghan and US military on issues related to border issues,3,17,-14,3,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
strike,,,a deal with Karzai,before the elections,4,3,1,2,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
move,,,over 100 Special Forces and helicopters,to Shindand,6,2,4,4,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
place,,,Karzai,in a difficult and sensitive situation,1,6,-5,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
give,,,unlimited sanctuary,to Taliban extremists living on Pakistani soil,2,7,-5,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
show,,,any bravery at all,at any point in his life,4,6,-2,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
absent,,Acc,yourself,from it,1,2,-1,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
give,,,no service,to anyone,2,2,0,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
kill,,,600 Iraqis most of them women and children,in revenge for the deaths of 4 civilian mercenaries one of them a South African,8,15,-7,2,12,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pickle,,,his nervous system,in various highly toxic substances,3,5,-2,3,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
scour,,,Alabama,in search of pilots or anyone who might have remembered seeing Mr. Bush at the time he was serving in the National Guard there,1,24,-23,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
see,,,Mr. Bush,at the time he was serving in the National Guard there,2,11,-9,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ask,,Acc,her,about the handsome young man from Texas,1,7,-6,1,6,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
organize,,,the Republican county chairpersons,in the 67 Alabama counties,4,5,-1,4,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
get,,,those supplies,to them,2,2,0,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
take,,,this work,with the campaign workers there,2,5,-3,3,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
broach,,,the subject,with him,2,2,0,2,4,definite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
offer,,,stories about the drinking he 'd done the night before,kind of as a conversation starter,10,6,4,2,18,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
initiate,,,conversations,particularly in the context of something as serious as a US senatorial campaign,1,13,-12,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spend,,,his life,like this,2,2,0,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
smuggle,,,arms,to Liberia,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
take,,,the guns from the 90s Bosnian war,to Iraq,7,2,5,2,11,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
receive,,,any weapons,from Bosnia,2,2,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bang,,,your head,against the wall,2,3,-1,4,10,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
contract,,,the work,to an international criminal of Bout 's untouchable stature,2,9,-7,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
thank,,,god and a few good souls,for that conviction,6,3,3,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
send,,,this,to congress,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
bring,,,evil,unto the earth,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
stir,,,a hornet 's nest,in the national media,4,4,0,5,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
return,,Acc,you,to your regularly scheduled programming,1,5,-4,1,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
take,,,part,in the activity,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
marry,,,mothers and teen daughters,at the same time,4,4,0,1,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
get,,,the gene,from both parents,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
look,,,fumarase deficiency,for more info,2,3,-1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
outsource,,,special ops intelligence,to Iraq terror group,3,4,-1,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
shout,,,praises,to them,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
receive,,,Mujahedeen children,during the gulf war,2,4,-2,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
absorb,,,Mujahedeen children,into their education system,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
see,,,these kids,as the next generation 's soldiers,2,6,-4,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
cite,,Acc,you,on the topic of that priest conviction,1,7,-6,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
guide,,,our youth,down the path of righteousness,2,5,-3,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
put,,,some information,into it,2,2,0,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
put,,,some information,in there,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
detect,,,the hissing lisp of the lying serpent,in this article,7,3,4,3,10,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
grip,,,the country,for more than a year,2,5,-3,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
have,,,a collection of satanic literature and paraphernalia,in her bedroom,7,3,4,2,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
beat,,,your head,against the wall,2,3,-1,4,10,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hold,,,an exhibition of degenerate art,in 1937,5,2,3,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
curate,,,a parallel show of Aryan art,across the street,6,3,3,3,11,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
give,,,your email and / or phone number,to these guys,7,3,4,2,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
make,,,in road into Loose Change Alex Jones territory,with their new record Rio Grande Blood,8,7,1,3,18,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
use,,,the dominant religion,as a cloak to hide their true motivations and as a tool to control the masses,3,16,-13,3,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
take,,,Bush 's claims to be a christian,at face value,7,3,4,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
provide,,,the scientific and technological entertainment,in our meetings,5,3,2,6,10,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
regard,,,my views,as those of the proverbial taxi driver which you are supposed to question when you visit a country,2,18,-16,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
share,,,some fascinating facts and some personal thoughts about the Israeli Arab conflict,with you,12,2,10,5,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
devote,,,most of my remarks,to the broader picture of the region and its place in world events,4,13,-9,1,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
develop,,,one of the most advanced cultures in the world,at some point in history,9,5,4,8,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
blame,,,this situation,on the United States on Israel on Western Civilization on Judaism and Christianity on anyone and anything except themselves,2,19,-17,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tell,,,right,from wrong,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
destroy,,,the tourism industry of a country,for quite a while,6,4,2,3,10,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
put,,,a metal detector,in front of every train station in Spain,3,8,-5,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
put,,,guards,in front of every concert hall,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
