Verb,NP_len,PP_len,Len_diff,Len,Arg_status,Pronominality,Order
slēpt,2,4,-2,-1,-1,0,0
uzsaukt,1,2,-1,-1,-1,0,0
paraut,2,2,0,0,1,0,0
teikt,1,3,-2,-1,-1,0,0
vest,1,2,-1,-1,-1,-1,0
parādīt,1,2,-1,-1,-1,-1,0
saķert,1,2,-1,-1,-1,0,0
atraut,1,2,-1,-1,-1,0,0
rīkot,2,14,-12,-1,-1,1,0
saņemt,1,2,1,1,1,0,0
aizsūtīt,1,2,-1,-1,-1,0,0
atstāt,2,2,0,0,1,-1,0
pamest,1,2,1,1,1,0,0
aizvest,1,2,-1,-1,-1,-1,0
pagriezt,1,2,-1,-1,-1,-1,0
paņemt,1,2,-1,-1,-1,-1,0
aizvest,1,3,-2,-1,-1,0,0
datēt,1,5,-4,-1,-1,-1,0
turpināt,1,14,-13,-1,-1,0,0
pārdzīvot,2,4,-2,-1,-1,0,0
pārpludināt,2,3,-1,-1,-1,0,0
ieveidot,1,2,-1,-1,-1,0,0
apklusināt,1,3,-2,-1,-1,0,0
evakuēt,1,6,-5,-1,-1,0,0
vērst,1,3,-2,-1,-1,0,0
vērst,2,30,-28,-1,-1,1,0
taisīt,1,3,-2,-1,-1,0,0
nogādāt,2,2,0,0,-1,0,0
vest,1,3,-2,-1,-1,-1,0
pārstrukturēt,2,3,-1,-1,-1,0,0
izdzēst,2,4,-2,-1,-1,0,0
celt,2,9,-7,-1,-1,0,0
sākt,1,11,-10,-1,-1,0,0
piesaistīt,8,6,2,1,-1,0,0
nodrošināt,7,14,-7,-1,-1,0,0
analizēt,3,4,-1,-1,-1,0,0
pamest,2,9,-7,-1,-1,1,0
pieprasīt,1,7,-6,-1,-1,0,0
aplūkot,1,4,-3,-1,-1,0,0
ņemt,2,2,0,0,-1,0,0
uzcelt,1,2,1,1,1,0,0
vispārināt,3,4,-1,-1,-1,0,0
turpināt,1,5,-4,-1,-1,0,0
izraut,1,2,-1,-1,-1,-1,0
