Verb,NP_len,PP_len,Len_diff,Len,Arg_status,Pronominality,Order
dobyć,1,5,4,1,1,1,1
rzucić,1,2,1,1,1,0,1
dogonić,1,4,3,1,1,1,1
wciągnąć,1,2,1,1,1,0,1
dorobić,2,2,0,0,-1,1,1
poruszać,2,2,0,0,-1,0,1
obracać,1,2,1,1,1,1,1
dołączyć,2,2,0,0,-1,1,1
doświadczyć,1,2,1,1,1,0,1
wyduszać,1,2,-1,-1,-1,1,1
nienawidzić,1,3,2,1,1,0,1
demonstrować,2,3,1,1,1,0,1
oddać,6,2,4,1,-1,0,1
zaatakować,2,5,3,1,1,0,1
zapoznać,1,2,1,1,1,0,1
przejechać,3,3,0,0,-1,0,1
wysupłać,2,2,0,0,-1,0,1
pić,1,4,3,1,1,0,1
wyjąć,2,2,0,0,-1,1,1
wydąć,1,2,-1,-1,-1,0,1
zaopatrzyć,2,6,4,1,1,0,1
brać,1,2,1,1,1,0,1
ewakuować,1,3,2,1,1,0,1
świętować,2,3,-1,-1,-1,0,1
zawiadomić,1,2,-1,-1,-1,1,1
zanurzyć,1,2,1,1,1,1,1
robić,1,2,-1,-1,-1,1,1
odebrać,1,3,2,1,1,0,1
ciągać,1,4,3,1,1,1,1
wepchnąć,1,2,1,1,1,1,1
liczyć,2,3,-1,-1,-1,0,1
robić,1,3,2,1,1,1,1
głosić,3,3,0,0,1,0,1
rozpoczynać,2,3,1,1,1,0,1
puścić,1,3,2,1,1,-1,1
pochłonąć,1,2,1,1,1,1,1
przeżyć,2,4,2,1,1,0,1
zachowywać,1,3,2,1,1,0,1
wysłać,1,2,1,1,1,0,1
rozwinąć,1,3,-2,-1,-1,0,1
zabrać,2,2,0,0,-1,1,1
montować,2,2,0,0,-1,1,1
rzucić,1,2,-1,-1,-1,1,1
szukać,1,2,1,1,1,0,1
szukać,3,2,-1,-1,1,0,1
znieść,1,3,2,1,1,1,1
nakreślić,2,2,0,0,1,0,1
wziąć,2,2,0,0,1,0,1
identyfikować,1,2,1,1,1,1,1
zrobić,1,2,-1,-1,-1,0,1
wepchnąć,1,3,2,1,1,1,1
postawić,5,3,-2,-1,1,0,1
wzbudzać,2,2,0,0,1,0,1
prać,1,3,2,1,1,0,1
postawić,1,3,2,1,1,0,1
ponieść,3,2,1,1,-1,0,1
zrobić,1,2,1,1,1,0,1
brać,1,2,1,1,1,0,1
strzepywać,1,3,2,1,1,0,1
odróżnić,2,2,0,0,1,0,1
odbyć,1,2,1,1,1,0,1
rozstawić,1,2,1,1,1,0,1
przygotowywać,1,3,2,1,1,0,1
stracić,3,2,1,1,-1,0,1
uderzyć,1,2,1,1,1,1,1
znajdować,5,2,3,1,-1,0,1
wykorzystać,2,4,2,1,1,0,1
prosić,5,3,2,1,-1,0,1
kupić,2,2,0,0,1,1,1
zrobić,1,3,2,1,1,1,1
wykonywać,2,2,0,0,1,0,1
wypatrzyć,1,2,1,1,1,1,1
objąć,1,3,2,1,1,0,1
przekonywać,3,3,0,0,-1,0,1
trzymać,3,2,1,1,-1,0,1
posłać,1,2,1,1,1,1,1
położyć,1,2,1,1,1,0,1
wyciągnąć,1,2,1,1,1,0,1
użądlić,1,2,1,1,1,1,1
kierować,1,3,2,1,1,1,1
umieszczać,1,2,1,1,1,1,1
wyciągać,1,2,1,1,1,0,1
całować,1,2,1,1,1,1,1
obracać,1,3,2,1,1,0,1
wpuścić,2,2,0,0,-1,0,1
przechowywać,1,2,-1,-1,-1,1,1
nieść,1,2,-1,-1,-1,1,1
śpiewać,2,2,0,0,-1,1,1
kochać,1,4,3,1,1,1,1
kochać,1,5,4,1,1,1,1
kochać,1,2,1,1,1,1,1
pełnić,3,4,-1,-1,-1,0,1
wysłać,1,3,2,1,1,0,1
urządzić,4,2,2,1,-1,0,1
zobowiązywać,1,6,5,1,1,-1,1
odwieźć,1,3,2,1,1,0,1
wziąć,1,2,1,1,1,0,1
dorzucić,2,2,0,0,-1,0,1
wybrać,4,3,1,1,-1,0,1
porwać,1,2,1,1,1,0,1
zapalić,1,2,1,1,1,0,1
położyć,1,2,-1,-1,-1,0,1
wyrwać,1,2,1,1,1,0,1
dostarczyć,1,2,1,1,1,0,1
nawoływać,1,3,2,1,1,0,1
kupić,2,3,1,1,1,0,1
zbijać,1,2,-1,-1,-1,1,1
kupić,3,2,1,1,-1,0,1
opuścić,2,3,-1,-1,-1,0,1
wyganiać,1,2,1,1,1,0,1
poklepać,1,2,1,1,1,1,1
opatrzyć,4,3,-1,-1,1,0,1
układać,1,2,1,1,1,1,1
wykluczyć,1,3,2,1,1,0,1
zamykać,2,2,0,0,1,0,1
oderwać,1,2,1,1,1,0,1
słyszeć,2,2,0,0,-1,1,1
lustrować,4,2,2,1,-1,0,1
rzucać,1,2,1,1,1,1,1
przepisywać,1,2,1,1,1,0,1
spędzać,1,2,1,1,1,0,1
wyciągnąć,1,2,1,1,1,-1,1
odstawić,1,3,2,1,1,0,1
schować,1,2,1,1,1,1,1
przepuścić,1,3,2,1,1,1,1
wydzierżawić,1,2,1,1,1,0,1
porównać,1,2,1,1,1,1,1
chwycić,1,2,1,1,1,1,1
odprawić,1,3,2,1,1,0,1
zastać,1,2,1,1,1,1,1
uprowadzić,1,2,1,1,1,1,1
prostować,1,2,1,1,1,1,1
robić,1,2,1,1,1,0,1
schować,1,3,2,1,1,1,1
przysłać,4,2,-2,-1,1,0,1
przytulić,1,2,1,1,1,1,1
budzić,2,2,0,0,-1,1,1
pozostawić,5,3,2,1,-1,0,1
sprawdzić,2,3,1,1,1,0,1
zabrać,1,2,-1,-1,-1,1,1
zaprosić,1,2,1,1,1,1,1
powiedzieć,2,3,1,1,1,0,1
pochwalić,1,2,1,1,1,0,1
utworzyć,5,2,-3,-1,1,0,1
załatwić,1,2,1,1,1,0,1
wpisać,2,3,1,1,1,0,1
rozbić,2,3,1,1,1,0,1
zetrzeć,2,5,-3,-1,-1,0,1
dostrzegać,1,3,2,1,1,1,1
wykonywać,2,6,4,1,1,0,1
odkryć,1,3,2,1,1,1,1
robić,1,2,1,1,1,1,1
reprezentować,1,2,1,1,1,1,1
dotykać,2,3,1,1,1,0,1
przywieźć,2,2,0,0,-1,0,1
kupować,2,2,0,0,1,0,1
załadować,1,2,-1,-1,-1,0,1
zapłacić,1,2,1,1,1,0,1
zaganiać,1,2,1,1,1,0,1
wyjąć,1,2,-1,-1,-1,0,1
przyłożyć,1,2,1,1,1,1,1
zabierać,4,2,2,1,-1,1,1
nadziać,1,2,1,1,1,1,1
namierzyć,1,3,2,1,1,1,1
namówić,1,2,1,1,1,0,1
narzucać,3,2,1,1,-1,1,1
wybrać,4,2,2,1,-1,0,1
dokonać,2,3,1,1,1,0,1
pominąć,1,2,-1,-1,-1,0,1
nosić,1,2,-1,-1,-1,1,1
budzić,2,2,0,0,-1,1,1
nawiązywać,1,2,1,1,1,0,1
obniżyć,3,4,-1,-1,-1,0,1
wcisnąć,1,2,1,1,1,0,1
zrobić,2,2,0,0,1,1,1
budzić,2,2,0,0,-1,0,1
przechowywać,1,3,2,1,1,1,1
dostrzec,1,3,2,1,1,1,1
kleić,2,2,0,0,1,0,1
doznać,1,2,1,1,1,0,1
oderwać,3,2,1,1,-1,1,1
narazić,1,2,1,1,1,1,1
otwierać,1,2,1,1,1,-1,1
podjąć,2,3,-1,-1,-1,0,1
zdobyć,1,3,2,1,1,0,1
dzielić,1,2,-1,-1,-1,1,1
pozostawiać,1,2,1,1,1,1,1
przełożyć,1,3,2,1,1,0,1
ścigać,1,2,1,1,1,1,1
przeprowadzić,2,5,3,1,1,0,1
puszczać,2,2,0,0,-1,0,1
robić,1,2,-1,-1,-1,1,1
składać,1,2,1,1,1,0,1
uchronić,1,2,1,1,1,1,1
układać,1,3,2,1,1,1,1
widzieć,1,2,-1,-1,-1,1,1
widzieć,1,2,1,1,1,0,1
czytać,1,2,1,1,1,1,1
oderwać,1,3,2,1,1,0,1
wymagać,2,2,0,0,-1,-1,1
zobaczyć,1,3,-2,-1,-1,0,1
zwracać,1,2,-1,-1,-1,1,1
przywozić,1,3,2,1,1,0,1
prowadzić,1,2,1,1,1,1,1
sformułować,3,4,-1,-1,-1,0,1
wpisywać,3,2,-1,-1,1,0,1
szukać,1,4,3,1,1,1,1
atakować,1,4,3,1,1,1,1
wyrzucać,2,2,0,0,-1,0,1
uderzyć,3,2,1,1,-1,0,1
obracać,1,2,1,1,1,0,1
zbezcześcić,1,2,1,1,1,0,1
odwiedzić,1,3,2,1,1,1,1
zmieniać,1,2,1,1,1,0,1
obedrzeć,1,2,-1,-1,-1,1,1
obudzić,1,2,1,1,1,0,1
spuścić,1,2,1,1,1,0,1
oddać,2,2,0,0,-1,0,1
robić,1,2,1,1,1,-1,1
stawiać,1,3,2,1,1,0,1
strzelić,2,2,0,0,-1,0,1
odcinać,1,3,2,1,1,1,1
odnaleźć,4,2,2,1,-1,1,1
odprowadzić,1,3,2,1,1,0,1
utrzymać,1,3,2,1,1,0,1
kierować,1,2,1,1,1,0,1
odsuwać,1,2,1,1,1,0,1
odwinąć,1,2,1,1,1,1,1
uderzyć,2,2,0,0,-1,0,1
odwrócić,1,3,2,1,1,1,1
odziedziczyć,8,2,6,1,-1,0,1
odzyskać,1,2,1,1,1,1,1
odłożyć,1,2,1,1,1,1,1
odłożyć,1,2,1,1,1,0,1
wyznaczyć,1,3,2,1,1,0,1
oglądać,2,2,0,0,1,1,1
ogolić,1,2,1,1,1,0,1
zarzucić,1,2,1,1,1,0,1
okraść,1,4,3,1,1,1,1
posadzić,1,2,1,1,1,0,1
omawiać,1,3,2,1,1,0,1
omówić,2,2,0,0,1,0,1
dać,1,2,1,1,1,1,1
interpretować,1,3,2,1,1,0,1
dopisać,2,3,-1,-1,-1,0,1
oprzeć,1,2,1,1,1,0,1
wyprężyć,1,2,-1,-1,-1,1,1
ograniczać,1,3,2,1,1,0,1
kantować,2,2,0,0,1,0,1
kantować,1,2,1,1,1,0,1
opublikować,2,3,1,1,1,0,1
wyprowadzać,1,3,2,1,1,0,1
wyciągnąć,1,2,1,1,1,1,1
sprzedać,1,3,2,1,1,0,1
otaczać,1,4,3,1,1,0,1
błagać,1,2,1,1,1,1,1
otulić,2,3,1,1,1,0,1
otwierać,1,3,2,1,1,0,1
wpuszczać,1,2,1,1,1,0,1
owinąć,1,2,1,1,1,1,1
rysować,2,2,0,0,-1,0,1
grać,2,2,0,0,1,0,1
sprzedawać,1,3,2,1,1,0,1
robić,1,2,-1,-1,-1,1,1
kupić,4,2,2,1,-1,0,1
ubrać,1,2,1,1,1,1,1
zawiadomić,1,2,-1,-1,-1,1,1
rzucić,1,2,1,1,1,1,1
zawiesić,1,3,2,1,1,0,1
wziąć,4,2,2,1,-1,1,1
złożyć,1,2,-1,-1,-1,1,1
wspierać,1,2,1,1,1,0,1
pić,1,2,1,1,1,0,1
przynieść,1,2,-1,-1,-1,1,1
zawrócić,1,5,4,1,1,0,1
rzucić,1,3,2,1,1,0,1
rzucać,1,2,-1,-1,-1,1,1
zdjąć,3,2,1,1,-1,0,1
przekazać,1,4,3,1,1,1,1
widzieć,6,2,4,1,-1,0,1
pocałować,1,2,1,1,1,1,1
dzielić,1,2,1,1,1,1,1
wywieźć,1,2,1,1,1,1,1
podać,1,2,1,1,1,1,1
podciągnąć,3,2,1,1,-1,0,1
podnieść,1,6,5,1,1,0,1
podrzucić,1,2,1,1,1,0,1
podłączyć,1,3,2,1,1,1,1
odprowadzić,1,3,2,1,1,1,1
odwieźć,2,4,2,1,1,0,1
pogłaskać,1,2,1,1,1,1,1
kierować,1,3,2,1,1,0,1
poklepać,1,2,1,1,1,0,1
zająć,2,2,0,0,-1,1,1
trącać,1,2,1,1,1,1,1
odwozić,1,2,1,1,1,1,1
odzyskać,2,5,3,1,1,0,1
użyć,1,4,3,1,1,0,1
znaleźć,1,2,1,1,1,0,1
zorganizować,2,2,0,0,-1,1,1
obejmować,5,2,3,1,-1,0,1
zaprowadzić,1,3,2,1,1,0,1
zarzucić,1,2,1,1,1,0,1
powiadomić,2,2,0,0,-1,0,1
poprosić,1,4,3,1,1,0,1
poprosić,1,3,2,1,1,0,1
poprosić,1,3,2,1,1,-1,1
robić,1,2,1,1,1,1,1
posadzić,1,3,2,1,1,0,1
wyśledzić,1,2,1,1,1,1,1
postawić,1,5,4,1,1,0,1
postulować,1,2,1,1,1,1,1
wybierać,2,5,3,1,1,0,1
prosić,1,4,3,1,1,1,1
przyłożyć,1,2,1,1,1,0,1
zatopić,2,2,0,0,-1,0,1
potępiać,2,2,0,0,1,0,1
powiedzieć,1,2,1,1,1,0,1
zadłużać,1,4,3,1,1,1,1
pozdrawiać,1,3,2,1,1,1,1
pozostawiać,1,2,1,1,1,1,1
położyć,3,2,1,1,-1,1,1
położyć,1,3,2,1,1,0,1
położyć,1,2,1,1,1,0,1
położyć,1,2,1,1,1,0,1
położyć,1,3,2,1,1,0,1
wymieniać,1,3,2,1,1,1,1
odesłać,1,4,3,1,1,1,1
wznieść,1,2,1,1,1,0,1
prowadzić,1,3,2,1,1,0,1
prosić,4,5,1,1,1,0,1
zawlec,1,2,1,1,1,1,1
prosić,4,3,1,1,-1,0,1
prosić,2,6,4,1,1,0,1
uzgodnić,1,2,-1,-1,-1,0,1
oskarżyć,2,3,-1,-1,-1,0,1
prowadzić,1,2,1,1,1,1,1
przebrać,1,2,1,1,1,1,1
przeprowadzić,1,2,-1,-1,-1,1,1
schować,1,2,1,1,1,1,1
przewieźć,1,2,1,1,1,1,1
pić,1,2,1,1,1,0,1
obserwować,1,3,2,1,1,1,1
widzieć,1,3,2,1,1,0,1
zakładać,2,2,0,0,-1,0,1
przyciągnąć,1,2,1,1,1,0,1
przygryzać,1,3,2,1,1,0,1
przymykać,1,3,2,1,1,0,1
przytrzymać,1,2,1,1,1,1,1
przyzwyczajać,1,3,2,1,1,0,1
zabrać,1,5,4,1,1,1,1
pytać,1,3,2,1,1,0,1
pstrykać,3,2,-1,-1,1,0,1
przysuwać,1,2,1,1,1,0,1
połączyć,1,2,1,1,1,1,1
poprosić,1,2,1,1,1,1,1
robić,1,2,-1,-1,-1,1,1
robić,1,3,2,1,1,1,1
motywować,1,2,1,1,1,1,1
znaleźć,1,2,1,1,1,1,1
powitać,6,2,4,1,-1,0,1
rozbierać,1,2,1,1,1,1,1
rozbić,3,2,1,1,-1,0,1
rozdawać,2,4,2,1,1,0,1
rozdzielać,2,5,3,1,1,0,1
rozpalić,2,2,0,0,1,0,1
rozładować,1,2,1,1,1,1,1
cisnąć,1,2,1,1,1,0,1
rozłożyć,1,2,1,1,1,0,1
wręczyć,1,2,1,1,1,0,1
poprosić,2,2,0,0,-1,0,1
rozwieszać,1,2,-1,-1,-1,0,1
przynieść,4,2,2,1,-1,1,1
wyczuwać,2,2,0,0,-1,0,1
wyciągnąć,3,2,1,1,-1,0,1
schować,1,2,1,1,1,1,1
zamruczeć,1,2,1,1,1,1,1
robić,1,2,-1,-1,-1,1,1
składać,1,4,3,1,1,0,1
wbić,1,3,2,1,1,0,1
skazać,1,4,3,1,1,1,1
przytrzymać,1,2,1,1,1,1,1
skupiać,2,2,0,0,-1,1,1
wywrzeć,2,4,-2,-1,-1,0,1
sprowadzić,1,3,2,1,1,1,1
sprowadzić,1,2,1,1,1,1,1
sprzedawać,2,3,1,1,1,0,1
spytać,3,2,1,1,-1,1,1
spędzić,1,3,2,1,1,0,1
przywieźć,3,2,1,1,-1,0,1
domykać,1,2,1,1,1,-1,1
kłaść,1,2,1,1,1,0,1
stawiać,1,2,1,1,1,1,1
stracić,4,2,2,1,-1,0,1
wynosić,1,3,-2,-1,-1,0,1
określić,1,3,2,1,1,0,1
wyrywać,1,2,1,1,1,0,1
wyprowadzić,1,4,-3,-1,-1,0,1
pociągnąć,1,2,1,1,1,1,1
otworzyć,1,3,2,1,1,1,1
zapraszać,3,2,1,1,-1,0,1
prosić,1,2,1,1,1,1,1
wywieść,1,2,1,1,1,1,1
szukać,1,3,2,1,1,0,1
szukać,1,2,-1,-1,-1,0,1
uniewinnić,1,3,2,1,1,1,1
eliminować,1,3,-2,-1,-1,0,1
odbierać,1,2,-1,-1,-1,1,1
utracić,1,2,1,1,1,0,1
toczyć,1,5,4,1,1,0,1
odprowadzać,1,2,1,1,1,1,1
ustalić,2,5,-3,-1,-1,0,1
przekazać,1,4,3,1,1,0,1
pokryć,2,2,0,0,-1,0,1
wzbudzić,1,2,-1,-1,-1,1,1
wkładać,1,2,1,1,1,0,1
dokonać,2,2,0,0,1,0,1
trzymać,1,2,1,1,1,1,1
wybrać,1,3,2,1,1,1,1
gonić,1,2,1,1,1,0,1
odprowadzić,1,2,1,1,1,0,1
ujrzeć,2,2,0,0,-1,1,1
posiadać,9,2,7,1,-1,1,1
wnieść,1,2,1,1,1,0,1
pousuwać,2,2,0,0,-1,0,1
znaleźć,2,2,0,0,-1,1,1
szukać,1,3,2,1,1,0,1
zaczynać,2,3,1,1,1,0,1
włożyć,1,4,3,1,1,1,1
trzymać,1,2,1,1,1,1,1
trzymać,1,2,1,1,1,1,1
lokalizować,2,2,0,0,1,0,1
oddać,1,2,1,1,1,0,1
oglądać,3,2,1,1,-1,0,1
zwrócić,2,2,0,0,-1,1,1
ubierać,1,5,4,1,1,1,1
uczyć,1,5,4,1,1,1,1
budzić,3,2,1,1,-1,0,1
przemycić,2,2,0,0,1,0,1
uderzyć,1,2,1,1,1,1,1
ująć,2,2,0,0,-1,0,1
przycisnąć,1,2,1,1,1,1,1
ująć,1,2,1,1,1,1,1
wcisnąć,1,2,1,1,1,0,1
układać,1,2,1,1,1,0,1
przysunąć,1,4,3,1,1,0,1
schować,1,2,1,1,1,0,1
zakładać,1,2,1,1,1,0,1
zamówić,2,2,0,0,-1,0,1
pociągnąć,1,3,2,1,1,0,1
utrzymywać,1,4,3,1,1,0,1
połączyć,2,4,2,1,1,0,1
zmieniać,1,2,1,1,1,0,1
umieścić,1,5,4,1,1,1,1
skierować,3,2,1,1,-1,0,1
stłumić,1,3,2,1,1,0,1
posiadać,3,5,2,1,1,0,1
zalecać,1,4,3,1,1,1,1
wyciągać,1,2,-1,-1,-1,0,1
zaczepiać,1,2,1,1,1,0,1
zmniejszyć,1,3,2,1,1,0,1
rozpalić,1,2,1,1,1,0,1
usłyszeć,1,2,1,1,1,0,1
przekroczyć,2,3,1,1,1,0,1
chwytać,2,2,0,0,-1,0,1
przejechać,2,3,1,1,1,0,1
otrzymać,5,2,3,1,-1,0,1
odwiedzić,1,2,1,1,1,1,1
położyć,1,3,2,1,1,0,1
uruchomić,3,5,2,1,1,0,1
podbić,1,3,2,1,1,1,1
spotykać,1,3,-2,-1,-1,0,1
przenieść,2,2,0,0,1,0,1
demonstrować,1,6,5,1,1,1,1
spostrzec,2,3,1,1,1,0,1
informować,2,2,0,0,-1,1,1
stworzyć,3,3,0,0,1,0,1
widzieć,2,2,0,0,-1,1,1
wprowadzić,2,2,0,0,-1,0,1
pobrać,1,3,2,1,1,0,1
wykreślić,2,2,0,0,-1,1,1
odkryć,4,2,2,1,-1,0,1
rozpylać,5,6,1,1,1,0,1
utrzymać,1,2,1,1,1,0,1
otrzymać,4,2,2,1,-1,0,1
obsługiwać,1,3,2,1,1,0,1
zwrócić,1,13,12,1,1,-1,1
wyprowadzić,1,2,1,1,1,0,1
ważyć,3,2,1,1,-1,0,1
wcisnąć,1,3,2,1,1,1,1
ściągać,1,2,1,1,1,1,1
wypożyczyć,2,3,1,1,1,0,1
kupić,3,3,0,0,1,0,1
odnieść,2,2,0,0,-1,0,1
przekroczyć,2,3,1,1,1,0,1
zgromadzić,4,2,2,1,-1,1,1
odwieźć,1,2,1,1,1,1,1
wezwać,3,2,-1,-1,1,0,1
wziąć,1,2,1,1,1,1,1
wziąć,4,2,2,1,-1,0,1
widzieć,3,2,1,1,-1,0,1
widzieć,1,4,3,1,1,1,1
widzieć,1,3,2,1,1,1,1
widzieć,1,3,2,1,1,0,1
widzieć,3,2,1,1,-1,0,1
widzieć,1,3,2,1,1,1,1
widzieć,2,4,-2,-1,-1,0,1
widzieć,1,4,3,1,1,0,1
zjeść,1,2,1,1,1,1,1
przestawić,2,3,1,1,1,0,1
szukać,3,3,0,0,1,0,1
nasyłać,3,3,0,0,-1,0,1
wieźć,4,3,-1,-1,1,0,1
wygrzebywać,1,2,1,1,1,0,1
studiować,2,2,0,0,1,0,1
przekroczyć,2,3,1,1,1,0,1
przekroczyć,2,3,1,1,1,0,1
witać,1,2,1,1,1,0,1
przepraszać,1,4,3,1,1,1,1
informować,1,2,-1,-1,-1,1,1
dodać,2,2,0,0,-1,0,1
wzbudzić,2,2,0,0,-1,1,1
puszczać,2,2,0,0,-1,0,1
przestawić,2,2,0,0,1,0,1
wozić,1,2,1,1,1,0,1
wywieźć,1,2,1,1,1,1,1
wprowadzać,1,2,1,1,1,0,1
wsadzić,1,3,2,1,1,1,1
wsadzić,1,4,3,1,1,1,1
wsunąć,1,2,1,1,1,1,1
położyć,1,2,-1,-1,-1,1,1
wydostać,1,2,-1,-1,-1,0,1
znaleźć,1,2,1,1,1,0,1
zawołać,1,2,1,1,1,1,1
wybudować,1,2,1,1,1,-1,1
wyciągać,1,2,-1,-1,-1,1,1
wyciągać,1,2,1,1,1,0,1
wyciągnąć,1,2,1,1,1,1,1
wyciągnąć,1,2,1,1,1,1,1
wyciągnąć,1,2,1,1,1,0,1
wyciągnąć,1,2,-1,-1,-1,0,1
wydostać,2,2,0,0,1,0,1
wygrać,1,2,1,1,1,1,1
wygrywać,1,2,1,1,1,1,1
wygrzebywać,2,2,0,0,-1,0,1
wykąpać,1,2,1,1,1,1,1
wymiatać,1,2,1,1,1,1,1
wymuszać,1,2,1,1,1,1,1
wynajmować,2,4,2,1,1,0,1
znaleźć,2,3,1,1,1,1,1
wypchnąć,1,2,1,1,1,1,1
wypełnić,1,2,1,1,1,1,1
wypowiadać,1,7,6,1,1,1,1
wyprzedzać,1,3,2,1,1,0,1
roztrzaskać,1,2,1,1,1,1,1
zobaczyć,1,2,1,1,1,0,1
wyrwać,1,2,1,1,1,1,1
wysunąć,2,3,-1,-1,-1,0,1
wysyłać,1,3,2,1,1,1,1
wytrzeć,1,2,1,1,1,0,1
wywiercić,1,2,1,1,1,0,1
wywieźć,1,2,1,1,1,1,1
wziąć,1,2,1,1,1,1,1
nastawić,3,2,1,1,-1,0,1
wziąć,1,2,1,1,1,0,1
wziąć,1,2,1,1,1,0,1
wziąć,1,2,-1,-1,-1,0,1
wziąć,1,2,-1,-1,-1,1,1
wznowić,1,4,3,1,1,1,1
postawić,1,2,1,1,1,1,1
włożyć,1,2,1,1,1,0,1
obserwować,1,2,-1,-1,-1,0,1
brać,1,2,1,1,1,1,1
zaprosić,1,2,1,1,1,1,1
wynieść,4,4,0,0,1,0,1
spenetrować,1,3,2,1,1,0,1
zrobić,1,2,-1,-1,-1,1,1
kupić,6,2,4,1,-1,0,1
garbować,1,3,2,1,1,0,1
zabezpieczyć,1,4,3,1,1,0,1
zabierać,3,2,1,1,-1,0,1
zabrać,2,2,0,0,-1,1,1
zacisnąć,1,3,2,1,1,0,1
zaciągnąć,3,2,1,1,-1,0,1
kupić,1,2,-1,-1,-1,0,1
zagonić,1,3,2,1,1,1,1
zagrzebać,1,2,1,1,1,1,1
zaliczyć,1,2,1,1,1,0,1
odwiedzić,2,2,0,0,1,0,1
zaatakować,1,4,3,1,1,1,1
zanurzyć,1,2,1,1,1,0,1
zapraszać,1,2,1,1,1,1,1
zaprosić,1,2,1,1,1,1,1
zaprosić,1,2,1,1,1,1,1
zaprowadzić,1,2,1,1,1,0,1
zapytać,1,3,2,1,1,1,1
ująć,1,2,1,1,1,0,1
włożyć,1,3,2,1,1,0,1
zastawać,1,3,2,1,1,0,1
ssać,2,7,5,1,1,0,1
zawrzeć,1,3,2,1,1,-1,1
zajmować,2,3,1,1,1,0,1
załadować,1,2,-1,-1,-1,1,1
zlokalizować,1,3,2,1,1,0,1
zdjąć,2,2,0,0,-1,0,1
