Verb,NP_len,PP_len,Len_diff,Len,Arg_status,Pronominality,Order
rebre,2,9,7,1,1,0,1
proposar,15,12,-3,-1,1,0,1
responsabilitzar,5,2,3,1,-1,0,1
conèixer,3,8,5,1,1,0,1
endur-se,1,19,18,1,1,1,1
llençar,1,2,1,1,1,1,1
subjectar,1,2,1,1,1,1,1
esperar,2,5,3,1,1,0,1
assecar,1,4,3,1,1,1,1
patir,8,3,5,1,-1,0,1
posar,1,2,1,1,1,1,1
lligar,1,4,3,1,1,1,1
invertir,4,13,9,1,1,0,1
fer,4,3,-1,-1,1,0,1
invertir,4,7,3,1,1,0,1
multiplicar,2,2,0,0,1,0,1
reforçar,8,7,-1,-1,1,0,1
superar,3,3,0,0,1,0,1
recórrer,3,4,1,1,1,0,1
realitzar,3,2,-1,-1,1,0,1
plantejar,18,10,8,1,-1,0,1
plantejar,29,10,19,1,-1,0,1
secundar,2,7,5,1,1,0,1
rebre,13,12,-1,-1,1,0,1
comptar,54,3,51,1,-1,0,1
fer,1,2,1,1,1,0,1
potenciar,2,3,1,1,1,0,1
repetir,1,3,2,1,1,0,1
estendre,1,6,5,1,1,1,1
equipar,3,5,-2,-1,-1,0,1
tenir,4,9,5,1,1,0,1
mostrar,2,29,27,1,1,0,1
acollir,10,8,2,1,-1,0,1
quedar,1,3,2,1,1,0,1
impartir,10,7,3,1,-1,0,1
suposar,5,4,-1,-1,1,0,1
portar,12,2,10,1,-1,0,1
produir,4,6,-2,-1,-1,0,1
dirigir,10,6,-4,-1,1,0,1
fer,2,3,1,1,1,0,1
saltar,3,3,0,0,-1,0,1
anar,4,3,1,1,-1,0,1
publicar,13,3,-10,-1,1,0,1
representar,2,34,32,1,1,0,1
fer,2,2,0,0,1,0,1
presentar,3,7,4,1,1,0,1
mantenir,2,16,14,1,1,0,1
mantenir,1,36,35,1,1,0,1
rebre,2,5,3,1,1,0,1
il·luminar,5,16,11,1,1,0,1
escollir,5,12,7,1,1,0,1
projectar,4,3,1,1,-1,0,1
superar,3,3,0,0,-1,0,1
incrementar,2,10,8,1,1,0,1
mantenir,1,13,12,1,1,0,1
retirar,4,2,2,1,-1,0,1
anar,4,3,1,1,-1,0,1
alertar,3,3,0,0,1,0,1
iniciar,3,12,9,1,1,0,1
celebrar,16,2,14,1,-1,0,1
reunir,3,3,0,0,1,0,1
acollir,25,7,18,1,-1,0,1
constituir,7,10,3,1,1,0,1
tenir,2,2,0,0,1,0,1
fer,2,5,3,1,1,0,1
donar,1,7,6,1,1,0,1
anar,6,5,1,1,-1,0,1
estar,1,6,5,1,1,0,1
invertir,2,8,6,1,1,0,1
crear,5,3,-2,-1,1,0,1
inaugurar,5,2,3,1,-1,0,1
fer,4,7,3,1,1,0,1
abordar,6,21,15,1,1,0,1
atracar,9,3,6,1,-1,0,1
treure,1,4,3,1,1,0,1
retirar,2,2,0,0,1,0,1
localitzar,10,5,5,1,-1,0,1
posar,15,7,-8,-1,1,0,1
representar,7,5,2,1,-1,0,1
liderar,9,4,5,1,-1,0,1
prendre,1,16,15,1,1,0,1
invertir,6,25,19,1,1,0,1
esdevenir,2,7,5,1,1,0,1
omplir,5,9,4,1,1,0,1
recollir,2,5,3,1,1,0,1
concórrer,2,2,0,0,1,0,1
convocar,13,5,-8,-1,1,0,1
distendre,3,5,2,1,1,0,1
concórrer,3,2,-1,-1,1,0,1
millorar,7,13,6,1,1,0,1
visitar,1,12,11,1,1,0,1
anar,2,9,7,1,1,0,1
accedir,13,3,10,1,-1,0,1
resoldre,3,7,4,1,1,0,1
instruir,2,10,8,1,1,0,1
dipositar,2,2,0,0,1,0,1
dipositar,1,2,1,1,1,0,1
vigilar,5,3,-2,-1,1,0,1
omplir,2,4,2,1,1,0,1
posar,3,27,24,1,1,0,1
invertir,4,16,12,1,1,0,1
cobrir,9,3,6,1,-1,0,1
promocionar,3,5,-2,-1,-1,0,1
emparar,37,3,34,1,-1,0,1
evitar,6,3,3,1,-1,0,1
portar,17,6,11,1,-1,0,1
organitzar,5,5,0,0,-1,0,1
fer,4,5,1,1,1,0,1
fer,3,10,7,1,1,0,1
ajudar,4,6,2,1,1,0,1
augmentar,4,5,-1,-1,-1,0,1
interposar,5,7,2,1,1,0,1
impedir,20,4,16,1,-1,0,1
esdevenir,4,4,0,0,1,0,1
reduir,9,4,5,1,-1,0,1
valorar,13,4,9,1,-1,0,1
emetre,2,2,0,0,1,0,1
patir,8,9,1,1,1,0,1
acordar,2,6,4,1,1,0,1
col·laborar,5,13,8,1,1,0,1
col·laborar,5,8,3,1,1,0,1
col·laborar,3,19,16,1,1,0,1
col·laborar,3,6,3,1,1,0,1
abordar,2,3,-1,-1,-1,0,1
treballar,13,7,6,1,-1,0,1
oferir,2,6,4,1,1,0,1
celebrar,4,2,-2,-1,1,0,1
fer,1,14,13,1,1,0,1
fer,2,21,19,1,1,0,1
entrar,2,3,-1,-1,-1,0,1
traslladar,14,2,12,1,-1,0,1
presentar,1,3,2,1,1,0,1
presentar,4,11,7,1,1,0,1
portar,1,3,2,1,1,0,1
provocar,9,5,-4,-1,1,0,1
presentar,5,5,0,0,-1,0,1
signar,41,5,36,1,-1,0,1
repartir,2,3,1,1,1,0,1
acomiadar,36,3,33,1,-1,0,1
recollir,42,3,39,1,-1,0,1
quedar,3,9,6,1,1,0,1
edificar,10,8,2,1,-1,0,1
atracar,6,6,0,0,1,0,1
atracar,6,6,0,0,1,0,1
tenir,1,3,2,1,1,0,1
fer,2,3,1,1,1,0,1
entrar,3,18,-15,-1,-1,0,1
obtenir,5,3,2,1,-1,0,1
conèixer,2,2,0,0,-1,1,1
ingressar,5,5,0,0,1,0,1
introduir,4,3,1,1,-1,0,1
sofrir,4,2,-2,-1,1,0,1
tenir,2,3,1,1,1,0,1
recollir,2,5,3,1,1,0,1
treure,2,2,0,0,1,0,1
passar,8,7,-1,-1,1,0,1
passar,3,8,-5,-1,-1,0,1
passar,3,3,0,0,-1,0,1
passar,4,4,0,0,-1,0,1
redactar,2,5,3,1,1,0,1
tenir,2,3,1,1,1,0,1
tenir,2,10,8,1,1,0,1
amenaçar,1,3,2,1,1,1,1
venir,3,2,1,1,-1,0,1
confiscar,7,13,6,1,1,0,1
tenir,3,3,0,0,1,0,1
recórrer,5,7,2,1,1,0,1
atènyer,4,10,6,1,1,0,1
ingressar,1,4,3,1,1,0,1
crear,3,8,5,1,1,0,1
presentar,4,21,17,1,1,0,1
enviar,1,2,1,1,1,0,1
fonamentar,8,34,26,1,1,0,1
doblar,4,2,-2,-1,1,0,1
millorar,5,5,0,0,-1,0,1
insistir,4,4,0,0,-1,0,1
fer,2,6,4,1,1,0,1
anar,8,5,3,1,-1,0,1
fer,2,5,3,1,1,0,1
publicar,2,14,12,1,1,0,1
obrir,5,3,2,1,-1,0,1
aprofundir,15,35,20,1,1,0,1
oferir,9,4,-5,-1,1,0,1
manipular,2,6,4,1,1,0,1
retirar,2,5,3,1,1,0,1
tenir,26,4,22,1,-1,0,1
realitzar,8,3,5,1,-1,0,1
denunciar,12,11,-1,-1,1,0,1
filtrar,1,4,3,1,1,0,1
cometre,1,3,2,1,1,0,1
filtrar,1,4,3,1,1,0,1
trigar,1,3,2,1,1,0,1
prendre,2,9,7,1,1,0,1
regularitzar,16,5,-11,-1,1,0,1
detenir,8,23,15,1,1,0,1
sol·licitar,6,2,-4,-1,1,0,1
anar,7,7,0,0,-1,0,1
tramitar,1,3,2,1,1,1,1
oferir,1,8,7,1,1,1,1
practicar,2,4,2,1,1,0,1
treballar,25,4,21,1,-1,0,1
demanar,7,14,7,1,1,0,1
matar,3,2,-1,-1,1,0,1
demanar,12,3,9,1,-1,0,1
atacar,3,5,2,1,1,0,1
provocar,4,8,4,1,1,0,1
cobrar,5,14,9,1,1,0,1
posar,1,2,1,1,1,1,1
cobrar,3,8,5,1,1,0,1
desplaçar,3,6,3,1,1,0,1
presentar,1,4,3,1,1,0,1
presentar,3,5,2,1,1,0,1
conèixer,18,2,16,1,-1,1,1
acollir,25,2,23,1,-1,0,1
fer,4,5,1,1,1,0,1
deixar,4,5,1,1,1,0,1
iniciar,4,7,3,1,1,0,1
donar,1,6,5,1,1,0,1
expressar,3,3,0,0,1,0,1
fer,2,3,1,1,1,0,1
morir,10,3,7,1,-1,0,1
fomentar,6,4,-2,-1,1,0,1
comptar,11,6,-5,-1,1,0,1
romandre,1,6,5,1,1,0,1
gestionar,31,4,27,1,-1,0,1
depositar,8,10,2,1,1,0,1
mantenir,5,7,2,1,1,0,1
publicar,4,2,-2,-1,1,0,1
publicar,5,5,0,0,1,0,1
publicar,2,6,4,1,1,0,1
canviar,3,6,3,1,1,0,1
anar,8,7,-1,-1,1,0,1
fer,4,5,1,1,1,0,1
expressar,7,42,35,1,1,0,1
actuar,6,4,2,1,-1,0,1
inserir,2,4,2,1,1,0,1
distingir,8,4,4,1,-1,0,1
interrompre,6,5,1,1,-1,0,1
parlar,2,5,3,1,1,0,1
unir,3,4,-1,-1,-1,0,1
fer,1,5,4,1,1,1,1
calcular,5,6,1,1,1,0,1
utilitzar,5,5,0,0,1,0,1
privatitzar,4,2,-2,-1,1,0,1
invertir,5,10,5,1,1,0,1
presentar,7,3,4,1,-1,0,1
augmentar,3,45,42,1,1,0,1
oferir,4,6,2,1,1,0,1
pagar,2,9,7,1,1,0,1
encarar,2,6,4,1,1,0,1
adjudicar,2,25,23,1,1,0,1
unir,3,3,0,0,1,0,1
desenvolupar,33,4,29,1,-1,0,1
passar,6,4,-2,-1,1,0,1
superar,4,4,0,0,-1,0,1
causar,3,6,3,1,1,0,1
topar,23,3,-20,-1,1,0,1
perdre,1,6,5,1,1,0,1
donar,1,3,2,1,1,0,1
mantenir,1,10,9,1,1,0,1
ampliar,5,8,3,1,1,0,1
tenir,3,2,-1,-1,1,0,1
mantenir,2,3,1,1,1,0,1
obrir,3,5,2,1,1,0,1
obrir,4,5,1,1,1,0,1
ampliar,15,5,-10,-1,1,0,1
entregar,3,4,1,1,1,0,1
dur,2,3,1,1,1,0,1
portar,2,3,1,1,1,0,1
instrumentalitzar,4,2,-2,-1,1,0,1
veure,3,6,-3,-1,-1,0,1
concentrar,5,3,2,1,-1,0,1
posseir,1,2,1,1,1,0,1
explotar,6,2,-4,-1,1,0,1
elevar,6,5,-1,-1,1,0,1
iniciar,3,9,6,1,1,0,1
decidir,15,11,4,1,-1,0,1
celebrar,2,7,5,1,1,0,1
crear,2,11,9,1,1,0,1
dur,4,3,-1,-1,1,0,1
tirar,14,2,12,1,-1,0,1
tirar,10,2,8,1,-1,0,1
descartar,5,15,10,1,1,0,1
fer,6,8,2,1,1,0,1
preparar,5,2,3,1,-1,0,1
anar,6,2,4,1,-1,0,1
reequilibrar,1,4,3,1,1,1,1
construir,2,2,0,0,1,0,1
vendre,1,8,7,1,1,0,1
efectuar,2,3,1,1,1,0,1
vendre,1,6,5,1,1,0,1
iniciar,3,4,1,1,1,0,1
reelegir,10,9,-1,-1,1,0,1
liderar,2,4,2,1,1,0,1
anar,7,9,2,1,1,0,1
anar,5,16,11,1,1,0,1
provocar,2,3,1,1,1,0,1
explicar,1,4,3,1,1,1,1
refugiar,1,10,9,1,1,1,1
donar,9,3,6,1,-1,0,1
bloquejar,2,4,2,1,1,0,1
incloure,13,14,-1,-1,-1,0,1
participar,5,2,-3,-1,1,0,1
gestionar,30,4,26,1,-1,0,1
realitzar,3,4,1,1,1,0,1
establir,29,6,23,1,-1,0,1
tornar,2,3,1,1,1,0,1
presentar,4,2,-2,-1,1,0,1
tenir,8,15,7,1,1,0,1
revisar,12,2,10,1,-1,0,1
passar,41,4,37,1,-1,0,1
aprovar,22,7,15,1,-1,0,1
planificar,13,5,8,1,-1,0,1
prendre,1,9,8,1,1,0,1
arribar,7,3,4,1,-1,0,1
donar,1,10,9,1,1,0,1
arribar,12,2,10,1,-1,0,1
asseure,1,5,4,1,1,1,1
generar,1,7,6,1,1,0,1
prescindir,6,14,8,1,1,0,1
dedicar,1,2,1,1,1,1,1
justificar,3,26,23,1,1,0,1
permetre,11,31,20,1,1,0,1
debatre,5,4,-1,-1,1,0,1
celebrar,5,2,-3,-1,1,0,1
recolzar,6,7,1,1,1,0,1
conèixer,3,6,3,1,1,0,1
trobar,3,6,3,1,1,0,1
presentar,2,3,1,1,1,0,1
presentar,26,8,18,1,-1,0,1
tenir,1,3,2,1,1,0,1
complir,5,23,18,1,1,0,1
preveure,2,8,6,1,1,0,1
iniciar,2,4,2,1,1,0,1
impulsar,2,2,0,0,1,0,1
tenir,1,7,6,1,1,0,1
elaborar,2,9,7,1,1,0,1
pactar,7,3,4,1,-1,0,1
anar,5,2,-3,-1,1,-1,1
donar,9,5,-4,-1,1,0,1
manifestar,1,3,2,1,1,1,1
formular,2,3,-1,-1,-1,0,1
exercir,3,16,13,1,1,0,1
carregar,11,2,-9,-1,1,0,1
succeir,2,2,0,0,1,0,1
enllaçar,10,3,7,1,-1,0,1
firmar,2,15,13,1,1,0,1
firmar,13,2,11,1,-1,0,1
presentar,20,2,18,1,-1,0,1
analitzar,6,3,3,1,-1,0,1
formular,3,2,-1,-1,1,0,1
centrar,2,8,6,1,1,0,1
atendre,19,4,15,1,-1,0,1
tenir,2,4,2,1,1,0,1
abordar,9,16,7,1,1,0,1
recollir,11,2,9,1,-1,0,1
marcar,2,3,1,1,1,0,1
anar,4,2,2,1,-1,0,1
fer,2,4,2,1,1,0,1
confirmar,10,9,-1,-1,1,0,1
tancar,2,13,11,1,1,0,1
comptar,7,26,19,1,1,0,1
duplicar,3,3,0,0,-1,0,1
confiscar,23,6,-17,-1,1,0,1
fomentar,7,6,-1,-1,1,0,1
causar,19,2,17,1,-1,0,1
realitzar,3,6,3,1,1,0,1
garantir,3,4,1,1,1,0,1
subministrar,1,3,2,1,1,0,1
fer,3,2,-1,-1,1,0,1
fer,2,3,1,1,1,0,1
ampliar,2,16,14,1,1,0,1
justificar,2,18,16,1,1,0,1
cobrar,5,6,1,1,1,0,1
presentar,16,15,1,1,-1,0,1
iniciar,1,3,2,1,1,0,1
emetre,1,5,4,1,1,0,1
acudir,13,3,10,1,-1,0,1
fer,2,3,1,1,1,0,1
invertir,20,3,17,1,-1,0,1
marcar,2,3,1,1,1,0,1
aguantar,1,2,1,1,1,1,1
treure,1,4,3,1,1,0,1
fer,3,3,0,0,1,0,1
demanar,4,15,11,1,1,0,1
demanar,4,5,1,1,1,0,1
entrar,17,2,15,1,-1,0,1
muntar,4,4,0,0,1,0,1
augmentar,8,16,8,1,1,0,1
rebre,2,9,7,1,1,0,1
fer,5,6,1,1,1,0,1
organitzar,14,2,12,1,-1,0,1
amenaçar,3,3,0,0,-1,0,1
abordar,2,2,0,0,1,0,1
llençar,4,2,-2,-1,1,0,1
veure,5,2,3,1,-1,0,1
avisar,19,2,17,1,-1,0,1
sortir,1,2,-1,-1,-1,0,1
fer,3,3,0,0,1,0,1
iniciar,1,4,3,1,1,1,1
estafar,3,11,8,1,1,0,1
cometre,1,11,10,1,1,0,1
simular,1,4,3,1,1,0,1
fer,2,7,5,1,1,0,1
tenir,3,5,2,1,1,-1,1
utilitzar,8,6,2,1,-1,0,1
reduir,8,6,-2,-1,1,0,1
reduir,4,5,1,1,1,0,1
passar,7,8,-1,-1,-1,0,1
detectar,2,12,10,1,1,0,1
intervenir,10,6,-4,-1,1,0,1
controlar,6,6,0,0,1,0,1
observar,8,9,-1,-1,-1,0,1
estudiar,4,6,2,1,1,0,1
tenir,1,3,2,1,1,0,1
entrar,2,3,1,1,1,0,1
fer,2,24,22,1,1,0,1
suposar,5,7,2,1,1,-1,1
trobar,12,2,10,1,-1,1,1
tenir,2,4,2,1,1,0,1
unir,9,5,-4,-1,1,-1,1
dirigir,2,5,3,1,1,0,1
assumir,5,5,0,0,1,0,1
tenir,5,4,-1,-1,1,0,1
tenir,2,3,1,1,1,0,1
tenir,4,2,-2,-1,1,-1,1
comptar,4,4,0,0,1,0,1
elevar,1,6,5,1,1,0,1
donar,3,5,2,1,1,0,1
suposar,5,7,2,1,1,-1,1
invertir,5,25,20,1,1,0,1
invertir,2,9,7,1,1,0,1
tramitar,23,2,21,1,-1,0,1
tenir,3,6,3,1,1,0,1
considerar,2,6,4,1,1,0,1
portar,1,2,1,1,1,1,1
lliurar,2,3,1,1,1,0,1
tenir,5,7,2,1,1,0,1
aconseguir,20,3,17,1,-1,0,1
mantenir,2,17,15,1,1,0,1
encasellar,1,6,5,1,1,1,1
actuar,2,7,5,1,1,0,1
presentar,2,3,1,1,1,0,1
prendre,1,2,1,1,1,-1,1
estudiar,2,3,1,1,1,0,1
construir,7,4,3,1,-1,0,1
presentar,22,8,14,1,-1,0,1
portar,4,5,1,1,1,0,1
tenir,3,3,0,0,1,0,1
afrontar,3,27,24,1,1,0,1
assumir,7,15,8,1,1,0,1
establir,4,13,9,1,1,0,1
enfocar,5,9,4,1,1,0,1
reunir,3,7,4,1,1,0,1
reclamar,12,9,3,1,-1,0,1
tenir,2,5,3,1,1,0,1
tenir,4,5,1,1,1,0,1
justificar,16,8,-8,-1,1,0,1
tractar,2,2,0,0,-1,0,1
tallar,2,5,3,1,1,0,1
cremar,1,4,3,1,1,0,1
romandre,1,17,16,1,1,0,1
reduir,22,3,19,1,-1,0,1
entregar,3,4,1,1,1,0,1
reduir,2,4,2,1,1,0,1
causar,2,2,0,0,-1,0,1
entrar,12,5,7,1,-1,0,1
tramitar,2,15,13,1,1,0,1
abordar,4,25,21,1,1,0,1
emetre,2,8,6,1,1,0,1
tenir,1,7,6,1,1,0,1
viure,2,19,17,1,1,0,1
presentar,29,4,25,1,-1,0,1
acollir,21,5,16,1,-1,0,1
reproduir,10,7,-3,-1,1,0,1
fer,8,12,4,1,1,0,1
coronar,2,6,4,1,1,0,1
entendre,2,3,1,1,1,0,1
recórrer,17,21,4,1,1,0,1
donar,5,21,16,1,1,0,1
assegurar,1,3,-2,-1,-1,-1,1
recordar,51,8,43,1,-1,0,1
organitzar,31,6,25,1,-1,0,1
fer,13,6,-7,-1,1,0,1
fer,3,4,1,1,1,0,1
realitzar,2,21,19,1,1,0,1
fer,2,43,41,1,1,0,1
sol·licitar,2,4,2,1,1,0,1
demanar,5,6,1,1,1,0,1
evitar,5,2,3,1,-1,0,1
entrar,5,2,-3,-1,1,0,1
liderar,2,19,17,1,1,0,1
dictar,1,31,30,1,1,0,1
aconseguir,5,7,2,1,1,0,1
disputar,19,2,17,1,-1,0,1
desmoralitzar,3,6,3,1,1,0,1
quedar,1,13,12,1,1,0,1
marcar,2,5,3,1,1,0,1
acabar,1,3,2,1,1,0,1
encaixar,2,7,5,1,1,0,1
aconseguir,2,7,5,1,1,0,1
enviar,2,2,0,0,-1,0,1
justificar,7,7,0,0,1,0,1
passar,3,5,-2,-1,-1,0,1
experimentar,5,7,2,1,1,0,1
treure,2,8,6,1,1,0,1
produir,7,3,-4,-1,1,0,1
liderar,6,5,-1,-1,1,0,1
introduir,3,2,1,1,-1,0,1
mantenir,2,5,3,1,1,0,1
arribar,3,20,17,1,1,0,1
arribar,33,5,-28,-1,1,0,1
rebre,9,6,3,1,-1,0,1
respondre,5,3,-2,-1,1,0,1
promoure,4,3,-1,-1,1,0,1
crear,10,21,11,1,1,0,1
tenir,5,8,3,1,1,0,1
dividir,11,2,9,1,-1,1,1
guanyar,2,4,2,1,1,0,1
protagonitzar,3,4,1,1,1,0,1
guanyar,8,8,0,0,-1,0,1
perdre,5,5,0,0,1,0,1
pal·liar,7,3,4,1,-1,0,1
pagar,2,4,2,1,1,0,1
presenciar,2,4,2,1,1,0,1
aturar,6,4,-2,-1,1,0,1
desenvolupar,3,8,5,1,1,0,1
tenir,2,13,11,1,1,0,1
viure,4,8,4,1,1,0,1
resoldre,13,2,11,1,-1,0,1
tallar,2,12,10,1,1,0,1
llançar,1,6,5,1,1,0,1
trobar,2,2,0,0,1,0,1
desautoritzar,19,3,16,1,-1,0,1
marcar,2,13,11,1,1,0,1
firmar,2,8,6,1,1,0,1
denunciar,5,2,-3,-1,1,0,1
sol·licitar,2,7,5,1,1,0,1
jugar,6,2,4,1,-1,0,1
jugar,2,3,1,1,1,0,1
posar,3,3,0,0,1,0,1
tenir,3,20,17,1,1,0,1
quedar,1,5,4,1,1,0,1
destacar,12,11,1,1,-1,0,1
definir,5,14,9,1,1,0,1
salvar,22,3,19,1,-1,0,1
amenitzar,2,6,4,1,1,0,1
acabar,5,6,1,1,1,0,1
adquirir,3,4,1,1,1,0,1
deixar,5,5,0,0,-1,0,1
unificar,3,4,1,1,1,0,1
contractar,3,15,-12,-1,-1,0,1
consultar,2,12,10,1,1,0,1
dur,16,5,11,1,-1,-1,1
recuperar,4,2,-2,-1,1,0,1
promocionar,7,3,-4,-1,1,0,1
dur,8,5,3,1,-1,0,1
comprar,2,9,7,1,1,0,1
distribuir,1,3,2,1,1,1,1
repartir,5,6,1,1,1,0,1
envair,4,15,11,1,1,0,1
iniciar,3,4,1,1,1,0,1
localitzar,1,2,1,1,1,1,1
deixar,8,4,-4,-1,1,0,1
expandir,1,3,2,1,1,1,1
presentar,2,6,4,1,1,0,1
detenir,52,4,48,1,-1,0,1
localitzar,2,5,3,1,1,0,1
acceptar,4,3,-1,-1,1,0,1
treure,3,2,-1,-1,1,0,1
incrementar,3,3,0,0,1,0,1
passar,4,2,2,1,-1,0,1
multiplicar,3,2,1,1,-1,0,1
veure,2,7,5,1,1,0,1
tenir,3,4,-1,-1,-1,0,1
trencar,3,3,0,0,-1,0,1
proposar,4,7,3,1,1,0,1
sortir,1,9,8,1,1,0,1
quedar,2,13,11,1,1,0,1
prendre,1,3,2,1,1,0,1
demostrar,9,6,-3,-1,1,0,1
criticar,3,9,6,1,1,0,1
pactar,5,2,-3,-1,1,0,1
tenir,3,3,0,0,1,0,1
demanar,1,5,4,1,1,0,1
patir,3,3,0,0,1,0,1
aconseguir,3,5,2,1,1,0,1
aconseguir,2,8,6,1,1,0,1
fer,1,16,15,1,1,0,1
fer,2,5,3,1,1,0,1
utilitzar,3,6,3,1,1,0,1
millorar,4,4,0,0,1,0,1
consolidar,3,8,5,1,1,0,1
sobrepassar,5,2,3,1,-1,0,1
sobrepassar,5,2,3,1,-1,0,1
celebrar,3,4,1,1,1,0,1
declarar,5,8,3,1,1,0,1
trobar,2,3,1,1,1,0,1
romandre,3,5,2,1,1,0,1
contemplar,49,15,34,1,-1,0,1
fer,7,3,-4,-1,1,0,1
invertir,5,20,15,1,1,0,1
multiplicar,3,2,1,1,-1,0,1
multiplicar,3,2,-1,-1,1,0,1
executar,6,18,12,1,1,0,1
aportar,2,3,1,1,1,0,1
causar,6,5,-1,-1,1,0,1
imputar,21,3,18,1,-1,0,1
veure,3,10,7,1,1,0,1
arxivar,2,6,4,1,1,0,1
arxivar,23,3,20,1,-1,0,1
tenir,3,11,8,1,1,0,1
detenir,6,24,18,1,1,0,1
condemnar,8,7,1,1,-1,0,1
anar,9,8,-1,-1,1,0,1
denunciar,11,5,6,1,-1,0,1
quedar,1,2,1,1,1,0,1
agafar,2,4,2,1,1,0,1
atrapar,4,2,2,1,-1,0,1
provocar,2,27,25,1,1,0,1
controlar,2,8,6,1,1,0,1
fer,2,14,12,1,1,0,1
controlar,3,4,1,1,1,0,1
tenir,1,3,2,1,1,0,1
evitar,7,3,-4,-1,1,0,1
estafar,6,5,1,1,-1,0,1
presentar,12,10,2,1,-1,0,1
subscriure,4,4,0,0,1,0,1
fer,1,13,12,1,1,1,1
dirigir,5,4,-1,-1,1,0,1
recollir,4,2,-2,-1,1,0,1
portar,2,2,0,0,1,0,1
exercir,2,8,6,1,1,0,1
arribar,12,6,6,1,-1,0,1
trobar,1,3,2,1,1,0,1
canalitzar,1,5,4,1,1,1,1
elaborar,3,3,0,0,1,0,1
educar,2,3,1,1,1,0,1
anunciar,4,3,-1,-1,1,0,1
ocupar,2,4,2,1,1,0,1
desallotjar,10,2,8,1,-1,0,1
recollir,7,12,5,1,1,0,1
presentar,1,26,25,1,1,1,1
donar,4,8,4,1,1,0,1
acabar,4,10,6,1,1,0,1
fer,3,3,0,0,-1,0,1
deixar,7,3,4,1,-1,0,1
plantejar,6,6,0,0,-1,0,1
plantejar,22,6,16,1,-1,0,1
posar,1,13,12,1,1,0,1
evitar,3,6,3,1,1,0,1
descentralitzar,2,13,11,1,1,0,1
passar,3,3,0,0,-1,0,1
gestionar,3,11,8,1,1,0,1
encoratjar,4,12,8,1,1,0,1
adherir,1,3,2,1,1,1,1
presentar,12,2,10,1,-1,0,1
portar,3,3,0,0,1,0,1
començar,3,3,0,0,1,0,1
estudiar,1,7,6,1,1,0,1
obtenir,2,30,28,1,1,0,1
gravar,2,3,1,1,1,0,1
vendre,11,3,8,1,-1,0,1
efectuar,16,4,12,1,-1,0,1
apropar,1,3,2,1,1,1,1
justificar,3,16,13,1,1,0,1
retardar,17,3,14,1,-1,0,1
rebre,1,2,1,1,1,0,1
suposar,3,3,0,0,1,0,1
comunicar,1,29,28,1,1,0,1
portar,7,32,25,1,1,0,1
patir,8,8,0,0,1,0,1
atorgar,3,12,9,1,1,1,1
tenir,4,9,5,1,1,0,1
