Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
doseči,,Acc,polnopravno članstvo,v novi širši domovini,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imeti,,Acc,mejne prehode Bosanska Gradiška in Orašje ob Savi Izačić pri Bihaču in Crveni grm nad Pločami v Hercegovini,na voljo,18,2,16,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
skrivati,,Gen,svojih 170 konjskih moči,za enako zunanjostjo kot jo imajo šibkejše različice zato je to rjoveči bik v ovčji koži,4,16,-12,4,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imeti,,Acc,nič,z mamili,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
spremljati,,Acc,pustne norčije,tja do zaključnega romanja na Ptuj kjer so bili pustni krofi in drugo pecivo zakon,2,15,-13,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imeti,,Gen,mene,v delu,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
pustiti,,Acc,osrednjo obrestno mero nespremenjeno,"na 4,75 odstotka",4,3,1,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
povečati,,Acc,dobiček,za 43 odstotkov,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
povedati,,Acc,bistvo,v enem samem stavku,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
gojiti,,Acc,kak sad,s prav izredno skrbnostjo,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imeti,,Acc,poseben namen,pri tem,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
dajati,,Gen,toliko milosti,iz podobnega namena,2,3,-1,8,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ustvariti,,Acc,sposobnost in stalno nagnjenje da ljubimo Boga in mu zvesto služimo,v nas,11,2,9,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
stresti,,Acc,ga,v stekleno skledo,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
vmešati,,Acc,ga,v jogurt,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
imeti,,Acc,velik ugled,pri svojih vojakih in med nami krajani,2,7,-5,9,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
prevesiti,,Acc,ameriško javno mnenje,na bosansko stran,3,3,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
napisati,,Acc,članek,za Newsweek,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
namakati,,Acc,noge,v hladnem potočku,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
izgubiti,,Acc,približno odstotek telesne teže,s tekočino,4,2,2,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
izbrisati,,Gen,sestrinega bednega življenja,iz sebe,3,2,1,3,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
vzeti,,Acc,jakno,z obešalnika,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imeti,,Gen,15 minut dnevno brez tuširanja,na voljo,5,2,3,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
povzročiti,,Acc,pravo razburjenje,med lastniki trgovskih gostinskih in drugih lokalov na eni ter stanovalci na drugi strani,2,14,-12,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ščititi,,Acc,podtalnico,pred onesnaženjem,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imeti,,Acc,vojaške priprave,na skrbi,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
potisniti,,Acc,pištolo,v tok,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pomoliti,,Acc,glavo,skozi vrata,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
povečati,,Acc,jo,v plakate,1,2,-1,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
poiskati,,Acc,delo,v mestu,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prerasti,,Acc,status bara,s predelavo zgornjega nadstropja v plesišče,2,6,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
najti,,Gen,veliko idej za filme,v dnevnem časopisju,4,3,1,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
povzročiti,,Acc,manjše eksplozije,v domačem stranišču,2,3,-1,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
igrati,,Acc,golf,s Tigerjem Woodsom,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spustiti,,Acc,zadnji požirek kave,po grlu,3,2,1,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
začutiti,,Acc,lepljivo testo,na koži,2,2,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pograbiti,,Acc,cigarete,z mize,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
odpreti,,Acc,nove možnosti uprizarjanja t. j. vrtljivi prostor v katerem sedijo gledalci in spremljajo dogajanje okoli sebe,v gledališču,16,2,14,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
brcati,,Acc,žogo,pred blokom,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dobiti,,Acc,kar nekakšen monopol,nad kupovanjem najboljših nogometašev na svetu,3,6,-3,4,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dati,,Acc,svoj maksimum,od sebe,2,2,0,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
čutiti,,Gen,veliko pritiska,na svojih ramenih,2,3,-1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imeti,,Gen,več časa,po sezoni,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zaprositi,,Acc,Virginio Woolf,za predavanje o Ženskah in leposlovju,2,6,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
najti,,Acc,sorodno dušo,v Levu,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
voditi,,Acc,jo,po razkošnih lokalih z bogato ponudbo in velikimi porcijami,1,9,-8,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
prekinjati,,Acc,to točko dnevnega reda,do odločanja,4,2,2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prodati,,Acc,določeno zadevo,z reeksportom,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
obrniti,,Acc,orožje,zoper Slovence,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spremljati,,Acc,nas,v našem razmišljanju govoru branju in pisanju,1,7,-6,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
videti,,Acc,te,v majici ki je bela le od daleč,1,8,-7,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
prinesti,,Acc,kozarec,na srebrnem pladnju,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
obsoditi,,Acc,LR Kitajsko,za preganjanje političnih aktivistov in verskih skupnosti,2,7,-5,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
izbezati,,Acc,črno živalco z veliko glavo murna,iz rova,6,2,4,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
izračunati,,Acc,razdaljo med kolonami,glede na velikost človeških ramen,3,5,-2,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imeti,,Acc,nekaj organskega,v sebi,2,2,0,4,3,indefinite,indefinite,pronominal,pronominal,preposition,shifted,postverbal
delati,,Gen,scene,iz vajine ločitve,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imeti,,Acc,težave,pri pouku,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
začeti,,Acc,tekmo,v prvi peterki,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
poslati,,Acc,svoj protest,na kar 46.000 internetnih naslovov,2,5,-3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
opozoriti,,Acc,slovensko javnost,na svojo ustavno pritožbo glede služenja vojaškega roka,2,8,-6,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
obiskovati,,Acc,šolo,v Parizu,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imeti,,Acc,PRAVICO DO PRERAZPOREDITVE NA DRUGO USTREZNO DELOVNO MESTO,V 15 DNEH PO DOKONČNOSTI PRAVNOMOČNOSTI SKLEPA,8,7,1,1,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
odpovedati,,Acc,POGODBO O ZAPOSLITVI,V PRIMERU,3,2,1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imeti,,Gen,večidel koristi,od porabljenega denarja,2,3,-1,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
orisovati,,Acc,te spremembe,v prizadevanju da bi raziskalo zgodovinsko povezavo med vsebino znanosti in njenim družbenim ozadjem,2,14,-12,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imeti,,Gen,premalo informacij,za kakršnokoli stališče ali mnenje o tem kaj bi lahko takšno združevanje pomenilo in kakšen vpliv bi imelo na Koroško banko,2,21,-19,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dati,,Gen,najmanj 20 tablet ecstasyja,za uživanje,4,2,2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
imeti,,Acc,krajši pogovor,na letališču,2,2,0,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
nuditi,,Gen,več voznih užitkov,na različnih cestnih podlagah,3,4,-1,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
opažati,,Acc,prezgodnja znamenja staranja,na koži pod očmi,3,4,-1,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
čistiti,,Acc,toksine,iz telesa,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vzgajati,,Acc,otroke,brez priročnikov,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
preseči,,Gen,sedem odstotkov naložbene vrednosti,na letni ravni,4,3,1,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
opraviti,,Acc,pravi slalom,skozi desni del obrambe Celjanov,2,5,-3,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
podati,,Acc,žogo,na drugo vratnico kjer je bil z glavo najvišji Romero in postavil končni izid,1,14,-13,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
preživeti,,Acc,napad izkušenih zvezdnikov Utaha,v končnici NBA,4,3,1,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prenesti,,Gen,avtoritete,s formalne pozicije,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
restavrirati,,Acc,stranski baročni oltar sv. Marka,v cerkvi na Bregu pri Žirovnici,5,6,-1,3,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
restavrirati,,Acc,glavni renesančni oltar in freske na fasadi prezbiterija,v tej cerkvi,8,3,5,6,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
obljubljati,,Acc,nadomestno gradnjo,na zemljišču ki naj bi si ga sami izbrali,2,9,-7,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
slišati,,Gen,kar precej ciničnih,na ta račun,3,3,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prinašati,,Acc,pravo malo revolucijo,na to področje,3,3,0,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
uskladiti,,Acc,svoje delovanje,z novim zakonom,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ustanoviti,,Acc,poseben oddelek za avtošole,v sektorju za izobraževanje odraslih,4,5,-1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imeti,,Acc,slušalko,v roki,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
slediti,,Dat,Riti Washington,v hladen gost dež,2,4,-2,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imeti,,Acc,sedež,v prvem in drugem nadstropju,1,5,-4,6,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ustreliti,,Acc,Willa Rudolpha,na cesti Chapel Hilla,2,4,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vabiti,,Acc,planince,na zimski vzpon na Veliki Javornik 1023 m ki bo v soboto 4. februarja,1,14,-13,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zanemariti,,Acc,svoje delo,zaradi mene,2,2,0,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
biti,,Dat,njemu,v pomoč,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
postavljati,,Acc,blagor drugih,pred svoj blagor,2,3,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pričakovati,,Acc,tovrstnega duha,med nami,2,2,0,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
