Verb,NP_len,PP_len,Len_diff,Len,Arg_status,Pronominality,Order
ter,18,2,16,1,-1,0,1
fixar,2,2,0,0,1,0,1
poñer,12,2,10,1,-1,0,1
cubrir,2,17,15,1,1,0,1
asociar,1,13,12,1,1,1,1
presentar,16,2,14,1,-1,0,1
orixinar,4,5,1,1,1,0,1
ter,16,2,14,1,-1,0,1
atinxir,3,4,1,1,1,0,1
solicitar,9,12,3,1,1,0,1
traballar,13,4,9,1,-1,0,1
manter,11,2,9,1,-1,0,1
superar,7,2,5,1,-1,0,1
camiñar,1,4,3,1,1,0,1
diversificar,4,4,0,0,1,0,1
designar,5,6,1,1,1,0,1
apoiar,18,5,13,1,-1,0,1
reducir,10,6,4,1,-1,0,1
celebrar,2,31,29,1,1,0,1
recibir,5,16,11,1,1,0,1
ter,14,2,12,1,-1,0,1
conformar,2,11,9,1,1,0,1
ter,6,13,7,1,1,0,1
facilitar,5,2,-3,-1,1,0,1
conquerir,2,14,12,1,1,0,1
superar,11,4,-7,-1,1,0,1
harmonizar,6,7,1,1,1,0,1
conservar,1,4,3,1,1,1,1
deseñar,1,3,2,1,1,0,1
establecer,1,26,25,1,1,0,1
crear,5,9,4,1,1,0,1
ter,4,3,-1,-1,1,0,1
acreditar,6,10,-4,-1,-1,0,1
previr,3,11,8,1,1,0,1
evitar,2,13,11,1,1,0,1
explotar,4,3,-1,-1,1,0,1
deteriorar,3,7,4,1,1,0,1
ter,1,18,17,1,1,1,1
acercar,4,5,-1,-1,-1,0,1
acadar,6,8,-2,-1,-1,0,1
pasar,1,2,1,1,1,0,1
presentar,4,13,9,1,1,0,1
cumprir,3,9,6,1,1,0,1
sacar,1,3,2,1,1,1,1
situar,10,12,2,1,1,0,1
presentar,1,4,3,1,1,0,1
facer,2,14,12,1,1,0,1
deixar,5,3,2,1,-1,0,1
valorar,18,4,14,1,-1,0,1
crear,2,12,10,1,1,0,1
contemplar,7,14,7,1,1,0,1
dar,1,6,5,1,1,0,1
saber,3,2,1,1,-1,0,1
lembrar,8,4,4,1,-1,0,1
buscar,2,3,1,1,1,0,1
localizar,5,4,1,1,-1,0,1
atar,2,2,0,0,-1,0,1
diminuír,3,28,25,1,1,0,1
observar,13,8,-5,-1,1,0,1
tratar,1,23,22,1,1,1,1
introducir,3,4,1,1,1,0,1
sufrir,17,3,14,1,-1,0,1
mellorar,3,19,16,1,1,0,1
compartir,6,4,-2,-1,1,0,1
impulsar,2,23,21,1,1,0,1
separar,5,12,7,1,1,0,1
acadar,2,2,0,0,1,0,1
contar,3,3,0,0,1,0,1
protexer,1,4,3,1,1,1,1
efectuar,4,7,3,1,1,0,1
tirar,5,3,-2,-1,1,0,1
contemplar,3,8,5,1,1,0,1
analizar,4,3,-1,-1,1,0,1
producir,7,8,1,1,1,0,1
obter,4,4,0,0,1,0,1
abandonar,2,4,2,1,1,0,1
contribuír,6,13,7,1,1,0,1
ter,3,2,1,1,-1,0,1
coñecer,5,2,3,1,-1,1,1
afirmar,9,2,7,1,-1,0,1
converter,2,21,19,1,1,0,1
chegar,4,5,-1,-1,-1,0,1
trazar,4,2,2,1,-1,0,1
deter,4,8,4,1,1,0,1
minorar,5,3,2,1,-1,0,1
engadir,2,3,1,1,1,-1,1
derivar,1,15,14,1,1,1,1
asinar,3,6,-3,-1,-1,0,1
iniciar,8,25,17,1,1,0,1
vencer,5,3,2,1,-1,0,1
rexer,2,20,18,1,1,0,1
acometer,3,15,12,1,1,0,1
establecer,1,6,5,1,1,0,1
apoiar,3,7,4,1,1,0,1
asumir,6,5,1,1,-1,0,1
aumentar,2,2,0,0,1,0,1
determinar,5,4,-1,-1,1,0,1
examinar,4,11,7,1,1,0,1
avaliar,4,2,-2,-1,1,0,1
amosar,3,24,21,1,1,0,1
identificar,2,6,4,1,1,0,1
facer,1,2,1,1,1,1,1
aplicar,4,21,17,1,1,0,1
establecer,2,2,0,0,-1,0,1
esplique,2,7,5,1,1,0,1
presentar,2,4,-2,-1,-1,0,1
perseguir,5,23,18,1,1,0,1
supoñer,5,10,5,1,1,0,1
colgar,9,2,7,1,-1,0,1
poder,12,12,0,0,-1,0,1
superar,3,3,0,0,-1,0,1
apuntar,4,15,11,1,1,0,1
facer,10,3,7,1,-1,0,1
achegar,3,30,27,1,1,0,1
sofrer,29,4,25,1,-1,0,1
pasar,4,3,-1,-1,1,0,1
coñecer,11,15,4,1,1,0,1
presentar,9,11,2,1,1,0,1
ter,3,20,17,1,1,0,1
avaliar,3,7,4,1,1,0,1
eliminar,5,3,2,1,-1,0,1
manter,1,2,1,1,1,-1,1
atribuír,3,2,1,1,-1,0,1
poñer,1,2,1,1,1,1,1
evitar,5,3,-2,-1,1,0,1
atar,2,3,1,1,1,0,1
buscar,2,29,27,1,1,0,1
ter,1,12,-11,-1,-1,-1,0
ilustrar,7,4,3,1,-1,0,0
acompañar,1,16,-15,-1,-1,-1,0
deixar,4,10,-6,-1,-1,0,0
alcanzar,2,5,-3,-1,-1,0,0
presentar,4,20,-16,-1,-1,0,0
inhibir,2,6,-4,-1,-1,0,0
mostrar,4,11,-7,-1,-1,0,0
buscar,4,25,-21,-1,-1,0,0
converter,1,7,-6,-1,-1,-1,0
ampliar,3,7,-4,-1,-1,0,0
ter,5,2,-3,-1,1,0,0
situar,1,7,-6,-1,-1,0,0
exercer,4,13,-9,-1,-1,0,0
evitar,5,4,1,1,-1,0,0
reunir,1,6,-5,-1,-1,0,0
ter,6,2,-4,-1,1,0,0
efectuar,6,5,1,1,-1,0,0
analizar,2,11,-9,-1,-1,1,0
producir,2,4,-2,-1,-1,0,0
poñer,20,2,-18,-1,1,0,0
cubrir,5,18,-13,-1,-1,0,0
ocasionar,7,16,-9,-1,-1,0,0
unificar,8,16,-8,-1,-1,0,0
ter,11,7,-4,-1,1,0,0
producir,1,3,-2,-1,-1,0,0
investir,5,4,1,1,-1,0,0
poñer,8,2,-6,-1,1,0,0
levar,2,4,-2,-1,-1,0,0
realizar,3,24,-21,-1,-1,0,0
entender,28,3,-25,-1,1,0,0
lanzar,7,3,4,1,-1,0,0
facer,11,4,-7,-1,1,0,0
incluír,4,6,-2,-1,-1,0,0
minimizar,3,20,-17,-1,-1,0,0
ter,1,14,-13,-1,-1,0,0
ter,12,3,-9,-1,1,0,0
escoitar,3,3,0,0,1,0,0
partir,8,4,-4,-1,1,0,0
liberar,5,4,-1,-1,1,0,0
garantir,5,6,-1,-1,-1,0,0
converter,2,7,-5,-1,-1,0,0
ver,2,4,-2,-1,-1,0,0
deixar,2,3,-1,-1,-1,0,0
consellar,13,3,-10,-1,1,0,0
haber,7,2,5,1,-1,0,0
poñer,10,2,-8,-1,1,0,0
dividir,6,2,-4,-1,1,0,0
aproximar,3,13,-10,-1,-1,0,0
atribuír,1,24,-23,-1,-1,-1,0
utilizar,3,2,-1,-1,1,-1,0
adiantar,15,6,9,1,-1,0,0
abordar,2,19,-17,-1,-1,0,0
falar,1,3,-2,-1,-1,-1,0
recibir,2,3,-1,-1,-1,0,0
destacar,3,7,-4,-1,-1,0,0
instalar,6,12,-6,-1,-1,0,0
causar,2,6,-4,-1,-1,0,0
servir,2,5,-3,-1,-1,0,0
presentar,2,4,-2,-1,-1,0,0
presentar,1,10,-9,-1,-1,0,0
considerar,22,3,-19,-1,1,0,0
asegurar,3,4,-1,-1,-1,0,0
discorrer,6,6,0,0,1,0,0
identificar,4,20,-16,-1,-1,0,0
producir,3,9,-6,-1,-1,0,0
ter,3,4,-1,-1,-1,0,0
coller,3,17,-14,-1,-1,0,0
ter,2,3,1,1,1,0,0
mobilizar,12,3,-9,-1,1,0,0
exceptuar,8,2,-6,-1,1,0,0
representar,10,14,-4,-1,-1,0,0
aconsellar,7,3,4,1,-1,0,0
facilitar,11,3,8,1,-1,0,0
aludir,3,25,-22,-1,-1,0,0
realizar,2,7,-5,-1,-1,0,0
asumir,4,7,-3,-1,-1,0,0
incrementar,3,6,-3,-1,-1,0,0
ter,21,4,-17,-1,1,0,0
acordar,2,9,-7,-1,-1,0,0
manter,3,4,-1,-1,-1,0,0
impedir,6,4,-2,-1,1,0,0
conducir,3,4,-1,-1,-1,0,0
cambiar,13,3,-10,-1,1,0,0
acordar,3,3,0,0,1,0,0
substituír,4,3,1,1,-1,0,0
poñer,4,2,-2,-1,1,0,0
haber,4,2,2,1,-1,0,0
descompoñer,10,4,6,1,-1,0,0
obedecer,24,2,-22,-1,1,0,0
partir,4,6,2,1,1,0,0
entender,32,4,-28,-1,1,0,0
cancelar,1,4,-3,-1,-1,-1,0
presentar,2,28,-26,-1,-1,0,0
preparar,1,5,-4,-1,-1,-1,0
provocar,4,8,-4,-1,-1,0,0
coñecer,5,4,1,1,-1,0,0
elaborar,30,2,-28,-1,1,0,0
desempeñar,3,7,-4,-1,-1,0,0
obter,2,7,-5,-1,-1,0,0
deixar,15,2,-13,-1,1,0,0
acadar,3,13,-10,-1,-1,0,0
repetir,6,4,-2,-1,1,0,0
modificar,4,3,1,1,-1,0,0
implicar,9,5,-4,-1,1,0,0
sobrar,1,3,-2,-1,-1,0,0
diminuír,2,2,0,0,1,0,0
fechar,1,3,-2,-1,-1,0,0
exercer,3,3,0,0,-1,0,0
entregar,1,8,-7,-1,-1,-1,0
poñer,11,2,-9,-1,1,0,0
canalizar,7,7,0,0,-1,0,0
contar,13,12,-1,-1,1,0,0
regular,3,14,-11,-1,-1,0,0
recoller,2,3,-1,-1,-1,0,0
enviar,2,14,-12,-1,-1,0,0
entender,9,2,-7,-1,1,0,0
contratar,2,6,-4,-1,-1,0,0
levar,4,8,-4,-1,-1,0,0
depositar,1,8,-7,-1,-1,-1,0
reducir,2,4,-2,-1,-1,0,0
vivir,2,8,-6,-1,-1,0,0
falsear,2,3,1,1,1,0,0
incluír,4,10,-6,-1,-1,0,0
esixir,10,3,-7,-1,1,0,0
acordar,3,4,-1,-1,-1,0,0
suplir,5,2,-3,-1,1,0,0
admitir,5,3,-2,-1,1,0,0
dicir,38,3,-35,-1,1,0,0
percibir,2,13,-11,-1,-1,0,0
dispor,7,6,-1,-1,1,0,0
introducir,2,4,-2,-1,-1,0,0
incorporar,14,2,-12,-1,1,0,0
exerzer,8,2,-6,-1,1,-1,0
realizar,2,3,-1,-1,-1,0,0
deixar,1,10,-9,-1,-1,0,0
acordar,15,9,-6,-1,1,0,0
atopar,1,18,-17,-1,-1,0,0
manter,24,4,-20,-1,1,0,0
sinalar,6,13,-7,-1,-1,0,0
poñer,1,23,-22,-1,-1,0,0
ter,1,12,-11,-1,-1,-1,0
atopar,3,8,-5,-1,-1,0,0
permitir,10,3,-7,-1,1,0,0
acabar,1,6,-5,-1,-1,0,0
introducir,6,19,-13,-1,-1,0,0
envolver,1,3,-2,-1,-1,-1,0
ter,2,9,-7,-1,-1,0,0
acadar,6,4,-2,-1,1,0,0
observar,2,42,-40,-1,-1,0,0
establecer,3,12,-9,-1,-1,0,0
ir,1,12,-11,-1,-1,0,0
evitar,3,6,3,1,1,0,0
liberar,9,3,-6,-1,1,0,0
exercer,5,13,-8,-1,-1,0,0
recuperar,6,20,-14,-1,-1,0,0
rexistrar,6,15,-9,-1,-1,0,0
gardar,2,12,-10,-1,-1,0,0
xogar,3,9,-6,-1,-1,0,0
tomar,3,8,-5,-1,-1,0,0
falar,3,34,-31,-1,-1,0,0
situar,3,18,-15,-1,-1,0,0
reducir,3,21,-18,-1,-1,0,0
recoller,2,10,-8,-1,-1,0,0
disputar,2,21,-19,-1,-1,0,0
establecer,5,7,-2,-1,-1,0,0
empregrar,2,2,0,0,-1,0,0
perpetuar,4,5,-1,-1,-1,0,0
ter,2,8,-6,-1,-1,0,0
borrar,2,6,4,1,1,0,0
mellorar,3,6,-3,-1,-1,0,0
xerar,2,9,-7,-1,-1,0,0
sine,1,19,-18,-1,-1,0,0
realizar,8,4,4,1,-1,0,0
ter,18,2,-16,-1,1,0,0
ter,25,2,-23,-1,1,0,0
asumir,10,20,-10,-1,-1,0,0
integrar,3,26,-23,-1,-1,0,0
escribir,2,6,-4,-1,-1,0,0
dirixir,3,2,1,1,-1,0,0
atopar,2,4,-2,-1,-1,-1,0
deixar,4,2,2,1,-1,0,0
estabelecer,5,4,1,1,-1,0,0
tocar,2,3,-1,-1,-1,0,0
facer,1,3,-2,-1,-1,-1,0
disputar,2,3,-1,-1,-1,0,0
pór,6,2,-4,-1,1,0,0
adiar,11,7,4,1,-1,0,0
ter,3,4,1,1,1,0,0
marcar,2,3,-1,-1,-1,0,0
apartar,3,3,0,0,-1,0,0
escoller,6,2,-4,-1,1,0,0
trasladar,3,5,2,1,1,0,0
dotar,3,3,0,0,1,0,0
ver,1,4,-3,-1,-1,-1,0
sacar,1,3,-2,-1,-1,-1,0
pasear,2,5,-3,-1,-1,0,0
querer,2,9,-7,-1,-1,0,0
afrontar,2,7,-5,-1,-1,0,0
haber,8,2,6,1,-1,0,0
evitar,2,14,-12,-1,-1,0,0
soportar,4,3,-1,-1,1,0,0
apuntar,3,4,-1,-1,-1,0,0
consolidar,2,8,-6,-1,-1,0,0
incluír,5,5,0,0,1,0,0
conciliar,10,24,-14,-1,-1,1,0
dotar,1,3,-2,-1,-1,-1,0
pasar,2,41,-39,-1,-1,-1,0
concluír,19,3,-16,-1,1,0,0
poñer,11,5,6,1,-1,0,0
lograr,3,13,-10,-1,-1,0,0
amosar,6,15,9,1,1,0,0
concitar,12,3,-9,-1,1,-1,0
fechar,2,20,-18,-1,-1,0,0
nomear,25,3,-22,-1,1,0,0
explicar,10,4,-6,-1,1,0,0
dirixir,2,6,-4,-1,-1,0,0
converter,2,10,-8,-1,-1,0,0
usar,1,4,-3,-1,-1,-1,0
acusar,2,2,0,0,-1,0,0
meter,1,5,-4,-1,-1,0,0
usar,3,2,1,1,-1,0,0
acabar,2,2,0,0,-1,0,0
ter,5,2,-3,-1,1,-1,0
regular,2,14,-12,-1,-1,0,0
reducir,3,8,-5,-1,-1,0,0
fixar,5,3,-2,-1,1,0,0
acoller,12,6,-6,-1,1,0,0
acoller,35,10,-25,-1,1,0,0
combinar,4,16,-12,-1,-1,0,0
realizar,6,2,4,1,-1,0,0
exercer,2,8,-6,-1,-1,0,0
arrequecer,3,6,-3,-1,-1,0,0
ver,2,4,-2,-1,-1,0,0
traducir,4,3,1,1,-1,0,0
achegar,2,5,-3,-1,-1,0,0
ter,16,5,-11,-1,1,0,0
levar,2,3,-1,-1,-1,0,0
situar,2,2,0,0,-1,0,0
poñer,3,2,-1,-1,1,0,0
decantar,2,2,0,0,-1,1,0
representar,2,2,0,0,-1,0,0
recuperar,18,2,-16,-1,1,0,0
haber,4,3,1,1,-1,0,0
gañar,5,7,-2,-1,-1,0,0
explicar,5,6,-1,-1,-1,0,0
pasar,12,6,-6,-1,1,0,0
deixar,2,4,-2,-1,-1,0,0
acompañar,1,4,-3,-1,-1,-1,0
sacar,2,2,0,0,-1,0,0
arranxar,5,5,0,0,-1,0,0
escoitar,2,6,-4,-1,-1,0,0
gastar,2,2,0,0,-1,0,0
merecer,2,2,0,0,-1,1,0
adquirir,2,5,3,1,1,0,0
sustentar,1,4,-3,-1,-1,-1,0
estabelecer,4,11,-7,-1,-1,0,0
determinar,3,3,0,0,1,0,0
relacionar,3,21,-18,-1,-1,1,0
captar,1,2,-1,-1,-1,-1,0
rodar,2,6,-4,-1,-1,0,0
recrear,1,5,-4,-1,-1,-1,0
enlazar,4,4,0,0,-1,1,0
dar,4,2,-2,-1,1,-1,0
vencer,2,2,0,0,-1,0,0
ter,3,2,1,1,-1,0,0
vivir,2,11,-9,-1,-1,0,0
perder,4,3,1,1,-1,0,0
descubrir,3,7,-4,-1,-1,0,0
dar,4,9,-5,-1,-1,0,0
ter,3,8,-5,-1,-1,0,0
ter,3,2,1,1,-1,0,0
haber,3,3,0,0,-1,0,0
prexubilar,6,10,-4,-1,-1,0,0
