Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
вмащувати,,Acc,глину,з двох боків,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
відділяти,,Acc,її,від решти подунайського неоліту,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
мати,,Acc,валькувату форму,під гострим кутом до банякуватого тіла,2,6,-4,5,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
дозволяти,,Gen,додаткового заповнювання ніжок як у Югославії,на такі сліди,6,3,3,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
виявляти,,Acc,лише нечисленні миски на ніжці,в своїй першій первісній та пізніших фазах,5,7,-2,3,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
мати,,Gen,нічого спільного,між собою,2,2,0,3,2,indefinite,indefinite,pronominal,pronominal,preposition,shifted,postverbal
облаштувати,,Acc,цілком адекватний побут,на наступні роки,3,3,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
знімати,,Acc,шоломи,на нерозвіданій планеті,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
тримати,,Acc,емоції,під контролем,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
закрити,,Acc,очі,на те що поломку Заповіта списали на безглузду причину типу на мою машину посвітило вранішнє сонце тому в мене пом’явся кузов і фари розбились,1,24,-23,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
брати,,Acc,героя Джеймса Франко,до уваги,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
залишитися,,Dat,нам,від Прометея 2,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
потягати,,Acc,елементи,з Чужого та Чужих,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
стати,,Dat,літературній мові,до помочи,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
мати,,Acc,місце,в Увагах,1,2,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
мати,,Acc,силу,й для 3-го видання,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
становити,,Acc,багатство мови,у великій мірі,2,3,-1,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
мати,,Acc,загально національне віками утворене,за підставу,4,2,2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
вносити,,Acc,його власне,у скарбницю народньої в широкому розумінні мови,2,7,-5,9,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
підійти,,Dat,народові,під мислі,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
мати,,Acc,вплив на загальну мову,в більшій чи меншій мірі,4,5,-1,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
дати,,Acc,повну українську фразеологію,в можливій мірі,3,3,0,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
делегувати,,Acc,завучку,з вінком,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
прогрівати,,Acc,горло,під час занять,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
вилити,,Acc,чай,у вазон,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
накликати,,Acc,біду,на себе,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
знайти,,Gen,тієї страшно важливої сили стриматися,у собі,5,2,3,6,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
затикати,,Acc,носа,від смороду,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
пережити,,Gen,понад сто перевірок усіх рівнів дві держави чотирьох директорів,в школі,9,2,7,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
прогортати,,Acc,уявний але завжди розгорнутий журнал,в голові,5,2,3,8,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
виплюнути,,Acc,чорну воду із зеленим намулом,з легенів,5,2,3,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
розбудовувати,,Acc,свою мережу,на Далекому Сході,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
відбути,,Acc,ґрунтовну розмову,з послом Японії в Варшаві,2,5,-3,7,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
взяти,,Acc,участь,у вишколах хорватських підпільників усташів в Італії,1,7,-6,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
просити,,Gen,благословення,у Бога плоттю Якого є Слово а ще іншим іменем Правда,1,11,-10,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
супроводжувати,,Acc,людину,від часу її гріхопадіння,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
відрізнити,,Acc,правду,від облуди,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
викликати,,Acc,підозру,в них,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
покинути,,Acc,жінку з дітьми,на Дону,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
викликати,,Acc,зорі,на втіху,1,2,-1,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
наїхати,,Gen,чиновного панства,в село,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
немати,,Gen,спокою,і в церкві,1,3,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
просити,,Gen,ласки,у бога,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
повести,,Acc,Хруща,у Гетьманське,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
водити,,Acc,її,то в город то з города,1,6,-5,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
наслати,,Acc,мир,на її рідну сторону,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
збити,,Acc,таку кептюгу,коло землянки,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
спускати,,Acc,краї свої,на землю,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
спускати,,Gen,очей,з вікна,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
підвертати,,Acc,її,під себе,1,2,-1,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
похнюпити,,Acc,очі,у землю,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
одвести,,Acc,свою дочку,в ліс,2,2,0,7,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
сказати,,Acc,це,тільки на те щоб дочка не плакала,1,7,-6,1,4,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
зсадити,,Acc,мене,на піч,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
влізти,,Dat,мені,в праве вухо,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
прив’язати,,Acc,колодочку,до вугла,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
влізти,,Dat,мені,в праве вухо,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
розказати,,Dat,вовкові ведмедеві дикому кабанові,за пана Коцького,4,3,1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
кликати,,Acc,пана Коцького,на обід,2,2,0,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
розколоти,,Acc,його,до половини,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
закласти,,Acc,руки,у цю щілину,1,3,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
держати,,Acc,усіх злиднів,за руки,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
розтрощити,,Acc,його,на шматочки,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
кинутися,,Dat,йому,на шию,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
посіяти,,Acc,пшеницю,на тім полі,1,3,-2,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
взяти,,Acc,зерно,в зуби,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
принести,,Acc,мене,до своєї хати,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
випустити,,Acc,його,з хати,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
взяти,,Acc,мене,за жінку,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
принести,,Dat,мені,в хату,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
кликати,,Acc,молодиць,на шишки,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
взяти,,Acc,сокиру,на плече,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
гребти,,Acc,грань,у пічці,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
взяти,,Acc,тебе,в руки,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
взяти,,Acc,мене,за жону,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
узяти,,Acc,стару бабу із залізним носом,за жінку,5,2,3,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
повести,,Acc,чоловіка,до підземної комори,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
догнати,,Acc,чоловіка,саме в ту хвилину коли вже той повертав до себе у двір,1,12,-11,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
завести,,Acc,віслюка із возиком,у двір,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
бути,,Gen,такого багача,в цілій околиці,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
поєднувати,,Gen,до трьох відправлень,в одне,3,2,1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ознайомлювати,,Acc,Одержувача,з цими Умовами,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
передавати,,Acc,належним чином запаковане та промарковане відправлення,впродовж робочого дня з 9 00 до 18 00 або у відповідний інтервал часу з 9 00 до 21 00 на який замовлено забір у будні й за спеціальним графіком у вихідні та святкові дні,6,35,-29,12,15,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
розповісти,,Dat,вам,про півня,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
відчути,,Acc,пошану,до нього,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
уступатися,,Dat,йому,з дороги,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
причиняти,,Acc,двері,за собою,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
відчувати,,Acc,маленьке скорчене тільце і величну силу життя що його наповняла,в кожному,10,2,8,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
мати,,Gen,гідних барв,для цього,2,2,0,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
почути,,Acc,матір,в ній,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
прийняти,,Acc,цілий всесвіт,під свої крила,2,3,-1,6,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
покришити,,Acc,жовток з яйця і грудку пшоняної каши,на долівку,7,2,5,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
випускати,,Acc,їх,з рота,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
сіпати,,Acc,його,за палець,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
віддати,,Acc,себе,на поталу,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
брати,,Acc,участь,у регуляції функцій організму,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
захищати,,Acc,клітини й організм,від хвороботворних мікроорганізмів і чужорідних тіл,3,6,-3,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
включати,,Gen,кілька простих рефлексів,в себе,3,2,1,5,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
вивчати,,Acc,фізику,в 7 класі,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
відкривати,,Gen,багато таємниць природи,для вас,3,2,1,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
вивчати,,Acc,теплові й електричні явища,у 8 класі,4,3,1,4,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
повідомити,,Dat,вам,про основні питання які розглядатимуться в параграфі,1,7,-6,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
оцінити,,Acc,теплові стани деяких тіл,за власними відчуттями,4,3,1,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
занурити,,Acc,обидві руки,в посудину з водою кімнатної температури,2,6,-4,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
пояснити,,Gen,його,з точки зору молекулярно кінетичного вчення про будову речовини,1,9,-8,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
звертати,,Acc,увагу,на конкретні особливості ходу кліматичних показників,1,6,-5,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
порівняти,,Acc,дані діаграми,з кліматичною картою,2,3,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
мати,,Acc,складки,в осадових відкладах,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
скидати,,Acc,значну кількість забруднювальних речовин органічних нафтопродуктів нітратів азоту амонійного тощо,у природні водойми,10,3,7,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
виводити,,Acc,водопроводи,з ладу,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
розв’язувати,,Acc,задачу,на уроці математики,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
замінювати,,Acc,літери,в тексті повідомлення,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
позначити,,Acc,відомості,про товар країну та підприємство що є виробником цього товару,1,10,-9,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
показати,,Acc,американський бар де п’ють соду віскі коктейлі й фліпи де негр з акомпаніатором грають шимі й чарльстон а гості присяжні є й такі та приблудні колишуться в ритмічній ході всесвітнього танцю що переміг усі інші фокстроту,на сторінках УЖ’а,36,3,33,7,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
подавати,,Acc,голос,од натискування ноги,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
витягати,,Acc,підборіддя,в повітря,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
наддавати,,Acc,свою мелодію,в ритм,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
совгати,,Acc,цілу залу людських тіл,в екстатичному захваті,4,3,1,4,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
торкати,,Acc,то той то другий ударний інструмент,в строгому такті,6,3,3,7,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
бачити,,Acc,той світлий порятунок який скине з людства тягар каторжної праці зруйнує деспотії той індустріалізм який дасть змогу людству з homo sapiens’а перейти в іншу породу вищих істот і пересягнути планетарні межі,у розвитку індустрії,31,3,28,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
скинути,,Acc,тягар каторжної праці,з людства,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
отримувати,,Acc,державні помешкання,у понищених війною каменицях і віллах,2,6,-4,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
робити,,Acc,ремонти,у помешканнях офіцерів,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
тримати,,Acc,руку,біля губ,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
поскладати,,Acc,патрони,на рейку,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
бачити,,Acc,нападника і жертву,в собі,3,2,1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
привчити,,Acc,нас з братом,до ґрейпфрутів,3,2,1,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
програвати,,Acc,чиєсь життя,у карти,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
витягнути,,Acc,тата,з вуличної банди,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
вдягнути,,Acc,його,на руку,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
витягнути,,Acc,руку,з кишені,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
відпроваджувати,,Acc,когось,до нічного поїзда,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
допивати,,Acc,останні пляшки,на вокзалі чомусь між двома вантажними поїздами на запасних коліях,2,10,-8,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
вхопити,,Acc,мене,за руку,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
вкинути,,Acc,кастет,під підкладку плаща,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
викинути,,Acc,його,у ріку,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
світити,,Acc,свічки,у темних вікнах,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
пекти,,Acc,окремий перекладанець і маківник,для нас,4,2,2,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
знайти,,Acc,антирадянську машинописну листівку,у місті,3,2,1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
принести,,Acc,її,до школи,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
запровадити,,Acc,Анжелу,саме до тієї завучки про яку ми думали,1,8,-7,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
тягнути,,Acc,нашу однокласницю,за руку,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
вивільнити,,Acc,Західну Україну,від радянського союзу,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
палити,,Acc,аґентуру,на випадковому епізоді з лівою листівкою,1,6,-5,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ставити,,Acc,якісь магнітні пластини,на спину,3,2,1,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
робити,,Acc,записи,у дзядзевому щоденнику,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
пити,,Acc,какао,на сніданок,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
