Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
zahlen,,Nom,die 5 Euro Eintritt,nicht für zwei sondern nur für 1 Clubbereich,4,8,-4,6,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
operieren,,Acc,einen Kindskopfgroßen Tumor,aus dem Darm,3,3,0,5,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
fühlen,,Acc,mich,als Patient,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
heben,,Acc,sich,durch ihr freundliches Personal die schnelle Bedienung und den guten Service,1,11,-10,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
lassen,,Acc,einen,in dem Zentrum nahe dem Frühstücksladen,1,6,-5,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
geben,,Acc,genug Ausflugsmöglichkeiten,auf dem Darß,2,3,-1,6,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
haben,,,was,vorallem für Romantiker,1,3,-2,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
stellen,,Acc,den Betrieb,nach 111 Jahren,2,3,-1,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
geben,,Acc,eine stürmische Begrüßung,bei jedem Tierarztbesuch,3,3,0,7,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zeigen,,Acc,keine Ängste,bei der Untersuchung,2,3,-1,6,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
haben,,Acc,große Probleme,mit ihren Zähnchen,2,3,-1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
lernen,,Acc,Dr. Kämpgen,als sehr freundlichen und kompetenten Zahnarzt kennen der gleichzeitig einen ausgeglichenen Eindruck macht und nicht gestresst wirkt,2,17,-15,3,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
machen,,Acc,einen guten Eindruck,mit ausgefallenen kulinarischen Ideen,3,4,-1,4,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zeichnen,,Acc,Ihre Vorstellungen,auf ein Blatt Papier,2,4,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vermitteln,,Acc,einen sehr kompetenten Eindruck,bei der zahnärztlichen Beratung und anschließenden Behandlung,4,7,-3,5,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
haben,,Acc,einen Platten,aufgrund einer Schraube in dem Reifen,2,6,-4,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
haben,,Acc,reichlich Auswahl an Gummistiefeln und Regenjacken,zu dem Beispiel von der Marke Aigle,6,7,-1,2,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
überzeugen,,Acc,uns,durch Termintreue Genauigkeit und fachmännische Beratung,1,6,-5,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
haben,,Acc,seine besten tage,hinter sich,3,2,1,4,6,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
kümmern,,Acc,sich,um Tier und Tierhalter,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
verbringen,,Acc,tolle Tage,in diesem Ressort,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
genießen,,Acc,einen sehr guten Ruf,auf der Insel,4,3,1,7,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zahlen,,Acc,den Preis den Herr Holtz per E Mail genannt hatte,per Überweisung,10,2,8,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
erwarten,,Acc,ein zweistelliges prozentuales Umsatzplus,in diesem Jahr,4,3,1,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
fordern,,Acc,eine grundsätzliche Reform der Arbeitsmarktpolitik,von Bonn,5,2,3,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
signalisieren,,Acc,bedingte Kompromißbereitschaft,für die Republikaner,2,3,-1,6,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
entwickeln,,Acc,sich,in Rußland und mehreren afrikanischen Staaten,1,6,-5,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
erwarten,,Acc,einen konkreten Übernahmevorschlag,in etwa zwei Wochen,3,4,-1,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
stellen,,Acc,einen Befangenheitsantrag,gegen den Richter,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
registrieren,,Acc,Attentismus,auf beiden Seiten,1,3,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
übernehmen,,Acc,sein früheres Werk in Berlin Köpenick,rückwirkend zu dem 1. Juli,6,5,1,8,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
stellen,,Acc,ein Debakel eine katastrophale Niederlage,aus der Sicht der SPD,5,5,0,7,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
verbuchen,,Acc,beachtliche Erfolge,bei den Gouverneurs und Parlamentswahlen in mehreren Bundesstaaten,2,8,-6,4,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
schaffen,,Acc,auch ästhetisch wertvolle Briefmarken,dank hervorragender Künstler,4,3,1,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
machen,,Acc,Front,gegen den Vorschlag,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
erwarten,,Acc,Änderungen in dem System,von uns,4,2,2,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
haben,,,so gut wie nichts,in der Hand,4,3,1,4,7,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
präsentieren,,Acc,einen Bericht in dem er Regierung und paramilitärische Organisationen beschuldigt Menschen zu versklaven zu unterdrücken und brutal zu mißhandeln,in New York,19,3,16,9,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
verlieren,,Acc,die Macht,an das Küchenkabinett,2,3,-1,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
haben,,Acc,eine stürmische wissenschaftliche Entwicklung,in diesem Bereich,4,3,1,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
lehnen,,Acc,einen Jäger light,mit deutscher Beteiligung,3,3,0,3,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
haben,,,fast nichts,an Industrie,2,2,0,3,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
entzünden,,Acc,sich,an den von der Regierung vorgesehenen Einschnitten bei der staatlichen Sozialversicherung,1,11,-10,1,8,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
bemühen,,Acc,sich,in Zirkeln und Workshops,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
haben,,Acc,eine lange Wegstrecke,vor sich,3,2,1,4,6,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
ändern,,,nichts,an dem Vorrang der Filialen,1,5,-4,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
haben,,Acc,Zeit sich umzustellen,seit vielen Jahren,3,3,0,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
brauchen,,Acc,dieses Geld,unter anderem,2,2,0,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
stürmen,,Nom,die Boeing 747,auf dem internationalen Flughafen von Athen,3,6,-3,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
schreiben,,Acc,rote Zahlen,seit dem vierten Quartal 1992,2,5,-3,7,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
graben,,Acc,einen vier Kilometer langen Kanal wo sich seitdem Süß und Salzwasser miteinander vermischen,vor einigen Jahren,13,3,10,10,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
stellen,,Acc,uns,nicht nur vor jedes Opernhaus oder Theater sondern auch zu dem Beispiel vor die Bibliotheken,1,15,-14,1,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
feiern,,Acc,die Messe,mit weiteren Kunstherz Trägern und Empfängern von Spenderherzen,2,8,-6,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
konzentrieren,,Acc,uns,auf Marktnischen in denen wir schneller sein können als die Telekom,1,11,-10,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
machen,,Acc,keinen Hehl,aus ihrem Ärger über das Gastgeberland,2,6,-4,5,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wollen,,Acc,ein würdiges Leben,für alle,3,2,1,3,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
erwarten,,Acc,einen deutlichen Wachstumsschub,von einer unverwässerten Reform,3,4,-1,7,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
kündigen,,Acc,das geplante Engagement,mit Verweis auf den bisherigen Stand der Untersuchung,3,8,-5,5,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
entlassen,,Acc,vier Palästinenser,aus der Haft,2,3,-1,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
haben,,Acc,einen klaren Wettbewerbsvorteil,wegen unserer langen Erfahrung,3,4,-1,9,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
bezeichnen,,Acc,das 18bändige Werk,als einzigartiges Zeugnis der Vergewisserung gerade erlebter Vergangenheit,3,8,-5,3,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
handeln,,Acc,sich,um eine geräumige mittelalterliche Halle mit erhabenen Säulen und großzügig proportionierten Gewölben,1,12,-11,2,7,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
erhoffen,,Acc,nicht nur eine Steigerung der Besucherzahlen sondern auch ein reges Interesse westlicher Investoren an dem Ausbau der wirtschaftlichen Struktur,von der Flugverbindung,19,3,16,8,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
bekommen,,Acc,eine Stierprämie,für einen Jungbullen,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zerstören,,Acc,dieses biologische Kapital,mit einer alarmierenden Geschwindigkeit,3,4,-1,4,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
begründen,,Acc,ihre Entscheidung,in der Hauptstadt Colombo,2,4,-2,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
säubern,,Acc,das Terrain,für 1996,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
haben,,Nom,nahezu 1500 Insassen,zu der Zeit,3,3,0,7,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
nehmen,,Acc,ein entsprechendes Gesetz,in der Nacht zu dem Montag,3,6,-3,9,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
bezwingen,,Dat,die US Amerikanerinnen Angie Akers und Tyra Turner,in dem Spiel um die Bronzemedaille,8,6,2,13,6,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
erreichen,,Acc,den zehnten Platz in dem Slalomweltcup,in der Saison 1980 81,6,5,1,10,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
bringen,,Acc,den Tag,als Motto des Tages,2,4,-2,7,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
studieren,,Acc,Philosophie und Recht,in Prag,3,2,1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
simulieren,,Acc,den Druck einer Datentaste,zu der Modemanschaltung,4,3,1,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
erreichen,,Acc,ein abgelegenes Hotel in dem sie sich einquartieren,nach langem Fußmarsch durch die Einöde,8,6,2,9,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
bestehen,,Acc,das Abitur,an der Domschule Güstrow,2,4,-2,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
studieren,,Acc,Rechtswissenschaften,in Tübingen Berlin und Rostock,1,5,-4,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sehen,,Acc,den Wert der Malerei,in der Wiedergabe subjektiver Eindrücke,4,5,-1,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
holen,,Acc,emigrierte Filmregisseure wie Lang Siodmak Dieterle oder Gerd Oswald,nach Deutschland,9,2,7,3,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
gründen,,Nom,die Norddeutsche Waggonfabrik auch Nordwaggon genannt in Bremen Hastedt,mit einer Remscheider Stahlfirma und der Bremer Straßenbahn,9,8,1,18,11,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
absolvieren,,Acc,Studien,an dem Institut d' études politiques de Paris Sciences Po und an der ENA in Straßburg,1,16,-15,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
qualifizieren,,Acc,sich,für die Endrunde um die Deutsche Meisterschaft wo sie in dem Final Wiederholungsspiel gegen Hannover 96 unterlagen und Vizemeister wurden,1,20,-19,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
bekommen,,Dat,"durchschnittlich 4,5 von 5 Sternen",von den Nutzern,5,3,2,10,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
stellen,,Acc,Munition,für Frankreich,1,2,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
entfernen,,Acc,sich,von den Noise Wurzeln,1,4,-3,1,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
geben,,Acc,Orgelkonzerte,in Lübeck Eutin Regensburg Köln in Luxemburg und in Holland,1,10,-9,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
haben,,Acc,die Aufgabe Waterfield vor der gegnerischen Defense zu schützen,als Center und Offensive Tackle,9,5,4,7,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
beteiligen,,Acc,sich,an dem illegalen Häftlingswiderstand,1,4,-3,2,6,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
setzen,,Acc,sich,aus Politikwissenschaftlern aus ganz Schweden,1,5,-4,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
entwässern,,Acc,das Land,mit vielen Kanälen,2,3,-1,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
haben,,Nom,750.000 Kunden,in Italien,2,2,0,11,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
gewinnen,,Acc,den renommierten polnischen Fernsehpreis Telekamera in der Kategorie Fernsehserie,in den Jahren 1999 und 2000,9,6,3,10,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
stellen,,Acc,sich,gegen den Aufbau einer Abteilung für Soziologie unter Hansgünter Meyer an dem Zentralinstitut für Philosophie,1,15,-14,2,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
unterhalten,,Acc,ein Büro,in einem Vorort von Tripolis,2,5,-3,8,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
beschäftigen,,Acc,zahlreiche einheimische Mitarbeiter,neben zwei ausländischen Experten,3,4,-1,7,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
verarbeiten,,Acc,Stilelemente aus Ägypten China Afrika oder Russland,in seinen Bildern,7,3,4,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
gewinnen,,Acc,den Großen Manga Preis,auf dem Japanese Media Arts Festival 2004,4,7,-3,3,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
widmen,,Acc,sich,vor allem,1,2,-1,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
weisen,,Acc,Souveränitätsansprüche Marokkos und Mauretaniens,in dem gleichen Jahr,4,4,0,5,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
stellen,,Acc,den Täubling,in seine Untersektion Puellarinae,2,4,-2,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
gewinnen,,Nom,Bronze,mit der deutschen 4 mal 400 Meter Staffel,1,8,-7,13,12,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
sprechen,,Acc,sich,für eine engere Zusammenarbeit mit Russland und die Anerkennung des Russischen als zweite Amtssprache,1,14,-13,2,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
fesseln,,Nom,viele Leser,dann durch seine knappe treffende und hintergründige Sprache,2,8,-6,4,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
suchen,,Acc,einen besonderen Vorzug,zu unsern Zeiten,3,3,0,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
beginnen,,Acc,seine Profikarriere,bei dem MFK Ružomberok wo er drei Jahre unter Vertrag stand,2,11,-9,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
finden,,Acc,sich,in der unteren Lederhaut,1,4,-3,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
weisen,,Nom,diese,auf der Grundlage philologischer Argumente,1,5,-4,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
veröffentlichen,,Acc,eine Arbeit über Elektrophorese,nach seiner Rückkehr nach Uppsala,4,5,-1,8,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
versammeln,,Acc,den Schlachtkreuzer Yavuz Sultan Selim die Kreuzer Midilli und Hamidiye die Torpedokanonenboote Berk i Satvet und Peyk i Şevket die Zerstörer Gayret i Vataniye Muavenet i Milliye Taşoz und Samsun sowie die Minenleger Nilufer und Samsun,bei Kilyos an der Küste nördlich von Istanbul,36,8,28,11,56,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sammeln,,Acc,Theatererfahrungen,an dem Zimmertheater Tübingen,1,4,-3,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
führen,,Acc,eine Detailhandelskette,unter der Marke Landi,2,4,-2,6,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
schreiben,,Acc,den Großteil der Musik,in dem Jahr 2008,4,4,0,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
studieren,,Acc,Rechtswissenschaft,an der Madrider Privatuniversität CEU San Pablo des katholischen Centro de Estudios Universitarios,1,13,-12,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ermöglichen,,Acc,es,in dem Gegensatz zu statischen Dokumentenformaten wie PDF oder vordefinierten dynamischen Dokumenten wie Adobe Flash,1,15,-14,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
schreiben,,Acc,Theaterkritiken und Kurzgeschichten,für Zeitungen,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
richten,,Nom,ein Kloster,in den Ruinen der Kartause,2,5,-3,9,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
bitten,,Gen,Hippodamos,um Unterstützung,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
gründen,,Acc,den Berliner SV,von 1892,3,2,1,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
braten,,Acc,Hühner,für Restaurantbesitzer und ihre Mitarbeiter,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
leihen,,Acc,ihre Stimme,für drei Lieder,2,3,-1,10,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
überliefern,,Acc,eine knappe Inhaltsangabe von dessen historischem Werk,in seiner aus De viris illustribus stammenden Kurzbiographie Catos,7,9,-2,12,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
lassen,,Acc,sich,über das Archiv der 3 Weltkugeln,1,6,-5,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
handeln,,Acc,sich,um eine Wassernymphe namens Lara oder ursprünglich Lala eine Tochter des Flussgottes Almo die infolge einer Vergewaltigung durch Mercurius zu der Mutter der Laren wurde,1,25,-24,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
spielen,,Acc,eine führende Rolle,innerhalb der Expertengruppe,3,3,0,8,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
untersuchen,,Acc,das Sprachverhalten des Kindes,anhand fünf spielerischer Sprachanregungen,4,4,0,6,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
geben,,Acc,einen Ton,von sich,2,2,0,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
studiert,Nom,Nom,Klassische Philologie,an dem Swarthmore College,2,4,-2,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
leiten,,Acc,sich,von dem türkischen Wort alaca,1,5,-4,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
zerstört,Gen,Acc,die Stadt,zu 45 %,2,3,-1,4,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
handeln,,Acc,sich,um sogenannte Sparschleusen die den Wasserverlust deutlich verringern,1,8,-7,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
schmieden,,Nom,Waffenläufe,aus Damaststahl,1,2,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
erleiden,,Acc,schwere Verletzungen,zu dem Teil,2,3,-1,5,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
verteidigen,,Acc,seinen Titel,durch einen techn,2,3,-1,4,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
beschäftigen,,Acc,sich,mit dem Disput,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
zeigen,,Acc,ein schwarze Strichelung in variabler Stärke,auf diesem Grund,6,3,3,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
setzen,,Acc,seine Ausbildung,bei John L. Buccanan und Harvey Pittel,2,7,-5,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sehen,,Acc,den geknebelten Peter Fuchs,in dem Hof,4,3,1,6,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
leiten,,Acc,die Schule für junge Polen,in Buchenwald,5,2,3,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
