Verb,NP_len,PP_len,Len_diff,Len,Arg_status,Pronominality,Order
przeprowadzać,3,3,0,0,1,0,0
zaakceptować,1,2,-1,-1,-1,1,0
czuć,2,2,0,0,-1,0,0
wywoływać,1,2,1,1,1,0,0
szukać,1,2,1,1,1,0,0
spędzać,2,3,-1,-1,-1,0,0
wypić,1,3,2,1,1,1,0
brukować,1,3,-2,-1,-1,0,0
postawić,1,2,1,1,1,0,0
deponować,1,5,-4,-1,-1,0,0
powlec,1,2,-1,-1,-1,-1,0
obarczać,1,3,2,1,1,0,0
przeglądać,1,2,1,1,1,0,0
filmować,1,3,2,1,1,0,0
przetestować,1,2,-1,-1,-1,0,0
wypominać,1,6,-5,-1,-1,0,0
zrobić,1,3,2,1,1,-1,0
przywieźć,1,2,-1,-1,-1,1,0
zwalić,1,2,1,1,1,-1,0
proszkować,1,10,-9,-1,-1,0,0
degustować,3,2,1,1,-1,0,0
stworzyć,1,2,-1,-1,-1,0,0
nieść,4,3,1,1,-1,0,0
zawieść,1,2,1,1,1,-1,0
uważać,3,4,-1,-1,-1,0,0
przekazać,1,2,-1,-1,-1,0,0
stosować,4,3,1,1,-1,0,0
przygotować,1,2,1,1,1,1,0
zastępować,6,6,0,0,-1,0,0
nakładać,1,3,-2,-1,-1,0,0
zarejestrować,3,7,-4,-1,-1,0,0
wyjąć,1,2,1,1,1,0,0
uważać,2,4,-2,-1,-1,0,0
wybierać,2,6,-4,-1,-1,0,0
widywać,1,2,-1,-1,-1,1,0
obliczać,2,3,1,1,1,0,0
robić,1,3,2,1,1,-1,0
