Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
poprzeć,,Acc,rząd jako całość,Mimo zastrzeżeń,3,2,1,3,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
transportować,,Acc,gaz,do Europy w tym i Niemiec,1,6,-5,14,12,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
napisać,,Acc,Moją staranną biografię,na potrzeby procesu,3,3,0,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
wziąć,,Acc,udział,W turnieju,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
kreować,,Acc,rzeczywistość,w którym,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zatwierdzać,,Acc,statut,W przedsiębiorstwie użyteczności publicznej dla którego organem założycielskim jest wojewoda i którego działalność wykracza poza obszar województwa,1,17,-16,1,19,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
powołać,,ase=Npr,go,mimo to,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
podjąć,,Acc,sztandar walki,W drugiej połowie XIX wieku,2,5,-3,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
przyjąć,,Acc,poprawki Senatu,wobec nieuzyskania bezwzględnej większości głosów,2,5,-3,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
robić,,Acc,to,po co,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
ogarniać,,Acc,Człowieka,po prostu,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zdjąć,,Acc,kompres,Po 10 20 minutach,1,4,-3,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zrealizować,,Acc,to,w części,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
przyjąć,,Acc,poprawkę Senatu,wobec nieuzyskania bezwzględnej większości głosów,2,5,-3,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
przeprowadzić,,Acc,indywidualną akcję,W 8 min spotkania,2,4,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zabrać,,Acc,głos,Na zakończenie uroczystości,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
stosować,,Acc,leki te,przez pewien czas,2,3,-1,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
formułować,,Acc,afirmacje i modlitwy,Z tej też przyczyny,3,4,-1,3,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
prowadzić,,Acc,Studia uzupełniające magisterskie,Na mocy porozumienia z 5 listopada 1999 r,3,8,-5,4,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
podpisać,,Gen,których,do tej pory,1,3,-2,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
płacić,,Acc,nasz dług,bez względu na to co się będzie działo,2,8,-6,2,10,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
podtrzymać,,Acc,Pogróżkowy ton,pod adresem duce,2,3,-1,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
kontrolować,,Acc,połowę rynku,Jeszcze w połowie 1997 r,2,5,-3,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
odebrać,,Acc,życzenia od przedstawicieli władz miejskich kolejowych i zaproszonych gości,W piątek,9,2,7,10,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
założyć,,Acc,swoje przedstawicielstwa,W województwie wielkopolskim zajmującym trzecie miejsce na liście najatrakcyjniejszych regionów,2,10,-8,1,13,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
mówić,,Gen,nic,w Komitecie,1,2,-1,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
widzieć,,Acc,Kazancewa,po raz ostatni,1,3,-2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
podstawiać,,Acc,policzki,do całowania,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
stawiać,,Acc,takie zarzuty,We współczesnej dyskusji,2,3,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
obgryźć,,Acc,wisielca,na dębie,1,2,-1,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
przeprowadzać,,Acc,kontrole drogowe,już w przyszłym roku,2,4,-2,3,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
wygrać,,Gen,niczego,dla siebie,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
odnaleźć,,Acc,Jego dryfujący jacht Mathilde,w nocy z 3 na 4 maja,4,7,-3,11,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
widzieć,,Acc,mnie,z daleka,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
ośmieszać,,Acc,te działania,Przez wiele ostatnich lat,2,4,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
podkleić,,Acc,podobiznę cesarza Franciszka Józefa,w którym,4,2,2,4,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
lubić,,Gen,niczego,mimo wszystkie bunty,1,3,-2,3,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
kreować,,Acc,jakie,w ECM,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
odbierać,,Acc,apetyt,z głośnika,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
składać,,Acc,zeznania,Na wczorajszej rozprawie,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
wykonywać,,Acc,Prace metaloplastyczne,w kościele,2,2,0,4,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
ogłosić,,Acc,którą,prawie dwadzieścia lat po śmierci Franza Kafki,1,7,-6,8,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zwrócić,,Gen,"ponad 84,5 tysiąca złotych z dotacji celowej na usuwanie szkód po powodzi",pod koniec 2003 roku,12,4,8,15,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
wkurzać,,Acc,mnie,na dobre,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
ocenić,,Acc,jego majątek,w którym,2,2,0,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
przerwać,,Acc,rozprawę,Po czterech godzinach,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
przenosić,,Acc,okrytego,po godzinie,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zawiać,,Acc,rozgrzane zabawą dziecko,do tego,3,2,1,2,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
sprawować,,Acc,Kierownictwo Budowy,Na czele,2,2,0,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
położyć,,Acc,którą,na nich,1,2,-1,3,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
faszerować,,Acc,pierogi,zamiast mięsa,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
kierować,,Acc,całość materiałów,Z tych też względów,2,4,-2,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
wyjmować,,Acc,kiszoną kapustę i ogórki,z beczki,4,2,2,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
widzieć,,ase=Npr,go,w jakich,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
zrobić,,Acc,coś dobrego,dla społeczeństwa,2,2,0,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
przedstawiać,,Acc,wojnę,W sporządzanych na gorąco po kampanii wrześniowej zapiskach 19-latka,1,9,-8,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
wypowiedzieć,,Acc,które,po mojej ostatniej ocenie,1,4,-3,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
przekazać,,Acc,życzenia owocnych obrad,W tym dniu,3,3,0,3,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
przyjąć,,Acc,poprawkę Senatu,wobec nieuzyskania bezwzględnej większości głosów,2,5,-3,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
przeprowadzać,,Acc,Rodzinne przeszczepy nerki,do tej pory,3,3,0,5,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
zaakceptować,,ase=Npr,go,z pokorą,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
czuć,,Acc,obecność zmarłego,w którym,2,2,0,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
wywoływać,,Acc,szum,w Brukseli,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
szukać,,Gen,czego,w niej,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
spędzać,,Acc,większość czasu,W ciągu roku,2,3,-1,2,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
wypić,,Acc,ile,i z kim,1,3,-2,4,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
brukować,,Acc,ulice,w biedniejszych dzielnicach,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
postawić,,Acc,co,przed nim,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
deponować,,Acc,pieniądze,do czasu zakończenia subskrypcji lokaty,1,5,-4,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
powlec,,Acc,rozryczanego,po czym,1,2,-1,3,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
obarczać,,Acc,Eisenhowera,pod koniec rządów,1,3,-2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
przeglądać,,Acc,które,przed chwilą,1,2,-1,3,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
filmować,,Acc,kogo,i po co,1,3,-2,4,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
przetestować,,Acc,ochotników,podczas którego,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
wypominać,,Gen,wieku,w bardziej czy mniej bezpośredni sposób,1,6,-5,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zrobić,,Gen,czego,i za ile,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
przywieźć,,ase=Npr,je,w którym,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
zwalić,,Acc,mnie,po prostu,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
proszkować,,Acc,mumię,Ze względu na lecznicze właściwości smoły ziemnej którą balsamowano ciało,1,10,-9,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
degustować,,Acc,świeży pachnący miód,Podczas miodobrania,3,2,1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
stworzyć,,Acc,zęby,po to,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
nieść,,Acc,plecak śpiwór i karimatę,na górskiej wycieczce,4,3,1,5,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zawieść,,Acc,mnie,z lekka,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
uważać,,Acc,te domowe jaszczurki,w niektórych częściach Indonezji,3,4,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
przekazać,,Acc,sprawę,w których,1,2,-1,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
stosować,,Acc,postanowienia proceduralne niniejszej umowy,W takich przypadkach,4,3,1,4,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
przygotować,,Acc,które,dla niego,1,2,-1,3,1,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,preverbal
zastępować,,Acc,artykuły i załączniki do dyrektywy 64/432/EWG,Od dnia 1 lipca 1998 r,6,6,0,6,13,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
nakładać,,Acc,spoiwo,w toku której,1,3,-2,1,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
zarejestrować,,Acc,nazwę Bayerisches Bier,Na mocy art 1 rozporządzenia nr 1347/2001,3,7,-4,5,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
wyjąć,,ase=Npr,go,z niego,1,2,-1,3,1,indefinite,indefinite,pronominal,pronominal,preposition,shifted,preverbal
