Verb,NP_len,PP_len,Len_diff,Len,Arg_status,Pronominality,Order
obrátit,2,3,1,1,1,0,1
mít,13,3,10,1,-1,0,1
mít,1,3,2,1,1,0,1
držet,1,2,1,1,1,0,1
mít,14,2,12,1,-1,0,1
zavést,2,6,4,1,1,0,1
odnášet,1,2,1,1,1,0,1
zalamovat,2,7,5,1,1,0,1
mít,15,2,13,1,-1,0,1
mít,7,2,5,1,-1,0,1
sehrát,5,2,3,1,-1,0,1
rovnat,3,3,0,0,1,0,1
získat,3,5,2,1,1,0,1
mít,10,2,8,1,-1,0,1
dělat,4,4,0,0,1,0,1
předstihnout,7,4,-3,-1,1,0,1
mít,8,3,5,1,-1,0,1
hledat,6,2,4,1,-1,1,1
položit,1,10,9,1,1,0,1
očekávat,2,3,-1,-1,-1,0,1
připravit,6,20,14,1,1,0,1
uzavřít,1,5,-4,-1,-1,0,1
dělat,1,9,8,1,1,1,1
odložit,5,2,3,1,-1,0,1
nosit,1,2,-1,-1,-1,0,1
zbavit,2,3,-1,-1,-1,0,1
najít,2,6,4,1,1,0,1
získat,1,7,6,1,1,0,1
vidět,2,2,0,0,1,0,1
škrábat,3,2,1,1,-1,0,1
ukázat,22,3,19,1,-1,0,1
vyrvat,1,3,2,1,1,0,1
vytýčit,11,4,7,1,-1,0,1
vzít,2,2,0,0,1,0,1
vychovávat,1,3,2,1,1,1,1
dávat,1,2,1,1,1,1,1
vést,1,7,6,1,1,1,1
vychovávat,1,4,3,1,1,0,1
pěstovat,13,2,11,1,-1,1,1
spojit,4,5,1,1,1,0,1
vyjádřit,2,7,5,1,1,0,1
mít,2,7,5,1,1,1,1
mít,9,2,7,1,-1,0,1
brát,8,2,6,1,-1,0,1
ukázat,1,2,1,1,1,0,1
stát,1,5,4,1,1,0,1
přijmout,19,4,15,1,-1,0,1
mít,9,2,7,1,-1,0,1
mít,2,4,-2,-1,-1,0,1
uspořádat,24,2,22,1,-1,0,1
naměřit,10,2,8,1,-1,0,1
uspořádat,1,10,9,1,1,1,1
mít,1,9,8,1,1,0,1
činit,2,3,-1,-1,-1,0,1
zvětšit,3,5,2,1,1,0,1
mít,1,2,1,1,1,0,1
prohlásit,1,5,4,1,1,0,1
dosáhnout,3,3,0,0,-1,0,1
předčit,7,5,-2,-1,1,0,1
hrát,2,5,3,1,1,0,1
mít,3,2,1,1,-1,1,1
mít,3,2,1,1,-1,0,1
vytasit,1,2,-1,-1,-1,1,1
přijmout,4,3,-1,-1,1,0,1
předložit,12,3,9,1,-1,0,1
ocitovat,5,6,-1,-1,-1,0,1
vzít,1,2,1,1,1,1,1
mít,2,5,-3,-1,-1,0,1
najít,5,6,1,1,1,0,1
dostat,1,3,2,1,1,1,1
spláchnout,3,2,1,1,-1,0,1
vytrhnout,1,2,1,1,1,1,1
zastavit,1,3,2,1,1,0,1
uvítat,4,4,0,0,1,0,1
věštit,4,5,1,1,1,0,1
položit,2,4,-2,-1,-1,0,1
rozebrat,9,15,6,1,1,0,1
mít,2,18,16,1,1,0,1
mít,9,3,6,1,-1,0,1
dovést,1,3,2,1,1,0,1
mít,4,16,12,1,1,0,1
mít,27,2,25,1,-1,0,1
vést,3,2,1,1,-1,1,1
dosáhnout,3,6,3,1,1,0,1
rozšířit,2,3,1,1,1,0,1
organizovat,2,4,-2,-1,-1,0,1
připustit,8,2,6,1,-1,0,1
vytáhnout,2,2,0,0,1,0,1
povést,1,8,7,1,1,1,1
navštěvovat,1,3,2,1,1,0,1
odstranit,4,4,0,0,-1,0,1
předávat,1,2,1,1,1,0,1
mívat,6,2,4,1,-1,0,1
obrátit,1,37,36,1,1,0,1
mít,7,2,5,1,-1,0,1
vytvářet,3,3,0,0,-1,0,1
zabezpečit,2,3,1,1,1,0,1
udržovat,3,3,0,0,1,0,1
změnit,4,2,2,1,-1,0,1
změnit,3,3,0,0,-1,0,1
zvýšit,1,3,2,1,1,0,1
plnit,1,3,2,1,1,0,1
vytvořit,9,3,6,1,-1,0,1
činit,3,4,-1,-1,-1,0,1
vybrat,1,3,2,1,1,0,1
mít,7,3,-4,-1,1,0,1
mít,3,3,0,0,1,0,1
vyvážet,10,6,-4,-1,1,0,1
mít,12,2,10,1,-1,1,1
uzavírat,2,3,-1,-1,-1,0,1
dosahovat,3,4,1,1,1,0,1
přinést,7,4,3,1,-1,0,1
využít,6,8,2,1,1,0,1
převzít,5,7,-2,-1,-1,0,1
hledat,4,2,2,1,-1,0,1
mít,16,2,14,1,-1,1,1
přemístit,1,3,2,1,1,1,1
mít,3,4,-1,-1,-1,1,1
najít,4,5,1,1,1,0,1
přivádět,15,2,13,1,-1,0,1
vyrábět,4,7,3,1,1,0,1
dosáhnout,2,6,-4,-1,-1,0,1
zadržovat,1,3,-2,-1,-1,0,1
zajišťovat,1,7,6,1,1,0,1
zaznamenat,2,11,9,1,1,0,1
zřizovat,1,4,3,1,1,0,1
mít,1,2,-1,-1,-1,0,1
mít,6,2,4,1,-1,1,1
karikovat,1,3,2,1,1,0,1
schovat,2,2,0,0,1,0,1
předvést,3,6,-3,-1,-1,0,1
obrátit,1,17,16,1,1,0,1
uvést,7,2,5,1,-1,0,1
vyvinout,4,7,-3,-1,-1,0,1
mít,2,3,-1,-1,-1,0,1
mít,1,6,-5,-1,-1,0,1
uvést,5,2,3,1,-1,0,1
snižovat,2,4,2,1,1,0,1
zřídit,3,5,-2,-1,-1,0,1
odcizit,4,5,-1,-1,-1,0,1
ukrýt,1,3,2,1,1,1,1
mít,3,2,1,1,-1,0,1
sloužit,1,6,5,1,1,0,1
dodávat,1,4,3,1,1,0,1
mít,2,3,1,1,1,0,1
vyjádřit,8,2,6,1,-1,1,1
uspořádat,15,6,9,1,-1,0,1
ušetřit,2,2,0,0,1,0,1
stát,1,3,-2,-1,-1,0,1
zanechávat,2,4,-2,-1,-1,0,1
umožnit,1,2,1,1,1,0,1
překročit,1,4,3,1,1,0,1
účastnit,7,3,4,1,-1,0,1
pronajmout,2,3,-1,-1,-1,0,1
zachycovat,5,3,-2,-1,1,0,1
mít,10,4,6,1,-1,0,1
namíchat,5,3,2,1,-1,0,1
splnit,6,3,-3,-1,1,0,1
připravovat,11,5,6,1,-1,0,1
vybírat,1,5,4,1,1,0,1
vybudovat,3,5,2,1,1,0,1
zahájit,12,4,8,1,-1,0,1
zajistit,3,4,-1,-1,-1,0,1
vykazovat,2,5,-3,-1,-1,0,1
odpracovat,3,10,7,1,1,0,1
odpracovat,2,3,-1,-1,-1,0,1
vykazovat,2,11,9,1,1,0,1
vykazovat,2,12,10,1,1,0,1
vykazovat,2,12,10,1,1,0,1
vykazovat,2,9,7,1,1,0,1
mít,12,2,10,1,-1,0,1
odpracovat,2,3,1,1,1,0,1
mít,2,10,8,1,1,0,1
činit,2,4,2,1,1,0,1
činit,2,4,2,1,1,0,1
vykazovat,6,2,4,1,-1,0,1
česat,2,2,0,0,-1,0,1
pomáhat,2,3,1,1,1,0,1
posílat,3,2,-1,-1,1,0,1
potřebovat,3,2,1,1,-1,0,1
odnést,1,3,2,1,1,1,1
mít,9,2,7,1,-1,1,1
splnit,4,2,2,1,-1,0,1
měnit,1,31,30,1,1,1,1
dopouštět,7,3,4,1,-1,0,1
přivlastňovat,1,3,2,1,1,0,1
mít,8,2,6,1,-1,0,1
mít,2,4,-2,-1,-1,0,1
zaslat,23,4,19,1,-1,0,1
přivést,8,5,3,1,-1,0,1
připravit,12,11,-1,-1,1,0,1
dosáhnout,2,3,-1,-1,-1,0,1
využívat,4,6,2,1,1,0,1
převzít,6,5,1,1,-1,0,1
obsahovat,36,3,33,1,-1,0,1
vzpomenout,2,4,2,1,1,0,1
mít,18,2,16,1,-1,0,1
školit,4,4,0,0,-1,0,1
zapojovat,3,11,-8,-1,-1,0,1
koordinovat,5,8,3,1,1,0,1
mít,2,6,4,1,1,0,1
pomáhat,1,2,1,1,1,1,1
přinést,1,4,3,1,1,0,1
najít,11,8,3,1,-1,0,1
dostat,11,4,7,1,-1,0,1
převzít,3,3,0,0,-1,0,1
udržovat,1,2,-1,-1,-1,0,1
zavřít,1,2,-1,-1,-1,0,1
cítit,1,2,1,1,1,-1,1
držet,1,2,-1,-1,-1,0,1
oklepávat,1,2,1,1,1,0,1
přispět,1,4,3,1,1,0,1
plánovat,2,7,5,1,1,0,1
zpracovávat,3,5,2,1,1,0,1
postavit,1,5,4,1,1,0,1
povolit,5,5,0,0,1,0,1
překládat,1,5,4,1,1,1,1
kapat,1,3,2,1,1,0,1
potřebovat,5,2,3,1,-1,0,1
prosadit,5,3,2,1,-1,0,1
dožívat,2,16,14,1,1,0,1
připevnit,1,2,-1,-1,-1,0,1
nechávat,2,2,0,0,1,0,1
posílat,4,2,2,1,-1,0,1
přenášet,3,2,1,1,-1,0,1
vyžadovat,5,5,0,0,-1,1,1
posadit,1,2,1,1,1,0,1
zabírat,3,3,0,0,-1,0,1
mít,1,6,5,1,1,0,1
mít,3,2,1,1,-1,1,1
vést,3,12,9,1,1,0,1
podporovat,2,5,-3,-1,-1,0,1
uplatňovat,4,8,4,1,1,0,1
vytvořit,3,3,0,0,1,0,1
vyhrát,1,6,5,1,1,0,1
získat,1,8,7,1,1,0,1
dopouštět,3,5,-2,-1,-1,0,1
chovat,1,2,1,1,1,1,1
kazit,2,6,4,1,1,0,1
mít,2,2,0,0,-1,0,1
užívat,2,2,0,0,-1,0,1
měnit,1,2,-1,-1,-1,0,1
získávat,1,6,5,1,1,0,1
zajistit,6,5,-1,-1,1,0,1
přiložit,6,2,4,1,-1,0,1
zajistit,3,4,-1,-1,-1,0,1
poskytnout,2,3,1,1,1,0,1
převádět,6,3,-3,-1,1,0,1
uplatňovat,9,3,6,1,-1,0,1
mít,3,2,1,1,-1,0,1
přijmout,30,3,27,1,-1,0,1
dosahovat,3,4,-1,-1,-1,0,1
provádět,2,10,8,1,1,0,1
položit,4,3,1,1,-1,0,1
položit,1,5,4,1,1,0,1
plnit,1,3,2,1,1,0,1
oceňovat,1,10,9,1,1,0,1
zahájit,10,4,6,1,-1,0,1
klást,3,2,1,1,-1,0,1
zařadit,10,3,7,1,-1,0,1
plnit,3,4,1,1,1,0,1
mít,2,4,-2,-1,-1,0,1
změřit,2,10,8,1,1,0,1
mít,2,3,-1,-1,-1,0,1
mít,2,2,0,0,1,0,1
najít,4,5,-1,-1,-1,0,1
poskytovat,1,3,2,1,1,0,1
dát,7,2,5,1,-1,0,1
uskutečnit,3,2,1,1,-1,0,1
sklízet,1,4,3,1,1,0,1
dosáhnout,3,7,4,1,1,0,1
dostávat,3,2,1,1,-1,0,1
uvádět,6,2,4,1,-1,0,1
odvádět,5,2,3,1,-1,0,1
snížit,1,3,2,1,1,1,1
umístit,1,3,2,1,1,1,1
postihnout,2,5,3,1,1,0,1
stát,1,3,-2,-1,-1,0,1
dosahovat,2,8,6,1,1,0,1
přijmout,2,13,11,1,1,0,1
sdělovat,1,4,3,1,1,0,1
mít,7,2,5,1,-1,0,1
mít,2,2,0,0,-1,0,1
uspořádat,2,3,1,1,1,0,1
učinit,9,5,-4,-1,1,0,1
dávat,2,4,-2,-1,-1,0,1
mít,4,2,2,1,-1,0,1
naložit,1,2,1,1,1,0,1
povznášet,5,3,-2,-1,1,0,1
vytvářet,2,3,1,1,1,0,1
mít,1,2,-1,-1,-1,0,1
zajistit,3,4,-1,-1,-1,0,1
hodnotit,13,3,10,1,-1,0,1
udělat,1,18,17,1,1,1,1
dokazovat,2,4,-2,-1,-1,0,1
mít,2,3,-1,-1,-1,0,1
provést,1,3,2,1,1,0,1
znamenat,1,5,-4,-1,-1,0,1
dát,3,2,1,1,-1,0,1
založit,2,2,0,0,1,0,1
mít,11,2,9,1,-1,0,1
vést,3,14,11,1,1,0,1
odcizit,3,3,0,0,-1,0,1
poškodit,3,5,2,1,1,0,1
věnovat,1,3,2,1,1,0,1
mít,2,4,2,1,1,0,1
dostat,3,3,0,0,-1,0,1
mít,3,3,0,0,1,0,1
popřát,5,3,2,1,-1,0,1
dostat,15,3,12,1,-1,0,1
oznámit,2,2,0,0,1,0,1
vyhledat,2,2,0,0,1,0,1
mít,3,2,1,1,-1,1,1
natáčet,7,4,3,1,-1,0,1
hledat,7,3,4,1,-1,0,1
podat,9,3,6,1,-1,0,1
zhodnotit,1,15,14,1,1,0,1
najít,1,3,-2,-1,-1,0,1
vyvolat,2,5,3,1,1,0,1
uspořit,4,3,1,1,-1,0,1
přinést,2,3,1,1,1,0,1
psát,4,2,2,1,-1,0,1
mít,2,2,0,0,-1,0,1
připravovat,1,5,4,1,1,0,1
hrát,1,7,6,1,1,0,1
čeřit,2,5,3,1,1,0,1
mít,3,2,1,1,-1,0,1
mít,3,2,1,1,-1,0,1
mít,1,4,3,1,1,0,1
mít,2,3,1,1,1,0,1
odnést,3,2,1,1,-1,0,1
mít,6,8,-2,-1,-1,0,1
najít,23,3,20,1,-1,0,1
brát,1,3,-2,-1,-1,0,1
vytvořit,3,5,2,1,1,0,1
vycucat,1,2,1,1,1,0,1
poznat,2,3,1,1,1,0,1
vybrat,2,8,6,1,1,0,1
mít,2,2,0,0,-1,0,1
najít,2,5,3,1,1,0,1
propůjčit,2,3,-1,-1,-1,0,1
uvádět,23,2,21,1,-1,0,1
čerpat,1,10,9,1,1,0,1
dostat,10,2,8,1,-1,0,1
postavit,3,2,1,1,-1,0,1
vytvořit,3,2,1,1,-1,1,1
podat,17,3,14,1,-1,0,1
vytvářet,2,3,1,1,1,0,1
mít,4,3,1,1,-1,0,1
dosáhnout,2,10,8,1,1,0,1
hledat,2,3,-1,-1,-1,0,1
vnést,2,3,-1,-1,-1,-1,1
ovlivnit,1,4,3,1,1,1,1
vidět,1,8,7,1,1,1,1
zpívat,3,7,4,1,1,0,1
vzít,4,2,-2,-1,1,0,1
mít,3,2,1,1,-1,1,1
nechávat,2,3,-1,-1,-1,0,1
mívat,4,2,2,1,-1,0,1
přidat,4,3,1,1,-1,0,1
mít,6,2,4,1,-1,1,1
zařadit,1,2,1,1,1,0,1
vystavovat,2,2,0,0,1,0,1
ověřit,2,4,2,1,1,0,1
dávat,2,2,0,0,-1,0,1
dosáhnout,5,4,-1,-1,1,0,1
řezat,3,3,0,0,1,0,1
uspokojovat,1,7,6,1,1,1,1
zapustit,1,6,5,1,1,1,1
přenést,1,9,8,1,1,0,1
snížit,3,3,0,0,1,0,1
odcizit,2,3,-1,-1,-1,0,1
krást,2,3,-1,-1,-1,0,1
podpořit,7,41,34,1,1,0,1
předložit,3,2,1,1,-1,0,1
dostat,3,2,1,1,-1,0,1
vydat,16,5,11,1,-1,0,1
vzít,1,7,6,1,1,0,1
zakoupit,4,2,2,1,-1,0,1
zakoupit,8,4,4,1,-1,0,1
kritizovat,11,11,0,0,1,0,1
zabezpečit,3,4,1,1,1,0,1
přinést,3,2,1,1,-1,0,1
doprovázet,2,6,4,1,1,0,1
získat,6,4,-2,-1,1,0,1
získat,1,11,10,1,1,0,1
schválit,11,3,8,1,-1,0,1
soustředit,5,12,7,1,1,0,1
mít,16,2,14,1,-1,0,1
mít,6,6,0,0,-1,0,1
působit,1,4,3,1,1,0,1
posílat,4,8,-4,-1,-1,0,1
udělat,1,3,-2,-1,-1,0,1
mít,2,2,0,0,-1,0,1
najít,2,4,2,1,1,0,1
rozvíjet,21,2,19,1,-1,1,1
překonat,4,6,2,1,1,0,1
odpracovat,2,6,-4,-1,-1,0,1
věnovat,2,3,-1,-1,-1,0,1
činit,3,3,0,0,-1,0,1
brát,1,2,1,1,1,1,1
používat,5,3,-2,-1,1,0,1
najít,10,2,8,1,-1,1,1
dopravovat,4,3,1,1,-1,0,1
mít,1,3,-2,-1,-1,0,1
mít,2,3,-1,-1,-1,0,1
přepočíst,9,12,3,1,1,0,1
volat,1,16,15,1,1,0,1
dovést,6,3,-3,-1,1,0,1
organizovat,2,4,2,1,1,0,1
hlídat,2,13,11,1,1,0,1
mít,10,2,8,1,-1,1,1
mít,1,2,-1,-1,-1,0,1
vyzvednout,3,2,1,1,-1,0,1
pomoci,4,3,1,1,-1,0,1
informovat,2,35,33,1,1,0,1
mít,2,2,0,0,-1,0,1
věnovat,8,4,-4,-1,1,0,1
projednat,6,2,4,1,-1,0,1
nechat,3,3,0,0,1,0,1
vycházet,1,3,2,1,1,1,1
vyjádřit,34,2,32,1,-1,1,1
zhodnotit,6,3,3,1,-1,0,1
rozvíjet,21,3,18,1,-1,0,1
vidět,20,10,10,1,-1,0,1
získávat,1,4,3,1,1,0,1
vložit,5,2,3,1,-1,0,1
prožívat,5,2,-3,-1,1,0,1
volat,2,4,2,1,1,1,1
