Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
εντάσσω,,Acc,και τον εαυτό μου,σε αυτούς,4,2,2,3,6,definite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
έχω,,Acc,ένα πλήρες πρόγραμμα που θα διασφάλιζε ενδεχομένως ακόμα περισσότερο την τήρηση των ατομικών δικαιωμάτων,σ τη διάθεσή τους,14,4,10,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
αναμένω,,Acc,τη Λευκή Βίβλο της Επιτροπής σχετικά με αυτό το ζήτημα,με μεγάλη ανυπομονησία,10,3,7,6,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
αποτελώ,,Acc,πρόκληση,για όλους εμάς το Κοινοβούλιο την Επιτροπή και το Συμβούλιο,1,10,-9,1,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
ασκώ,,Acc,πίεση,σ την Επιτροπή και σ το Συμβούλιο,1,7,-6,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
συνδυάζω,,Acc,την ομορφιά της φύσης,με την πλούσια πολιτιστική κληρονομιά,4,5,-1,2,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
παίρνω,,Acc,το όνομά της,από την παραφθορά του ονόματος της Αλίκης βασίλισσας της χερσονήσου αυτής κατά την παράδοση,3,14,-11,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
περιλαμβάνω,,Acc,τροπολογίες,σ το κείμενο το οποίο θεωρούμε παγιωμένο από την τελευταία Σύνοδο Κορυφής,1,12,-11,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
διατηρώ,,Acc,τη σχέση εμπιστοσύνης,μεταξύ μας,3,2,1,2,5,definite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
τρέφω,,Acc,κανένα σεβασμό,προς εκείνους που επιδιώκουν να θυσιάσουν την ζωή των υπολοίπων για να επιτύχουν τους στόχους τους,2,16,-14,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
θέτω,,Acc,τέλος,σ' αυτό,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
εξετάζω,,Acc,την εξέλιξη της ελευθέρωσης των οδικών εμπορευματικών μεταφορών,πρώτον με όρους οικονομικούς δεύτερον σε σχέση με τους εργοδότες αλλά επίσης και σε σχέση με τους εργαζόμενους υπό το ίδιο πρίσμα,8,22,-14,2,11,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
πετυχαίνω,,Acc,μεγάλη νίκη,σ την πολιτεία του Κάνσας,2,5,-3,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
στέλνω,,Acc,εκλέκτορες,σ τα κομματικά συνέδρια,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ξεκινώ,,Acc,ασκήσεις με πραγματικά πυρά,σε δύο σημεία που βρίσκονται κοντά σε αμφισβητούμενη θαλάσσια περιοχή σ τα σύνορα με τη Νότια Κορέα,4,17,-13,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ενώνω,,Acc,την πύλη του φρουρίου,με το απέναντι ύψωμα,4,4,0,2,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
συγχαίρω,,,τον Udo Bullmann,τόσο για την εργασία του όσο και για την ικανότητά του να διεξάγει διάλογο και να βρίσκει συμβιβαστικές λύσεις,3,19,-16,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
προκαλώ,,Acc,ένα ευεργετικό σοκ,σ τη Γερμανία,3,3,0,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
έχω,,Acc,τουλάχιστον ενδείξεις ότι θα ακολουθηθεί με συνέπεια μια πολιτική λιτότητας,σ τη Γερμανία,10,3,7,6,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
έχω,,Acc,μεγάλη εμπιστοσύνη,σ την ισπανική Προεδρία,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
αποδίδω,,Acc,το καθεστώς υποψήφιας προς ένταξη χώρας,σ την Τουρκία,6,3,3,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
διαδραματίζω,,Acc,όλο και μεγαλύτερο ρόλο,σ τις συζητήσεις που διεξάγονται σ το πλαίσιο της κοινής γνώμης,4,11,-7,4,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
αναμένω,,Acc,τη συνεπή συνέχιση της μεταρρυθμιστικής διαδικασίας,από την Τουρκία,6,3,3,6,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ενθαρρύνω,,Acc,την τουρκική κυβέρνηση,με έμφαση,3,2,1,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
συνεχίζω,,Acc,την πορεία των πολιτικών και οικονομικών μεταρρυθμίσεών της,με αποφασιστικότητα,8,2,6,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
θεσπίζω,,Acc,μια περιορισμένη δέσμη μέτρων για την υλοποίηση της εν λόγω αναθεώρησης,κατά τον τρέχοντα μήνα,11,4,7,7,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
διακρίνω,,Acc,λιγοστές μόνο βελτιώσεις,σε σύγκριση με τις ισχύουσες διατάξεις σ τον τομέα της ελευθερίας σκέψης,3,12,-9,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
κρίνω,,Acc,την κατάσταση των ανθρωπίνων δικαιωμάτων σ την Τουρκία,με κριτήριο αυτά που γράφονται σ το χαρτί,8,8,0,2,10,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
προσφέρω,,Acc,μια σειρά σχετικών προγραμμάτων επιμόρφωσης των οποίων γίνεται ευχαρίστως χρήση από την πλευρά της Τουρκίας,σ την Τουρκία,15,3,12,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
κρίνω,,Acc,την προκείμενη περίπτωση,βάσει των πολιτικών κριτηρίων της Κοπεγχάγης,3,6,-3,3,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ενισχύω,,Acc,τα ανθρώπινα δικαιώματα,σ την Τουρκία,3,3,0,3,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ενθαρρύνω,,Acc,την Τουρκία,εκ νέου,2,2,0,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ενισχύω,,Acc,τα δημοκρατικά δικαιώματα,σ τη χώρα,3,3,0,3,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
διασφαλίζω,,Acc,τα κριτήρια μιας δημοκρατικής και πλουραλιστικής κοινωνίας,σ την καθημερινή κοινωνική συνύπαρξη του πληθυσμού της,7,8,-1,12,7,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
θέτω,,Acc,ύψιστους στόχους ως προς την πραγμάτωση της δημοκρατίας και των ανθρωπίνων δικαιωμάτων,σ τον εαυτό του,12,4,8,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
αναζητώ,,Acc,εργασία,σ το εξωτερικό,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
επιλέγω,,Acc,τις ανεπτυγμένες χώρες της Ευρωπαϊκής Ένωσης τις ΗΠΑ και την Αυστραλία,κατά προτίμηση,11,2,9,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
αναζητώ,,Acc,εργασία,μέσω των σελίδων του διαδικτύου,1,5,-4,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
πείθω,,Acc,την ολομέλεια,με την έκθεσή τους,2,4,-2,6,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
βοηθώ,,Acc,τη Γαλλία,σ το Μάλι,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
βοηθώ,,Acc,τη Γαλλία,με την από αέρος μεταφορά στρατιωτών και εξοπλισμού σ το Μάλι,2,11,-9,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
στέλνω,,Acc,στρατιώτες,σ το Μάλι,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
στέλνω,,Acc,άλλους δύο χιλιάδες στρατιώτες,σ το πλαίσιο δύναμης που έχει εξουσιοδοτηθεί από τα Ηνωμένα Έθνη,4,11,-7,4,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
εντοπίζω,,Acc,"υπολείμματα της ουσίας 1,4 διχλωροβενζόλιο",σε δείγματα μελιού ελληνικής προέλευσης,5,5,0,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
προκαλώ,,Acc,βλάβες,σ το γενετικό υλικό των κυττάρων,1,6,-5,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
επισκέπτομαι,,,την Μπάμπα Αμρ,για 45 λεπτά,3,3,0,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
στέλνω,,Acc,προμήθειες,σ τη Μπάμπα Αμρ,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ευχαριστώ,,Acc,τον εισηγητή,εξ ονόματος της Ομάδας μου,2,5,-3,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
τελειώνω,,Acc,την πρώτη ανάγνωση,με την ψηφοφορία σ την Ολομέλεια που ελπίζω ότι θα καταστεί δυνατή η διεξαγωγή της,3,15,-12,4,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
δίνω,,Acc,πολύ καλές και υπεύθυνες ερμηνείες του υφισταμένου δικαίου,με αποφάσεις που χαράζουν νέες κατευθύνσεις ειδικά και τώρα με την τελική εισήγηση ως προς την υπόθεση του Ελσίνκι,8,19,-11,5,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
θεωρώ,,Acc,την υφισταμένη νομική βάση,για πολιτικούς λόγους,4,3,1,5,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
προξενώ,,Acc,μεγάλη σύγχυση,σε ορισμένους συναδέλφους,2,3,-1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
οδηγώ,,Acc,την πλειοψηφία της Ομάδας μας,σ το αίτημα αύξησης των τιμών κατωφλίων,5,7,-2,2,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
έχω,,Acc,υψηλό κόστος,για κλιματικούς λόγους,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
προσελκύω,,Acc,προσφορές,από άλλες χώρες,1,3,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
αλλάζω,,Acc,τη στάση που είχε τηρήσει σ την επιτροπή σχετικά με τα κριτήρια ανάθεσης,σε μερικά σημεία,13,3,10,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ωφελώ,,Acc,δισεκατομμύρια ανθρώπους,σε ολόκληρο τον κόσμο,2,4,-2,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
δημιουργώ,,Acc,νέες θέσεις εργασίας,σ τη χώρα,3,3,0,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
συνεχίζω,,Acc,τις παράνομες ενέργειές τους,σ τη νοτιοανατολική Ουκρανία,4,4,0,3,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
υπόσχομαι,,Acc,οδυνηρές συνέπειες,σ τις κυρώσεις,2,3,-1,4,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
δίνω,,Acc,τα ονόματα των προσώπων που θα επηρεαστούν,σ τη δημοσιότητα,7,3,4,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
αρνιέμαι,,Acc,δύο σχέδια της Δύσης για τη Συρία,σ το παρελθόν,7,3,4,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
θέτω,,Acc,το νέο σχέδιο,για ψήφισμα,3,2,1,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
αφήνω,,Acc,τον πληθυσμό,χωρίς καμία βοήθεια,2,3,-1,3,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
βρίσκω,,Acc,τον τρόπο να ξεκινήσουμε την ειρηνευτική διαδικασία να αποκατασταθεί η δημοκρατία και ιδιαίτερα να αποδοθούν εκ νέου σ τους πολίτες γυναίκες άνδρες και παιδιά συνθήκες ζωής αποδεκτές συνθήκες για τις οποίες κανείς μας δεν θα πρέπει να ντρέπεται,και με τους πολίτες της Ερυθραίας,38,6,32,8,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
περνώ,,Acc,τη νύχτα,σε στρατώνες και σχολεία,2,4,-2,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
παρουσιάζω,,Acc,την έκθεσή μου,σ τη συνεδρίαση της ολομέλειας,3,5,-2,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
επικεντρώνω,,Acc,την παρούσα έκθεση,σε δύο μόνον βασικά σημεία σ τα κενά της ισχύουσας νομοθεσίας και σ τους τομείς όπου η περαιτέρω προσπάθεια μπορεί να αποφέρει πραγματική προστιθέμενη αξία,3,25,-22,3,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
έχω,,Acc,σοβαρότατες αντιρρήσεις,ως προς αυτό,2,3,-1,2,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
πληρώνω,,Acc,την αδράνειά μας,με την υγεία τους και όλο περισσότερο με τη ζωή τους,3,11,-8,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
συγχαίρω,,Acc,τους τρεις εισηγητές τον κ. Χατζηδάκη τον κ. van Dam και τον κ. Grosch,για το έργο τους,14,4,10,3,20,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
εντάσσω,,Acc,την εκπαίδευση των οδηγών,σ το σύστημα βασικής εκπαίδευσης,4,5,-1,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ευχαριστώ,,Acc,όλους τους εισηγητές,για το έργο τους,3,4,-1,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ευχαριστώ,,Acc,την ισπανική Προεδρία,για την ευθύτητα με την οποία παρουσιάζεται εδώ ακολουθώντας κάτι που αποτελεί πλέον έθιμο,3,14,-11,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
περνώ,,Acc,τον ισημερινό της νομοθετικής περιόδου,με μια σαφώς συντηρητική στροφή σ το Συμβούλιο το οποίο κύριε Πρόεδρε ανακόπτεται από την ιδιότητά σας ως Προέδρου της ΧΔΔ της κεντρώας δημοκρατικής διεθνούς για εσάς χριστιανοδημοκρατικής διεθνούς για τον κ. Poettering,5,33,-28,2,10,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
αναβάλλω,,Acc,τις διαβουλεύσεις μας,για τον Δεκέμβριο,3,3,0,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ιδιωτικοποιώ,,Acc,υπηρεσίες,χωρίς ελευθέρωση,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
συνεχίζω,,Acc,τις προσπάθειες,σ τη Μέση Ανατολή,2,4,-2,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
δίνω,,Acc,νέα ώθηση,σ την ευρωμεσογειακή διαδικασία,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ζητώ,,Acc,μία συγκεκριμένη πρόταση για αυτό το θέμα,από την Επιτροπή,7,3,4,6,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
υπερασπίζω,,Acc,το σχέδιό μας,από κοινού,3,2,1,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
κατηγορώ,,Acc,την Κίνα,για αποστολή φρεγάτας σ τα αμφιλεγόμενα νησιά η οποία σ τις 30 Ιανουαρίου είχε βάλει σ το στόχαστρο του ραντάρ της ιαπωνικό πολεμικό πλοίο,2,24,-22,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
βάζω,,Acc,ιαπωνικό πολεμικό πλοίο,σ το στόχαστρο του ραντάρ της,3,6,-3,9,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
πυροδοτώ,,Acc,περαιτέρω συγκρούσεις,σ την Ανατολική Θάλασσα της Κίνας,2,6,-4,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
συνιστώ,,Acc,σημαντική οπισθοδρόμηση,για τον ανταγωνισμό σ την Ένωση,2,6,-4,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
δίνω,,Acc,τη γνωμοδότησή μας,κατά την πρώτη ανάγνωση,3,4,-1,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
αποστέλλω,,Acc,μια κοινή θέση,μέχρι εφέτος τον Ιούνιο,3,4,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
καταργώ,,Acc,τους φραγμούς,σ τον ανταγωνισμό και σ το ελεύθερο εμπόριο,2,8,-6,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
προκαλώ,,Acc,την Επιτροπή,σε αυτόν τον συγκεκριμένο τομέα,2,5,-3,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
υποδέχομαι,,Acc,το ευρώ το νόμισμα της νέας αυτοκρατορίας το νέο ράιχσμαρκ,με ενθουσιασμό ίσως και με χαρά,10,6,4,10,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
χρησιμοποιώ,,Acc,το ευρώ,με ενθουσιασμό,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
προσφέρω,,Acc,κανένα πλεονέκτημα,σ την καθημερινή ζωή,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
έχω,,Acc,αρνητικές συνέπειες,σε κοινωνικό επίπεδο,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
συγχαίρω,,Acc,τον εισηγητή και όλους τους συντάκτες γνωμοδοτήσεων,για την εργασία τους σε αυτό που εκ πρώτης όψεως φαίνεται ένα πολύ απλό θέμα αλλά όταν υπεισέρχεται κανείς σ τις λεπτομέρειες και σ την ανάλυσή του αποδεικνύεται εξαιρετικά δύσκολο,7,30,-23,2,10,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
μετακινώ,,Acc,την επιχείρησή του,σε άλλο κράτος μέλος,3,4,-1,3,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
χρησιμοποιώ,,Acc,το χρήμα,φυσικά για την αύξηση των υποδομών για την παροχή καλύτερων υπηρεσιών και για τη μεγαλύτερη δυνατή αύξηση της τοπικής απασχόλησης,2,20,-18,3,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
αρνιέμαι,,Acc,το δικαίωμα να είναι υποψήφιος για μια σύμβαση χωρίς να έχει εκδοθεί τελική απόφαση ή να έχει γίνει ανάλυση ως προς το αν ένα άτομο είναι ένοχο για ένα αδίκημα ή όχι,σε κάποιον,32,2,30,4,2,definite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
υποστηρίζω,,Acc,την πρωτοβουλία αυτή,κατά την πρώτη ανάγνωση,3,4,-1,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
λαμβάνω,,Acc,τον λόγο,σ τη σημερινή συνεδρίαση,2,4,-2,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
έχω,,,το Πακιστάν,με πλήρη υποστήριξη και εκπαίδευση από την πακιστανική κυβέρνηση,2,9,-7,4,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
συγχαίρω,,Acc,την Ινδία,για την αυτοσυγκράτηση που επέδειξε ενόψει αυτής της πρόκλησης καθώς και για την κοινή διακήρυξη Ινδίας ΕΕ τον Νοέμβριο του περασμένου έτους για την καταπολέμηση της τρομοκρατίας,2,27,-25,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
πληρώνω,,Acc,το τίμημα,σ τις 11_Σεπτεμβρίου,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
αφήνω,,Acc,δεκάδες νεκρούς,σ τις ΗΠΑ,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
προσφέρω,,Acc,βοήθεια,σε κάθε πολιτεία,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
εξασφαλίζω,,Acc,την προστασία του,με δύο κυρίως τρόπους είτε προσπαθώντας να μειώσουμε τις καταστρεπτικές για το περιβάλλον δραστηριότητες μέσω οδηγιών και κανονισμών είτε ενθαρρύνοντας μέσω οδηγιών και κανονισμών ιδιώτες επιχειρήσεις και δημόσιες αρχές να δράσουν εθελοντικά με τρόπο που να μειώνει τις αρνητικές επιπτώσεις σ το περιβάλλον,3,43,-40,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ενθαρρύνω,,Acc,ιδιώτες επιχειρήσεις και δημόσιες αρχές,μέσω οδηγιών και κανονισμών,5,4,1,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
λαμβάνω,,Acc,τις κοινωνικές και περιβαλλοντικές πτυχές,από κοινού με τους οικονομικούς παράγοντες,5,6,-1,6,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
προμηθεύω,,Acc,αγαθά και υπηρεσίες,με τέτοιο τρόπο,3,3,0,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
εφιστώ,,Acc,την προσοχή σας,σε αυτή,3,2,1,2,5,definite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
λαμβάνω,,Acc,ούτε τις περιβαλλοντικές ούτε και άλλες πτυχές όπως το κοινωνικό συμφέρον και τον κύκλο ζωής των αγαθών που προμηθεύεται,σε μία ευρύτερη προοπτική,19,4,15,12,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
δίνω,,Acc,μια διαφορετική προοπτική,σ τη συζήτηση,3,3,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
παρέχω,,Acc,δημόσιες υπηρεσίες,σ την Ευρωπαϊκή Ένωση,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
επισκέπτομαι,,Acc,μία από αυτές τις εταιρείες,σ την εκλογική μου περιφέρεια,5,5,0,1,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
έχω,,Acc,εξαγωγικές φιλοδοξίες,επί του παρόντος,2,3,-1,5,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
συντάσσω,,Acc,προσφορές,για αυτούς,1,2,-1,3,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
εκχωρώ,,,15% των συμβάσεων,σ τις ΜΜΕ,3,3,0,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
εξαιρώ,,Acc,ένα σημαντικό αριθμό συμβάσεων,από το καθεστώς των δημοσίων συμβάσεων,4,6,-2,3,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
συνάπτω,,Acc,συμβάσεις,σε μια συνεκτική ανοικτή βάση,1,5,-4,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
παρουσιάζω,,Acc,κάποιο πλεονέκτημα,για την αναθέτουσα αρχή,2,4,-2,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
αναθέτω,,Acc,τη σύμβαση,σ την οικονομικά πιο συμφέρουσα προσφορά,2,6,-4,2,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
