Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
вдигна-(се),,,разтворена и обърната с кориците нагоре книга,от нощното шкафче,7,3,4,10,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
храня-(се),,,илюзии,относно времето и усилията които ще изисква този процес,1,9,-8,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
объркам-(се),,,Джина,за миг,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
затрия-(се),,,не по-малко народ,от войнствената си сестра,3,4,-1,3,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
намеря-(се),,,мрежата с бутилки,насред полето,3,2,1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
регистрирам,,,фирма,в Полша,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
подкрепя,,,проекторешението на правителството,и в двете му точки,3,5,-2,1,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
проследя,,,светлината от фаровете,с очи,3,2,1,3,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
хвана-(се),,Acc,го,за ръката,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
декларирам,,,недвусмислена ясна политическа воля,в подкрепа на усилията на съдебната система да завърши бързо реформата,4,11,-7,4,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
напусна,,,кабинета си,през миналата седмица,2,3,-1,4,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
имам,,,войник,в една демокрация,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
направя-(се),,,много,при подбора,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
виждам-(се),,,някакви проблеми,в това отношение,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
осъществявам-(се),,,от Комисията по търговията и защитата на потребителите и нейните регионални структури както и от органите на общинската администрация,по реда на Закона за защита на потребителите и за правилата за търговия,19,13,6,2,22,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
получа,,,решение,в Народното събрание,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
прочета,,,двете становища за двата проекта за решение,по реда по който са постъпили в Комисията по външна и интеграционна политика,7,13,-6,2,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
посрещам,,,трудностите произтичащи от общата ситуация в страната,с разбиране,7,2,5,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
минавам-(се),,,оттук,с кола,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
гледам,,,профучаващите покрай тях тарикати надупчените улици без маркировка,с ей такива очи,8,4,4,8,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
дестабилизирам,,,Република Македония,чрез насочване на бежанския поток към нейна територия и промяна на етническия й състав,2,14,-12,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
направя-(се),,,изказване,в хода на дискусията по Хартата за основните права на ЕС,1,11,-10,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
хвана-(се),,,ръката й,за пръв път,2,3,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
уча-(се),,,ораторското изкуство,при най-евтиния атински учител,2,4,-2,3,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
има,,,разбиране към проблемите на жените военнослужещи,по местата където те служат,6,5,1,2,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
утвърждавам-(се),,,преразпределенията между програмите и направленията на разходите,в процеса на изпълнение на бюджета,7,6,1,1,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
сека,,,телевизори,с брадва,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
хвърля-(се),,,гнездото,в другия край на градината,1,5,-4,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
прилагам,,,новите способи,в полза на националните си интереси,2,6,-4,3,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
нямам,,,избор,в това направление,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
оспоря,,,този дневен ред,по много различни начини,3,4,-1,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
обясня-(се),,,политиката си,пред правителството,2,2,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
дръпна-(се),,,рамото й,почти до изкълчване,2,3,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
забележа-(се),,,мост,в далечината,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
обещая,,,структурни промени в кабинета,с оглед на предстоящите преговори,4,5,-1,2,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
изкарвам,,,хляба,по правила които човечеството отдавна е утвърдило,1,7,-6,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
намеря-(се),,,верния път на страната ни,през минното поле което представляват Балканите днес,5,7,-2,2,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
сграбча,,Acc,я,през кръста,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
имам,,Nom,някой,срещу това предложение,1,3,-2,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
блъсна-(се),,,колата,в тротоара,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
имам,,Nom,някой,срещу двете предложения,1,3,-2,2,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
имам,,Nom,някой,срещу това предложение,1,3,-2,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
има,,,работа и хляб,за оръжейниците,3,2,1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
имам,,Nom,някой,срещу това предложение,1,3,-2,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
разтъркам,,,очите си,с юмруци,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
виждам-(се),,,бойното снаряжение на войника,в близкото бъдеще,4,3,1,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
искам,,,думата,за процедурно предложение,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
имам,,,някаква надежда,пред националната военна корабостроителна програма,2,5,-3,3,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
застана,,,отзад,с ръце на кръста,1,4,-3,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
имам,,Nom,някой,срещу предложението да бъдат поканени посочените лица,1,7,-6,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
приготвя-(се),,,кърпичката,за всеки случай,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
имам,,Nom,някой,срещу това предложение за разпространяване на тези анализи,1,8,-7,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
имам,,,място,в армията,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
оставя-(се),,,само наблюдателен пост,около тях,3,2,1,3,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
давам-(се),,,дежурства,като всички останали военнослужещи,1,4,-3,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
нямам,,,права,при гласуването,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
имам,,,конкретни предложения,от различните страни чиито заместник-министри на отбраната участваха в срещата,2,10,-8,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
вдигна-(се),,,глава,от масата,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
очаквам,,,македонски офицери и курсанти,в нашата академия и военните училища,4,6,-2,4,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
разтворя-(се),,,телесния си пергел,до последна възможност,3,3,0,6,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
развъждам-(се),,,специални паяци които плетели разноцветни мрежи,за украшение,6,2,4,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
познавам,,,всякаква практика,в това отношение,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
взема,,,шишето,за един свой приятел,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
натисна-(се),,,неговото ляво слепоочие,по познат му начин,3,4,-1,7,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
отпечатам-(се),,,книги,за тях,1,2,-1,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
стисна-(се),,,пръстите на фантаста,с такава сила,3,3,0,1,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
хвана-(се),,,миналото,за гушата,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
концентрирам,,,вредните замърсявания по Дунав,около българския бряг,4,3,1,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
има,,,трудности,в реализирането на определената социална политика,1,6,-5,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
оставям-(се),,,котето,до кълбото,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
има,,,недобри текстове,в предстоящите промени на Закона за отбраната и Въоръжените сили,2,10,-8,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
имам,,,урок по физика,в седмия клас,3,3,0,3,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
стана,,,късно,за много неща,1,3,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
осигурявам,,,необходимите условия потребителите да ползват универсални пощенски услуги с определено качество и с достъпни цени,на територията на цялата страна,15,5,10,2,17,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
преобръщам-(се),,Acc,ги,из устата си,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
хвърлям-(се),,,съчинения,в коша,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
втресе-ме,,Acc,го,точно срещу деня на годишното събрание,1,6,-5,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
популяризирам,,,обектите ни,в чужбина,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
стана,,,възможно,след неотдавнашната промяна на Закона за пътищата,1,7,-6,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
потърся,,,професионална реализация,в армията,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
формирам,,,способност за интерпретация по време на военни действия,в командния състав,8,3,5,4,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
изнасям-(се),,,своите театрални постановки,пред гарнизоните и поделенията,3,4,-1,7,2,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
одобря,,,увеличение на минималната работна заплата и на заплатите в бюджетната сфера,на заседанието си,11,3,8,1,13,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
представям-(се),,,една бъдеща национална гвардия в България,като тесен затворен и привилегирован кръг от бивши кадрови офицери,6,10,-4,4,13,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
изразя-(се),,,и своята готовност за хуманитарна помощ от страна на България,след спирането на ударите,10,4,6,3,12,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
провеся-(се),,,ботуши,през люка,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
разтворя-(се),,,пилотския си костюм,чак до пъпа,3,3,0,3,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
мия,,,краката,с топла вода,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
изглеждам,,,по-малко значими и реални,за сметка на все по-превръщащото се във втора действителност холивудско пространство,4,11,-7,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
посетя,,,парламента в Белгия,за обмяна на опит,3,4,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
потърся,,,правата,в по-горните медицински инстанции,1,4,-3,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
търся,,,общото в нашите позиции,в интерес на България,4,4,0,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
грабна,,Acc,го,из ръцете й,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
направя-(се),,,един прекрасен гергьовденски бал,за жените с униформа,4,4,0,8,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
дам-(се),,,парите,за оня който духа,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
излъжа-(се),,,Европейския съюз,с такива стратегии,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
имам,,,достатъчно мъдрост и истина,в афоризма че политиците се договарят а военните отговарят,4,9,-5,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
има,,,и прозрачност,в процеса на преговорите,2,4,-2,2,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
прибера-(се),,,цигарите,от масата,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
приема,,,нито едно яйце,в сбирката си,3,3,0,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ритна,,Acc,го,с все сила,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
забравя-(се),,,хапката,в устата,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
дробя-(се),,,бърсалката,на късове,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
подкрепя,,,утвърждаването на диктата на тази олигархия,с участието си в партийни форуми,6,6,0,7,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
произвеждам,,,доходи,преди всичко,1,2,-1,3,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
извървя-(се),,,един огромен път който може да бъде пример за подражание,за тези две години,10,4,6,7,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
загубвам-(се),,,интерес към него,още след първото прочитане,3,4,-1,1,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
тълкувам,,,успеха си,като влияние,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
казвам-(се),,,истината,без страх,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
вдигна-(се),,,очи,към тях,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
наклоня-(се),,,главата й,на рамото си,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
поема,,,солта,в себе си,1,3,-2,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
представям-(се),,,разговора им,по този начин,2,3,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
прочета,,,присмех и надмощие,в погледа му,3,3,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
затръшна,,,вратата,след себе си,1,3,-2,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
отпусна-(се),,,назад,с облекчение,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
давам-(се),,Nom,всичко,с готовност,1,2,-1,3,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,postverbal
извършвам,,,действия,пред Патентното ведомство,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
осъществявам-(се),,,суверенни права върху континенталния шелф и в изключителната икономическа зона,за проучване разработване използване опазване и стопанисване на биологичните минералните и енергийните ресурси на тези морски пространства,10,17,-7,2,12,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
създавам,,,условия за коопериране и други форми на сдружаване на гражданите и юридическите лица,за постигане на стопански и социален напредък,13,7,6,1,15,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
подпомагам,,,териториалните органи и дейности,чрез финансовата кредитната и инвестиционната политика,4,6,-2,2,11,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
придобивам,,,друго гражданство,по произход,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
придобивам,,,българско гражданство,по облекчен ред,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
имам,,,право на адвокатска защита,от момента на задържането му или на привличането му като обвиняем,4,11,-7,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
постигна,,,целите си,чрез насилие,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
имам,,,равни права и задължения,в брака и семейството,4,4,0,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
прекъсвам-(се),,,изпълнението й,след регистрацията си,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
прекъсвам-(се),,,пълномощията си,за времето през което е министър,2,6,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
нося-(се),,,наказателна отговорност,за изказаните от тях мнения и за гласуванията си в Народното събрание,2,12,-10,2,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
приемам,,,законите и другите актове,с мнозинство повече от половината от присъстващите народни представители,4,9,-5,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
приемам,,,закона,с мнозинство повече от половината от всички народни представители,1,9,-8,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
разглеждам,,,обвинението срещу президента или вицепрезидента,в едномесечен срок от внасянето на обвинението,5,7,-2,1,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ръководя-(се),,,вътрешната и външната политика на страната,в съответствие с Конституцията и законите,6,6,0,6,10,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
сключвам,,,международни договори,в случаите предвидени в закона,2,5,-3,6,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
подавам-(се),,,оставка,пред новоизбраното Народно събрание,1,4,-3,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
изпълнявам,,,функциите си,до избирането на нов Министерски съвет,2,6,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
насрочвам,,,избори за Велико Народно събрание,в тримесечен срок от решението на Народното събрание,5,8,-3,1,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
насрочвам,,,избори,по реда определен със закон,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
приключа,,,тази среща,с някакъв резултат,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
браня,,,правото на вето върху данъчната и социалната политика,със зъби и нокти,8,4,4,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
приключа,,,преговорите,до края на следващата година,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
виждам-(се),,,първите членове,преди 2007 година,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
създавам,,,най-големи главоболия,в хода на преговорите за присъединяване,2,6,-4,2,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
създавам,,,учудващо добро впечатление,с трезвата преценка за възможностите да се присъедини едва към 2007 година,3,12,-9,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
поръся,,,играта,с противоречия,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
пиша,,,програма,по информатика,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
имам,,,добри оценки,благодарение на това че си скъсвах задника от учене,2,9,-7,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
науча-(се),,,много,в гимназията,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
правя-(се),,,бележки,по записките си,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
правя,,,проверки,в речника,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
прочета,,,написаното,на глас,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
намеря-(се),,,одавена или по-малко,в речника,3,2,1,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
пиша,,,писмо,на приятелка,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
изкарам,,,оценката си,с честен труд,2,3,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
направя-(се),,Nom,нещо,по домашното си,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
науча-(се),,Nom,нещо,преди училище,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
направя-(се),,,преговор,на автобусната спирка в учебната зала или като влезеш в клас преди учителя,1,13,-12,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
пиша,,,домашни,през ваканцията,1,2,-1,4,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
прочета,,,следващата глава,с освободено съзнание,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
