Verb,NP_len,PP_len,Len_diff,Len,Arg_status,Pronominality,Order
receber,2,4,2,1,1,0,1
conquistar,2,7,5,1,1,0,1
administrar,1,9,8,1,1,0,1
conhecer,17,13,-4,-1,1,0,1
ter,14,2,12,1,-1,0,1
ter,1,2,1,1,1,0,1
trocar,1,3,2,1,1,1,1
percorrer,3,3,0,0,1,0,1
conseguir,2,26,24,1,1,0,1
pôr,5,2,3,1,-1,0,1
levar,3,5,2,1,1,0,1
terminar,3,9,6,1,1,0,1
marcar,2,6,4,1,1,0,1
marcar,2,7,5,1,1,0,1
ganhar,4,10,6,1,1,0,1
ter,2,3,1,1,1,0,1
solicitar,4,2,2,1,-1,0,1
confirmar,12,4,8,1,-1,0,1
atravessar,3,2,1,1,-1,0,1
afastar,4,2,-2,-1,1,0,1
fazer,4,20,16,1,1,0,1
receber,2,6,4,1,1,0,1
indicar,14,5,9,1,-1,0,1
reexaminar,12,14,2,1,1,0,1
pôr,3,5,2,1,1,0,1
interessar,3,9,6,1,1,0,1
fazer,1,3,2,1,1,0,1
divulgar,13,4,9,1,-1,0,1
influenciar,3,5,2,1,1,0,1
ter,1,3,2,1,1,0,1
dizer,10,5,5,1,-1,-1,1
perder,8,2,6,1,-1,0,1
retirar,1,8,7,1,1,0,1
assumir,13,3,10,1,-1,0,1
pôr,2,33,31,1,1,0,1
causar,2,3,-1,-1,-1,0,1
enfrentar,9,2,7,1,-1,0,1
refugiar,1,23,22,1,1,1,1
aguentar,19,7,12,1,-1,0,1
reunir,35,3,32,1,-1,0,1
prever,25,3,22,1,-1,0,1
cobrir,2,6,4,1,1,0,1
repartir,3,4,-1,-1,-1,0,1
afectar,2,3,1,1,1,0,1
manter,3,4,1,1,1,0,1
equivaler,2,20,18,1,1,0,1
perder,3,6,3,1,1,0,1
bater,16,5,11,1,-1,0,1
assumir,2,3,1,1,1,0,1
apanhar,3,11,8,1,1,0,1
dar,2,3,1,1,1,0,1
ter,2,3,1,1,1,0,1
visitar,17,4,13,1,-1,0,1
ter,1,4,3,1,1,1,1
fechar,5,9,4,1,1,0,1
remover,14,2,12,1,-1,0,1
chegar,19,4,15,1,-1,0,1
ultrapassar,2,12,10,1,1,0,1
terminar,3,5,2,1,1,0,1
manter,2,15,13,1,1,0,1
haver,1,5,4,1,1,0,1
preocupar,3,6,3,1,1,-1,1
realçar,5,24,19,1,1,0,1
erguer,4,15,11,1,1,0,1
publicar,2,47,45,1,1,0,1
permitir,9,3,-6,-1,1,0,1
utilizar,4,6,2,1,1,0,1
ter,2,11,9,1,1,0,1
vencer,2,3,1,1,1,0,1
comprar,4,5,1,1,1,0,1
destribuir,4,3,1,1,-1,0,1
pôr,1,2,1,1,1,0,1
requerer,28,6,22,1,-1,0,1
ter,7,2,5,1,-1,0,1
criticar,3,17,14,1,1,0,1
avistar,10,4,6,1,-1,0,1
ultrapassar,4,4,0,0,-1,0,1
tratar,2,2,0,0,-1,0,1
provocar,2,11,9,1,1,0,1
abonar,7,2,5,1,-1,1,1
trocar,1,2,1,1,1,0,1
injectar,2,3,1,1,1,0,1
estender,2,11,9,1,1,0,1
encontrar,2,29,27,1,1,0,1
encontrar,2,4,2,1,1,0,1
inaugurar,7,2,-5,-1,1,0,1
remeter,20,3,17,1,-1,0,1
suscitar,3,6,3,1,1,0,1
integrar,14,4,10,1,-1,0,1
passar,2,13,11,1,1,0,1
atirar,3,3,0,0,1,0,1
encontrar,4,3,1,1,-1,0,1
retirar,1,3,2,1,1,1,1
mandar,3,3,0,0,1,1,1
mostrar,5,12,7,1,1,0,1
estabelecer,2,7,5,1,1,0,1
ter,2,11,9,1,1,0,1
colocar,5,6,-1,-1,-1,0,1
fazer,6,2,-4,-1,1,0,1
ter,7,3,4,1,-1,0,1
abandonar,2,7,5,1,1,0,1
justificar,3,7,4,1,1,0,1
conceder,2,20,18,1,1,0,1
imprimir,9,3,6,1,-1,0,1
promover,2,4,2,1,1,0,1
suavizar,3,11,8,1,1,0,1
reduzir,6,12,6,1,1,0,1
assegurar,4,3,1,1,-1,0,1
optar,6,25,19,1,1,0,1
violar,6,4,2,1,-1,0,1
publicar,5,6,-1,-1,-1,0,1
implicar,11,2,9,1,-1,0,1
ter,13,3,10,1,-1,0,1
representar,2,7,5,1,1,0,1
assinar,51,5,46,1,-1,0,1
financiar,22,4,18,1,-1,0,1
interpretar,21,10,11,1,-1,0,1
originar,6,5,-1,-1,1,0,1
perder,2,3,1,1,1,0,1
obter,22,3,19,1,-1,0,1
informar,6,28,22,1,1,0,1
ter,1,8,7,1,1,0,1
vencer,3,32,29,1,1,0,1
representar,2,9,7,1,1,0,1
ajudar,3,5,2,1,1,0,1
passar,13,5,8,1,-1,0,1
proceder,7,7,0,0,1,0,1
ter,10,4,-6,-1,1,0,1
elevar,42,5,37,1,-1,0,1
decorrer,18,2,16,1,-1,0,1
abraçar,4,3,1,1,-1,0,1
pôr,2,2,0,0,-1,0,1
solicitar,2,7,5,1,1,0,1
defender,2,6,4,1,1,0,1
criticar,2,24,22,1,1,0,1
assinar,13,5,8,1,-1,0,1
estragar,2,2,0,0,1,0,1
oficiar,2,34,32,1,1,0,1
sequestrar,1,23,22,1,1,0,1
fazer,2,6,4,1,1,0,1
fazer,3,2,-1,-1,1,0,1
brindar,1,67,66,1,1,1,1
falar,6,12,6,1,1,0,1
ter,10,3,7,1,-1,0,1
lançar,1,4,3,1,1,0,1
ter,1,6,5,1,1,0,1
responsabilizar,2,11,9,1,1,0,1
suportar,6,7,-1,-1,-1,0,1
iniciar,2,7,5,1,1,0,1
dar,2,6,4,1,1,0,1
apoiar,2,6,4,1,1,0,1
fechar,8,12,4,1,1,-1,1
verificar,5,23,18,1,1,0,1
entender,75,3,72,1,-1,0,1
contar,4,24,20,1,1,0,1
ocupar,5,3,-2,-1,1,0,1
trazer,31,2,29,1,-1,1,1
haver,10,4,6,1,-1,0,1
fazer,1,2,1,1,1,0,1
desempenhar,16,11,-5,-1,1,0,1
retirar,3,3,0,0,1,0,1
distinguir,5,5,0,0,1,0,1
ter,10,2,-8,-1,1,0,1
agravar,6,4,2,1,-1,0,1
oferecer,1,3,2,1,1,0,1
entregar,7,3,4,1,-1,0,1
pegar,3,32,29,1,1,0,1
sustentar,5,19,14,1,1,0,1
decidir,2,3,1,1,1,1,1
contar,8,3,5,1,-1,0,1
conhecer,5,5,0,0,-1,0,1
dizer,1,3,2,1,1,1,1
haver,2,3,1,1,1,0,1
ter,3,4,1,1,1,0,1
divulgar,20,4,16,1,-1,0,1
estimular,3,14,11,1,1,0,1
haver,3,5,2,1,1,0,1
conduzir,1,3,2,1,1,1,1
pôr,1,18,17,1,1,0,1
entregar,6,16,10,1,1,0,1
ingerir,2,6,4,1,1,0,1
tratar,12,3,-9,-1,1,0,1
distribuir,7,2,5,1,-1,1,1
haver,3,4,1,1,1,0,1
fazer,5,2,3,1,-1,0,1
juntar,7,2,5,1,-1,0,1
responder,9,2,7,1,-1,0,1
agredir,2,3,1,1,1,0,1
movimentar,1,3,2,1,1,0,1
fazer,7,8,1,1,1,0,1
olhar,2,3,1,1,1,0,1
suceder,21,3,18,1,-1,-1,1
haver,1,7,6,1,1,0,1
ilustrar,14,4,10,1,-1,0,1
apontar,26,4,22,1,-1,0,1
inviabilizar,12,3,9,1,-1,0,1
traduzir,1,7,6,1,1,1,1
oferecer,11,14,3,1,1,0,1
visitar,1,4,3,1,1,0,1
meter,2,2,0,0,1,0,1
pagar,3,2,-1,-1,1,0,1
dar,2,6,4,1,1,0,1
agredir,3,6,3,1,1,0,0
conduzir,2,8,-6,-1,-1,0,0
organizar,6,3,-3,-1,1,0,0
haver,2,7,-5,-1,-1,0,0
comprar,2,6,-4,-1,-1,0,0
vencer,36,5,-31,-1,1,0,0
ver,2,3,-1,-1,-1,0,0
haver,3,4,-1,-1,-1,0,0
constituir,10,5,5,1,-1,-1,0
retirar,3,4,1,1,1,0,0
aplicar,5,16,-11,-1,-1,0,0
excluir,3,3,0,0,-1,0,0
tomar,2,12,-10,-1,-1,0,0
haver,2,7,-5,-1,-1,0,0
aprovar,8,8,0,0,1,0,0
derrotar,10,3,7,1,-1,0,0
resumir,20,4,-16,-1,1,0,0
dar,1,6,-5,-1,-1,0,0
desbloquear,2,45,-43,-1,-1,0,0
gerar,32,6,-26,-1,1,0,0
considerar,2,5,-3,-1,-1,0,0
apresentar,4,2,2,1,-1,0,0
escolher,4,4,0,0,-1,0,0
honrar,2,6,-4,-1,-1,0,0
manter,5,3,2,1,-1,0,0
pôr,16,3,-13,-1,1,0,0
apresentar,1,5,-4,-1,-1,0,0
estrear,4,5,1,1,1,0,0
causar,2,7,-5,-1,-1,0,0
pressionar,7,42,-35,-1,-1,0,0
conseguir,3,20,-17,-1,-1,0,0
compatibilizar,5,6,-1,-1,-1,0,0
sentar,2,4,-2,-1,-1,0,0
apresentar,20,5,-15,-1,1,0,0
seguir,5,5,0,0,-1,0,0
haver,1,2,-1,-1,-1,1,0
brindar,4,4,0,0,-1,0,0
assumir,4,3,1,1,-1,0,0
igualar,2,3,-1,-1,-1,0,0
efectuar,2,6,-4,-1,-1,0,0
concretizar,4,2,2,1,-1,0,0
ter,1,3,-2,-1,-1,0,0
vencer,3,2,1,1,-1,0,0
escrever,3,3,0,0,-1,0,0
mandar,1,4,-3,-1,-1,-1,0
perdoar,4,3,1,1,-1,0,0
ter,7,8,-1,-1,-1,0,0
ter,4,2,-2,-1,1,0,0
provocar,1,10,-9,-1,-1,0,0
quebrar,11,2,-9,-1,1,0,0
atrair,2,4,-2,-1,-1,0,0
atingir,2,3,1,1,1,0,0
fechar,2,11,-9,-1,-1,0,0
suceder,3,8,-5,-1,-1,0,0
haver,10,3,-7,-1,1,0,0
anunciar,33,5,-28,-1,1,0,0
registar,7,4,-3,-1,1,0,0
transferir,15,4,-11,-1,1,0,0
completar,5,3,-2,-1,1,0,0
assumir,2,2,0,0,1,0,0
fazer,7,19,-12,-1,-1,0,0
criar,5,2,3,1,-1,0,0
investir,4,3,-1,-1,1,0,0
esperar,7,17,-10,-1,-1,0,0
condenar,9,2,-7,-1,1,0,0
enfrentar,2,31,-29,-1,-1,0,0
criar,1,2,-1,-1,-1,0,0
vender,5,6,-1,-1,-1,0,0
ter,1,12,-11,-1,-1,0,0
analisar,24,5,-19,-1,1,0,0
guardar,3,2,-1,-1,1,0,0
apresentar,4,4,0,0,-1,0,0
registar,2,9,-7,-1,-1,0,0
ter,36,3,-33,-1,1,0,0
ver,20,2,-18,-1,1,-1,0
regulamentar,10,21,-11,-1,-1,0,0
realizar,3,2,1,1,-1,0,0
agarrar,3,3,0,0,-1,0,0
prestar,3,2,1,1,-1,0,0
olhar,4,5,-1,-1,-1,0,0
cultivar,5,2,-3,-1,1,0,0
ganhar,3,6,-3,-1,-1,0,0
fotografar,4,5,-1,-1,-1,0,0
fazer,1,24,-23,-1,-1,-1,0
reduzir,4,14,-10,-1,-1,0,0
desenvolver,2,2,0,0,1,0,0
organizar,18,20,-2,-1,-1,0,0
recriar,7,16,-9,-1,-1,0,0
tratar,32,10,-22,-1,1,0,0
reduzir,21,4,-17,-1,1,0,0
ver,21,2,-19,-1,1,0,0
passear,2,6,-4,-1,-1,-1,0
ter,3,3,0,0,-1,0,0
pôr,12,3,-9,-1,1,0,0
acompanhar,10,15,-5,-1,-1,0,0
realizar,4,3,1,1,-1,0,0
cometer,1,6,-5,-1,-1,0,0
ter,2,18,-16,-1,-1,0,0
legitimar,3,7,-4,-1,-1,0,0
alargar,2,10,-8,-1,-1,0,0
confundir,3,3,0,0,1,0,0
encontrar,16,3,-13,-1,1,0,0
buscarse,2,3,-1,-1,-1,0,0
comprar,2,5,-3,-1,-1,0,0
ter,2,18,-16,-1,-1,0,0
envolver,3,2,-1,-1,1,0,0
fazer,1,4,-3,-1,-1,0,0
colocar,2,6,-4,-1,-1,0,0
dar,2,17,-15,-1,-1,0,0
revestir,5,10,-5,-1,-1,0,0
desempenhar,6,4,2,1,-1,0,0
interpretar,19,22,-3,-1,-1,0,0
herdar,10,6,-4,-1,1,0,0
encerrar,2,6,-4,-1,-1,0,0
levar,2,4,-2,-1,-1,0,0
