Verb,NP_len,PP_len,Len_diff,Len,Arg_status,Pronominality,Order
korjama,1,3,-2,-1,-1,0,1
juhatama,1,2,1,1,1,1,1
rääkima,6,4,2,1,-1,0,1
tõstma,1,2,1,1,1,-1,1
lööma,1,3,-2,-1,-1,0,1
viskama,1,2,-1,-1,-1,0,1
müütama,2,4,2,1,1,0,1
koguma,1,6,5,1,1,0,1
leidma,1,6,5,1,1,0,1
soetama,2,2,0,0,-1,1,1
kirjutama,2,3,-1,-1,-1,0,1
esitama,5,2,3,1,-1,0,1
esitama,1,3,-2,-1,-1,0,1
hõlmama,5,2,3,1,-1,0,1
tundma,2,5,3,1,1,-1,1
saama,2,3,-1,-1,-1,0,1
esitama,1,6,-5,-1,-1,0,1
panema,2,3,-1,-1,-1,0,1
võtma,4,2,2,1,-1,0,1
muutma,1,2,-1,-1,-1,0,1
saama,1,7,6,1,1,1,1
kinnitama,9,3,6,1,-1,0,1
täiendama,1,3,2,1,1,0,1
leidma,7,2,5,1,-1,0,1
lõpetama,7,3,4,1,-1,0,1
pakkuma,15,2,13,1,-1,1,1
hoidma,2,3,1,1,1,0,1
pakkuma,3,6,-3,-1,-1,0,1
saama,2,22,20,1,1,0,1
lööma,1,3,2,1,1,0,1
tapma,3,4,1,1,1,0,1
hoidma,1,2,1,1,1,0,1
viima,1,2,1,1,1,0,1
nägema,6,2,4,1,-1,0,1
heitma,1,4,3,1,1,0,1
tundma,2,3,-1,-1,-1,0,1
viima,1,2,1,1,1,0,1
hoidma,1,2,-1,-1,-1,0,1
kasutama,1,3,-2,-1,-1,0,1
loendama,1,3,2,1,1,0,1
levitama,2,2,0,0,1,0,1
ületama,3,3,0,0,-1,0,1
andma,6,2,4,1,-1,1,1
kasvatama,5,4,-1,-1,1,0,1
tegema,2,2,0,0,1,-1,1
tundma,1,7,6,1,1,0,1
tegema,1,3,2,1,1,0,1
murendama,4,2,2,1,-1,0,1
treenima,2,4,2,1,1,0,1
kaitsma,2,2,0,0,1,-1,1
nilpsama,2,3,-1,-1,-1,0,1
arvestama,4,2,-2,-1,1,0,1
teenima,1,3,2,1,1,0,1
pärssima,6,3,3,1,-1,0,1
paigutama,2,2,0,0,1,0,1
kaitsma,2,2,0,0,1,0,1
andma,1,2,-1,-1,-1,0,1
ootama,2,3,-1,-1,-1,0,1
laskma,2,6,-4,-1,-1,0,1
siduma,2,2,0,0,1,0,1
omama,5,6,-1,-1,-1,0,1
hoidma,3,2,-1,-1,1,-1,1
säilitama,2,2,0,0,-1,0,1
tundma,1,3,2,1,1,0,1
andma,9,2,7,1,-1,0,1
jooksma,1,3,2,1,1,1,1
kinnistama,2,2,0,0,-1,1,1
kaitsma,3,2,-1,-1,1,0,1
tundma,1,3,2,1,1,1,1
ehitama,3,3,0,0,-1,0,1
võtma,1,3,2,1,1,0,1
hõivama,4,3,1,1,-1,0,1
mõistma,1,5,4,1,1,0,1
taunima,1,4,3,1,1,1,1
tajuma,2,5,3,1,1,0,1
hoidma,1,4,3,1,1,0,1
tooma,1,2,1,1,1,0,1
pidama,1,7,6,1,1,0,1
juhtima,2,2,0,0,1,0,1
spondeerima,1,3,2,1,1,0,1
võtma,3,2,1,1,-1,0,1
looma,5,4,1,1,-1,0,1
tegema,1,5,4,1,1,0,1
murdma,1,2,1,1,1,-1,1
rikkuma,1,4,-3,-1,-1,0,1
nõudma,9,3,6,1,-1,0,1
müüma,2,2,0,0,-1,0,1
leidma,2,2,0,0,1,0,1
erastama,1,2,1,1,1,0,1
tõmbama,4,2,2,1,-1,1,1
hoidma,1,2,1,1,1,-1,1
veeretama,8,2,-6,-1,1,0,1
võtma,1,6,5,1,1,0,1
tundma,6,4,-2,-1,1,0,1
avastama,4,2,-2,-1,1,0,1
lõpetama,1,2,1,1,1,0,1
võtma,1,20,19,1,1,-1,1
vaatama,1,3,2,1,1,0,1
kandma,2,2,0,0,1,-1,1
paigutama,1,3,2,1,1,0,1
tundma,2,2,0,0,1,0,1
arutama,2,3,-1,-1,-1,0,1
võtma,2,2,0,0,1,0,1
paluma,1,8,7,1,1,-1,1
külastama,1,4,-3,-1,-1,0,1
otsima,1,3,2,1,1,-1,1
paluma,2,13,11,1,1,0,1
jätkama,5,2,3,1,-1,0,1
panema,2,3,-1,-1,-1,0,1
maksma,1,2,1,1,1,0,1
nägema,9,3,6,1,-1,0,1
ajama,1,4,3,1,1,1,1
pöörama,3,2,-1,-1,1,0,1
kaitsma,3,5,2,1,1,0,1
tegema,1,3,2,1,1,0,1
koondama,4,3,1,1,-1,0,1
läbima,3,4,1,1,1,0,1
koolitama,1,2,1,1,1,0,1
tundma,1,2,1,1,1,-1,1
pidama,1,6,5,1,1,0,1
leidma,5,3,-2,-1,1,-1,1
pidama,1,2,-1,-1,-1,0,1
taluma,4,2,2,1,-1,1,1
ostma,1,4,3,1,1,0,1
määrima,2,2,0,0,1,-1,1
tundma,1,6,5,1,1,0,1
jätma,11,2,9,1,-1,0,1
vedeldama,1,2,1,1,1,0,1
tooma,3,2,1,1,-1,0,1
segama,7,4,3,1,-1,0,1
asuma,1,2,-1,-1,-1,0,1
lõpetama,1,9,8,1,1,0,1
pikendama,16,2,14,1,-1,0,1
lõpetama,9,3,-6,-1,1,0,1
pakkuma,4,3,1,1,-1,0,1
lõpetama,1,3,2,1,1,1,1
rabama,2,5,3,1,1,0,1
liigutama,1,3,-2,-1,-1,0,1
tundma,1,3,2,1,1,0,1
andma,2,2,0,0,1,0,1
kirjeldama,4,3,1,1,-1,0,1
kasutama,1,3,-2,-1,-1,0,1
pesema,5,4,-1,-1,1,0,1
teenima,4,2,2,1,-1,0,1
sulgema,2,13,11,1,1,-1,1
nõudma,2,2,0,0,-1,0,1
kehtestama,3,2,1,1,-1,0,1
ärgitama,1,13,12,1,1,-1,1
rajama,2,6,-4,-1,-1,0,1
valima,9,6,3,1,-1,0,1
selgitama,4,2,-2,-1,1,0,1
vahetama,1,2,1,1,1,0,1
vahetama,2,2,0,0,1,0,1
esindama,1,4,3,1,1,0,1
saama,3,3,0,0,1,0,1
kutsuma,1,5,4,1,1,0,1
nägema,4,2,-2,-1,1,0,1
tegema,1,4,3,1,1,0,1
viima,1,3,2,1,1,0,1
leidma,1,9,8,1,1,0,1
faksima,1,3,-2,-1,-1,0,1
viima,2,3,1,1,1,0,1
eksponeerima,1,3,-2,-1,-1,0,1
panema,2,18,16,1,1,0,1
viskama,2,3,-1,-1,-1,0,1
registreerima,3,5,-2,-1,-1,0,1
registreerima,5,3,2,1,-1,0,1
tegema,2,18,16,1,1,0,1
leidma,12,3,9,1,-1,0,1
vaatama,1,2,-1,-1,-1,0,1
võtma,1,3,-2,-1,-1,0,1
hoidma,2,2,0,0,1,0,1
küsima,2,7,-5,-1,-1,0,1
rajama,12,3,9,1,-1,0,1
võtma,2,3,1,1,1,0,1
saama,3,3,0,0,-1,0,1
juhtima,3,3,0,0,-1,0,1
hoiatama,2,6,4,1,1,0,1
tänama,5,7,2,1,1,0,1
tänama,3,2,-1,-1,1,0,1
pidama,1,13,-12,-1,-1,1,0
arreteerima,5,3,2,1,-1,0,0
saavutama,2,4,-2,-1,-1,0,0
varjama,2,2,0,0,-1,0,0
kinnitama,2,2,0,0,-1,0,0
pidama,3,2,-1,-1,1,0,0
jälgima,5,3,-2,-1,1,0,0
kaitsma,5,2,3,1,-1,0,0
andma,9,2,-7,-1,1,0,0
ütlema,2,3,1,1,1,0,0
teadvustama,1,2,1,1,1,-1,0
jätma,2,3,1,1,1,0,0
kutsuma,1,3,-2,-1,-1,-1,0
suurendama,1,2,-1,-1,-1,0,0
saama,1,2,-1,-1,-1,0,0
sööma,1,2,1,1,1,0,0
esitama,1,4,-3,-1,-1,0,0
viima,1,2,1,1,1,0,0
andma,2,5,-3,-1,-1,0,0
müüma,11,3,-8,-1,1,0,0
kuulama,6,3,-3,-1,1,0,0
kaaluma,2,3,1,1,1,0,0
kaitsma,1,3,-2,-1,-1,-1,0
saatma,1,2,-1,-1,-1,0,0
liigutama,1,2,-1,-1,-1,0,0
liigutama,1,2,-1,-1,-1,-1,0
liigutama,1,2,1,1,1,0,0
sõidutama,2,7,-5,-1,-1,0,0
sõidutama,1,2,-1,-1,-1,-1,0
tõukama,1,3,-2,-1,-1,0,0
liigutama,1,2,-1,-1,-1,0,0
liigutama,1,2,-1,-1,-1,0,0
tõukama,1,2,-1,-1,-1,-1,0
liigutama,1,2,1,1,1,0,0
liigutama,1,2,-1,-1,-1,0,0
liigutama,1,3,2,1,1,0,0
liigutama,3,3,0,0,1,0,0
heitma,1,2,-1,-1,-1,0,0
keerama,1,2,-1,-1,-1,0,0
kiskuma,1,2,-1,-1,-1,0,0
kiskuma,1,2,-1,-1,-1,0,0
käänama,1,2,-1,-1,-1,0,0
müksama,1,2,-1,-1,-1,0,0
orienteerima,1,2,-1,-1,-1,0,0
paigaldama,1,2,-1,-1,-1,0,0
pöörama,1,2,-1,-1,-1,0,0
saatma,1,2,-1,-1,-1,0,0
seadma,2,3,-1,-1,-1,0,0
seadma,1,2,-1,-1,-1,0,0
sirutama,1,2,1,1,1,0,0
sügama,1,2,-1,-1,-1,0,0
vangutama,1,3,2,1,1,0,0
veeretama,1,2,-1,-1,-1,0,0
viskama,1,2,-1,-1,-1,0,0
kuulma,1,2,1,1,1,0,0
tundma,2,11,9,1,1,0,0
tegema,2,2,0,0,1,0,0
andma,1,2,1,1,1,0,0
kütma,2,3,-1,-1,-1,0,0
panema,1,4,-3,-1,-1,-1,0
tooma,1,2,1,1,1,0,0
sulgema,1,6,5,1,1,-1,0
joonistama,1,4,-3,-1,-1,1,0
pöörama,1,2,-1,-1,-1,0,0
kirjutama,6,4,-2,-1,1,0,0
vaatama,1,2,1,1,1,0,0
võtma,1,2,1,1,1,0,0
rappuma,1,2,1,1,1,0,0
kaitsma,1,10,-9,-1,-1,0,0
segama,1,2,1,1,1,0,0
jooma,1,2,-1,-1,-1,-1,0
lükkama,1,2,-1,-1,-1,0,0
vedama,4,2,-2,-1,1,-1,0
haarama,1,2,1,1,1,0,0
tundma,2,2,0,0,1,0,0
nägema,2,2,0,0,1,0,0
leidma,1,5,-4,-1,-1,0,0
nägema,2,2,0,0,1,-1,0
hülgama,5,2,-3,-1,1,-1,0
seljatama,1,2,1,1,1,0,0
tänama,1,4,-3,-1,-1,0,0
võtma,3,2,-1,-1,1,0,0
hoidma,2,3,-1,-1,-1,0,0
tõstma,2,3,-1,-1,-1,0,0
korjama,2,2,0,0,-1,0,0
võtma,2,2,0,0,1,0,0
kandma,1,4,-3,-1,-1,-1,0
panema,1,2,1,1,1,-1,0
keerama,1,2,-1,-1,-1,1,0
värvima,1,2,1,1,1,0,0
otsima,1,2,-1,-1,-1,0,0
ütlema,1,3,2,1,1,-1,0
võtma,3,2,-1,-1,1,0,0
hoidma,4,5,1,1,1,0,0
taas_sünnitama,2,4,-2,-1,-1,0,0
tegema,1,2,1,1,1,0,0
ütlema,2,4,-2,-1,-1,-1,0
panema,1,2,-1,-1,-1,-1,0
asetama,1,3,-2,-1,-1,-1,0
arvama,1,3,-2,-1,-1,0,0
kaitsma,1,4,-3,-1,-1,-1,0
tundma,1,2,-1,-1,-1,0,0
kaitsma,2,2,0,0,-1,0,0
võtma,7,2,5,1,-1,1,0
kutsuma,1,2,-1,-1,-1,-1,0
uuristama,1,2,1,1,1,0,0
hoidma,1,2,-1,-1,-1,-1,0
pöörama,1,3,-2,-1,-1,0,0
küsima,1,3,2,1,1,0,0
panema,1,4,-3,-1,-1,0,0
sättima,1,2,-1,-1,-1,0,0
seadma,1,3,-2,-1,-1,0,0
viskama,1,2,1,1,1,-1,0
tõstma,1,2,-1,-1,-1,0,0
pahvima,1,2,1,1,1,0,0
viskama,1,2,-1,-1,-1,0,0
panema,2,2,0,0,1,-1,0
saatma,1,3,-2,-1,-1,-1,0
kangutama,1,2,-1,-1,-1,0,0
napsama,2,2,0,0,1,0,0
seadma,1,5,-4,-1,-1,0,0
tõmbama,1,2,-1,-1,-1,0,0
otsima,2,2,0,0,1,0,0
riputama,1,3,-2,-1,-1,-1,0
tekitama,1,5,4,1,1,0,0
tekitama,15,2,-13,-1,1,0,0
rakendama,9,4,-5,-1,1,0,0
lugema,3,6,-3,-1,-1,0,0
kasutama,3,3,0,0,1,0,0
edastama,6,3,-3,-1,1,0,0
kirjeldama,2,5,-3,-1,-1,0,0
rakendama,2,3,1,1,1,0,0
kasutama,2,3,1,1,1,0,0
jaotama,2,4,-2,-1,-1,0,0
andma,2,3,-1,-1,-1,0,0
saavutama,3,3,0,0,-1,0,0
saavutama,3,12,-9,-1,-1,0,0
kirjeldama,2,9,7,1,1,0,0
jaotama,1,2,-1,-1,-1,1,0
meenutama,2,3,1,1,1,0,0
sõnastama,2,4,-2,-1,-1,0,0
sisaldama,1,2,1,1,1,0,0
ennustama,2,4,2,1,1,0,0
paigutama,2,2,0,0,-1,1,0
looma,2,2,0,0,1,-1,0
väärtustama,4,3,-1,-1,1,0,0
otsima,1,8,-7,-1,-1,0,0
looma,11,3,-8,-1,1,0,0
indekseerima,3,3,0,0,-1,0,0
andma,1,7,-6,-1,-1,0,0
saama,1,7,-6,-1,-1,0,0
peletama,2,2,0,0,-1,0,0
nõudma,2,6,4,1,1,0,0
leidma,2,3,1,1,1,0,0
kustutama,12,4,-8,-1,1,1,0
omastama,1,6,-5,-1,-1,0,0
soovitama,2,14,-12,-1,-1,0,0
andma,5,3,-2,-1,1,0,0
sisaldama,8,3,-5,-1,1,0,0
uurima,4,8,-4,-1,-1,0,0
sisaldama,4,2,2,1,-1,0,0
andma,4,5,1,1,1,0,0
lisama,3,3,0,0,-1,0,0
lisama,3,4,-1,-1,-1,0,0
moodustama,1,4,-3,-1,-1,0,0
muutma,1,3,2,1,1,0,0
näitama,3,4,1,1,1,0,0
tühjendama,1,3,-2,-1,-1,0,0
kasutama,2,2,0,0,-1,0,0
suurendama,2,9,-7,-1,-1,0,0
tänama,4,10,-6,-1,-1,0,0
avastama,3,4,-1,-1,-1,0,0
soodustama,6,3,-3,-1,1,0,0
rakendama,1,5,-4,-1,-1,-1,0
tegema,1,8,-7,-1,-1,0,0
seadma,4,2,-2,-1,1,0,0
leidma,1,4,-3,-1,-1,0,0
tegema,1,3,-2,-1,-1,0,0
hindama,1,4,-3,-1,-1,0,0
rakendama,2,5,-3,-1,-1,0,0
kandma,1,10,-9,-1,-1,1,0
teadma,1,3,-2,-1,-1,-1,0
looma,17,2,-15,-1,1,0,0
andma,2,2,0,0,1,0,0
kontrollima,1,2,-1,-1,-1,-1,0
seadma,5,2,-3,-1,1,0,0
tagama,2,3,-1,-1,-1,0,0
kehtestama,9,3,-6,-1,1,0,0
saama,4,6,2,1,1,0,0
esitama,2,3,-1,-1,-1,0,0
maksma,2,3,-1,-1,-1,0,0
maksma,2,3,1,1,1,0,0
saama,2,5,-3,-1,-1,0,0
pälvima,4,2,-2,-1,1,-1,0
küsitlema,1,5,-4,-1,-1,0,0
tegema,2,5,-3,-1,-1,0,0
saama,1,7,-6,-1,-1,0,0
registreerima,7,12,-5,-1,-1,0,0
põhjustama,2,2,0,0,1,0,0
lugema,2,8,-6,-1,-1,0,0
tänama,9,10,-1,-1,-1,0,0
realiseerima,2,4,-2,-1,-1,0,0
koostama,1,4,-3,-1,-1,-1,0
selgitama,6,2,-4,-1,1,-1,0
panema,1,3,-2,-1,-1,0,0
leidma,3,4,-1,-1,-1,0,0
leidma,3,4,-1,-1,-1,0,0
tänama,39,2,37,1,-1,0,0
sünteesima,9,2,7,1,-1,1,0
leidma,3,4,-1,-1,-1,0,0
vähendama,3,3,0,0,-1,0,0
haarama,1,2,-1,-1,-1,0,0
vaatama,3,2,1,1,-1,0,0
saavutama,2,2,0,0,-1,0,0
looma,2,4,-2,-1,-1,0,0
kõrvaldama,1,5,-4,-1,-1,0,0
saavutama,1,5,-4,-1,-1,0,0
tegema,1,3,-2,-1,-1,0,0
analüüsima,5,3,2,1,-1,0,0
võtma,3,2,-1,-1,1,0,0
leidma,2,2,0,0,1,0,0
leidma,1,2,-1,-1,-1,0,0
otsima,2,2,0,0,-1,0,0
andma,2,3,1,1,1,0,0
takistama,2,3,1,1,1,0,0
kajastama,6,4,2,1,-1,0,0
teostama,9,3,-6,-1,1,0,0
muutma,1,2,-1,-1,-1,0,0
otsima,2,2,0,0,-1,0,0
istutama,1,2,1,1,1,0,0
valama,1,2,-1,-1,-1,0,0
panema,1,3,2,1,1,0,0
kuulama,1,9,8,1,1,0,0
võtma,1,3,-2,-1,-1,-1,0
leidma,1,2,-1,-1,-1,-1,0
maksma,1,8,-7,-1,-1,0,0
hoiatama,1,4,-3,-1,-1,0,0
eraldama,4,4,0,0,-1,0,0
tegema,2,2,0,0,-1,1,0
panema,1,2,-1,-1,-1,-1,0
mõistma,1,6,5,1,1,0,0
nuhtlema,6,2,4,1,-1,0,0
saama,1,2,-1,-1,-1,-1,0
tallama,2,2,0,0,-1,0,0
