Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
registrar,,ase=Npr,se,Desde el 17 de mayo de 1997 fecha de entrada en vigor de la reforma laboral,1,16,-15,2,18,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
exigir,,ase=Npr,se,en el cual,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
consolidar,,ase=Npr,se,en que,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
afrontar,,ase=Npr,se,mediante el diálogo social,1,4,-3,1,3,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
registrar,,ase=Npr,se,Desde el 17 de mayo de 1997 fecha de entrada en vigor de la reforma laboral,1,16,-15,2,18,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
cotizar,,ase=Npr,se,a las 15.35 GMT,1,4,-3,1,3,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
considerar,,ase=Npr,se,A nivel técnico,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
mantener,,ase=Npr,se,en los que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
aplicar,,ase=Npr,se,por lo que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
presentar,,ase=Npr,se,a la que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
proponer,,ase=Npr,se,por lo que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
temer,,ase=Npr,se,en medios del Partido Laborista que preside el primer ministro Ehud Barak y cuyo Comité Central confirma hoy su candidatura,1,20,-19,1,22,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
liberar,,ase=Npr,se,con la historia despiadada y divertida,1,6,-5,2,7,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
desprender,,ase=Npr,se,del índice,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
poner,,,al excesivo entusiasmo que produjo lo que se llamó español atlántico,Por eso,11,2,9,15,19,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,preverbal
hacinar,,ase=Npr,se,en donde,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
dar,,Dat,le,Por todo esto,1,3,-2,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
desmentir,,ase=Npr,la,a los dos días,1,4,-3,1,2,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
llamar,,ase=Npr,se,Por qué,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
cubrir,,ase=Npr,se,con que,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
quemar,,ase=Npr,la,en octubre de 1987,1,4,-3,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
entender,,ase=Npr,se,en España,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
parecer,,ase=Npr,se,En eso,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
descolgar,,ase=Npr,se,con las que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
proyectar,,,que,sobre ese mundo,1,3,-2,4,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
asentar,,ase=Npr,se,desde la violencia,1,3,-2,2,3,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
asemejar,,ase=Npr,se,en alguna medida,1,3,-2,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
convertir,,ase=Npr,se,De cazador,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
llevar,,ase=Npr,se,en su territorio,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
mantener,,ase=Npr,me,durante tanto tiempo,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
señalar,,ase=Npr,nos,en los 17 partidos de la Liga ACB,1,8,-7,2,7,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
acabar,,ase=Npr,se,en enero,1,2,-1,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
ver,,ase=Npr,se,en su desesperación,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
criticar,,ase=Npr,se,En otros casos,1,3,-2,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
echar,,ase=Npr,se,en los que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
comentar,,ase=Npr,se,a veces,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
seguir,,ase=Npr,se,con que,1,2,-1,2,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
decir,,ase=Npr,se,De ella,1,2,-1,2,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
formar,,ase=Npr,se,en los que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
encontrar,,ase=Npr,se,Entre las pocas medidas efectivas que pueden adoptar se para evitar las,1,12,-11,1,11,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
colocar,,ase=Npr,se,En algunas zonas,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
desarrollar,,ase=Npr,se,A partir del siglo IX,1,5,-4,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
restablecer,,ase=Npr,se,en cualquier momento y lugar,1,5,-4,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
cocinar,,ase=Npr,se,en ciertos laboratorios,1,3,-2,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
prohibir,,ase=Npr,se,por el cual,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
verificar,,ase=Npr,se,En nuestro experimento imaginario,1,4,-3,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
colegir,,ase=Npr,se,De la descripción del experimento,1,5,-4,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
medir,,ase=Npr,se,En todos los casos,1,4,-3,2,3,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
conseguir,,ase=Npr,se,En 1960,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
estimar,,ase=Npr,se,Para el viaje hacia el Este,1,6,-5,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
constatar,,ase=Npr,se,En cuanto a los inconvenientes,1,5,-4,1,3,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
comprobar,,ase=Npr,se,En los años ochenta,1,4,-3,1,3,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
quedar,,ase=Npr,se,de la sopa de luces de la pantalla,1,8,-7,1,7,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
demandar,,ase=Npr,se,en cada caso,1,3,-2,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
encuadrar,,ase=Npr,se,en los que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
producir,,ase=Npr,se,a lo largo de cuyos ejes,1,6,-5,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
incluir,,ase=Npr,se,por lo que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
sintetizar,,ase=Npr,se,con este propósito,1,3,-2,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
sintetizar,,ase=Npr,se,durante los últimos años,1,4,-3,3,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
proponer,,ase=Npr,se,En aquellos polímeros conductores para los que no es posible la formación de solitones,1,14,-13,2,14,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
traducir,,,que,en castellano,1,2,-1,4,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
conseguir,,ase=Npr,se,En algunos casos,1,3,-2,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
encontrar,,ase=Npr,se,en los compuestos orgánicos conductores conocidos en los que ha sido evaluado el grado de transferencia de carga,1,18,-17,2,21,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
detectar,,ase=Npr,se,según Georges Balandier,1,3,-2,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
producir,,ase=Npr,se,en que,1,2,-1,2,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
tomar,,ase=Npr,la,en que,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
prestar,,ase=Npr,se,Con la reunificación,1,3,-2,1,2,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
encontrar,,ase=Npr,se,entre los que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
construir,,,el terreno de la casita,a cambio de otra parcela un poco más allá,5,9,-4,20,9,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
necesitar,,ase=Npr,se,con todo lo que hay que arreglar,1,7,-6,1,7,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
encargar,,ase=Npr,se,En marzo de 1993,1,4,-3,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
llevar,,ase=Npr,me,Con el personal,1,3,-2,1,2,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
faltar,,Dat,les,en ocasiones,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
parecer,,ase=Npr,me,Por eso,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
inculcar,,Dat,le,Desde el partido,1,3,-2,2,3,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
considerar,,ase=Npr,se,En medios de la lucha contraterrorista,1,6,-5,1,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
apuntar,,ase=Npr,se,En esos medios policiales,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
convertir,,ase=Npr,me,a los 52,1,3,-2,2,3,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
sugerir,,ase=Npr,se,con los que,1,3,-2,2,3,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
entretener,,ase=Npr,se,durante unos minutos,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
reflejar,,ase=Npr,se,en el cristal,1,3,-2,1,2,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
necesitar,,ase=Npr,se,en la casa de un hombre solo,1,7,-6,1,6,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
incluir,,ase=Npr,se,Entre las trece posibilidades avanzadas en estos meses por el Gobierno y la Armada,1,14,-13,1,12,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
atribuir,,,que,en su día,1,3,-2,5,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
alcanzar,,ase=Npr,se,mediante un compromiso serio de políticas económicas y financieras,1,9,-8,2,9,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
propiciar,,ase=Npr,se,En Guadalajara,1,2,-1,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
aprobar,,ase=Npr,se,Con el lema La educación como base para el desarrollo,1,10,-9,1,12,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
oponer,,ase=Npr,se,en el Congreso,1,3,-2,1,2,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
cerrar,,ase=Npr,se,con el que,1,3,-2,2,3,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
afectar,,Dat,le,en virtud de los tratados comunitarios,1,6,-5,1,3,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
encontrar,,ase=Npr,se,entre los que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
constatar,,ase=Npr,se,en el que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
poner,,ase=Npr,se,en Magnny Cours,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
transferir,,ase=Npr,se,"Mediante la operación que deberá estar cerrada antes del 5 de enero de 2001,",1,14,-13,1,14,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
presentar,,ase=Npr,se,en todos los partidos,1,4,-3,1,2,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
demostrar,,ase=Npr,se,tras el 12 de marzo,1,5,-4,2,6,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
pronunciar,,ase=Npr,se,En términos parecidos,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
impulsar,,ase=Npr,se,Desde IU,1,2,-1,3,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
instrumentar,,ase=Npr,se,en que,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
aplicar,,ase=Npr,se,De acuerdo con esta decisión,1,5,-4,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
prohibir,,ase=Npr,se,por la que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
encontrar,,ase=Npr,se,En un extremo,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
situar,,ase=Npr,se,en ese último año,1,4,-3,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
crear,,ase=Npr,se,en la que,1,3,-2,2,3,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
practicar,,ase=Npr,se,con que,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
enfrentar,,ase=Npr,se,en la que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
llevar,,ase=Npr,se,con un 7-5,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
producir,,ase=Npr,se,con la que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
fabricar,,ase=Npr,se,en donde,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
manejar,,ase=Npr,se,Al inicio de las excavaciones,1,5,-4,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
cumplir,,ase=Npr,se,durante la operación,1,3,-2,1,2,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
hacer,,ase=Npr,se,en el futuro,1,3,-2,1,2,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
incluir,,ase=Npr,se,Entre las posibilidades que se analizan,1,6,-5,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
incluir,,ase=Npr,se,Entre las aplicaciones no alimentarias,1,5,-4,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
encontrar,,ase=Npr,se,en el que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
constatar,,ase=Npr,se,a través de denuncias puntuales,1,5,-4,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
replantear,,ase=Npr,se,en muchos de los cuales,1,5,-4,3,7,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
perfilar,,ase=Npr,se,a comienzos del nuevo año,1,5,-4,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
mostrar,,ase=Npr,se,a preguntas del secretario general de UA Pablo Mosquera,1,9,-8,1,11,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
iniciar,,ase=Npr,se,tanto en dirección a Alicante como a Barcelona,1,8,-7,2,7,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
canalizar,,ase=Npr,se,por donde,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
producir,,ase=Npr,se,a primeras horas de la mañana,1,6,-5,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
calcular,,ase=Npr,se,Entre las minas antitanque que hay en el desierto occidental y las antipersonal colocadas por los israelíes en el Sinaí durante los años que ocuparon esa península egipcia,1,28,-27,1,28,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
integrar,,ase=Npr,se,en ningún momento,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
adjudicar,,ase=Npr,se,en la que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
dar,,Dat,les,sin el alero titular Tim Duncan,1,6,-5,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
estrenar,,ase=Npr,se,en el que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
evaluar,,ase=Npr,se,a partir de la cual,1,5,-4,2,3,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
corresponder,,Dat,le,En esta ocasión,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
reemplazar,,ase=Npr,se,En el seno de la directiva barcelonista,1,7,-6,2,7,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
conciliar,,ase=Npr,se,en el que,1,3,-2,2,3,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
duplicar,,ase=Npr,se,en las calles de Nueva York,1,6,-5,2,6,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
tener,,ase=Npr,se,en el que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
llegar,,,el profesional,Por un lado,2,3,-1,5,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
contar,,,algo más afectivo,en el otro caso,3,4,-1,6,7,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
extender,,ase=Npr,se,según la previsión de algunos analistas,1,6,-5,1,6,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
encontrar,,ase=Npr,se,en que,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
registrar,,ase=Npr,se,en los estados cafetaleros de Paraná y Sao Paulo y en el Estado de Minas Gerais,1,16,-15,1,17,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
inaugurar,,ase=Npr,se,Durante la visita de Verdonck y otros directivos del banco,1,10,-9,1,9,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
encontrar,,ase=Npr,se,En un registro policial de la PTJ el 21 de septiembre en el apartamento del edificio Columbia de La Paz que no figuraba como residencia de un diplomático,1,28,-27,1,29,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
elegir,,ase=Npr,se,en el que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
poner,,ase=Npr,se,en donde,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
descartar,,ase=Npr,se,en el que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
desarrollar,,ase=Npr,se,con la que,1,3,-2,2,3,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
demandar,,,mayor atención,hasta el momento,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
marcar,,ase=Npr,se,en la pasada cumbre de Helsinki,1,6,-5,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
abrir,,ase=Npr,se,Sobre estas pistas,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
abrir,,ase=Npr,se,con la elección de Zapatero como nuevo secretario general del PSOE,1,11,-10,2,12,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
acabar,,ase=Npr,se,en el que,1,3,-2,2,3,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
quedar,,Dat,le,con la vuelta y media,1,5,-4,2,6,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
incluir,,,de la socialdemocracia,en el que,3,3,0,6,2,definite,definite,nonpronomial,pronominal,preposition,shifted,preverbal
tocar,,,a quien,con toda seguridad,2,3,-1,7,3,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
calificar,,ase=Npr,se,Con esos elementos,1,3,-2,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
dar,,ase=Npr,se,en la que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
burlar,,ase=Npr,se,en las que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
impulsar,,,que,desde diciembre pasado,1,3,-2,4,2,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
reunir,,ase=Npr,se,desde finales del año pasado,1,5,-4,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
reconocer,,ase=Npr,se,En el documento final de nueve puntos,1,7,-6,1,8,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
ver,,ase=Npr,se,en el corto plazo,1,4,-3,1,2,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
negociar,,ase=Npr,se,En el mercado continuo,1,4,-3,1,3,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
encontrar,,ase=Npr,se,Entre los valores que experimentaron importantes alzas,1,7,-6,1,6,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
encontrar,,ase=Npr,se,En el lado opuesto,1,4,-3,1,3,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
costar,,,los inversores que quieran comprar dólares,De esta manera,6,3,3,6,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
prever,,ase=Npr,se,para los próximos años,1,4,-3,1,2,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
esperar,,ase=Npr,se,durante cuyo segundo semestre,1,4,-3,1,2,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
demostrar,,ase=Npr,se,en anteriores elecciones,1,3,-2,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
enfrentar,,ase=Npr,se,en que,1,2,-1,1,2,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,preverbal
convocar,,ase=Npr,se,En ese periodo,1,3,-2,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
descomponer,,ase=Npr,se,en los últimos minutos,1,4,-3,1,2,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
ver,,ase=Npr,se,del Espanyol y Atlético de Madrid los finalistas,1,8,-7,1,10,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
celebrar,,,que,en noviembre,1,2,-1,3,1,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
pagar,,ase=Npr,se,con el que,1,3,-2,1,2,indefinite,definite,pronominal,pronominal,preposition,nonshifted,preverbal
revisar,,ase=Npr,se,en un gobierno suyo,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
tener,,,que,en Europa,1,2,-1,12,10,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,preverbal
enfrentar,,ase=Npr,se,en las tres próximas jornadas,1,5,-4,1,2,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
explorar,,ase=Npr,se,En la primera exploración en el interior del submarino,1,9,-8,2,8,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
hacer,,,por el PA,con UAGA,3,2,1,7,5,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
firmar,,ase=Npr,se,en los próximos días,1,4,-3,1,2,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
referir,,ase=Npr,se,en la conferencia de prensa posterior,1,6,-5,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,preverbal
comportar,,ase=Npr,se,a su juicio,1,3,-2,2,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,preverbal
