Verb,NP_len,PP_len,Len_diff,Len,Arg_status,Pronominality,Order
udržať,1,3,2,1,1,0,1
držať,1,2,1,1,1,1,1
zatiahnuť,1,2,1,1,1,0,1
šliapať,1,6,5,1,1,0,1
mať,1,3,-2,-1,-1,0,1
dotlačiť,1,3,2,1,1,0,1
pozvať,3,2,1,1,-1,1,1
zavolať,1,2,1,1,1,0,1
chytiť,1,2,1,1,1,1,1
obnoviť,2,3,1,1,1,0,1
prijať,1,3,2,1,1,1,1
nájsť,1,5,4,1,1,1,1
mať,4,5,-1,-1,-1,0,1
mať,3,11,-8,-1,-1,0,1
vykoreniť,4,3,1,1,-1,0,1
zriaďovať,2,3,-1,-1,-1,0,1
dosadzovať,6,3,-3,-1,1,0,1
mať,4,5,-1,-1,-1,0,1
vykonávať,2,3,1,1,1,0,1
uvádzať,5,3,2,1,-1,0,1
obsahovať,9,2,7,1,-1,1,1
zaslať,1,2,-1,-1,-1,0,1
prijať,6,2,4,1,-1,0,1
mať,9,6,3,1,-1,0,1
uvádzať,3,3,0,0,-1,0,1
formulovať,5,4,-1,-1,1,0,1
mať,1,3,2,1,1,0,1
položiť,1,2,1,1,1,0,1
ponaprávať,1,2,1,1,1,0,1
vybudovať,1,5,4,1,1,0,1
liať,1,2,1,1,1,0,1
spustiť,1,2,1,1,1,0,1
zazrieť,2,4,-2,-1,-1,0,1
uchopiť,1,2,1,1,1,0,1
položiť,1,2,1,1,1,0,1
zdvihnúť,1,3,2,1,1,0,1
položiť,1,3,2,1,1,0,1
počuť,2,2,0,0,-1,0,1
roztrhať,1,3,2,1,1,1,1
obrátiť,1,2,1,1,1,0,1
objať,1,2,1,1,1,1,1
prilepiť,2,2,0,0,1,0,1
zdvihnúť,1,4,3,1,1,0,1
vytiahnuť,1,2,1,1,1,0,1
zanechať,3,2,1,1,-1,1,1
dofajčiť,1,2,1,1,1,1,1
oslobodiť,1,2,1,1,1,0,1
udržať,1,2,1,1,1,1,1
zopnúť,1,2,1,1,1,0,1
vystrieť,2,2,0,0,-1,1,1
zísť,1,2,1,1,1,1,1
uchopiť,1,2,1,1,1,1,1
objať,1,2,1,1,1,1,1
priniesť,1,3,-2,-1,-1,0,1
odhodiť,1,2,1,1,1,1,1
rozlomiť,1,3,2,1,1,1,1
vyludzovať,1,2,1,1,1,0,1
vyhnať,2,2,0,0,-1,0,1
vziať,2,2,0,0,1,0,1
zísť,1,2,1,1,1,1,1
mať,2,2,0,0,-1,0,1
zovrieť,1,2,1,1,1,1,1
pritiahnuť,1,2,1,1,1,0,1
vystrkovať,3,2,1,1,-1,0,1
upraviť,1,2,-1,-1,-1,0,1
postaviť,1,3,2,1,1,1,1
zazrieť,2,2,0,0,-1,1,1
zatvoriť,1,2,-1,-1,-1,1,1
mať,1,2,1,1,1,1,1
mať,1,2,-1,-1,-1,-1,1
zacieliť,1,2,1,1,1,0,1
držať,1,2,1,1,1,0,1
mať,7,2,5,1,-1,1,1
ponoriť,1,4,3,1,1,0,1
spustiť,1,2,1,1,1,0,1
odtrhnúť,1,2,1,1,1,0,1
vrhnúť,1,2,1,1,1,0,1
položiť,1,2,1,1,1,0,1
ponoriť,1,2,1,1,1,0,1
šíriť,12,2,10,1,-1,1,1
zasunúť,2,2,0,0,1,0,1
vypáčiť,3,4,-1,-1,-1,0,1
vystrieť,2,2,0,0,-1,1,1
premeniť,1,4,3,1,1,0,1
vyhnať,2,2,0,0,-1,0,1
ukryť,1,2,1,1,1,0,1
mať,3,2,1,1,-1,0,1
stiahnuť,1,2,-1,-1,-1,1,1
mať,1,2,1,1,1,1,1
vziať,1,2,-1,-1,-1,0,1
mať,1,2,-1,-1,-1,0,1
postaviť,1,3,2,1,1,1,1
zmeniť,1,2,1,1,1,0,1
vrátiť,1,3,2,1,1,1,1
poslať,1,3,2,1,1,1,1
vyloviť,2,2,0,0,-1,0,1
odložiť,1,2,1,1,1,0,1
spustiť,1,2,1,1,1,0,1
nabrať,1,2,1,1,1,0,1
znížiť,1,3,2,1,1,0,1
postrčiť,2,2,0,0,1,0,1
obrátiť,7,2,5,1,-1,1,1
vytlačiť,1,2,-1,-1,-1,0,1
otesávať,1,3,2,1,1,0,1
viesť,1,2,1,1,1,0,1
vkladať,1,2,-1,-1,-1,1,1
priať,5,3,2,1,-1,0,1
nájsť,5,4,-1,-1,1,0,1
darovať,2,5,3,1,1,0,1
pomáhať,1,3,2,1,1,1,1
mávať,2,5,-3,-1,-1,0,1
vidieť,2,3,1,1,1,0,1
pocítiť,2,4,2,1,1,0,1
mať,3,3,0,0,-1,0,1
sprevádzať,2,2,0,0,1,0,1
mať,4,2,2,1,-1,1,1
viesť,1,5,4,1,1,1,1
zaujať,5,3,2,1,-1,0,1
vytvoriť,7,7,0,0,-1,0,1
zjednotiť,2,4,2,1,1,0,1
prehodnotiť,7,8,1,1,1,0,1
zabezpečiť,8,14,6,1,1,0,1
prehodnotiť,4,3,-1,-1,1,0,1
zabezpečiť,12,8,-4,-1,1,0,1
vytvoriť,7,3,4,1,-1,0,1
prehodnotiť,6,5,-1,-1,1,0,1
zavádzať,12,3,9,1,-1,0,1
konkurovať,2,7,5,1,1,0,1
umožniť,11,2,9,1,-1,0,1
presadiť,3,2,1,1,-1,0,1
stať,7,2,5,1,-1,0,1
podporiť,11,4,7,1,-1,0,1
zaviesť,3,3,0,0,1,0,1
vytvoriť,10,6,-4,-1,1,0,1
podporovať,17,7,10,1,-1,0,0
prizývať,1,2,-1,-1,-1,0,0
priniesť,1,2,-1,-1,-1,-1,0
vláčiť,1,4,-3,-1,-1,-1,0
predávať,3,3,0,0,1,0,0
prebehnúť,1,2,-1,-1,-1,-1,0
mať,1,2,-1,-1,-1,0,0
mať,4,2,-2,-1,1,-1,0
oživiť,2,2,0,0,1,0,0
položiť,1,2,-1,-1,-1,0,0
priložiť,1,5,-4,-1,-1,0,0
začuť,3,2,-1,-1,1,0,0
pritisnúť,1,2,-1,-1,-1,0,0
vyhľadať,2,2,0,0,1,0,0
skrývať,8,2,-6,-1,1,-1,0
objať,1,2,-1,-1,-1,-1,0
mať,1,2,1,1,1,-1,0
položiť,1,2,-1,-1,-1,0,0
uprieť,1,2,-1,-1,-1,0,0
mať,3,2,-1,-1,1,-1,0
pozvať,1,2,-1,-1,-1,-1,0
zovrieť,1,2,-1,-1,-1,0,0
zamieriť,1,3,-2,-1,-1,0,0
uložiť,1,2,-1,-1,-1,0,0
natiahnuť,1,2,1,1,1,-1,0
pobozkať,1,3,-2,-1,-1,-1,0
trápiť,1,2,-1,-1,-1,-1,0
márniť,1,2,-1,-1,-1,0,0
nechať,1,2,1,1,1,0,0
pochopiť,3,2,1,1,-1,0,0
zjaviť,1,2,-1,-1,-1,-1,0
merať,6,9,-3,-1,-1,0,0
zistiť,1,4,-3,-1,-1,0,0
dostať,1,3,-2,-1,-1,0,0
cítiť,2,2,0,0,1,-1,0
poznať,1,2,-1,-1,-1,-1,0
sledovať,3,2,-1,-1,1,0,0
vyhodiť,1,2,-1,-1,-1,0,0
vlievať,1,2,1,1,1,0,0
robiť,1,2,-1,-1,-1,0,0
pritisnúť,1,2,-1,-1,-1,0,0
byť,1,2,-1,-1,-1,-1,0
uverejniť,2,3,1,1,1,0,0
vmietnuť,2,2,0,0,1,0,0
pocítiť,2,2,0,0,1,0,0
mať,3,2,-1,-1,1,-1,0
vziať,1,2,-1,-1,-1,-1,0
zaviesť,1,2,-1,-1,-1,-1,0
vzbudiť,2,2,0,0,1,-1,0
vypustiť,1,5,-4,-1,-1,0,0
mať,3,2,-1,-1,1,-1,0
vysvetliť,4,3,1,1,-1,0,0
uverejniť,2,4,-2,-1,-1,0,0
odhaliť,2,2,0,0,-1,0,0
pobozkať,1,3,-2,-1,-1,-1,0
mať,1,4,3,1,1,0,0
hľadať,5,5,0,0,1,0,0
vybrať,2,2,0,0,1,0,0
liať,1,2,1,1,1,-1,0
vložiť,2,2,0,0,-1,0,0
vytiahnuť,10,2,-8,-1,1,-1,0
strčiť,1,2,-1,-1,-1,-1,0
nechať,1,2,1,1,1,-1,0
hrať,2,3,1,1,1,0,0
byť,1,2,-1,-1,-1,-1,0
mať,3,2,-1,-1,1,-1,0
roztiahnuť,1,2,-1,-1,-1,0,0
roztiahnuť,1,2,-1,-1,-1,0,0
mať,3,2,-1,-1,1,-1,0
potrebovať,2,2,0,0,1,0,0
stisnúť,1,2,-1,-1,-1,0,0
mať,11,2,-9,-1,1,-1,0
prečítať,1,2,1,1,1,0,0
zovrieť,2,3,-1,-1,-1,0,0
mať,3,2,-1,-1,1,0,0
pocítiť,5,2,-3,-1,1,0,0
hľadať,1,2,-1,-1,-1,-1,0
vyliať,2,2,0,0,-1,0,0
mať,2,2,0,0,1,-1,0
položiť,1,2,-1,-1,-1,0,0
zahľadieť,1,2,-1,-1,-1,-1,0
mať,4,2,-2,-1,1,-1,0
pobozkať,1,2,-1,-1,-1,-1,0
vybrať,2,2,0,0,1,-1,0
zistiť,2,3,1,1,1,0,0
predať,1,7,-6,-1,-1,-1,0
mať,3,10,-7,-1,-1,0,0
zatláčať,2,2,0,0,-1,0,0
miešať,2,2,0,0,1,0,0
vypadnúť,1,2,-1,-1,-1,0,0
mať,1,2,1,1,1,0,0
priviesť,1,6,-5,-1,-1,0,0
pozhŕňať,1,4,-3,-1,-1,0,0
mať,3,2,-1,-1,1,0,0
vybrať,3,2,-1,-1,1,-1,0
vziať,1,3,-2,-1,-1,0,0
klásť,6,2,-4,-1,1,0,0
pripravovať,1,4,-3,-1,-1,-1,0
vytiahnuť,1,2,1,1,1,0,0
zdvihnúť,1,2,-1,-1,-1,-1,0
cmukol,3,2,-1,-1,1,0,0
strčiť,1,2,-1,-1,-1,0,0
vysypať,2,2,0,0,-1,0,0
pozrieť,1,2,-1,-1,-1,0,0
strčiť,1,2,-1,-1,-1,0,0
pohladkať,1,2,-1,-1,-1,0,0
pohladkať,1,2,-1,-1,-1,0,0
dať,4,3,-1,-1,1,0,0
dať,1,3,2,1,1,0,0
súriť,1,2,-1,-1,-1,0,0
zbadať,1,2,1,1,1,-1,0
siahnuť,1,4,-3,-1,-1,-1,0
mať,3,2,-1,-1,1,0,0
mať,5,2,-3,-1,1,-1,0
vytiahnuť,3,3,0,0,1,0,0
ťahať,1,2,-1,-1,-1,-1,0
dať,1,2,1,1,1,0,0
hľadať,1,2,-1,-1,-1,0,0
položiť,1,3,-2,-1,-1,-1,0
chytiť,1,2,-1,-1,-1,0,0
mať,3,2,1,1,-1,0,0
spoznať,1,3,-2,-1,-1,0,0
mať,1,2,1,1,1,0,0
urobiť,2,2,0,0,1,0,0
zavolať,1,2,-1,-1,-1,0,0
priviesť,1,3,-2,-1,-1,0,0
zastať,1,2,-1,-1,-1,0,0
navštíviť,1,2,1,1,1,0,0
nasledovať,1,3,-2,-1,-1,0,0
vyslobodiť,1,3,-2,-1,-1,0,0
začuť,2,3,1,1,1,0,0
mať,1,2,1,1,1,0,0
vynášať,1,3,-2,-1,-1,0,0
stiahnuť,2,2,0,0,-1,1,0
odniesť,2,2,0,0,-1,0,0
odniesť,1,2,-1,-1,-1,-1,0
vopchať,1,2,1,1,1,0,0
brávať,1,3,-2,-1,-1,0,0
pozerať,1,2,-1,-1,-1,-1,0
viesť,1,2,-1,-1,-1,-1,0
tancovať,1,2,-1,-1,-1,0,0
vyskočiť,1,2,-1,-1,-1,0,0
bežať,1,2,-1,-1,-1,-1,0
pustiť,1,2,-1,-1,-1,-1,0
mať,2,2,0,0,1,-1,0
vziať,1,2,-1,-1,-1,0,0
nájsť,1,4,3,1,1,1,0
zložiť,1,2,-1,-1,-1,0,0
hodiť,1,2,-1,-1,-1,-1,0
vziať,1,2,-1,-1,-1,0,0
zviazať,1,2,-1,-1,-1,-1,0
vziať,1,2,-1,-1,-1,0,0
odviesť,1,7,-6,-1,-1,-1,0
opustiť,1,3,-2,-1,-1,0,0
hodiť,2,2,0,0,1,0,0
trepať,1,2,1,1,1,0,0
zbadať,1,3,-2,-1,-1,-1,0
chytiť,1,2,-1,-1,-1,0,0
stretnúť,2,2,0,0,1,0,0
škriabať,3,2,-1,-1,1,0,0
trepať,1,3,-2,-1,-1,0,0
uvidieť,6,2,-4,-1,1,0,0
vziať,1,2,-1,-1,-1,0,0
stretnúť,1,4,-3,-1,-1,-1,0
hodiť,1,7,-6,-1,-1,0,0
pozvať,1,7,-6,-1,-1,0,0
prilákať,4,2,-2,-1,1,0,0
mať,2,2,0,0,1,0,0
odniesť,1,3,-2,-1,-1,0,0
držať,1,2,-1,-1,-1,0,0
vybojovať,3,2,-1,-1,1,0,0
urobiť,1,2,1,1,1,0,0
mať,1,2,-1,-1,-1,0,0
stratiť,1,2,1,1,1,0,0
dať,2,2,0,0,1,0,0
kontrolovať,1,2,1,1,1,0,0
prihlásiť,1,3,-2,-1,-1,-1,0
vziať,2,2,0,0,1,-1,0
posunúť,2,2,0,0,1,0,0
pustiť,1,2,-1,-1,-1,0,0
zaviesť,1,4,-3,-1,-1,0,0
urobiť,4,3,-1,-1,1,0,0
vytiahnuť,1,3,-2,-1,-1,0,0
zbadať,2,2,0,0,1,0,0
vziať,1,2,-1,-1,-1,1,0
roznášať,2,2,0,0,1,0,0
vyvesiť,1,2,1,1,1,0,0
vyložiť,1,2,1,1,1,0,0
usporiadať,2,2,0,0,1,0,0
odniesť,1,2,-1,-1,-1,-1,0
odvliecť,1,3,-2,-1,-1,0,0
uvrhnúť,1,2,-1,-1,-1,-1,0
postaviť,4,2,-2,-1,1,0,0
vyraziť,1,2,-1,-1,-1,0,0
priviesť,1,3,-2,-1,-1,0,0
priložiť,1,3,-2,-1,-1,0,0
trhať,1,2,-1,-1,-1,0,0
mať,1,2,1,1,1,0,0
pousádzala,1,2,-1,-1,-1,-1,0
chcieť,3,3,0,0,-1,0,0
