Verb,NP_len,PP_len,Len_diff,Len,Arg_status,Pronominality,Order
suci,2,3,-1,-1,-1,0,0
face,4,10,-6,-1,-1,0,0
suci,1,2,-1,-1,-1,0,0
epuiza,2,4,-2,-1,-1,0,0
acoperi,4,6,-2,-1,-1,0,0
autoriza,6,13,-7,-1,-1,0,0
trezi,1,2,-1,-1,-1,-1,0
săpa,1,2,-1,-1,-1,0,0
fuma,5,2,3,1,-1,0,0
orienta,1,14,-13,-1,-1,0,0
informa,3,2,-1,-1,1,-1,0
prevedea,2,7,-5,-1,-1,0,0
mobiliza,1,3,-2,-1,-1,0,0
păstra,8,5,3,1,-1,0,0
elabora,3,5,-2,-1,-1,0,0
divulga,5,5,0,0,-1,0,0
lua,10,2,-8,-1,1,0,0
încheia,4,4,0,0,-1,0,0
informa,2,5,-3,-1,-1,0,0
comunica,1,3,-2,-1,-1,-1,0
sesiza,2,12,-10,-1,-1,0,0
soluționa,1,2,-1,-1,-1,0,0
informa,2,3,-1,-1,-1,0,0
plăti,4,19,-15,-1,-1,0,0
găsi,1,9,-8,-1,-1,0,0
informa,2,18,-16,-1,-1,0,0
prezenta,1,3,-2,-1,-1,0,0
detașa,3,4,-1,-1,-1,0,0
îmbunătăți,5,11,-6,-1,-1,0,0
întreține,3,9,-6,-1,-1,0,0
menține,3,14,-11,-1,-1,0,0
garanta,6,2,4,1,-1,0,0
constitui,3,2,1,1,-1,0,0
urmări,2,7,-5,-1,-1,0,0
sprijini,6,11,-5,-1,-1,0,0
efectua,3,6,-3,-1,-1,0,0
juca,5,5,0,0,-1,0,0
afecta,6,4,-2,-1,1,0,0
extinde,4,3,1,1,-1,0,0
practica,1,7,-6,-1,-1,0,0
denunța,2,8,-6,-1,-1,0,0
comunica,16,7,9,1,-1,0,0
divulga,14,12,2,1,-1,0,0
presupune,8,5,3,1,-1,0,0
numi,3,30,-27,-1,-1,0,0
stabili,3,33,-30,-1,-1,0,0
practica,6,5,1,1,-1,0,0
susține,2,18,-16,-1,-1,0,0
informa,5,15,-10,-1,-1,0,0
informa,5,14,-9,-1,-1,0,0
gestiona,1,4,-3,-1,-1,0,0
lua,1,6,-5,-1,-1,0,0
coordona,23,5,-18,-1,1,0,0
informa,4,6,-2,-1,-1,0,0
defini,7,11,-4,-1,-1,0,0
aplica,12,8,4,1,-1,1,0
recunoaște,1,19,-18,-1,-1,0,0
