Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
flytta,,Nom,befintliga fält,till filterområdet,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
flytta,,Nom,en linje,från rutnätets centrum,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
flytta,,Nom,en linje,mot rutnätets centrum,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hantera,,Nom,null-värden,i beräkningar,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
innehålla,,Nom,tomma värden null-värden,i beräkningarna,3,2,1,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
räkna,,Nom,om null-värden,till nollor,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
utforma,,Nom,en webbsida,med Microsoft Office Web Components,2,5,-3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dra,,Nom,fält,i ett diagram eller en pivottabellista,1,6,-5,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ändra,,Nom,komponenter,i designmiljöer t.ex Microsoft FrontPage eller Microsoft Access,1,8,-7,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
konfigurera,,Nom,komponenterna,för detta,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
skapa,,Nom,en lämplig licensfil för sidorna,med hjälp av License Package Authoring Tool,5,7,-2,3,12,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
skriva,,Nom,komponenterna,i skrivskyddat läge,1,3,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ge,,Nom,olika resultat,under varje frågeläge,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ge,,Nom,olika resultat,under varje frågeläge,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
konvertera,,Nom,en Access-databas som är inställd i ANSI-92 SQL-frågeläge,från 2002-filformat,8,2,6,2,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
importera,,Nom,frågor som skapats under ett ANSI SQL-frågeläge,till en Access-databas inställd i ett annat läge,7,8,-1,1,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
exportera,,Nom,frågor som skapats under ett ANSI SQL-frågeläge,till en Access-databas inställd i ett annat läge,7,8,-1,1,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ändra,,Nom,ANSI SQL-frågeläge,i ett befintligt program,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ändra,,Nom,ANSI SQL-frågeläge,genom användargränssnittet,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hitta,,Nom,en referensfil,på den sökväg som anges,2,5,-3,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
öppna,,Nom,referensen,på den sökväg som anges i motsvarande värdedata,1,8,-7,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hitta,,Nom,referensen,efter den här sökningen,1,4,-3,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spara,,Nom,ett objekt,som en dataåtkomstsida,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spara,,Nom,ett objekt,som en dataåtkomstsida,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
konvertera,,Nom,ett objekt,till en sida,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
analysera,,Nom,data,över Internet eller i ett intranät,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spara,,Nom,rapporten,som en dataåtkomstsida,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
likna,,Nom,den ursprungliga rapporten,till utseende och funktion,3,4,-1,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
öppna,,Nom,sidan,i designläge,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
öppna,,Nom,sidan,i designläge,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
öppna,,Nom,sidan,i designläge,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
framställa,,Acc,dem,med en hastighet av en om året vilket inbringade tillräckligt med pengar för hans anspråkslösa tillvaro i en liten lägenhet i New York,1,23,-22,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
överlämna,,Acc,sig,till gatornas rörelse,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
reducera,,Acc,sig själv,till ett iakttagande öga,2,4,-2,1,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
sätta,,Nom,den ena foten,framför den andra,3,3,0,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
breda,,Nom,smör,på sin rostade brödskiva,1,4,-3,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
slänga,,Nom,tidningen,på soffan,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ha,,Nom,slips,sedan hustruns och sonens begravning,1,5,-4,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
stiga,,Nom,4:ans buss,i hörnet av 70:e gatan och Femte avenyn,2,8,-6,3,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ha,,Nom,inget svar,på den frågan,2,3,-1,4,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hålla,,Nom,sina händer,runt koppen,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
beskriva,,Acc,henne,för sig själv,1,3,-2,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
ha,,Nom,en svart klänning och knallrött läppstift,på sig,6,2,4,5,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
torna,,Acc,sig,omkring honom,1,2,-1,2,4,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
se,,,alltihop,med egna ögon,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
resa,,Acc,sig,från soffan,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
röra,,Acc,sig,på det sättet,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
rikta,,Nom,ett ord,till en sådan uppenbarelse,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
rikta,,Nom,sin uppmärksamhet,mot Quinn,2,2,0,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
säga,,,det här,av egen fri vilja,2,4,-2,1,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
lämna,,Acc,honom,framför hans hus,1,3,-2,2,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
äta,,,någonting,sedan frukosten tidigt samma morgon,1,5,-4,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
ha,,,någonting,emot det,1,2,-1,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
hålla,,Nom,ögonen,på hotellets glasdörr,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
inta,,Nom,sin plats,i den totala stegsumman,2,4,-2,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
röra,,Acc,sig,på det sättet,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
lägga,,Nom,band,på sig,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
registrera,,,allt som hände,med egna ögon,3,3,0,6,5,indefinite,indefinite,pronominal,nonpronomial,preposition,shifted,postverbal
plocka,,Nom,något föremål,från marken,2,2,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
studera,,Nom,en krukskärva,vid någon förhistorisk ruin,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
kasta,,Nom,föremålet,på trottoaren,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
stoppa,,,det,i den,1,2,-1,3,5,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
sticka,,Nom,handen,i ena rockfickan,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
stoppa,,Nom,anteckningsboken,i fickan,1,2,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ta,,Nom,sin skräpuppsamlarsyssla,på ett sådant allvar,2,4,-2,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
skriva,,,det han såg,i sitt röda block,3,4,-1,2,8,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
stjäla,,,den,från honom,1,2,-1,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
ägna,,Acc,sig,åt något annat än detta att plocka upp föremål från gatan,1,11,-10,1,4,indefinite,definite,pronominal,pronominal,preposition,nonshifted,postverbal
plocka,,Nom,föremål,från gatan,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tillbringa,,Nom,minst ett par timmar,i Riverside Park där han metodiskt sökte saker längs de asfalterade gångarna eller tröskade igenom buskagen med hjälp av en käpp,4,21,-17,5,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
söka,,Nom,saker,längs de asfalterade gångarna,1,4,-3,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tröska,,Nom,buskagen,med hjälp av en käpp,1,5,-4,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sträcka,,Acc,sig,i gräset,1,2,-1,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
äta,,Nom,middag,på Apollo Coffee Shop i hörnet av 97:e gatan och Broadway,1,11,-10,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ta,,Nom,kontakt,med sin son,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
avlägsna,,Acc,sig,från sina ursprungliga avsikter,1,4,-3,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
invagga,,Nom,världen,i trygg dvala,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hålla,,Acc,sig,på diskret avstånd från gubben,1,5,-4,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
blanda,,Acc,sig,med de andra fotgängarna,1,4,-3,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
dra,,Nom,uppmärksamheten,till sig,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
veta,,,det,i förväg,1,2,-1,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
ha,,Nom,någon grund,för en sådan tro,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
använda,,Nom,den planlösa förflyttningen,som en ut-och-invändningsteknik,3,3,0,3,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
överösa,,Acc,sig själv,med yttre intryck,2,3,-1,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
dränka,,Acc,sig själv,ut ur sig själv,2,4,-2,1,5,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
styra,,Nom,stegen,åt samma håll,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
anpassa,,Acc,sig,till den tvångströja som ett sådant personbyte medförde,1,8,-7,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
följa,,Nom,gubben,i två veckor,1,3,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
göra,,Nom,slut,på de upprivande samtalen,1,4,-3,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bosätta,,Acc,sig,i någon annan stadsdel,1,4,-3,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
utsätta,,Acc,sig,för risken att bli avfärdad,1,5,-4,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
förbinda,,Acc,honom,med den gamle mannen,1,4,-3,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
sträcka,,Acc,sig,mellan 116:e och 119:e gatan,1,5,-4,1,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
anropa,,Acc,honom,över porttelefonen,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
ta,,Nom,hissen,upp till elfte våningen,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
se,,Nom,en främmande människa,framför sig,3,2,1,3,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
ge,,Nom,en bok,för flera år sen,2,4,-2,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
slå,,Nom,dörren,på vid gavel,1,3,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ta,,Nom,plats,i en nött gammal fåtölj,1,5,-4,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hålla,,Nom,en skrattspegel,framför Don Quijote,2,3,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
oroa,,Acc,sig,över sitt eftermäle,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
översätta,,Nom,det arabiska manuskriptet,tillbaka till spanska,3,3,0,3,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
klä,,Acc,sig,till arab,1,2,-1,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
ägna,,Acc,sig,åt en så utstuderad form av bedrägeri,1,7,-6,1,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
spy,,Nom,vilka lögner som helst,ur sig,4,2,2,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
roa,,Acc,oss,i högsta grad,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
säga,,,någonting,till svar på Austers teori,1,5,-4,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
ursäkta,,Acc,sig,inför Quinn,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
höra,,Nom,skratt utifrån hallen,först från en kvinna och sedan från ett barn,3,9,-6,1,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hitta,,,den,på gatan,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
räcka,,Nom,jojon,till honom,1,2,-1,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
träda,,Nom,långfingret,i snörets ögla,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vira,,Nom,snöret,för ett nytt försök,1,4,-3,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
håna,,Acc,honom,med allt det han själv hade förlorat,1,7,-6,1,4,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
häva,,Nom,en massa dravel om gamla böcker,ur sig,6,2,4,5,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
vända,,Acc,sig,till pojken,1,2,-1,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
