Verb,NP_len,PP_len,Len_diff,Len,Arg_status,Pronominality,Order
održati,1,10,9,1,1,0,1
ostvariti,2,4,2,1,1,0,1
osuditi,5,4,-1,-1,1,0,1
pripremiti,1,31,30,1,1,0,1
silovati,2,4,2,1,1,0,1
zabilježiti,3,6,3,1,1,0,1
ostvariti,1,3,2,1,1,0,1
povezivati,3,10,7,1,1,0,1
zabranjivati,1,2,1,1,1,0,1
izazivati,4,2,2,1,-1,0,1
pojašnjavati,3,4,1,1,1,0,1
povećati,4,3,-1,-1,1,0,1
imati,1,6,5,1,1,0,1
odvojiti,3,2,1,1,-1,0,1
predviđati,6,3,-3,-1,1,0,1
držati,2,4,2,1,1,0,1
održati,1,2,1,1,1,0,1
donijeti,2,6,4,1,1,0,1
redefinirati,2,6,4,1,1,0,1
održati,1,6,5,1,1,0,1
izraziti,1,11,10,1,1,0,1
predstavljati,2,3,1,1,1,0,1
ostvariti,2,3,1,1,1,0,1
tužiti,10,8,-2,-1,1,0,1
podići,1,3,2,1,1,0,1
podnijeti,1,3,2,1,1,0,1
isticati,2,16,14,1,1,0,1
postavljati,2,11,9,1,1,0,1
uložiti,3,9,6,1,1,0,1
graditi,3,2,-1,-1,1,0,1
uložiti,3,6,3,1,1,0,1
dosegnuti,3,4,1,1,1,0,1
dosegnuti,3,2,-1,-1,1,0,1
potpisati,4,4,0,0,-1,0,1
ostvariti,2,4,2,1,1,0,1
održati,1,2,1,1,1,0,1
stvoriti,2,6,4,1,1,0,1
pružiti,2,12,10,1,1,0,1
pozvati,5,13,8,1,1,0,1
pozivati,1,10,9,1,1,0,1
imati,2,7,5,1,1,0,1
plaćati,2,3,-1,-1,-1,0,1
obratiti,2,5,3,1,1,0,1
obećati,2,6,4,1,1,0,1
preuzeti,1,3,2,1,1,0,1
preusmjeravati,1,3,2,1,1,0,1
pokazati,2,6,4,1,1,0,1
pohvaliti,2,6,4,1,1,0,1
započeti,5,4,1,1,-1,0,1
dobiti,5,3,-2,-1,1,0,1
postizati,2,2,0,0,1,0,1
zaraditi,4,2,-2,-1,1,0,1
izdati,1,2,1,1,1,0,1
nametnuti,1,3,2,1,1,0,1
kontaktirati,2,4,2,1,1,0,1
pokrenuti,3,10,7,1,1,0,1
podnijeti,3,8,5,1,1,0,1
iznijeti,2,4,2,1,1,0,1
pomoći,2,6,4,1,1,0,1
riješiti,1,4,3,1,1,0,1
potpisati,7,4,3,1,-1,0,1
pozvati,4,4,0,0,1,0,1
pružiti,28,4,24,1,-1,0,1
izvijestiti,2,6,4,1,1,0,1
pozvati,3,7,4,1,1,0,1
potpisati,3,4,-1,-1,-1,0,1
očekivati,3,4,1,1,1,0,1
poticati,11,2,9,1,-1,0,1
podnijeti,1,8,7,1,1,0,1
izabrati,3,7,4,1,1,0,1
izabrati,5,7,2,1,1,0,1
podijeliti,2,3,1,1,1,0,1
održavati,3,4,1,1,1,0,1
prisiliti,9,3,-6,-1,1,0,1
izabrati,11,3,-8,-1,1,0,1
posjetiti,1,2,1,1,1,0,1
izazivati,2,4,2,1,1,0,1
poduprijeti,4,8,4,1,1,0,1
ojačati,1,4,3,1,1,0,1
dijeliti,2,3,1,1,1,0,1
iznijeti,3,3,0,0,1,0,1
predstavljati,1,3,2,1,1,0,1
imati,3,2,-1,-1,1,-1,1
ostavljati,3,4,1,1,1,0,1
poslati,3,2,-1,-1,1,0,1
napustiti,2,3,1,1,1,0,1
imati,3,2,1,1,-1,0,1
kazati,1,2,1,1,1,0,1
podnijeti,1,5,4,1,1,0,1
baciti,1,17,16,1,1,0,1
uputiti,2,3,1,1,1,0,1
imati,7,2,5,1,-1,0,1
uspostaviti,3,2,-1,-1,1,0,1
pozvati,1,3,2,1,1,0,1
izgraditi,3,5,2,1,1,0,1
imati,4,2,-2,-1,1,0,1
podnijeti,1,7,6,1,1,0,1
paliti,1,2,1,1,1,0,1
napraviti,1,2,1,1,1,0,1
zaključivati,1,3,2,1,1,0,1
dobivati,1,6,5,1,1,0,1
poticati,1,2,1,1,1,0,1
ostaviti,1,3,2,1,1,0,1
održati,2,2,0,0,1,0,1
kritizirati,3,17,14,1,1,0,1
oživjeti,2,10,8,1,1,0,1
eliminirati,1,5,4,1,1,0,1
udružiti,1,2,1,1,1,0,1
obraćati,2,2,0,0,1,0,1
posvetiti,1,7,6,1,1,0,1
otvoriti,3,2,-1,-1,1,0,1
dobivati,3,4,1,1,1,0,1
uložiti,3,2,-1,-1,1,0,1
otvoriti,5,4,-1,-1,1,0,1
otvoriti,1,4,3,1,1,0,1
zabilježiti,5,6,1,1,1,0,1
iznijeti,32,4,28,1,-1,0,1
nagnati,1,3,2,1,1,0,1
zadužiti,19,5,-14,-1,1,0,1
izjaviti,3,2,1,1,-1,0,1
nastaviti,2,2,0,0,1,0,1
povući,7,7,0,0,1,0,1
potaknuti,1,3,2,1,1,0,1
vršiti,1,3,2,1,1,0,1
temeljiti,2,3,1,1,1,0,1
nositi,2,3,1,1,1,0,1
nuditi,2,9,7,1,1,0,1
dobiti,2,11,9,1,1,0,1
imati,2,4,2,1,1,0,1
koristiti,2,3,1,1,1,0,1
osuditi,3,5,2,1,1,0,1
kažnjavati,4,3,1,1,-1,0,1
širiti,3,5,2,1,1,0,1
činiti,1,16,15,1,1,0,1
premjestiti,3,4,1,1,1,0,1
prisiliti,2,4,2,1,1,0,1
pokretati,2,2,0,0,1,0,1
obnavljati,2,3,1,1,1,0,1
preuzeti,1,3,2,1,1,0,1
koristiti,1,2,1,1,1,0,1
preuzeti,7,5,-2,-1,1,0,1
zadobiti,2,10,8,1,1,0,1
imati,2,6,4,1,1,0,1
zabilježiti,2,3,1,1,1,0,1
dosegnuti,4,3,-1,-1,1,0,1
donijeti,3,3,0,0,1,0,1
uzeti,2,2,0,0,-1,0,1
dati,1,4,3,1,1,0,1
stimulirati,2,3,1,1,1,0,1
imati,2,5,3,1,1,0,1
proglasiti,1,3,2,1,1,0,1
predstavljati,4,8,4,1,1,0,1
započeti,1,6,5,1,1,0,1
pronaći,1,7,6,1,1,0,1
potpisati,4,4,0,0,1,0,1
uhititi,9,7,-2,-1,1,0,1
prebroditi,2,3,1,1,1,0,1
ubrizgati,6,3,3,1,-1,0,1
predložiti,3,19,16,1,1,0,1
donijeti,4,3,-1,-1,1,0,1
voditi,6,8,2,1,1,0,1
pozivati,1,3,2,1,1,0,1
stvoriti,1,4,3,1,1,0,1
zauzeti,2,3,1,1,1,0,1
dobiti,3,2,-1,-1,1,0,1
imati,1,7,-6,-1,-1,0,0
polučiti,1,4,-3,-1,-1,0,0
imati,2,12,-10,-1,-1,0,0
preuzimati,2,3,-1,-1,-1,0,0
otvoriti,1,2,-1,-1,-1,0,0
otvoriti,2,3,-1,-1,-1,0,0
spojiti,1,7,-6,-1,-1,-1,0
otvoriti,11,7,4,1,-1,0,0
dobiti,1,19,-18,-1,-1,0,0
dobiti,1,21,-20,-1,-1,0,0
pokrenuti,7,4,-3,-1,1,0,0
objaviti,29,2,-27,-1,1,0,0
započinjati,3,2,1,1,-1,0,0
preuzeti,2,2,0,0,-1,0,0
proširiti,3,2,1,1,-1,0,0
okupiti,4,5,-1,-1,-1,0,0
proširiti,2,3,-1,-1,-1,0,0
obnašati,1,4,-3,-1,-1,0,0
imati,4,3,1,1,-1,0,0
započeti,2,2,0,0,-1,0,0
pridonijeti,2,6,-4,-1,-1,0,0
okretati,6,2,4,1,-1,0,0
planirati,6,3,3,1,-1,0,0
postići,2,7,-5,-1,-1,0,0
učiniti,2,9,-7,-1,-1,0,0
pretražiti,2,3,-1,-1,-1,0,0
nemati,5,2,-3,-1,1,0,0
držati,2,5,-3,-1,-1,0,0
pozvati,1,6,-5,-1,-1,0,0
davati,2,3,-1,-1,-1,0,0
imati,1,6,-5,-1,-1,0,0
izvesti,4,7,-3,-1,-1,0,0
izmijeniti,2,3,-1,-1,-1,0,0
upotrebljavati,1,4,-3,-1,-1,0,0
proslijediti,4,6,-2,-1,-1,0,0
dohvatiti,2,3,-1,-1,-1,0,0
sinkronizirati,1,2,-1,-1,-1,1,0
spremati,1,3,-2,-1,-1,0,0
sastojati,1,11,-10,-1,-1,-1,0
zamijeniti,3,3,0,0,-1,0,0
doživiti,2,9,-7,-1,-1,0,0
blokirati,2,3,-1,-1,-1,0,0
instalirati,3,2,1,1,-1,0,0
koristiti,1,2,-1,-1,-1,0,0
donositi,8,12,-4,-1,-1,0,0
pritišćijeti,1,3,-2,-1,-1,0,0
otvoriti,2,2,0,0,-1,0,0
predstaviti,2,4,-2,-1,-1,0,0
downloadati,1,2,-1,-1,-1,0,0
odabrati,3,2,1,1,-1,0,0
željeti,2,4,-2,-1,-1,0,0
gledati,5,2,-3,-1,1,0,0
staviti,1,2,-1,-1,-1,0,0
čestitati,3,3,0,0,-1,0,0
moći,1,2,-1,-1,-1,-1,0
pitati,2,2,0,0,-1,-1,0
izgubiti,2,3,-1,-1,-1,0,0
imati,2,3,-1,-1,-1,0,0
okretati,2,2,0,0,1,0,0
početi,3,3,0,0,-1,0,0
održati,3,5,-2,-1,-1,0,0
pitati,1,2,-1,-1,-1,0,0
zamrzavati,2,3,-1,-1,-1,0,0
testirati,2,4,-2,-1,-1,0,0
kupiti,2,10,-8,-1,-1,0,0
vratiti,4,5,-1,-1,-1,0,0
skidati,1,3,2,1,1,0,0
imati,2,2,0,0,-1,0,0
povezati,1,2,-1,-1,-1,0,0
kliknuti,4,3,1,1,-1,0,0
unijeti,2,5,-3,-1,-1,0,0
kliknuti,2,9,-7,-1,-1,0,0
kliknuti,3,5,-2,-1,-1,0,0
kliknuti,1,3,-2,-1,-1,0,0
umetnuti,5,6,-1,-1,-1,0,0
zaštititi,1,3,-2,-1,-1,0,0
vratiti,2,7,-5,-1,-1,0,0
sačuvati,5,4,1,1,-1,0,0
olakšavati,2,10,-8,-1,-1,0,0
očistiti,1,2,-1,-1,-1,0,0
kliknuti,1,3,-2,-1,-1,0,0
odabrati,3,2,1,1,-1,0,0
preuzeti,5,4,1,1,-1,0,0
dobiti,3,2,-1,-1,1,0,0
poduzimati,1,3,-2,-1,-1,0,0
tražiti,2,8,-6,-1,-1,0,0
nazivati,1,3,-2,-1,-1,-1,0
predstavljati,5,3,-2,-1,1,0,0
sklapati,1,3,-2,-1,-1,1,0
doći,3,2,-1,-1,1,0,0
ozlijediti,1,4,-3,-1,-1,0,0
izreći,1,4,-3,-1,-1,0,0
predstavljati,2,3,-1,-1,-1,0,0
staviti,1,2,-1,-1,-1,0,0
staviti,1,2,-1,-1,-1,0,0
dizati,2,3,-1,-1,-1,0,0
vući,1,11,-10,-1,-1,0,0
pokazati,3,2,1,1,-1,0,0
izazvati,2,2,0,0,-1,0,0
podsjetiti,1,7,-6,-1,-1,-1,0
stvoriti,3,3,0,0,-1,0,0
stvarati,1,9,-8,-1,-1,1,0
stvarati,4,4,0,0,-1,0,0
postići,7,4,3,1,-1,0,0
stvarati,1,3,-2,-1,-1,0,0
imati,3,4,-1,-1,-1,0,0
imati,5,2,3,1,-1,0,0
izazvati,2,2,0,0,-1,0,0
završiti,2,3,-1,-1,-1,0,0
pripremati,2,5,-3,-1,-1,0,0
moći,3,3,0,0,-1,0,0
kontrolirati,1,7,-6,-1,-1,0,0
preobražavati,1,4,-3,-1,-1,-1,0
iskusiti,2,3,-1,-1,-1,0,0
voditi,1,2,-1,-1,-1,-1,0
vidjeti,1,3,-2,-1,-1,1,0
pokazivati,1,2,-1,-1,-1,0,0
naći,1,8,-7,-1,-1,-1,0
ostavljati,2,8,-6,-1,-1,0,0
požaliti,1,8,-7,-1,-1,-1,0
dobiti,2,8,-6,-1,-1,0,0
iskoristiti,1,3,-2,-1,-1,-1,0
vidjeti,2,12,-10,-1,-1,-1,0
predvoditi,8,3,5,1,-1,0,0
prelaziti,2,2,0,0,1,0,0
boriti,1,2,-1,-1,-1,-1,0
sravniti,2,2,0,0,1,0,0
odlučiti,1,2,-1,-1,-1,-1,0
dogoditi,1,3,-2,-1,-1,-1,0
davati,1,2,-1,-1,-1,0,0
položiti,1,8,-7,-1,-1,0,0
provoditi,1,9,-8,-1,-1,0,0
kombinirati,2,3,-1,-1,-1,0,0
zatražiti,1,3,-2,-1,-1,0,0
dati,1,6,-5,-1,-1,0,0
uvjeriti,1,3,-2,-1,-1,-1,0
smanjivati,1,2,-1,-1,-1,0,0
povezati,1,7,-6,-1,-1,0,0
zaustavljati,2,8,-6,-1,-1,0,0
otplaćivati,1,3,-2,-1,-1,0,0
pljivati,1,4,-3,-1,-1,0,0
zaustavljati,1,2,-1,-1,-1,0,0
unijeti,2,2,0,0,-1,0,0
voditi,1,15,-14,-1,-1,0,0
dobivati,1,6,-5,-1,-1,0,0
dobiti,3,9,6,1,1,0,0
izbaciti,3,2,-1,-1,1,0,0
dobiti,5,7,-2,-1,-1,0,0
imati,2,2,0,0,1,0,0
dobiti,1,4,-3,-1,-1,0,0
imati,1,3,-2,-1,-1,0,0
dobiti,2,17,-15,-1,-1,0,0
dobiti,4,9,-5,-1,-1,0,0
osmisliti,4,6,-2,-1,-1,0,0
nemati,2,23,-21,-1,-1,0,0
obavljati,2,4,-2,-1,-1,0,0
kreirati,10,4,-6,-1,1,0,0
svrstati,2,6,-4,-1,-1,0,0
slati,2,2,0,0,-1,0,0
voditi,4,2,2,1,-1,0,0
proglasiti,1,3,-2,-1,-1,-1,0
dobiti,2,2,0,0,-1,0,0
dobiti,2,17,-15,-1,-1,0,0
osmisliti,3,2,1,1,-1,0,0
koristiti,1,4,-3,-1,-1,0,0
primiti,1,2,-1,-1,-1,0,0
iskoristiti,2,16,-14,-1,-1,0,0
ostvariti,2,2,0,0,-1,0,0
imati,1,4,-3,-1,-1,0,0
zaračunavati,1,5,-4,-1,-1,0,0
kretati,1,7,-6,-1,-1,-1,0
ohladiti,1,3,-2,-1,-1,0,0
ostvariti,3,5,-2,-1,-1,0,0
smjestiti,1,3,-2,-1,-1,-1,0
dobivati,2,3,-1,-1,-1,0,0
dobivati,1,4,-3,-1,-1,0,0
prodavati,1,3,-2,-1,-1,0,0
imati,7,5,2,1,-1,0,0
isporučiti,2,12,-10,-1,-1,0,0
temeljiti,1,14,-13,-1,-1,-1,0
osnovati,4,5,-1,-1,-1,0,0
dobiti,4,3,1,1,-1,0,0
jamčiti,1,13,-12,-1,-1,0,0
osigurati,5,3,2,1,-1,0,0
predviđati,3,3,0,0,-1,0,0
ići,5,3,-2,-1,1,0,0
razlučiti,1,2,-1,-1,-1,0,0
aktivirati,1,6,-5,-1,-1,0,0
dati,1,2,-1,-1,-1,0,0
kombinirati,2,3,-1,-1,-1,0,0
unijeti,1,3,-2,-1,-1,0,0
očekivati,2,2,0,0,-1,0,0
tražiti,1,3,-2,-1,-1,0,0
nemati,1,2,-1,-1,-1,0,0
nemati,1,7,-6,-1,-1,0,0
povesti,1,2,-1,-1,-1,-1,0
osigurati,1,7,-6,-1,-1,0,0
otvoriti,2,14,-12,-1,-1,0,0
pružiti,1,6,-5,-1,-1,0,0
upozoravati,3,2,-1,-1,1,0,0
imati,4,3,1,1,-1,0,0
imati,2,7,-5,-1,-1,0,0
obavljati,1,5,-4,-1,-1,0,0
zapošljavati,2,4,-2,-1,-1,0,0
pokrenuti,4,5,-1,-1,-1,0,0
dobivati,2,5,-3,-1,-1,0,0
usmjeriti,1,3,-2,-1,-1,1,0
držati,1,2,-1,-1,-1,-1,0
zabijati,1,2,-1,-1,-1,0,0
dobiti,1,3,-2,-1,-1,0,0
stegnuti,1,3,-2,-1,-1,0,0
napraviti,2,5,-3,-1,-1,0,0
dovesti,1,3,-2,-1,-1,0,0
odgovarati,4,4,0,0,-1,0,0
povećati,1,4,-3,-1,-1,0,0
omogućiti,3,4,-1,-1,-1,0,0
predstavljati,2,4,-2,-1,-1,0,0
natovariti,9,2,-7,-1,1,0,0
odvesti,1,2,-1,-1,-1,0,0
imati,7,5,2,1,-1,0,0
naplaćivati,3,3,0,0,-1,0,0
nazočiti,10,2,8,1,-1,0,0
razriješiti,8,3,5,1,-1,0,0
vratiti,1,2,-1,-1,-1,0,0
priznavati,2,14,-12,-1,-1,0,0
pratiti,3,3,0,0,-1,0,0
uračunavati,3,3,0,0,1,0,0
nemati,1,3,-2,-1,-1,0,0
osjećati,2,4,-2,-1,-1,0,0
potrošiti,5,4,1,1,-1,0,0
ostavljati,2,2,0,0,-1,0,0
obilježiti,2,4,-2,-1,-1,0,0
pogledati,1,2,-1,-1,-1,0,0
nabiti,2,3,-1,-1,-1,0,0
određivati,3,14,-11,-1,-1,0,0
kandidirati,2,6,-4,-1,-1,-1,0
obavljati,1,2,-1,-1,-1,0,0
trošiti,4,2,2,1,-1,0,0
potrošiti,7,13,-6,-1,-1,0,0
prebaciti,2,11,-9,-1,-1,0,0
obraćati,1,2,-1,-1,-1,1,0
upisati,3,11,-8,-1,-1,0,0
poduzeti,8,16,-8,-1,-1,0,0
prenijeti,1,7,-6,-1,-1,0,0
oštetiti,4,5,-1,-1,-1,0,0
dovesti,3,9,-6,-1,-1,0,0
zaigrati,1,5,-4,-1,-1,0,0
kupiti,1,3,-2,-1,-1,0,0
potapšati,1,2,-1,-1,-1,-1,0
forsirati,12,8,4,1,-1,0,0
završiti,6,2,4,1,-1,0,0
imati,5,5,0,0,1,0,0
raditi,2,3,-1,-1,-1,0,0
cuclati,1,3,-2,-1,-1,0,0
dobiti,3,6,-3,-1,-1,0,0
pisati,2,11,-9,-1,-1,0,0
napraviti,5,7,-2,-1,-1,0,0
staviti,13,3,-10,-1,1,0,0
nemati,1,2,1,1,1,-1,0
popraviti,5,6,-1,-1,-1,0,0
podnijeti,1,6,-5,-1,-1,0,0
nasipati,2,2,0,0,1,0,0
mrcvariti,1,6,-5,-1,-1,0,0
odvoziti,1,2,-1,-1,-1,0,0
imati,2,2,0,0,-1,0,0
stimulirati,5,9,-4,-1,-1,0,0
igrati,1,2,1,1,1,-1,0
naći,2,4,-2,-1,-1,0,0
utaknuti,1,2,-1,-1,-1,-1,0
nemati,1,2,-1,-1,-1,0,0
prijaviti,6,12,-6,-1,-1,0,0
podijeliti,3,3,0,0,-1,0,0
igrati,2,3,-1,-1,-1,0,0
pohađati,4,4,0,0,1,0,0
držati,1,2,-1,-1,-1,0,0
prepisati,1,2,-1,-1,-1,0,0
uključivati,18,6,12,1,-1,0,0
zahvaliti,1,14,-13,-1,-1,0,0
pozdravljati,3,15,-12,-1,-1,-1,0
poboljšavati,3,5,-2,-1,-1,0,0
spašavati,1,10,-9,-1,-1,-1,0
obaviti,1,3,-2,-1,-1,-1,0
vidjeti,2,8,-6,-1,-1,0,0
imati,8,2,-6,-1,1,0,0
odvesti,1,3,-2,-1,-1,0,0
smanjiti,1,10,-9,-1,-1,0,0
oprati,1,5,-4,-1,-1,0,0
baciti,1,10,-9,-1,-1,0,0
započeti,2,9,-7,-1,-1,0,0
podizati,3,2,1,1,-1,0,0
štititi,1,2,-1,-1,-1,0,0
držati,5,2,-3,-1,1,0,0
pronaći,2,2,0,0,-1,0,0
dijeliti,1,7,-6,-1,-1,-1,0
imati,1,3,-2,-1,-1,0,0
zaustavljati,26,2,-24,-1,1,0,0
uskladiti,3,4,-1,-1,-1,0,0
nemati,1,3,-2,-1,-1,0,0
dovesti,2,8,-6,-1,-1,0,0
donijeti,2,6,-4,-1,-1,0,0
tužiti,3,4,-1,-1,-1,0,0
uvidjeti,2,11,-9,-1,-1,0,0
podijeliti,2,3,-1,-1,-1,0,0
imati,1,5,-4,-1,-1,0,0
žrtvovati,1,3,-2,-1,-1,-1,0
iznijeti,3,2,-1,-1,1,0,0
reproducirati,3,42,-39,-1,-1,0,0
spremati,1,2,-1,-1,-1,-1,0
odnositi,1,15,-14,-1,-1,-1,0
uvesti,1,4,-3,-1,-1,0,0
isticati,2,3,-1,-1,-1,0,0
koristiti,1,2,-1,-1,-1,1,0
uzimati,1,4,-3,-1,-1,0,0
sastojati,1,7,-6,-1,-1,-1,0
nazvati,1,9,-8,-1,-1,0,0
upoznavati,2,15,-13,-1,-1,0,0
davati,1,7,-6,-1,-1,0,0
održati,4,2,2,1,-1,0,0
postaviti,5,8,-3,-1,-1,0,0
prisustvovati,3,2,1,1,-1,0,0
kandidirati,2,4,-2,-1,-1,0,0
nuditi,3,2,1,1,-1,0,0
zahvaliti,2,4,-2,-1,-1,0,0
blokirati,1,4,-3,-1,-1,0,0
prekinuti,2,4,-2,-1,-1,0,0
iskoristiti,2,4,-2,-1,-1,0,0
pozivati,1,20,-19,-1,-1,-1,0
primati,14,5,-9,-1,1,0,0
