Verb,NP_len,PP_len,Len_diff,Len,Arg_status,Pronominality,Order
упаковывать,1,7,6,1,1,0,1
производить,2,3,1,1,1,0,1
защищать,1,2,1,1,1,0,1
отделять,1,3,2,1,1,0,1
готовить,1,3,2,1,1,0,1
продвигать,1,2,-1,-1,-1,0,1
реализовать,1,2,1,1,1,-1,1
извлекать,1,2,-1,-1,-1,0,1
выполнять,3,3,0,0,-1,0,1
отличать,1,2,-1,-1,-1,0,1
называть,6,2,4,1,-1,0,1
изучать,3,3,0,0,-1,0,1
сыграть,2,2,0,0,-1,-1,1
привлекать,1,3,2,1,1,-1,1
пригласить,1,4,3,1,1,-1,1
переживать,1,3,-2,-1,-1,1,1
устраивать,1,4,3,1,1,0,1
излучать,1,2,-1,-1,-1,1,1
отменить,1,2,-1,-1,-1,1,1
развить,2,4,2,1,1,0,1
предложить,2,2,0,0,1,0,1
обвинять,1,5,4,1,1,-1,1
использовать,2,3,1,1,1,0,1
наводнить,1,4,3,1,1,0,1
гравировать,5,3,-2,-1,1,0,1
притапливать,1,2,1,1,1,1,1
разрезать,1,6,5,1,1,0,1
применять,2,2,0,0,-1,0,1
держать,1,2,1,1,1,0,1
показать,1,3,-2,-1,-1,1,1
наклеивать,1,3,2,1,1,-1,1
обжигать,1,2,1,1,1,0,1
бросить,1,2,1,1,1,0,1
обхаживать,1,7,6,1,1,-1,1
обеспечить,4,3,-1,-1,1,0,1
внести,3,2,1,1,-1,0,1
делать,3,2,1,1,-1,0,1
разбить,1,10,9,1,1,0,1
интересовать,1,5,4,1,1,0,1
заказывать,2,3,1,1,1,0,1
извлекать,18,4,-14,-1,1,0,1
зарубить,1,6,5,1,1,-1,1
воспринимать,1,2,1,1,1,-1,1
ожидать,3,3,0,0,-1,0,1
тратить,3,6,3,1,1,1,1
уничтожить,1,5,4,1,1,-1,1
свезти,1,3,2,1,1,-1,1
вывести,1,3,2,1,1,0,1
найти,2,2,0,0,-1,-1,1
предпочитать,4,4,0,0,1,0,1
назвать,2,5,3,1,1,0,1
пересчитать,3,3,0,0,1,0,1
отменять,3,3,0,0,-1,0,1
презентовать,1,3,2,1,1,-1,1
признавать,1,5,4,1,1,-1,1
объявить,1,2,-1,-1,-1,0,1
занять,3,4,1,1,1,0,1
пригласить,1,3,2,1,1,-1,1
призывать,1,2,-1,-1,-1,0,1
тревожить,1,6,5,1,1,0,1
волновать,1,3,-2,-1,-1,0,1
сравнивать,1,3,2,1,1,-1,1
покупать,1,2,-1,-1,-1,0,1
обучать,1,4,3,1,1,0,1
думать,1,2,-1,-1,-1,0,1
подтвердить,2,4,2,1,1,0,1
обеспечить,2,3,-1,-1,-1,0,1
пустить,1,3,2,1,1,0,1
выполнять,3,5,2,1,1,0,1
отменять,1,2,-1,-1,-1,1,1
нарушать,2,11,9,1,1,-1,1
именовать,5,8,3,1,1,0,1
упрекнуть,2,3,-1,-1,-1,0,1
чувствовать,1,2,-1,-1,-1,1,1
оградить,2,2,0,0,-1,-1,1
думать,1,2,-1,-1,-1,0,1
терять,2,3,1,1,1,0,1
решать,1,2,1,1,1,-1,1
делать,2,2,0,0,1,0,1
лишить,1,6,5,1,1,-1,1
оценивать,2,4,-2,-1,-1,0,1
волновать,1,2,1,1,1,0,1
печь,1,4,3,1,1,-1,1
обязывать,2,4,2,1,1,1,1
делать,2,3,1,1,1,0,1
удержать,1,2,1,1,1,0,1
понимать,1,2,1,1,1,-1,1
представлять,3,2,-1,-1,1,1,1
связывать,1,3,2,1,1,-1,1
понимать,1,4,3,1,1,-1,1
задержать,1,4,3,1,1,-1,1
предупреждать,2,2,0,0,-1,0,1
оценивать,1,2,-1,-1,-1,0,1
назвать,1,4,3,1,1,-1,1
обматывать,1,2,1,1,1,1,1
усвоить,1,7,-6,-1,-1,1,1
выдвинуть,3,5,-2,-1,-1,0,1
отстранить,2,5,3,1,1,0,1
причислить,1,2,-1,-1,-1,1,1
рассказывать,1,3,2,1,1,0,1
выстроить,1,3,-2,-1,-1,1,1
двигать,1,3,2,1,1,-1,1
поддержать,1,2,1,1,1,-1,1
описать,2,2,0,0,1,0,1
судить,1,3,2,1,1,0,1
совершить,2,3,-1,-1,-1,0,0
привести,12,2,10,1,-1,-1,0
вытащить,1,2,-1,-1,-1,1,0
сменить,1,3,-2,-1,-1,1,0
закрыть,1,5,-4,-1,-1,0,0
сменить,1,3,-2,-1,-1,1,0
выложить,3,6,-3,-1,-1,0,0
пилить,2,2,0,0,-1,-1,0
решить,4,6,-2,-1,-1,0,0
готовить,2,2,0,0,-1,0,0
купить,4,3,1,1,-1,-1,0
просить,1,10,-9,-1,-1,0,0
обеспечить,2,6,4,1,1,0,0
выпустить,1,2,1,1,1,0,0
атаковать,1,3,2,1,1,-1,0
обвинять,1,3,2,1,1,0,0
привести,1,3,-2,-1,-1,1,0
отдавать,1,3,2,1,1,0,0
ставить,2,2,0,0,-1,0,0
дисквалифицировать,1,2,1,1,1,0,0
окружить,2,9,-7,-1,-1,0,0
довести,1,3,-2,-1,-1,0,0
загрузить,1,4,-3,-1,-1,1,0
одолевать,1,3,2,1,1,0,0
представлять,1,5,4,1,1,0,0
одержать,2,3,-1,-1,-1,0,0
брать,1,2,1,1,1,0,0
привлекать,2,5,3,1,1,-1,0
исследовать,3,3,0,0,1,0,0
приподнять,1,4,3,1,1,-1,0
принять,1,3,-2,-1,-1,1,0
учесть,4,2,-2,-1,1,0,0
писать,5,2,-3,-1,1,0,0
обнаружить,1,2,1,1,1,1,0
выиграть,3,3,0,0,1,0,0
пичкать,1,2,-1,-1,-1,0,0
думать,1,2,1,1,1,0,0
упоминать,1,4,-3,-1,-1,1,0
тратить,3,2,1,1,-1,0,0
ломать,1,3,-2,-1,-1,-1,0
заключить,1,3,2,1,1,-1,0
заинтересовать,1,6,-5,-1,-1,0,0
применять,1,2,-1,-1,-1,0,0
держать,3,8,-5,-1,-1,0,0
прибить,1,3,-2,-1,-1,0,0
жечь,1,2,-1,-1,-1,-1,0
раскидывать,1,2,1,1,1,0,0
интересовать,1,2,1,1,1,-1,0
выбрасывать,1,2,-1,-1,-1,1,0
включать,1,2,-1,-1,-1,0,0
приводить,1,2,1,1,1,0,0
пугать,1,2,1,1,1,0,0
занимать,2,5,-3,-1,-1,0,0
зацикливать,1,2,1,1,1,0,0
говорить,1,3,2,1,1,-1,0
поставить,1,5,-4,-1,-1,1,0
уменьшить,2,6,4,1,1,0,0
избрать,1,4,-3,-1,-1,0,0
приготавливать,1,2,-1,-1,-1,1,0
окрашивать,1,4,3,1,1,0,0
выбрасывать,2,2,0,0,1,0,0
очищать,1,2,-1,-1,-1,1,0
делать,2,2,0,0,-1,1,0
линчевать,1,2,-1,-1,-1,-1,0
закрыть,1,2,1,1,1,-1,0
завоевать,2,4,2,1,1,0,0
вести,3,3,0,0,-1,0,0
получить,1,3,-2,-1,-1,0,0
брать,1,3,-2,-1,-1,1,0
возглавлять,3,3,0,0,1,0,0
принимать,1,2,1,1,1,1,0
делать,1,2,-1,-1,-1,1,0
проследить,1,2,-1,-1,-1,1,0
ожидать,1,2,-1,-1,-1,0,0
видеть,4,3,-1,-1,1,0,0
проверить,2,2,0,0,1,0,0
внести,5,4,1,1,-1,0,0
вызвать,2,4,2,1,1,0,0
уделять,2,3,1,1,1,0,0
вызывать,4,8,-4,-1,-1,0,0
заказывать,1,2,-1,-1,-1,0,0
сливать,1,2,1,1,1,-1,0
пускать,2,2,0,0,-1,0,0
погнать,2,2,0,0,-1,0,0
поймать,1,3,-2,-1,-1,0,0
скрывать,1,2,1,1,1,0,0
узнавать,1,2,-1,-1,-1,1,0
высыпать,2,2,0,0,1,0,0
оговаривать,3,2,-1,-1,1,0,0
делать,3,2,-1,-1,1,0,0
раздражать,1,2,-1,-1,-1,0,0
вытащить,2,2,0,0,1,0,0
сжечь,2,6,-4,-1,-1,0,0
класть,2,8,-6,-1,-1,0,0
играть,3,2,1,1,-1,-1,0
закрыть,1,2,1,1,1,-1,0
интернировать,6,2,4,1,-1,-1,0
разделять,10,3,7,1,-1,0,0
составлять,3,4,1,1,1,0,0
поддерживать,1,3,2,1,1,0,0
привести,1,4,-3,-1,-1,-1,0
учить,1,2,-1,-1,-1,1,0
делать,1,2,1,1,1,0,0
информировать,1,3,2,1,1,0,0
лоббировать,1,3,2,1,1,-1,0
пересказывать,1,3,-2,-1,-1,1,0
надеть,1,4,-3,-1,-1,0,0
запечатывать,1,2,-1,-1,-1,1,0
носить,1,3,-2,-1,-1,1,0
использовать,1,4,-3,-1,-1,1,0
повторять,1,4,3,1,1,-1,0
отдавать,1,3,-2,-1,-1,0,0
пригласить,4,3,1,1,-1,0,0
взволновать,2,3,-1,-1,-1,0,0
терять,2,3,-1,-1,-1,0,0
привести,1,2,-1,-1,-1,0,0
продолжать,3,3,0,0,-1,0,0
называть,1,3,-2,-1,-1,1,0
относить,2,2,0,0,-1,0,0
проиграть,1,2,-1,-1,-1,1,0
вызвать,2,3,1,1,1,0,0
включить,1,3,2,1,1,0,0
иметь,2,3,-1,-1,-1,0,0
брать,1,3,-2,-1,-1,0,0
констатировать,2,3,-1,-1,-1,0,0
делать,2,2,0,0,1,0,0
регистрировать,1,3,-2,-1,-1,0,0
различать,3,4,-1,-1,-1,0,0
знать,1,2,1,1,1,0,0
занимать,2,2,0,0,1,0,0
продвигать,3,2,1,1,-1,0,0
противопоставлять,2,6,-4,-1,-1,0,0
занимать,2,7,-5,-1,-1,0,0
свести,1,2,1,1,1,0,0
направлять,1,2,1,1,1,1,0
пускать,1,4,-3,-1,-1,0,0
огорчать,1,3,-2,-1,-1,0,0
отправить,1,2,-1,-1,-1,1,0
привлекать,1,3,2,1,1,-1,0
встречать,1,2,-1,-1,-1,1,0
охватывать,4,3,-1,-1,1,0,0
поддерживать,6,15,-9,-1,-1,0,0
отвлечь,1,3,-2,-1,-1,1,0
встречать,1,2,-1,-1,-1,1,0
расстреливать,1,3,-2,-1,-1,0,0
осуществлять,4,3,1,1,-1,0,0
расстрелять,1,4,-3,-1,-1,1,0
перенести,4,3,-1,-1,1,0,0
устраивать,1,3,-2,-1,-1,1,0
известить,1,2,-1,-1,-1,0,0
ценить,1,2,-1,-1,-1,1,0
составлять,2,2,0,0,-1,-1,0
играть,2,4,-2,-1,-1,0,0
отличать,1,7,-6,-1,-1,0,0
выселить,1,3,-2,-1,-1,0,0
депортировать,1,4,-3,-1,-1,1,0
инвестировать,4,4,0,0,1,0,0
определить,1,2,-1,-1,-1,0,0
отменить,1,2,-1,-1,-1,0,0
иметь,2,9,-7,-1,-1,0,0
оказывать,2,4,-2,-1,-1,0,0
финансировать,1,2,1,1,1,-1,0
брать,1,3,-2,-1,-1,-1,0
считать,1,2,1,1,1,0,0
вызывать,2,2,0,0,-1,-1,0
брать,1,4,-3,-1,-1,1,0
купить,2,4,-2,-1,-1,0,0
перевести,1,2,-1,-1,-1,1,0
делать,1,2,-1,-1,-1,1,0
привести,1,2,-1,-1,-1,0,0
перенести,2,3,-1,-1,-1,0,0
выполнять,2,2,0,0,-1,0,0
посылать,1,2,1,1,1,-1,0
извлекать,1,2,1,1,1,0,0
выпустить,1,2,1,1,1,0,0
привозить,1,8,-7,-1,-1,0,0
утаить,2,2,0,0,1,1,0
расположить,1,5,4,1,1,-1,0
поджечь,1,4,-3,-1,-1,0,0
убрать,2,3,1,1,1,0,0
послать,1,3,-2,-1,-1,1,0
задержать,1,2,-1,-1,-1,0,0
освободить,1,3,-2,-1,-1,0,0
перепродавать,1,4,-3,-1,-1,1,0
вывезти,5,4,1,1,-1,0,0
снять,1,7,-6,-1,-1,0,0
провести,1,2,-1,-1,-1,1,0
поддерживать,1,3,-2,-1,-1,0,0
получить,1,3,-2,-1,-1,0,0
отмечать,5,2,-3,-1,1,0,0
занимать,2,3,1,1,1,0,0
опубликовать,1,2,1,1,1,-1,0
подтвердить,7,3,4,1,-1,0,0
провести,5,2,3,1,-1,0,0
читать,1,3,2,1,1,0,0
давать,1,3,-2,-1,-1,0,0
атаковать,5,3,-2,-1,1,0,0
провести,2,3,1,1,1,0,0
ждать,1,2,-1,-1,-1,0,0
обойти,1,2,-1,-1,-1,1,0
поддержать,2,4,-2,-1,-1,0,0
обвинять,1,2,-1,-1,-1,0,0
составить,6,4,-2,-1,1,0,0
принять,1,2,-1,-1,-1,0,0
возглавить,2,2,0,0,1,0,0
просить,1,2,-1,-1,-1,1,0
обвинять,2,2,0,0,-1,0,0
возглавлять,1,2,1,1,1,0,0
объяснить,2,3,-1,-1,-1,0,0
проявить,2,3,-1,-1,-1,0,0
поддержать,13,7,6,1,-1,0,0
высказать,2,4,2,1,1,0,0
употреблять,2,6,-4,-1,-1,0,0
возглавлять,1,3,-2,-1,-1,1,0
купить,2,4,2,1,1,0,0
видеть,2,2,0,0,-1,1,0
разнести,1,2,-1,-1,-1,0,0
обсасывать,1,3,-2,-1,-1,1,0
ставить,1,2,1,1,1,0,0
разносить,1,3,-2,-1,-1,0,0
пускать,1,2,1,1,1,0,0
заметить,1,3,-2,-1,-1,1,0
покусывать,1,2,-1,-1,-1,0,0
заменить,2,6,-4,-1,-1,0,0
делать,2,2,0,0,1,0,0
давать,2,3,1,1,1,0,0
выбрать,1,3,-2,-1,-1,1,0
называть,1,3,2,1,1,-1,0
ретранслировать,1,2,1,1,1,1,0
срезать,5,2,-3,-1,1,0,0
экономить,1,2,1,1,1,0,0
помещать,5,4,-1,-1,1,0,0
устанавливать,1,4,-3,-1,-1,0,0
считать,1,2,-1,-1,-1,1,0
пропускать,1,4,-3,-1,-1,0,0
продавливать,1,2,1,1,1,0,0
помещать,1,2,-1,-1,-1,0,0
растворять,6,3,3,1,-1,0,0
делать,1,2,1,1,1,0,0
вернуть,1,4,-3,-1,-1,1,0
назвать,1,4,3,1,1,-1,0
упразднить,1,2,1,1,1,-1,0
утратить,4,6,2,1,1,0,0
приобретать,7,3,4,1,-1,0,0
играть,2,7,-5,-1,-1,0,0
говорить,1,3,2,1,1,-1,0
выслать,3,3,0,0,-1,0,0
свидетельствовать,2,2,0,0,1,0,0
арестовывать,1,2,-1,-1,-1,-1,0
лишить,1,3,-2,-1,-1,1,0
видеть,1,2,1,1,1,0,0
назначить,1,3,-2,-1,-1,0,0
считать,1,2,-1,-1,-1,0,0
обокрасть,1,2,-1,-1,-1,-1,0
залить,3,3,0,0,-1,0,0
ощутить,1,3,-2,-1,-1,0,0
процеживать,1,5,-4,-1,-1,0,0
крутить,1,2,1,1,1,0,0
тянуть,1,2,1,1,1,0,0
провести,1,2,1,1,1,0,0
делать,1,2,1,1,1,-1,0
петь,1,2,-1,-1,-1,0,0
набирать,3,2,-1,-1,1,0,0
хватать,1,3,-2,-1,-1,0,0
пить,1,5,-4,-1,-1,0,0
терять,1,2,1,1,1,0,0
затаить,2,2,0,0,1,0,0
увлечь,1,3,2,1,1,-1,0
влить,3,4,-1,-1,-1,0,0
делать,1,3,-2,-1,-1,1,0
