Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
lua,,"Acc,Nom",o țigară,dintr- un pachet șifonat pe care scria ȚIGĂRI VICTORIA,2,9,-7,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
cumpăra,,"Acc,Nom",cartea,la prețul de doi dolari cincizeci,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
scrie,,"Acc,Nom",nimic,în ea,1,2,-1,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
pune,,"Acc,Nom",o peniță,în toc,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
trece,,"Acc,Nom",limba,peste ea,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
înmuia,,"Acc,Nom",penița,în cerneală,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
trece,,,ca un fel de fior,prin stomac,5,2,3,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
scrie,,,4 aprilie 1984,cu litere mici făcute stângaci,3,5,-2,9,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
stabili,,"Acc,Nom",o dată,cu aproximație mai mică de un an sau doi,2,9,-7,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
privi,,,pe Winston,cu dușmănie,2,2,0,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
avea,,,cam un minut,la dispoziție,3,2,1,6,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
înfunda,,"Acc,Nom",lingurile cu zeama cea lungă,în gură,5,2,3,3,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
schimba,,"Acc,Nom",cuvintele necesare,cu voce joasă și fără nici un fel de expresie,2,10,-8,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ști,,"Acc,Nom",totul,despre disprețul tău despre ura ta despre scârba ta,1,9,-8,1,3,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
înfrânge,,"Acc,Nom",avioanele eurasiene în urmă cu câțiva ani erau avioanele estasiene,în Bătălia pentru Aerobaza Unu,10,5,5,1,14,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
scrie,,"Acc,Nom",ceva,printr- un fel de act automat,1,6,-5,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
avea,,,cătușe de fier,la picioare,3,2,1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prelua,,"Acc,Nom",inițiativa,ca și la cantină,1,4,-3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
avea,,"Acc,Nom",o hartă,în cap,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
avea,,"Acc,Nom",încredere,în ea,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
auzi,,,un zgomot,în spate,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
scrie,,"Acc,Nom",nimic,pe hârtie,1,2,-1,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
conține,,"Acc,Nom",pe toate celelalte,în sine,3,2,1,5,2,indefinite,indefinite,pronominal,pronominal,preposition,shifted,postverbal
face,,,un pas,într- o parte,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
menține,,"Acc,Nom",credința sau speranța mai degrabă că și alții afară de el erau dușmanii Partidului,în el,14,2,12,4,3,definite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
face,,,un gest scurt,spre omul cu fața de schelet,3,6,-3,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
simți,,,un icnet și agitație,lângă el,4,2,2,4,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
da,,"Acc,Nom",nimic,de mâncare,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
spinteca,,Acc,-i,în fața mea,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
pune,,"Acc,Nom",o altă victimă,în locul lui,3,3,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spune,,"Acc,Nom",nici o vorbă,pe drumeag,3,2,1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
scoate,,"Acc,Nom",o monedă de douăzeci și cinci de cenți,din buzunar,8,2,6,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
înmuia,,"Acc,Nom",penița,în cerneală,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
recunoaște,,"Acc,Nom",pe el însuși,drept un om mort,3,4,-1,2,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
șterge,,"Acc,Nom",cerneala,cu atenție,1,2,-1,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
freca,,"Acc,Nom",degetele,cu un săpun grunjos cafeniu-închis care -i răzuia pielea ca glaspapirul și era deci foarte bun pentru așa ceva,1,19,-18,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mișca,,"Acc,Nom",cartea,de la locul ei,1,4,-3,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ține,,"Acc,Nom",pe sora lui,în brațe,3,2,1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pune,,"Acc,Nom",mâna,pe clanță,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
trezi,,"Acc,Nom",nici o dorință,în el,3,2,1,5,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
arunca,,"Acc,Nom",hainele,în lături,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pune,,"Acc,Nom",mâna,pe un maiou jerpelit și pe un șort care zăceau aruncate pe un scaun,1,14,-13,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
trage,,,aer,în piept,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
avea,,"Acc,Nom",încredere,-n ăștia,1,2,-1,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
roti,,"Acc,Nom",corpul,din mijloc,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
băga,,"Acc,Nom",mâinile,în trecut,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ține,,"Acc,Nom",buchetul de flori,în mână,3,2,1,5,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
avea,,,praf,în ridurile de pe obraz,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
amâna,,"Acc,Nom",chiar și înlocuirea unui geam spart,cu un an sau doi,6,5,1,8,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
avea,,"Acc,Nom",praful și funinginea Londrei,până și în porii pielii,4,5,-1,1,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
scoate,,,un smoc de păr care înfundase țeava de scurgere,cu scârbă,9,2,7,6,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
face,,,același gest,cu o bucățică de lemn,2,5,-3,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imita,,"Acc,Nom",fratele,în fiecare amănunt,1,3,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
avea,,,praf,în ridurile obrajilor,1,3,-2,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
face,,,nici șase pași,pe coridor,3,2,1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
provoca,,"Acc,Nom",inconștiența,în mod conștient,1,3,-2,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
aduna,,,aproximativ 230 de motociclete și 165 de mașini,la start,8,2,6,6,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
oferi,,,servicii de baby sitting pentru copii,în locația proprie special amenajată pentru această ocazie,6,8,-2,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
emite,,,1379 certificate de urbanism și 501 autorizații de construire,de la începutul acestui an,9,5,4,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
încasa,,,"3,635 miliarde de lei",în cele 11 luni,4,4,0,8,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
finanța,,,investiții directe în utilaje instalații echipamente,în scopul modernizării și reabilitării activelor aflate deja în proprietatea solicitantului,6,11,-5,1,11,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
analiza,,"Acc,Nom",situația din localitățile afectate de inundații din județul Timiș,la fața locului,9,3,6,4,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
percepe,,,nici un fel de comisioane,pentru serviciile asigurate,5,3,2,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
avea,,"Acc,Nom",dreptul,la un salariu exprimat în bani,1,6,-5,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
lua,,,măsuri,pentru stoparea cultivării pe scară largă a organismelor modificate genetic,1,10,-9,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
decupa,,"Acc,Nom",talonul publicat în Agenda magazin,în fiecare săptămână,5,3,2,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ara,,,un cont de 120 000 de euro și acțiuni de 100 000 de euro,la o societate de consultanță,14,5,9,2,17,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
extinde,,"Acc,Nom",rețelele de canalizare,în unele zone ale municipiului,3,5,-2,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
organiza,,"Acc,Nom",și pregătire testări și simulări de teste,în vederea obținerii permisului european de conducere a computerului,7,9,-2,2,11,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
solicita,,,detalii,și la tel. 0256-246490 0721-188042,1,5,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
întreține,,,centre de detenție secrete,pe vapoare care se deplasează în Oceanul Indian,4,8,-4,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pierde,,"Acc,Nom",majoritatea parlamentară,prin decizia aliaților săi creștin-democrați de a ieși din coaliția guvernamentală,2,11,-9,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prezenta,,,scuze,pentru reprimarea sângeroasă a revoluției din 1956 îndreptată împotriva dominației sovietice,1,11,-10,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
semnala,,,primele cazuri de gripă aviară,după descoperirea a trei păsări infectate la Ceamurlia de Jos,5,10,-5,2,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
lovi,,Acc,-l,peste spate și brațe,1,4,-3,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
anunța,,,un vulcan de răzbunare împotriva Israelului,după asasinarea liderului mișcării,6,4,2,3,11,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
scrie,,"Acc,Nom",proză polițistă,în timpul primului război mondial,2,5,-3,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
omorî,,,un fluture,din neatenție,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
învăța,,,valsuri și tangouri,pentru baluri sau pentru propriile nunți și logodne,3,8,-5,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
întruni,,,un număr de 27 țărani muncitori,cu o suprafață de 11 ha,6,6,0,2,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sesiza,,"Acc,Nom",problema,la Inspectoratul de Construcții Caraș-Severin,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
determina,,,degradări majore ale carosabilului,pe anumite tronsoane de drumuri care în final necesită refacerea totală a arterelor rutiere respective,4,15,-11,1,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sesiza,,"Acc,Nom",Poliția,în legătură cu acest caz,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
obține,,,informații suplimentare,și la telefoanele 0256-490281 sau 0256-494030,2,6,-4,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
studia,,"Acc,Nom",dreptul,la Universitatea din Strasbourg unde a obținut și masteratul,1,9,-8,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
convoca,,,ședințe ale forurilor sale de conducere,pentru analizarea opțiunii președintelui Traian Băsescu privind alegerile anticipate imediate,6,10,-4,1,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
începe,,"Acc,Nom",tratativele unui turneu în Franța,în speranța că acesta ne- ar putea salva din punct de vedere financiar,5,13,-8,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
îndeplini,,"Acc,Nom",îndatoririle de rege,fără sprijinul femeii pe care o iubesc,3,7,-4,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
parca,,"Acc,Nom",autovehiculele,în acele zone,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pune,,"Acc,Nom",picioarele,în butucul cu pricina,1,4,-3,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
observa,,"Acc,Nom",atmosfera,cu detașare,1,2,-1,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
face,,"Acc,Nom",o vizită,la Centrul pentru Refugiați din Timișoara,2,6,-4,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
monitoriza,,"Acc,Nom",situația presiunii gazelor și reacțiile utilizatorilor privitoare la condițiile de alimentare,cu atenție,11,2,9,3,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
admira,,,pe Nemo,doar pe ecran,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
transforma,,"Acc,Nom",visul lui Bridget,într- un labirint comic din care ar fi greu să iasă,3,11,-8,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
emite,,,un ordin,pentru pregătirea evacuării tuturor celor 17 colonii evreiești din Fâșia Gaza,2,11,-9,2,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
obține,,,trofee,la toate cele 11 nominalizări ale sale,1,7,-6,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
organiza,,,un spectacol de Revelion,în centrul Timișoarei,4,3,1,5,2,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
aduce,,,modificări majore,în sistemul de protecție socială din România,2,7,-5,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
lansa,,,noi amenințări,împotriva lui Yasser Arafat pe care îl face răspunzător de asasinarea în ultimii zeci de ani a evreilor,2,18,-16,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
afecta,,"Acc,Nom",stabilitatea și rezistența clădirii,inclusiv în caz de cutremur,4,5,-1,1,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
da,,"Acc,Nom",dovadă,de reținere,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
condamna,,,Turcia,pentru tratamente inumane sau degradante aplicate unor persoane arestate în 1995 pentru legăturile lor cu Partidul Muncitorilor din Kurdistan,1,19,-18,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
părăsi,,"Acc,Nom",provincia,la bordul unui avion cu destinația Moscova,1,7,-6,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
exercita,,"Acc,Nom",suveranitatea,asupra teritoriului său,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
semna,,"Acc,Nom",protocolul adițional la Tratatul de Neproliferare Nucleară prin care se permite accesul nelimitat al inspecțiilor AIEA la instalațiile nucleare libiene,la Viena,20,2,18,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
publica,,"Acc,Nom",lista persoanelor care au făcut parte din fosta poliție secretă în vremea regimului comunist și dosarele acestora,pe Internet,17,2,15,3,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
inaugura,,,fostul și viitorul sediu al executivului comunitar Berlaymont închis de 13 ani pentru renovare,la Bruxelles,14,2,12,8,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
studia,,"Acc,Nom",economia,în Elveția,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
suspenda,,,pe Adrian Mutu Chelsea,pentru șapte luni,4,3,1,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
opri,,"Acc,Nom",cursul reformelor inițiate de el,în pofida efectelor lor negative de până acum care au nemulțumit profund electoratul german,5,14,-9,1,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
petrece,,"Acc,Nom",Revelionul,în Times Square din New York,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
efectua,,,teste medicale,în vederea limitării riscurilor de deces în urma unor accidente cardiace,2,11,-9,2,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
începe,,"Acc,Nom",misiunea sa,la vârsta de 30 de ani,2,6,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
califica,,"Acc,Nom",procesul,drept o distorsiune a istoriei,1,5,-4,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
înscrie,,,un titlu,în palmares,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
încasa,,"Acc,Nom",tot aceeași sumă,pentru un episod,3,3,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
solicita,,,Ajutor pentru Asia și implicit sprijin în promovarea acțiunilor umanitare în beneficiul persoanelor afectate de dezastru,la rândul ei,16,3,13,7,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
face,,,înscrieri,pentru o nouă grupă de copii începători care doresc să învețe tainele acestei arte marțiale,1,15,-14,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
delega,,"Acc,Nom",toate atribuțiile,către R.M.R. care practic a început să coordoneze și să conducă toată activitatea,2,13,-11,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
lipsi,,"Acc,Nom",contractul de muncă,în ceea ce privește drepturile muncitorului străin,3,7,-4,3,10,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
constitui,,,un obstacol,pentru prestațiile care i- ar putea corespunde,2,7,-5,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aduce,,,spor,în afaceri și casă,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
organiza,,,atentate,în străinătate,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
controla,,"Acc,Nom",oponentul,cu calm,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
primi,,,un grup de instructori auto independenți care solicită reglementarea situației lor generată de modificări normative,în audiență,15,2,13,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
implementa,,,respectivul program,în parteneriat cu firma Denkstatt Consulting GmbH din Austria Spitalul Județean Timișoara și în colaborare cu C.C.I.A.T. precum și cu firme locale interesate,2,23,-21,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bate,,"Acc,Nom",oferta teatrală locală,în preferințele publicului,3,3,0,8,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
aduce,,"Acc,Nom",bucurie,în casele și sufletele voastre,1,5,-4,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
petrece,,"Acc,Nom",Revelionul,în Orașul îndrăgostiților,1,3,-2,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
recepționa,,"Acc,Nom",emisiunile acestui post,prin cablu,3,2,1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
avea,,,opt camere și un bar,în componență,5,2,3,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
lua,,"Acc,Nom",doctoratul în istorie,la Moscova,3,2,1,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vărsa,,"Acc,Nom",furia,și împotriva leșului neînsuflețit al celui ucis,1,7,-6,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
investi,,,400 de milioane de euro,în extinderea aeroportului,5,3,2,5,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
suferi,,,persecuții,în Cehoslovacia postbelică,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
fura,,"Acc,Nom",o rachetă nucleară,din această țară,3,3,0,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
înregistra,,,un cutremur îndepărtat,în noaptea din 9 spre 10 ianuarie,3,7,-4,9,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
propune,,"Acc,Nom",anularea în proporție de 100% a datoriilor țărilor celor mai sărace care beneficiază din 1996 de un program al FMI și al Băncii Mondiale pentru a finanța dezvoltarea țărilor sărace,pentru prima oară,30,3,27,4,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
conduce,,"Acc,Nom",forțele Statelor Unite,în timpul războiului din Irak,3,5,-2,1,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
livra,,"Acc,Nom",gazele naturale,la parametri normali,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
