Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
give,,,nogen støtte,til anklerne,2,2,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
betale,,Acc,mig,af deres egen lomme,1,4,-3,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
have,,,en kommunal hjemmehjælp,i forvejen,3,2,1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
minde,,,premierministeren,om hans løfte om ikke at påbegynde den endelige ratifikationsprocess i parlamentet indtil der var kommet en afklaring på Danmarks EF-udspil,1,21,-20,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tage,,,hendes hænder,i sine,2,2,0,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
genoptrykke,,Acc,den,i 100 eksemplarer,1,3,-2,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
elske,,,sin søn,med al den kærlighed hun ikke fik lov at give en mand,2,12,-10,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
kæmpe,,Acc,sig,gennem hovedmåltidet,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
identificere,,,sin private sag,med Den Store Sag,3,4,-1,3,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
udlægge,,,dennes triumfer,som sin private fortjeneste,2,4,-2,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
kriminalisere,,,alle angreb på sig selv,som helligbrøde,5,2,3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
snige,,Acc,sig,til landet,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
lave,,,et hyggehjørne med sofaer og spil blandt andet det brætspil om AIDS som ungdomsklubben vandt en konkurrence med i foråret,i stedet,20,2,18,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
fortælle,,,alt hvad vi har set,til pressen,5,2,3,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
skabe,,,store sår,i terrænet,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
være,,,så meget mere rabalder,på det permanente 4-hjulstræk med en kraftfordeling på 34:66 for og bag,4,12,-8,3,9,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
kaste,,,et ret ligegyldigt blik,mod en bil hvis motor gik ud,4,7,-3,4,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
have,,,en kæreste som jeg havde boet sammen med i to år,på det tidspunkt,11,3,8,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
udstøde,,,et suk,af lettelse,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bære,,,spor af duften,mod duen,3,2,1,1,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
betyde,,,meget,for dyrenes trivsel,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
blande,,,25 procent blyfri benzin,i den ny kvalitet,4,4,0,2,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
udråbe,,,den demokratiske republik,fra balkonen i rigsdagsbygningen,3,4,-1,3,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
få,,,lidt feber,i begyndelsen,2,2,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
skifte,,,identitet,på den måde,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
få,,,en god opvækst,hos hende,3,2,1,3,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
forsvare,,Acc,sig,mod angrebene,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
være,,,gnister,i luften,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
åbne,,Acc,sig,for mig,1,2,-1,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
få,,,del i boligkvoten,inden april 1987,3,3,0,1,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
rette,,,en sønderlemmende kritik,mod den redegørelse som statsadvokaten og rigsadvokaten har lavet,3,9,-6,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
være,,,en vis optimisme,blandt brandfolkene,3,2,1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
suge,,,alle fedtstænk,som trækpapir,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
anke,,,sagen,til Vestre Landsret,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
indbyde,,,alle Folketingets partier,til samarbejde om bekæmpelse af arbejdsløsheden en aktiv erhvervsindsats og en dagpengereform,3,12,-9,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
slå,,,græs,i kulturerne,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vente,,,det helt store,fra ham,3,2,1,3,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
ødelægge,,,kameraudstyr,for millioner,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vise,,,et kort over Riget med et påklistret hagekors,til akkompagnement af udvalg af Beethoven,8,6,2,2,11,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
anerkende,,,Skandia,som køber af en fjerdedel af Baltica-aktierne,1,7,-6,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
være,,,ingen penge,til spillerlønninger eller præmier,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
lægge,,,de småkriminelle vaner fra ungdommen,på hylden,5,2,3,3,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bevilge,,,penge,til driften,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
have,,,beskyttelse,af kontrollører,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hente,,,viden,i medierne og miljøet,1,4,-3,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
videregive,,,Atlantis historien,som et lærestykke om de ulykker der vil ske når et folk bliver kålhøgent,2,14,-12,1,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
få,,,det laveste resultat siden folketingsvalget 12. december 1990,ifølge GfK-undersøgelsen,8,2,6,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
fortjene,,,opmærksomhed,i dansk arbejderhistorie,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tænde,,,lyset,i deres stue,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sætte,,,Kosan Gruppen,til salg,2,2,0,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
foretage,,,en adskillelse af råolien i dens bestanddele,på samme måde som i vores lille forsøg,7,8,-1,3,11,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
være,,,stor hemmelighed,omkring de turnerende gruppers økonomi,2,5,-3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
holde,,Acc,os,til vores koncept som er fun-music musik der kan danses til,1,11,-10,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
leve,,,en tilbagetrukket tilværelse,i en fire et halvt værelses lejlighed på Frederiksberg,3,9,-6,3,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
møde,,,hinanden,på en mere afslappet måde,1,5,-4,1,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
fremskynde,,,arbejdet med at skaffe dem frem,på flere led,6,3,3,1,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
åbne,,,døren,til den snedækkede have og de snepudrede træer foran huset,1,10,-9,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
indsprøjte,,,VIP,i penis,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
betale,,,gebyr,efter omsætningen,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
synes,,,at vise en mere frugtbar vej end Palads koncernen har kørt,med biograferne Dagmar og Scala,11,5,6,9,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
male,,,inskriptioner,på væggen,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bygge,,,et anlæg,i Shanghai,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spørge,,,distriktsredaktør Ole Andreasson,om det,3,2,1,2,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
give,,Acc,ham,til os,1,2,-1,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
få,,,vores muskler,uden tilsætning men ved hård træning,2,6,-4,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
købe,,,to billetter,til én billets pris,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vise,,,danske filmtrailere,på video-storskærme,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bruge,,,millioner,på TV-2-spots,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
fortælle,,,mine læsere,om mit fund,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
skrive,,,flere vittigheder og sarkastiske bemærkninger,om den tidligere filippinske præsidentfrue Imelda Marcos' 1.500 par sko der har været udstillet i et specielt museum i Malacanang-paladset i Manila,5,22,-17,2,15,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
købe,,,en lejemorder,for 75 kr.,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
stikke,,,nåle,i hende,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
bede,,,amtet,om en fyldestgørende redegørelse om lånet til Hafnia Holding,1,9,-8,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
gøre,,,meget,i Danmark,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tage,,,sæt,fra verdens nr. 1,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
få,,,blod,på sine klæder,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
være,,,en dør,i drivhusets anden gavl,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
holde,,Acc,sig,bag lukkede vinduer,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
befinde,,Acc,sig,i en aflåst varebil der tilhørte et firma der havde videobåndoptageren til reparation,1,13,-12,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
dreje,,Acc,sig,ifølge den narko-tiltalte Lonne Leon Erling Fristrup Jensen 44,1,9,-8,1,6,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
yde,,,bistand på disse områder,enten gennem sine institutioner eller amtskredse,4,6,-2,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
drive,,,gården,ved siden af jobbet som administrerende direktør,1,7,-6,1,3,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
lægge,,,armene,om hans hals,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
alliere,,Acc,sig,med en fagmand,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
sige,,,farvel,til den,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
stille,,,udstyr,til rådighed for de to lærlinge,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
forsvinde,,,en del mahogni,efter strandingen i fjor,3,4,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
få,,,en halv million kroner,i en engangssum,4,3,1,4,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
lægge,,,mærke,til det,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
finde,,,sted,i spisetiden ca. 18.45 i aftes,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sælge,,,røde pølser og kaffe,fra cafeteriet,4,2,2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
levere,,,et Spækhugger-skrog med dæk og luger,for ca. 55.000 kr.,6,4,2,2,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
have,,,ABS-bremser og airbag,som standard,3,2,1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
give,,,en Bodil,for bedste danske film i 1990,2,6,-4,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
kvæle,,,sine ofre,med en klaverstreng,2,3,-1,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
skabe,,,scenografien omkring det gale teater,på teatret som lukker op for publikum med premiere den 1. september,5,12,-7,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
søge,,,bistand,hos private eller offentlige laboratorier,1,5,-4,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
holde,,,udsalg,i et par uger,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
indstille,,Acc,sig,på en usikker venten på en storstilet udveksling af spioner mellem øst og vest,1,14,-13,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
skifte,,,emne,af frygt for at hård kritik af præsidenten skal støde hvide mellemklassevælgere væk fra demokraterne som det skete gennem 1980erne,1,20,-19,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
have,,,tårer,i øjnene,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
holde,,,vægt,til kampen i morgen i dag red.,1,7,-6,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
have,,,hjælp,på den 2.000 km lange trip,1,6,-5,1,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
danne,,,skole,for den kommunalreform som også kan tænde lyset i andre områder af landet hvor der er politisk vilje og evne til at gå nye veje for at skabe udvikling,1,29,-28,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tænde,,,lyset,i andre områder af landet hvor der er politisk vilje og evne til at gå nye veje for at skabe udvikling,1,21,-20,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
finde,,,nye veje og roller,både til sig selv og i sit forhold til de to gamle supermagter,4,13,-9,2,7,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
oprette,,,Team Hokspeed,til Nordic Cup,2,3,-1,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
trække,,,sejren,i land,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
se,,Acc,det,på hendes øjne,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
møde,,,polakken Leszek Olszewski der er national mester og har vundet 123 af 136 kampe,i semifinalen,14,2,12,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
elske,,,deres mormor,over alt i verden,2,4,-2,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
have,,Acc,mig,i hver sin rolle,1,4,-3,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
anvende,,,VIP,på et halvt hundrede mænd med erektionsproblemer på grund af en defekt i nervernes funktion,1,15,-14,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hævne,,Acc,sig,på dem der gjorde hvad man tryglede dem om at gøre,1,11,-10,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
kalde,,Acc,mig,til sig,1,2,-1,2,4,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
lægge,,,Autographs røntgenfilm af den nye og den fhv. 80'er,over hinanden,9,2,7,2,11,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
spille,,,en utrolig stor og vigtig rolle,i folks hverdag,6,3,3,6,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
profilere,,Acc,sig,som kundernes ven,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
tilbringe,,,en ferie,i en lille lejlighed,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
drikke,,,mellem 50 og 70 almindelige øl,på et døgn,6,3,3,4,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
indsmugle,,,kilovis af heroin,fra Pattaya Thailand til Danmark,3,5,-2,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tage,,,forbehold over for skader på vand- afløbsgas- og elinstallationer,i sine tilbud,9,3,6,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
betale,,,10.000 kr.,for psykologsamtaler til Mona Lisa,2,5,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
gøre,,,noget,ved pladeindustrien,1,2,-1,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
levere,,,stof,til begge aviser,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
høre,,,noget,til nedprioriteringen af tamilsagerne,1,4,-3,3,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
udgøre,,,en hel generation,i dette undtagelsestilfælde,3,3,0,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
holde,,,besætningen,som gidsler,1,2,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
foregå,,,de ungdommelige seere,med et godt eksempel,3,4,-1,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
udstyre,,,truede dyr,med radiosendere,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
servere,,,tre måltider,i løbet af dagen,2,4,-2,2,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
miste,,,sit certifikat,af medicinske grunde,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
få,,,noget,for det,1,2,-1,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
bevæge,,,hovedet,af frygt for at den skal løsne sig,1,8,-7,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
opleve,,,nogle af mit livs lykkeligste stunder,under en direkte tv-udsendelse,6,4,2,2,11,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
vække,,,begejstring,blandt arbejderne,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
få,,,sin Diana Her True Story,på gaden,5,2,3,3,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
betegne,,,KV-regeringen,som den mest flossede regering i mands minde,1,8,-7,1,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dampe,,,porreringene,i grønsagsbouillon,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
binde,,,et dannebrogsflag,på hver visker,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
skære,,,de stumper fra der hænger udenfor,i stedet for at udnytte og glæde os over de nye muligheder,6,12,-6,2,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mærke,,Acc,det,i kroppen,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
få,,,hjælp,af et hold frivillige eksrygere,1,5,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
hverve,,,lejesoldater,for en amerikansk organisation,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vise,,,Rushdie,som eminent læser og fortolker af især den fantastiske litteratur som den skabes af Den 3. Verdens største romanforfattere Gabriel GarcÀia Márquez og Mario Vargas Llosa eller deres europæiske slægtninge Italo Calvino og Günter Grass,1,35,-34,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
have,,,succes,med sin lyrik-bogklub med udsendelse af tre nye digtsamlinger hver anden måned,1,12,-11,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bruge,,,låget,som tallerken,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sende,,,en taknemmelig tanke,til benzinen det slik som lærerne delte ud for at holde modet oppe,3,13,-10,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tage,,,en del af uddannelsen,i et andet europæisk land,4,5,-1,2,9,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
skabe,,,glæde og munterhed,omkring sig,3,2,1,1,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
drøfte,,,sagen,i vores samarbejdsudvalg,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
servere,,,gløgg,for kunderne,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
meddele,,,Mona Lisa,i et brev,2,3,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
opstå,,,særlige problemer,i sommerperioden,2,2,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
afvikle,,,ferie,på samme tid,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sætte,,,to inkommensurable størrelser,på dagsordenen,3,2,1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sælge,,,2000 krukker,til private,2,2,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
give,,,en frostsikring ned til ca. minus 30 grader,ved en 50 % blanding med vand,8,7,1,9,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
eksportere,,,35.000 biler,til Europa,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
