Verb,NP_len,PP_len,Len_diff,Len,Arg_status,Pronominality,Order
_,4,6,2,1,1,0,1
_,7,3,-4,-1,1,0,1
_,2,6,4,1,1,0,1
_,2,9,7,1,1,0,1
_,5,8,3,1,1,0,1
_,8,3,-5,-1,1,0,1
_,4,8,4,1,1,0,1
_,18,11,-7,-1,1,0,1
_,3,28,25,1,1,-1,1
_,3,3,0,0,-1,0,1
_,3,3,0,0,1,0,1
_,2,4,2,1,1,0,1
_,25,5,20,1,-1,0,1
_,4,4,0,0,1,0,1
_,3,2,-1,-1,1,0,1
_,2,3,1,1,1,0,1
_,2,4,2,1,1,0,1
_,3,3,0,0,1,0,1
_,2,3,1,1,1,0,1
_,18,3,15,1,-1,0,1
_,2,17,15,1,1,0,1
_,3,9,6,1,1,0,1
_,5,5,0,0,1,0,1
_,3,14,11,1,1,0,1
_,8,8,0,0,1,0,1
_,8,3,5,1,-1,0,1
_,9,4,-5,-1,1,0,1
_,4,8,4,1,1,0,1
_,8,4,4,1,-1,0,1
_,2,4,2,1,1,0,1
_,2,2,0,0,1,0,1
_,5,4,1,1,-1,0,1
_,6,3,-3,-1,1,0,1
_,2,11,9,1,1,0,1
_,4,2,-2,-1,1,0,1
_,2,2,0,0,1,0,1
_,3,4,1,1,1,0,1
_,8,7,-1,-1,1,0,1
_,4,2,-2,-1,1,0,1
_,2,2,0,0,1,0,1
_,2,26,24,1,1,0,1
_,7,3,-4,-1,1,0,1
_,10,4,-6,-1,1,0,1
_,1,9,8,1,1,0,1
_,13,2,11,1,-1,0,1
_,3,6,3,1,1,0,1
_,2,3,1,1,1,-1,1
_,3,12,9,1,1,0,1
_,7,4,3,1,-1,0,1
_,5,4,-1,-1,1,0,1
_,3,3,0,0,-1,0,1
_,6,19,13,1,1,0,1
_,7,5,2,1,-1,0,1
_,2,3,1,1,1,0,1
_,2,5,3,1,1,0,1
_,3,7,4,1,1,0,1
_,2,23,21,1,1,0,1
_,15,14,-1,-1,1,0,1
_,5,3,-2,-1,1,0,1
_,1,4,3,1,1,0,1
_,37,10,27,1,-1,0,1
_,3,4,1,1,1,0,1
_,11,3,8,1,-1,0,1
_,5,4,-1,-1,1,1,1
_,9,3,6,1,-1,0,1
_,1,2,1,1,1,0,1
_,2,16,14,1,1,0,1
_,2,6,4,1,1,0,1
_,8,2,-6,-1,1,0,1
_,3,2,-1,-1,1,0,1
_,14,3,-11,-1,1,0,1
_,4,6,2,1,1,0,1
_,14,6,-8,-1,1,0,1
_,3,3,0,0,-1,0,1
_,3,6,3,1,1,0,1
_,6,7,1,1,1,0,1
_,6,22,16,1,1,0,1
_,4,4,0,0,1,0,1
_,12,7,5,1,-1,0,1
_,4,4,0,0,1,0,1
_,2,3,1,1,1,0,1
_,3,8,5,1,1,0,1
_,2,5,3,1,1,0,1
_,3,28,25,1,1,0,1
_,2,12,10,1,1,0,1
_,6,6,0,0,-1,0,1
_,4,8,4,1,1,0,1
_,2,3,1,1,1,0,1
_,8,3,-5,-1,1,0,1
_,4,6,-2,-1,-1,0,1
_,7,5,-2,-1,1,0,1
_,4,4,0,0,1,0,1
_,2,34,32,1,1,0,1
_,5,9,4,1,1,0,1
_,7,4,-3,-1,1,0,1
_,2,3,1,1,1,0,1
_,6,5,-1,-1,1,0,1
_,6,4,2,1,-1,0,1
_,5,8,3,1,1,0,1
_,4,10,6,1,1,0,1
_,2,4,2,1,1,0,1
_,27,2,25,1,-1,0,1
_,4,3,-1,-1,1,0,1
_,17,2,15,1,-1,0,1
_,8,10,2,1,1,0,1
_,5,3,2,1,-1,0,1
_,2,5,3,1,1,0,1
_,2,3,1,1,1,0,1
_,6,36,30,1,1,0,1
_,2,4,2,1,1,0,1
_,4,5,1,1,1,0,1
_,4,4,0,0,1,0,1
_,12,5,-7,-1,1,0,1
_,3,7,4,1,1,0,1
_,3,3,0,0,1,0,1
_,9,9,0,0,1,0,1
_,7,3,4,1,-1,0,1
_,7,3,4,1,-1,0,1
_,6,5,-1,-1,1,0,1
_,5,10,5,1,1,-1,1
_,4,9,5,1,1,0,1
_,2,20,18,1,1,0,1
_,2,7,5,1,1,0,1
_,1,7,6,1,1,0,1
_,2,7,5,1,1,0,1
_,2,8,6,1,1,0,1
_,2,4,2,1,1,0,1
_,7,4,-3,-1,1,0,1
_,3,3,0,0,1,0,1
_,2,19,17,1,1,0,1
_,3,4,1,1,1,0,1
_,2,7,5,1,1,0,1
_,1,7,6,1,1,0,1
_,8,23,-15,-1,-1,0,1
_,25,4,21,1,-1,0,1
falloir,15,2,13,1,-1,0,1
_,10,6,4,1,-1,0,1
_,6,16,10,1,1,0,1
_,1,11,10,1,1,0,1
_,3,3,0,0,1,0,1
_,4,3,-1,-1,1,0,1
_,7,2,-5,-1,1,0,1
_,11,6,5,1,-1,0,1
_,3,3,0,0,1,0,1
_,8,6,2,1,-1,0,1
_,2,11,9,1,1,0,1
_,3,2,-1,-1,1,0,1
_,3,3,0,0,1,0,1
_,13,3,10,1,-1,0,1
_,3,6,3,1,1,0,1
_,2,8,6,1,1,0,1
_,7,5,-2,-1,1,0,1
_,2,15,13,1,1,0,1
_,3,10,-7,-1,-1,0,1
_,23,4,19,1,-1,0,1
_,2,4,2,1,1,0,1
_,3,13,10,1,1,0,1
_,1,3,2,1,1,0,1
_,2,3,1,1,1,0,1
_,1,3,2,1,1,0,1
_,9,3,6,1,-1,0,1
_,3,6,3,1,1,0,1
_,3,9,6,1,1,0,1
_,25,4,21,1,-1,1,1
_,9,2,7,1,-1,1,1
_,2,8,6,1,1,0,1
_,4,21,17,1,1,0,1
_,6,2,4,1,-1,0,1
_,1,2,1,1,1,0,1
_,1,3,2,1,1,1,1
_,1,24,23,1,1,0,1
_,2,4,2,1,1,0,1
_,5,8,3,1,1,0,1
_,1,2,1,1,1,-1,1
_,7,2,5,1,-1,0,1
_,1,4,3,1,1,0,1
_,2,5,3,1,1,0,1
_,2,5,3,1,1,0,1
_,2,4,2,1,1,0,1
_,1,35,34,1,1,1,1
_,2,3,1,1,1,0,1
_,11,9,-2,-1,1,0,1
_,11,4,-7,-1,1,0,1
_,2,5,3,1,1,0,1
_,3,3,0,0,-1,0,1
_,23,5,18,1,-1,0,1
_,2,4,2,1,1,0,1
_,3,4,1,1,1,0,1
_,10,4,6,1,-1,0,1
_,3,3,0,0,1,0,1
_,7,3,4,1,-1,0,1
_,1,2,1,1,1,0,1
_,2,7,5,1,1,0,1
_,3,4,1,1,1,0,1
_,2,8,6,1,1,0,1
_,2,7,5,1,1,0,1
_,2,7,5,1,1,0,1
_,10,6,4,1,-1,1,1
_,2,13,11,1,1,0,1
_,2,4,2,1,1,0,1
_,7,3,-4,-1,1,0,1
_,2,23,21,1,1,0,1
_,3,10,7,1,1,0,1
_,7,9,2,1,1,0,1
_,4,3,-1,-1,1,0,1
_,16,10,6,1,-1,0,1
_,4,13,9,1,1,0,1
_,4,5,1,1,1,1,1
_,12,3,9,1,-1,0,1
_,2,9,7,1,1,0,1
_,7,2,5,1,-1,0,1
_,8,4,-4,-1,1,0,1
_,2,3,1,1,1,0,1
_,2,13,11,1,1,0,1
_,5,3,2,1,-1,0,1
_,7,10,3,1,1,0,1
_,6,3,-3,-1,1,0,1
_,9,7,2,1,-1,0,1
_,5,4,1,1,-1,0,1
_,5,7,2,1,1,0,1
_,2,3,1,1,1,0,1
_,3,6,3,1,1,0,1
_,2,12,10,1,1,0,1
_,4,5,-1,-1,-1,0,1
_,2,2,0,0,1,0,1
_,12,2,10,1,-1,0,1
_,7,3,4,1,-1,0,1
_,2,3,1,1,1,0,1
_,22,10,12,1,-1,0,1
_,3,12,-9,-1,-1,0,1
_,2,6,4,1,1,0,1
_,5,14,9,1,1,0,1
_,5,5,0,0,1,0,1
_,4,9,5,1,1,0,1
_,4,3,1,1,-1,0,1
_,4,5,1,1,1,0,1
_,3,6,3,1,1,0,1
_,2,8,6,1,1,0,1
_,6,3,3,1,-1,0,1
_,9,5,4,1,-1,0,1
_,9,4,5,1,-1,0,1
_,4,4,0,0,1,0,1
_,2,5,3,1,1,0,1
_,4,13,9,1,1,0,1
_,2,3,1,1,1,0,1
_,20,3,17,1,-1,0,1
_,9,8,1,1,-1,0,1
_,2,3,1,1,1,0,1
_,7,5,-2,-1,1,0,1
_,1,23,22,1,1,0,1
_,19,2,17,1,-1,1,1
_,3,18,15,1,1,0,1
_,2,3,1,1,1,0,1
_,4,4,0,0,1,0,1
_,2,3,1,1,1,0,1
_,6,3,-3,-1,1,0,1
_,2,3,1,1,1,0,1
_,8,7,-1,-1,1,0,1
_,16,8,-8,-1,1,0,1
_,15,10,-5,-1,1,0,1
_,6,5,-1,-1,1,0,1
_,12,6,6,1,-1,0,1
_,3,11,-8,-1,-1,0,1
_,3,4,-1,-1,-1,1,1
_,5,4,-1,-1,1,0,1
_,12,6,6,1,-1,0,1
_,6,10,4,1,1,0,1
_,7,7,0,0,1,0,1
_,8,21,13,1,1,0,1
_,36,2,34,1,-1,0,1
_,3,3,0,0,1,0,1
_,2,3,1,1,1,0,1
_,4,9,5,1,1,0,1
_,4,7,3,1,1,0,1
_,2,4,2,1,1,-1,1
_,2,12,10,1,1,0,1
_,5,6,1,1,1,0,1
_,7,10,3,1,1,0,1
_,2,7,5,1,1,0,1
_,2,10,8,1,1,0,1
_,10,3,7,1,-1,0,1
_,4,6,2,1,1,0,1
_,2,10,8,1,1,0,1
_,2,3,1,1,1,0,1
_,6,9,3,1,1,0,1
_,2,6,4,1,1,0,1
_,2,7,5,1,1,0,1
_,4,5,1,1,1,0,1
_,3,3,0,0,1,0,1
_,4,9,5,1,1,0,1
_,6,10,4,1,1,0,1
_,4,2,-2,-1,1,0,1
_,2,14,12,1,1,0,1
_,4,3,-1,-1,1,0,1
_,3,20,17,1,1,0,1
_,8,3,5,1,-1,0,1
_,3,3,0,0,1,0,1
_,24,3,21,1,-1,0,1
_,10,6,4,1,-1,0,1
_,4,8,4,1,1,0,1
_,3,15,12,1,1,0,1
_,10,12,2,1,1,0,1
_,2,7,5,1,1,1,1
_,7,5,-2,-1,1,0,1
_,2,22,20,1,1,0,1
_,2,5,3,1,1,0,1
_,2,3,-1,-1,-1,0,1
_,2,2,0,0,1,0,1
_,5,7,2,1,1,0,1
_,30,3,27,1,-1,0,1
_,6,7,1,1,1,0,1
_,2,3,1,1,1,0,1
_,3,8,5,1,1,0,1
_,3,8,5,1,1,0,1
_,2,9,7,1,1,0,1
_,14,6,8,1,-1,0,1
_,2,16,14,1,1,0,1
_,2,2,0,0,1,-1,1
_,7,12,5,1,1,0,1
_,4,3,1,1,-1,0,1
_,2,7,5,1,1,0,1
_,3,7,4,1,1,0,1
_,2,6,4,1,1,0,1
_,2,4,2,1,1,0,1
_,3,3,0,0,1,0,1
_,3,7,4,1,1,0,1
_,14,3,11,1,-1,0,1
_,2,2,0,0,-1,1,1
_,4,13,9,1,1,0,1
_,1,3,2,1,1,0,1
_,2,10,8,1,1,0,1
_,2,4,2,1,1,0,1
_,5,6,1,1,1,0,1
_,5,15,10,1,1,0,1
_,2,2,0,0,1,-1,1
_,9,3,6,1,-1,0,1
_,4,8,-4,-1,-1,0,1
_,4,11,7,1,1,0,1
_,2,5,3,1,1,0,1
_,13,5,-8,-1,1,0,1
_,2,9,7,1,1,0,1
_,9,3,6,1,-1,0,1
_,8,3,5,1,-1,0,1
_,2,4,2,1,1,0,1
_,2,3,1,1,1,0,1
_,3,4,1,1,1,0,1
_,11,5,6,1,-1,0,1
_,2,3,1,1,1,0,1
_,3,10,-7,-1,-1,0,1
_,2,6,4,1,1,0,1
_,14,2,12,1,-1,0,1
_,2,15,13,1,1,0,1
_,2,13,11,1,1,0,1
_,2,22,20,1,1,0,1
_,2,4,2,1,1,0,1
_,6,7,1,1,1,0,1
_,3,3,0,0,1,0,1
_,6,4,2,1,-1,0,1
_,2,21,19,1,1,0,1
_,2,3,1,1,1,0,1
_,6,5,1,1,-1,0,1
_,26,9,17,1,-1,0,1
_,10,3,7,1,-1,0,1
_,5,3,-2,-1,1,0,1
_,6,3,3,1,-1,0,1
_,7,3,-4,-1,1,0,1
_,4,10,6,1,1,0,1
_,4,3,-1,-1,1,0,1
_,2,9,7,1,1,0,1
_,2,9,7,1,1,0,1
_,4,12,8,1,1,0,1
_,2,3,1,1,1,1,1
_,4,2,-2,-1,1,0,1
_,2,3,1,1,1,0,1
_,10,12,-2,-1,-1,0,1
_,7,7,0,0,-1,0,1
_,3,4,1,1,1,0,1
_,2,4,2,1,1,0,1
_,2,6,4,1,1,0,1
_,6,3,-3,-1,1,0,1
_,3,7,4,1,1,0,1
_,2,32,30,1,1,0,1
_,2,5,3,1,1,0,1
_,2,3,1,1,1,0,1
_,5,3,2,1,-1,0,1
_,7,4,3,1,-1,0,1
_,1,4,3,1,1,0,1
_,2,15,13,1,1,0,1
_,2,6,4,1,1,0,1
_,3,3,0,0,-1,0,1
_,12,13,1,1,1,0,1
_,2,2,0,0,1,0,1
_,2,13,11,1,1,0,1
_,24,3,21,1,-1,0,1
_,7,3,4,1,-1,0,1
_,24,3,21,1,-1,0,1
_,10,2,8,1,-1,0,1
_,1,20,19,1,1,0,1
_,2,5,3,1,1,0,1
_,2,3,1,1,1,0,1
_,3,3,0,0,1,0,1
_,3,3,0,0,1,0,1
_,2,8,6,1,1,0,1
_,3,44,41,1,1,0,1
_,10,26,16,1,1,0,1
_,6,3,-3,-1,1,0,1
_,11,2,-9,-1,1,0,1
_,2,32,30,1,1,0,1
_,4,4,0,0,1,0,1
_,2,3,1,1,1,0,1
_,3,4,1,1,1,0,1
_,3,4,1,1,1,0,1
_,21,2,19,1,-1,0,1
_,5,6,1,1,1,0,1
_,6,7,1,1,1,0,1
_,3,2,-1,-1,1,0,1
_,4,9,5,1,1,0,1
_,6,2,4,1,-1,0,1
_,2,24,22,1,1,0,1
_,2,17,15,1,1,0,1
_,12,3,9,1,-1,0,1
_,7,3,4,1,-1,0,1
_,4,3,-1,-1,1,0,1
_,9,11,2,1,1,1,1
_,2,3,1,1,1,0,1
_,9,6,3,1,-1,0,1
_,9,3,6,1,-1,0,1
_,6,3,3,1,-1,0,1
_,4,8,4,1,1,0,1
_,1,5,4,1,1,0,1
_,8,6,-2,-1,1,0,1
_,3,8,5,1,1,0,1
_,7,13,6,1,1,0,1
_,9,6,-3,-1,1,0,1
_,2,5,3,1,1,0,1
_,5,3,2,1,-1,0,1
_,5,8,3,1,1,0,1
_,4,4,0,0,1,0,1
_,3,17,14,1,1,0,1
_,2,3,1,1,1,0,1
_,6,2,-4,-1,1,0,1
_,6,5,-1,-1,1,0,1
_,4,11,7,1,1,0,1
_,1,3,2,1,1,0,1
_,2,4,2,1,1,0,1
_,2,8,6,1,1,0,1
_,2,2,0,0,-1,0,1
_,5,4,-1,-1,1,0,1
_,2,19,17,1,1,0,1
_,10,3,7,1,-1,0,1
_,6,4,-2,-1,1,0,1
_,6,3,3,1,-1,0,1
_,4,3,-1,-1,1,0,1
_,6,4,-2,-1,1,0,1
_,10,9,-1,-1,1,0,1
_,9,4,5,1,-1,0,1
_,3,19,16,1,1,0,1
_,16,6,10,1,-1,0,1
_,3,7,4,1,1,0,1
_,2,12,10,1,1,0,1
_,4,14,10,1,1,0,1
_,5,4,1,1,-1,0,1
_,2,4,2,1,1,0,1
_,7,6,-1,-1,1,0,1
_,3,4,1,1,1,0,1
_,1,11,10,1,1,0,1
_,16,5,11,1,-1,0,1
_,7,2,-5,-1,1,0,1
_,2,3,1,1,1,0,1
_,2,7,5,1,1,0,1
_,1,8,7,1,1,0,1
_,3,2,-1,-1,1,0,1
_,2,3,-1,-1,-1,0,1
_,1,5,4,1,1,1,1
_,3,3,0,0,1,0,1
_,4,6,2,1,1,0,1
_,7,6,1,1,-1,0,1
attendre,2,6,4,1,1,0,1
_,2,14,12,1,1,0,1
_,2,14,12,1,1,0,1
_,7,6,1,1,-1,0,1
_,2,12,10,1,1,0,1
_,12,6,6,1,-1,0,1
_,5,6,-1,-1,-1,0,1
_,2,4,2,1,1,0,1
appeler,2,3,1,1,1,0,1
_,5,3,-2,-1,1,0,1
_,10,5,5,1,-1,0,1
_,8,3,-5,-1,1,0,1
_,2,4,2,1,1,0,1
_,4,2,-2,-1,1,0,1
_,1,6,5,1,1,0,1
_,5,8,3,1,1,0,1
_,3,5,2,1,1,0,1
_,2,17,15,1,1,0,1
_,35,19,-16,-1,1,0,1
_,5,4,-1,-1,1,0,1
_,2,11,9,1,1,0,1
_,3,6,3,1,1,0,1
_,2,4,2,1,1,0,1
_,2,3,-1,-1,-1,0,1
_,2,8,6,1,1,0,1
_,5,2,-3,-1,1,0,1
_,5,5,0,0,1,0,1
_,2,3,1,1,1,0,1
_,3,3,0,0,1,0,1
_,2,9,7,1,1,0,1
_,3,4,-1,-1,-1,0,1
_,3,3,0,0,-1,0,1
_,1,2,1,1,1,0,1
_,2,4,2,1,1,0,1
_,11,11,0,0,-1,0,1
_,8,7,-1,-1,1,0,1
_,21,10,11,1,-1,0,1
_,3,16,13,1,1,0,1
_,8,3,5,1,-1,0,1
_,4,4,0,0,1,0,1
_,2,21,19,1,1,0,1
_,2,9,7,1,1,0,1
_,7,4,3,1,-1,0,1
_,2,8,6,1,1,0,1
_,2,19,17,1,1,0,1
_,5,12,-7,-1,-1,0,1
_,5,3,-2,-1,1,0,1
_,6,6,0,0,1,0,1
_,15,10,-5,-1,1,0,1
_,4,5,1,1,1,0,1
_,4,7,3,1,1,0,1
fusionner,21,13,-8,-1,1,0,1
_,4,2,-2,-1,1,0,1
_,1,16,15,1,1,0,1
_,8,4,4,1,-1,-1,1
_,2,3,1,1,1,0,1
_,5,4,-1,-1,1,0,1
_,7,2,-5,-1,1,0,1
_,4,7,3,1,1,0,1
_,3,5,2,1,1,0,1
_,2,3,1,1,1,0,1
_,20,2,18,1,-1,0,1
_,1,5,4,1,1,0,1
_,3,17,14,1,1,0,1
_,1,4,3,1,1,0,1
_,6,12,6,1,1,0,1
_,2,3,1,1,1,0,1
_,9,39,30,1,1,0,1
_,3,3,0,0,-1,0,1
_,6,6,0,0,-1,0,1
_,11,21,10,1,1,0,1
_,2,11,9,1,1,0,1
_,5,9,4,1,1,0,1
_,30,8,22,1,-1,0,1
_,2,10,8,1,1,0,1
_,3,20,17,1,1,0,1
_,6,14,-8,-1,-1,0,1
_,6,4,2,1,-1,0,1
_,4,5,-1,-1,-1,0,1
_,7,3,-4,-1,1,0,1
_,3,12,9,1,1,0,1
_,10,7,3,1,-1,0,1
_,11,4,7,1,-1,0,1
_,4,3,1,1,-1,0,1
_,9,3,6,1,-1,0,1
_,1,7,6,1,1,0,1
_,6,15,9,1,1,0,1
_,7,3,4,1,-1,0,1
_,30,2,28,1,-1,0,1
_,25,4,21,1,-1,0,1
_,15,3,12,1,-1,0,1
_,5,11,6,1,1,0,1
_,2,38,36,1,1,0,1
_,3,9,6,1,1,0,1
_,13,8,-5,-1,1,0,1
_,14,12,2,1,-1,0,1
_,3,5,-2,-1,-1,0,1
_,2,8,6,1,1,0,1
_,8,6,2,1,-1,0,1
_,3,3,0,0,1,0,1
_,14,13,1,1,-1,0,1
_,4,3,-1,-1,1,0,1
_,6,13,7,1,1,0,1
_,5,7,2,1,1,0,1
_,10,6,-4,-1,1,0,1
_,3,16,13,1,1,0,1
_,1,7,6,1,1,0,1
_,10,2,8,1,-1,0,1
_,3,6,3,1,1,0,1
_,5,5,0,0,-1,0,1
_,2,4,2,1,1,0,1
_,2,26,24,1,1,0,1
_,2,3,1,1,1,0,1
_,2,4,2,1,1,0,1
_,2,8,6,1,1,0,1
_,19,50,31,1,1,0,1
_,4,8,4,1,1,0,1
_,3,11,8,1,1,0,1
_,4,15,11,1,1,0,1
_,5,5,0,0,1,0,1
_,3,5,2,1,1,0,1
_,5,7,-2,-1,-1,0,1
_,4,5,1,1,1,0,1
_,6,4,-2,-1,1,0,1
_,2,13,11,1,1,0,1
_,6,10,4,1,1,0,1
_,8,12,4,1,1,0,1
_,2,4,2,1,1,0,1
_,2,4,2,1,1,0,1
_,5,3,2,1,-1,0,1
_,20,3,17,1,-1,0,1
_,2,11,9,1,1,0,1
_,2,4,2,1,1,0,1
_,1,13,12,1,1,0,1
_,2,29,27,1,1,0,1
_,6,4,2,1,-1,0,1
_,8,4,-4,-1,1,0,1
_,6,3,3,1,-1,0,1
_,2,12,10,1,1,0,1
_,4,5,1,1,1,0,1
_,2,3,1,1,1,0,1
_,2,7,5,1,1,0,1
_,11,7,-4,-1,1,0,1
_,2,2,0,0,1,0,1
Dénicher,2,3,1,1,1,0,1
_,14,4,10,1,-1,0,1
_,6,7,1,1,1,0,1
_,2,3,1,1,1,0,1
_,8,7,-1,-1,1,0,1
_,4,3,-1,-1,1,0,1
_,4,2,-2,-1,1,0,1
_,2,2,0,0,1,0,1
_,5,22,17,1,1,0,1
_,26,4,22,1,-1,0,1
_,2,9,7,1,1,0,1
traiter,10,3,-7,-1,1,0,1
représenter,5,6,1,1,1,0,1
_,2,7,5,1,1,0,1
_,1,3,2,1,1,1,1
_,6,3,3,1,-1,0,1
_,4,2,-2,-1,1,0,1
_,13,11,-2,-1,1,0,1
_,2,3,1,1,1,0,1
_,2,2,0,0,1,0,1
_,3,8,5,1,1,0,1
_,10,2,-8,-1,1,0,1
_,4,3,-1,-1,1,0,1
_,4,8,4,1,1,0,1
_,4,4,0,0,-1,0,1
_,5,2,-3,-1,1,0,1
_,2,5,3,1,1,0,1
_,6,3,-3,-1,1,0,1
_,3,7,4,1,1,0,1
_,13,10,3,1,-1,0,1
_,2,4,2,1,1,0,1
_,4,6,2,1,1,0,1
_,6,22,16,1,1,0,1
_,8,3,5,1,-1,0,1
_,5,6,1,1,1,0,1
_,2,3,1,1,1,0,1
_,2,12,10,1,1,0,1
_,3,4,1,1,1,0,1
_,3,2,1,1,-1,1,1
_,6,2,4,1,-1,0,1
_,2,3,-1,-1,-1,0,1
_,3,5,2,1,1,0,1
_,8,2,6,1,-1,1,1
_,2,6,4,1,1,0,1
_,12,5,7,1,-1,0,1
_,4,25,21,1,1,0,1
_,3,4,1,1,1,0,1
_,4,3,1,1,-1,0,1
_,6,4,2,1,-1,0,1
_,3,42,39,1,1,0,1
_,4,7,3,1,1,0,1
_,2,3,1,1,1,0,1
_,3,5,2,1,1,0,1
_,2,3,1,1,1,0,1
_,7,6,-1,-1,1,0,1
_,6,6,0,0,-1,0,1
_,6,5,-1,-1,1,0,1
_,3,2,-1,-1,1,0,1
_,3,7,4,1,1,0,1
_,4,9,5,1,1,0,1
_,6,2,4,1,-1,0,1
_,2,8,6,1,1,0,1
_,2,16,14,1,1,0,1
_,1,3,2,1,1,0,1
_,5,3,-2,-1,1,0,1
_,5,4,-1,-1,1,0,1
_,8,7,-1,-1,1,0,1
_,2,23,21,1,1,0,1
_,7,38,31,1,1,0,1
_,2,6,4,1,1,0,1
_,10,3,7,1,-1,0,1
_,10,2,8,1,-1,0,1
_,4,2,-2,-1,1,0,1
_,10,4,-6,-1,1,0,1
_,12,4,8,1,-1,0,1
_,3,8,5,1,1,0,1
_,4,2,-2,-1,1,0,1
_,3,3,0,0,-1,0,1
_,7,21,14,1,1,0,1
_,3,4,1,1,1,0,1
_,2,6,4,1,1,0,1
_,22,2,20,1,-1,0,1
_,3,3,0,0,-1,0,1
_,4,22,18,1,1,0,1
_,40,3,37,1,-1,0,1
_,2,3,1,1,1,0,1
_,2,6,4,1,1,0,1
_,6,31,25,1,1,-1,1
_,14,7,7,1,-1,0,1
_,8,3,5,1,-1,0,1
_,5,11,6,1,1,0,1
_,2,13,11,1,1,0,1
_,7,2,5,1,-1,0,1
_,3,6,3,1,1,0,1
_,3,3,0,0,1,0,1
_,8,6,-2,-1,1,0,1
_,2,6,4,1,1,0,1
_,2,8,6,1,1,0,1
_,2,3,1,1,1,0,1
_,9,6,-3,-1,1,0,1
_,2,23,21,1,1,0,1
_,7,5,-2,-1,1,0,1
_,21,5,16,1,-1,0,1
_,8,4,4,1,-1,0,1
_,3,4,1,1,1,0,1
_,19,2,17,1,-1,0,1
_,2,5,3,1,1,0,1
_,9,4,-5,-1,1,0,1
_,2,8,6,1,1,0,1
