Verb,NP_len,PP_len,Len_diff,Len,Arg_status,Pronominality,Order
θέτω,3,2,-1,-1,1,0,1
αφήνω,2,3,1,1,1,0,1
βρίσκω,38,6,32,1,-1,0,1
περνώ,2,4,2,1,1,0,1
παρουσιάζω,3,5,2,1,1,0,1
επικεντρώνω,3,25,22,1,1,0,1
έχω,2,3,1,1,1,-1,1
πληρώνω,3,11,8,1,1,0,1
συγχαίρω,14,4,-10,-1,1,0,1
εντάσσω,4,5,1,1,1,0,1
ευχαριστώ,3,4,1,1,1,0,1
ευχαριστώ,3,14,11,1,1,0,1
περνώ,5,33,28,1,1,0,1
αναβάλλω,3,3,0,0,1,0,1
ιδιωτικοποιώ,1,2,1,1,1,0,1
συνεχίζω,2,4,2,1,1,0,1
δίνω,2,4,2,1,1,0,1
ζητώ,7,3,4,1,-1,0,1
υπερασπίζω,3,2,1,1,-1,0,1
κατηγορώ,2,24,22,1,1,0,1
βάζω,3,6,-3,-1,-1,0,1
πυροδοτώ,2,6,4,1,1,0,1
συνιστώ,2,6,4,1,1,0,1
δίνω,3,4,1,1,1,0,1
αποστέλλω,3,4,1,1,1,0,1
καταργώ,2,8,6,1,1,0,1
προκαλώ,2,5,3,1,1,0,1
υποδέχομαι,10,6,4,1,-1,0,1
χρησιμοποιώ,2,2,0,0,1,0,1
προσφέρω,2,4,2,1,1,0,1
έχω,2,3,1,1,1,0,1
συγχαίρω,7,30,23,1,1,0,1
μετακινώ,3,4,1,1,1,0,1
χρησιμοποιώ,2,20,18,1,1,0,1
αρνιέμαι,32,2,30,1,-1,1,1
υποστηρίζω,3,4,1,1,1,0,1
λαμβάνω,2,4,2,1,1,0,1
έχω,2,9,7,1,1,0,1
συγχαίρω,2,27,25,1,1,0,1
πληρώνω,2,3,1,1,1,0,1
αφήνω,2,3,1,1,1,0,1
προσφέρω,1,3,2,1,1,0,1
εξασφαλίζω,3,43,40,1,1,0,1
ενθαρρύνω,5,4,1,1,-1,0,1
λαμβάνω,5,6,1,1,1,0,1
προμηθεύω,3,3,0,0,1,0,1
εφιστώ,3,2,-1,-1,1,-1,1
λαμβάνω,19,4,15,1,-1,0,1
δίνω,3,3,0,0,1,0,1
παρέχω,2,4,2,1,1,0,1
επισκέπτομαι,5,5,0,0,1,0,1
έχω,2,3,-1,-1,-1,0,1
συντάσσω,1,2,1,1,1,-1,1
εκχωρώ,3,3,0,0,1,0,1
εξαιρώ,4,6,2,1,1,0,1
συνάπτω,1,5,4,1,1,0,1
παρουσιάζω,2,4,2,1,1,0,1
αναθέτω,2,6,4,1,1,0,1
αναφέρω,14,4,10,1,-1,0,1
συνεπάγομαι,2,5,3,1,1,0,1
επανεξετάζω,3,5,2,1,1,0,1
αντιμετωπίζω,3,5,2,1,1,0,1
εξαναγκάζω,2,2,0,0,1,0,1
έχω,7,25,18,1,1,0,1
χαρακτηρίζω,2,6,4,1,1,0,1
υποστηρίζω,9,6,-3,-1,1,0,1
βελτιώνω,2,5,-3,-1,-1,0,1
αποτελώ,1,9,8,1,1,0,1
αξίζω,2,2,0,0,-1,0,1
υποστηρίζω,6,4,2,1,-1,0,1
καθυστερώ,2,6,4,1,1,0,1
προξενώ,1,4,3,1,1,0,1
παίρνω,3,2,-1,-1,1,-1,1
προσφέρω,1,5,-4,-1,-1,0,0
δίνω,2,2,0,0,-1,1,0
αποτελώ,4,42,-38,-1,-1,0,0
αποτελώ,1,12,-11,-1,-1,0,0
συνοψίζω,8,2,-6,-1,1,0,0
στέλνω,25,3,-22,-1,1,0,0
εφιστώ,3,11,-8,-1,-1,0,0
υποστηρίζω,2,5,-3,-1,-1,0,0
ακολουθώ,3,5,-2,-1,-1,0,0
ευχαριστώ,2,6,-4,-1,-1,0,0
κάνω,3,11,-8,-1,-1,0,0
προετοιμάζω,2,3,-1,-1,-1,0,0
δίνω,11,4,-7,-1,1,0,0
οργανώνω,7,4,3,1,-1,0,0
διαπράττω,2,10,-8,-1,-1,0,0
γεφυρώνω,3,5,-2,-1,-1,0,0
έχω,5,3,-2,-1,1,0,0
συνιστώ,2,4,2,1,1,0,0
έχω,1,3,-2,-1,-1,0,0
απευθύνω,1,11,-10,-1,-1,0,0
αφαιρώ,7,8,-1,-1,-1,0,0
λαμβάνω,2,5,-3,-1,-1,0,0
χρησιμοποιώ,6,3,-3,-1,1,0,0
υποβάλλω,2,12,-10,-1,-1,1,0
ορίζω,17,2,-15,-1,1,0,0
αποδέχομαι,11,3,-8,-1,1,0,0
αποτελώ,5,4,1,1,-1,0,0
ευχαριστώ,2,3,-1,-1,-1,0,0
δίνω,22,2,-20,-1,1,0,0
εφαρμόζω,10,6,-4,-1,1,0,0
εξετάζω,3,2,-1,-1,1,0,0
συνεχίζω,4,4,0,0,-1,0,0
αντικαθιστώ,3,6,-3,-1,-1,0,0
συνδέω,3,3,0,0,-1,0,0
κυριαρχώ,2,6,-4,-1,-1,0,0
αυξάνω,17,14,3,1,-1,0,0
απαιτώ,3,8,-5,-1,-1,0,0
δημιουργώ,3,3,0,0,-1,0,0
απασχολώ,9,17,-8,-1,-1,0,0
θέτω,13,4,-9,-1,1,0,0
προκαλώ,8,12,-4,-1,-1,0,0
αφαιρώ,1,6,-5,-1,-1,-1,0
κερδίζω,5,3,2,1,-1,0,0
έχω,6,7,-1,-1,-1,0,0
φέρω,3,4,1,1,1,0,0
δίνω,11,8,-3,-1,1,0,0
διασφαλίζω,2,9,-7,-1,-1,0,0
παρουσιάζω,1,3,2,1,1,0,0
προκαταβάλλω,3,3,0,0,-1,0,0
παρουσιάζω,2,4,-2,-1,-1,0,0
αποτελώ,8,2,-6,-1,1,-1,0
προκαλώ,1,4,-3,-1,-1,0,0
προσφέρω,4,5,1,1,1,0,0
επιρρίπτω,2,8,-6,-1,-1,0,0
ενημερώνω,3,9,-6,-1,-1,0,0
εξετάζω,3,19,-16,-1,-1,0,0
ασκώ,1,10,-9,-1,-1,0,0
αποτελώ,2,9,-7,-1,-1,0,0
βοηθώ,2,3,-1,-1,-1,0,0
απάγω,2,23,-21,-1,-1,0,0
δίνω,1,26,-25,-1,-1,0,0
φέρω,5,2,-3,-1,1,0,0
κάνω,2,5,-3,-1,-1,0,0
κάνω,2,4,-2,-1,-1,0,0
διακρίνω,3,4,-1,-1,-1,0,0
σημειώνω,1,5,-4,-1,-1,0,0
ρίχνω,2,3,-1,-1,-1,0,0
χάνω,2,3,-1,-1,-1,0,0
αναλαμβάνω,11,3,-8,-1,1,0,0
διατηρώ,6,3,-3,-1,1,0,0
εισάγω,8,4,-4,-1,1,0,0
δίνω,6,6,0,0,-1,0,0
ξανακτίζω,3,3,0,0,-1,0,0
κρατώ,6,20,-14,-1,-1,0,0
πραγματοποιώ,2,3,-1,-1,-1,0,0
κρατώ,5,3,-2,-1,1,0,0
ανταλλάζω,1,8,-7,-1,-1,0,0
πουλώ,2,3,-1,-1,-1,0,0
εκφράζω,4,12,-8,-1,-1,0,0
ευχαριστώ,10,5,5,1,-1,0,0
κάνω,2,23,-21,-1,-1,0,0
επηρεάζω,3,4,-1,-1,-1,0,0
παρέχω,18,10,-8,-1,1,0,0
φέρω,13,3,-10,-1,1,0,0
ζητώ,2,3,-1,-1,-1,0,0
δίνω,24,3,-21,-1,1,0,0
ξαναζητώ,1,3,-2,-1,-1,0,0
διαδραματίζω,2,6,-4,-1,-1,0,0
συναντώ,5,4,1,1,-1,0,0
έχω,4,6,-2,-1,-1,0,0
χρησιμοποιώ,5,7,-2,-1,-1,0,0
έχω,1,3,-2,-1,-1,0,0
διατηρώ,3,9,-6,-1,-1,0,0
προσκαλώ,7,8,1,1,1,0,0
καλωσορίζω,4,4,0,0,1,0,0
έχω,4,2,-2,-1,1,0,0
συνεχίζω,3,2,-1,-1,1,0,0
έχω,2,3,-1,-1,-1,0,0
αποτελώ,4,4,0,0,1,0,0
λέγω,1,6,-5,-1,-1,1,0
αντιμετωπίζω,3,4,1,1,1,0,0
αγοράζω,6,6,0,0,-1,0,0
αφορώ,2,2,0,0,-1,0,0
πουλώ,1,3,-2,-1,-1,0,0
δίνω,2,3,-1,-1,-1,0,0
διαθέτω,4,2,-2,-1,1,0,0
μεταβιβάζω,3,6,-3,-1,-1,0,0
δίνω,17,3,-14,-1,1,0,0
βάζω,1,4,-3,-1,-1,0,0
χάνω,3,4,-1,-1,-1,0,0
δοκιμάζω,2,3,-1,-1,-1,0,0
μετατρέπω,5,13,-8,-1,-1,0,0
δημιουργώ,4,3,1,1,-1,0,0
προκαλώ,2,8,-6,-1,-1,0,0
τηρώ,3,3,0,0,-1,0,0
στέλνω,1,6,-5,-1,-1,0,0
φέρω,2,3,1,1,1,0,0
εναποθέτω,5,4,1,1,-1,0,0
θέλω,3,4,1,1,1,0,0
πετυχαίνω,3,10,-7,-1,-1,0,0
παίρνω,1,3,-2,-1,-1,0,0
ισοπεδώνω,2,5,-3,-1,-1,0,0
στοιχίζω,2,4,-2,-1,-1,0,0
εκφράζω,3,3,0,0,-1,0,0
χρησιμοποιώ,4,4,0,0,-1,0,0
παίρνω,4,3,-1,-1,1,0,0
ανακοινώνω,9,3,-6,-1,1,0,0
σχηματίζω,1,4,-3,-1,-1,0,0
απομακρύνω,3,6,3,1,1,0,0
κηρύσσω,2,4,-2,-1,-1,0,0
ζητώ,3,3,0,0,-1,0,0
εξυπηρετώ,5,3,2,1,-1,0,0
εκφράζω,3,5,-2,-1,-1,0,0
θανατώνω,3,3,0,0,-1,0,0
νικώ,4,3,1,1,-1,0,0
ανοίγω,2,6,-4,-1,-1,0,0
δίνω,9,3,-6,-1,1,0,0
νικώ,2,3,-1,-1,-1,0,0
δίνω,3,3,0,0,1,0,0
αποκλείω,2,13,-11,-1,-1,0,0
εκφράζω,3,7,-4,-1,-1,0,0
εκπληρώνω,3,3,0,0,-1,0,0
εφιστώ,5,55,-50,-1,-1,0,0
ζητώ,11,8,-3,-1,1,0,0
