Verb,NP_len,PP_len,Len_diff,Len,Arg_status,Pronominality,Order
уплатить,1,2,1,1,1,-1,1
финансировать,4,3,-1,-1,1,0,1
провозгласить,3,5,2,1,1,0,1
оставить,3,3,0,0,1,0,1
получить,1,14,13,1,1,0,1
сочетать,6,7,1,1,1,0,1
изображать,2,7,5,1,1,0,1
вынести,6,11,5,1,1,0,1
менять,1,2,1,1,1,1,1
исполнять,1,2,1,1,1,0,1
продать,2,4,2,1,1,0,1
занять,2,3,-1,-1,-1,0,1
поставить,1,3,2,1,1,0,1
принимать,2,2,0,0,-1,0,1
мобилизовать,2,3,1,1,1,0,1
склонять,1,2,1,1,1,1,1
узнать,2,2,0,0,-1,0,1
занять,5,3,2,1,-1,0,1
провести,2,3,1,1,1,0,1
завоевать,2,4,2,1,1,0,1
использовать,3,6,3,1,1,0,1
отправить,5,7,2,1,1,0,1
оставить,1,7,6,1,1,0,1
скрыть,4,2,-2,-1,1,0,1
соединять,2,8,6,1,1,0,1
отметиться,3,3,0,0,1,0,1
принимать,14,2,12,1,-1,0,1
привести,1,2,1,1,1,0,1
стать,2,3,1,1,1,0,1
использовать,3,2,-1,-1,1,0,1
посылать,4,2,-2,-1,1,0,1
тренировать,3,4,-1,-1,-1,0,1
вести,1,2,1,1,1,0,1
отражать,2,2,0,0,1,0,1
иметь,7,2,5,1,-1,0,1
доработать,2,2,0,0,-1,0,1
преобразовать,3,2,-1,-1,1,0,1
установить,1,2,1,1,1,0,1
вывезти,2,3,1,1,1,0,1
водить,5,2,-3,-1,1,0,1
обращать,1,4,3,1,1,0,1
представлять,4,2,2,1,-1,1,1
объяснить,6,4,-2,-1,1,0,1
вводить,3,3,0,0,-1,0,1
оставаться,3,5,2,1,1,0,1
использовать,1,7,6,1,1,1,1
связывать,6,2,4,1,-1,0,1
относить,1,4,3,1,1,1,1
отправить,2,2,0,0,-1,0,1
заниматься,2,5,3,1,1,0,1
становиться,1,3,2,1,1,0,1
опубликовать,5,7,2,1,1,0,1
представлять,2,2,0,0,1,0,1
взять,1,6,5,1,1,0,1
получить,1,4,3,1,1,0,1
отправить,1,2,1,1,1,1,1
получить,1,3,2,1,1,1,1
обратить,1,16,15,1,1,0,1
сохранить,3,2,1,1,-1,1,1
приводить,1,23,22,1,1,0,1
построить,3,17,14,1,1,0,1
совмещать,6,2,4,1,-1,1,1
носить,4,4,0,0,1,0,1
представить,1,4,3,1,1,0,1
иметь,11,2,9,1,-1,0,1
отыграть,1,3,2,1,1,0,1
сформулировать,1,5,4,1,1,0,1
совершить,4,2,2,1,-1,0,1
ввозить,1,3,2,1,1,0,1
превращать,4,5,1,1,1,0,1
вернуть,1,3,2,1,1,0,1
подать,1,3,2,1,1,0,1
просить,1,4,3,1,1,1,1
брать,1,2,-1,-1,-1,1,1
строить,3,2,1,1,-1,0,1
привести,1,2,1,1,1,0,1
забить,2,2,0,0,1,0,1
разгромить,1,3,2,1,1,0,1
отличать,1,3,2,1,1,1,1
стать,2,2,0,0,-1,1,1
посетить,1,8,7,1,1,0,1
снимать,1,3,2,1,1,0,1
проявить,1,5,4,1,1,1,1
устанавливать,4,3,-1,-1,1,0,1
подключать,4,2,-2,-1,1,0,1
бросить,1,3,2,1,1,0,1
взять,1,2,1,1,1,0,1
охарактеризовать,2,3,1,1,1,0,1
оценивать,5,6,1,1,1,0,1
применять,3,3,0,0,1,0,1
иметь,2,24,22,1,1,0,1
наслать,11,2,9,1,-1,0,1
делать,1,2,1,1,1,0,1
защитить,1,5,4,1,1,0,1
занять,2,3,-1,-1,-1,0,1
сделать,1,15,14,1,1,1,1
организовывать,1,6,5,1,1,0,1
похвалить,1,2,1,1,1,0,1
включить,1,13,12,1,1,0,1
получить,2,27,25,1,1,0,1
убивать,2,2,0,0,1,0,1
подписать,1,4,3,1,1,0,1
включать,6,2,4,1,-1,1,1
ввести,1,2,1,1,1,1,1
избавить,1,2,1,1,1,1,1
выдолбить,1,3,2,1,1,0,1
получить,23,4,19,1,-1,0,1
находить,1,6,5,1,1,0,1
получить,3,2,-1,-1,1,0,1
устанавливать,4,5,1,1,1,0,1
наложить,15,3,12,1,-1,0,1
стать,3,20,17,1,1,0,1
проводить,8,12,4,1,1,0,1
получить,1,5,4,1,1,0,1
отличать,2,20,18,1,1,0,1
преклонять,1,3,2,1,1,0,1
занимать,3,2,-1,-1,1,0,1
построить,3,6,3,1,1,0,1
управлять,1,5,4,1,1,1,1
пользоваться,1,3,2,1,1,0,1
взять,1,2,1,1,1,1,1
снять,2,2,0,0,1,0,1
провести,1,3,2,1,1,0,1
удерживать,1,3,2,1,1,0,1
подождать,1,2,1,1,1,0,1
проводить,2,2,0,0,1,0,1
окончить,1,3,2,1,1,0,1
потерять,3,2,-1,-1,1,0,1
затрагивать,2,2,0,0,-1,1,1
стать,4,3,-1,-1,1,0,1
организовать,2,5,3,1,1,0,1
ввести,1,3,2,1,1,1,1
включать,9,2,7,1,-1,1,1
выдерживать,2,5,3,1,1,0,1
играть,5,3,-2,-1,1,0,1
порекомендовать,1,4,3,1,1,0,1
внести,2,2,0,0,-1,1,1
заработать,3,2,-1,-1,1,0,1
дать,2,8,6,1,1,0,1
оставить,21,2,19,1,-1,1,1
отдавать,2,14,12,1,1,0,1
обобщить,1,8,7,1,1,1,1
приписывать,1,3,2,1,1,0,1
составлять,2,5,3,1,1,0,1
сменить,2,3,1,1,1,0,1
облегчать,6,3,3,1,-1,0,1
взвалить,6,3,3,1,-1,0,1
согласовать,7,3,4,1,-1,0,1
дать,3,2,1,1,-1,0,1
ставить,2,4,2,1,1,0,1
осудить,1,3,2,1,1,0,1
отсчитывать,1,4,3,1,1,1,1
окончить,3,3,0,0,1,0,1
воссоздавать,3,2,-1,-1,1,0,1
использовать,2,2,0,0,1,0,1
провести,6,3,3,1,-1,0,1
отличать,2,4,2,1,1,0,1
разбить,6,5,-1,-1,1,0,1
держать,3,2,1,1,-1,0,1
учредить,2,2,0,0,1,0,1
проводить,1,5,4,1,1,0,1
спасти,4,3,1,1,-1,0,1
обвинить,2,6,4,1,1,0,1
устанавливать,2,3,1,1,1,0,1
признавать,4,3,1,1,-1,0,1
иметь,7,2,5,1,-1,1,1
насаждать,1,2,-1,-1,-1,0,1
примирить,1,3,2,1,1,0,1
проводить,2,6,4,1,1,0,1
поднять,2,4,2,1,1,0,1
пустить,10,2,8,1,-1,0,1
достать,3,3,0,0,-1,0,1
содержать,11,6,5,1,-1,0,1
описать,2,8,6,1,1,0,1
получить,1,10,9,1,1,0,1
предоставлять,1,4,3,1,1,0,1
издать,2,7,5,1,1,0,1
составить,9,8,-1,-1,1,0,1
отрубить,6,3,3,1,-1,0,1
составить,2,6,4,1,1,0,1
ассоциировать,1,4,3,1,1,1,1
провести,1,12,11,1,1,1,1
означать,4,4,0,0,1,0,1
осадить,1,4,3,1,1,1,1
занимать,2,4,2,1,1,0,1
занимать,6,2,-4,-1,1,0,1
завещать,2,10,8,1,1,-1,1
заниматься,1,4,3,1,1,0,1
осуществлять,10,3,7,1,-1,0,1
добавлять,2,2,0,0,1,0,1
взять,4,2,2,1,-1,1,1
принять,3,2,1,1,-1,1,1
закончить,6,3,-3,-1,1,0,1
пользоваться,1,10,9,1,1,0,1
сыграть,2,3,1,1,1,0,1
приобрести,4,8,4,1,1,0,1
брать,1,6,5,1,1,0,1
узнать,15,2,13,1,-1,1,1
совершать,1,2,-1,-1,-1,1,1
поддерживать,2,6,4,1,1,0,1
использовать,2,8,6,1,1,0,1
сосредоточить,2,3,1,1,1,0,1
одержать,1,4,3,1,1,0,1
пропустить,2,3,1,1,1,0,1
исполнять,1,7,6,1,1,0,1
подвигать,1,2,1,1,1,1,1
ставить,2,2,0,0,1,0,1
склонить,1,2,-1,-1,-1,0,1
вывести,2,3,-1,-1,-1,0,1
окончить,1,2,1,1,1,1,1
защитить,1,3,2,1,1,0,1
держать,5,2,3,1,-1,0,1
мять,2,2,0,0,-1,0,1
называть,2,3,1,1,1,0,1
призвать,1,2,1,1,1,0,1
поправить,1,2,-1,-1,-1,0,1
перевести,1,3,2,1,1,0,1
наводить,1,3,2,1,1,0,1
послать,4,3,-1,-1,1,0,1
пометить,2,3,-1,-1,-1,0,1
включить,2,4,2,1,1,0,1
брать,1,2,1,1,1,1,1
обещать,7,3,4,1,-1,0,1
придерживать,1,2,-1,-1,-1,1,1
затрачивать,2,20,18,1,1,0,1
обеспечивать,3,5,2,1,1,0,1
установить,1,11,10,1,1,0,1
хватать,1,2,-1,-1,-1,0,1
стянуть,1,3,-2,-1,-1,0,1
прижать,3,2,1,1,-1,0,1
достать,1,2,-1,-1,-1,0,1
достать,1,2,-1,-1,-1,0,1
ударить,1,2,1,1,1,1,1
втоптать,1,2,1,1,1,0,1
примять,1,2,1,1,1,0,1
толкать,1,3,-2,-1,-1,0,1
облепить,1,3,2,1,1,1,1
задержать,2,2,0,0,-1,0,1
застичь,3,2,-1,-1,1,1,1
срывать,1,2,-1,-1,-1,1,1
слышать,2,2,0,0,-1,0,1
врезать,2,10,8,1,1,0,1
вжать,1,2,1,1,1,0,1
вызывать,1,2,1,1,1,-1,1
брать,1,2,1,1,1,1,1
совать,2,2,0,0,-1,0,1
выхватить,1,2,-1,-1,-1,0,1
дать,4,2,2,1,-1,0,1
стянуть,7,2,5,1,-1,1,1
стащить,1,2,1,1,1,0,1
ощупывать,1,2,-1,-1,-1,1,1
надевать,1,3,-2,-1,-1,0,1
вести,3,2,1,1,-1,0,1
ударить,1,2,1,1,1,1,1
видеть,2,2,0,0,-1,0,1
слышать,1,4,3,1,1,1,1
вести,1,3,-2,-1,-1,0,1
отрыть,1,2,1,1,1,1,1
ударить,1,2,1,1,1,1,1
укладывать,2,4,-2,-1,-1,1,1
срывать,1,2,-1,-1,-1,1,1
помнить,1,2,1,1,1,1,1
отрыть,1,2,1,1,1,0,1
вести,1,2,1,1,1,1,1
класть,1,10,9,1,1,0,1
пришить,1,2,1,1,1,1,1
прижимать,1,2,1,1,1,0,1
оставлять,3,2,1,1,-1,1,1
дать,1,3,2,1,1,0,1
держать,1,2,1,1,1,1,1
кидать,1,2,1,1,1,0,1
прижать,4,2,2,1,-1,0,1
выставить,3,2,1,1,-1,1,1
скинуть,1,2,1,1,1,0,1
держать,1,2,1,1,1,0,1
размазывать,4,2,2,1,-1,0,1
заряжать,2,2,0,0,-1,0,1
совать,1,3,2,1,1,0,1
иметь,1,11,10,1,1,0,1
превращать,9,2,-7,-1,1,0,1
разложить,2,5,3,1,1,0,1
прогонять,1,3,2,1,1,0,1
показать,5,3,2,1,-1,0,1
находить,1,3,2,1,1,0,1
выявлять,2,5,3,1,1,0,1
прибивать,4,2,2,1,-1,0,1
высыпать,1,10,9,1,1,1,1
писать,1,2,1,1,1,-1,1
видеть,8,2,6,1,-1,0,1
провести,1,2,1,1,1,0,1
вдохнуть,2,2,0,0,1,0,1
копировать,3,4,1,1,1,0,1
перенять,3,2,1,1,-1,0,1
заимствовать,2,2,0,0,-1,0,1
использовать,4,7,3,1,1,0,1
заимствовать,2,2,0,0,-1,0,1
реализовать,1,12,11,1,1,1,1
копировать,3,4,1,1,1,0,1
обеспечивать,3,5,2,1,1,0,1
добавлять,2,4,2,1,1,0,1
обнаружить,2,6,-4,-1,-1,0,1
копировать,2,4,2,1,1,0,1
искать,1,10,9,1,1,0,1
подвести,2,4,2,1,1,0,1
открывать,7,4,3,1,-1,0,1
ставить,10,2,8,1,-1,0,1
толкать,1,2,1,1,1,0,1
породить,2,3,1,1,1,0,1
осваивать,1,5,4,1,1,0,1
ввести,5,2,3,1,-1,0,1
выдавать,7,2,5,1,-1,1,1
ждать,1,2,1,1,1,1,1
прислонить,1,2,1,1,1,0,1
пить,1,2,1,1,1,0,1
брать,1,2,-1,-1,-1,1,1
проверить,1,2,1,1,1,-1,1
выпускать,1,2,1,1,1,0,1
видеть,2,2,0,0,-1,0,1
видеть,2,5,3,1,1,0,1
доставать,1,2,-1,-1,-1,0,1
развесить,1,2,1,1,1,1,1
совать,1,2,1,1,1,0,1
ставить,1,2,-1,-1,-1,0,1
обрести,3,3,0,0,-1,0,1
консервировать,1,3,2,1,1,0,1
ставить,1,2,-1,-1,-1,0,1
помещать,1,8,7,1,1,0,1
укрепить,1,4,3,1,1,0,1
проглаживать,1,2,1,1,1,0,1
сажать,1,2,1,1,1,0,1
выявить,2,3,1,1,1,0,1
помещать,3,4,1,1,1,0,1
консервировать,1,3,2,1,1,1,1
нести,1,5,4,1,1,0,1
получить,1,4,3,1,1,0,1
искать,3,3,0,0,-1,0,1
поддерживать,1,6,5,1,1,0,1
потирать,1,3,2,1,1,0,1
впитывать,10,2,8,1,-1,1,1
сажать,1,2,1,1,1,0,1
ставить,2,2,0,0,1,0,1
привести,1,33,32,1,1,1,1
иметь,2,4,2,1,1,0,1
обнаружить,11,4,7,1,-1,0,1
совершить,2,2,0,0,-1,0,1
раскинуть,1,3,2,1,1,1,1
покрывать,1,3,2,1,1,0,1
разглядывать,1,12,11,1,1,1,1
выбрасывать,2,2,0,0,-1,0,1
преодолеть,4,2,2,1,-1,0,1
использовать,4,3,-1,-1,1,0,1
перемещать,2,3,1,1,1,0,1
починить,1,3,2,1,1,1,1
доставлять,2,3,1,1,1,0,1
подписывать,5,3,-2,-1,1,0,1
искать,4,6,2,1,1,0,1
вкладывать,2,2,0,0,-1,1,1
использовать,1,5,4,1,1,0,1
застраховать,2,7,5,1,1,0,1
получить,2,3,1,1,1,0,1
вложить,2,3,-1,-1,-1,0,1
ставить,8,2,6,1,-1,0,1
брать,1,2,1,1,1,1,1
приводить,3,5,2,1,1,0,1
собрать,4,2,2,1,-1,0,1
рекламировать,1,2,1,1,1,1,1
сдавать,3,2,1,1,-1,0,1
стереть,6,4,2,1,-1,0,1
брать,12,2,10,1,-1,-1,1
толкать,4,13,9,1,1,0,1
достать,5,2,3,1,-1,0,1
засунуть,2,3,-1,-1,-1,0,1
звать,1,2,1,1,1,1,1
ловить,1,5,4,1,1,1,1
настичь,1,19,18,1,1,0,1
использовать,2,4,-2,-1,-1,0,1
обнаружить,15,2,13,1,-1,0,1
оставить,2,2,0,0,-1,0,1
переводить,1,2,1,1,1,0,1
держать,1,2,1,1,1,0,1
платить,9,4,5,1,-1,1,1
платить,5,5,0,0,-1,0,1
принять,2,13,11,1,1,0,1
информировать,1,7,6,1,1,0,1
выдвинуть,7,2,5,1,-1,0,1
предоставлять,6,3,3,1,-1,0,1
хранить,1,3,2,1,1,0,1
платить,6,4,-2,-1,1,0,1
оставить,1,2,1,1,1,1,1
навести,1,4,3,1,1,0,1
использовать,2,6,4,1,1,0,1
вернуть,1,2,1,1,1,0,1
переводить,1,8,7,1,1,0,1
привлекать,1,4,3,1,1,0,1
получить,1,3,2,1,1,0,1
получить,8,3,5,1,-1,0,1
вспомянуть,10,2,8,1,-1,0,1
найти,2,2,0,0,-1,1,1
увлекать,3,3,0,0,-1,0,1
ронять,1,2,-1,-1,-1,0,1
привести,6,2,4,1,-1,0,1
примирить,9,10,1,1,1,-1,1
петь,1,3,2,1,1,1,1
покупать,2,3,1,1,1,0,1
создавать,2,4,2,1,1,0,1
иметь,2,3,1,1,1,0,1
ввести,1,2,1,1,1,0,1
осваивать,2,4,2,1,1,0,1
вызывать,2,3,1,1,1,0,1
совершать,1,2,1,1,1,0,1
вести,1,3,2,1,1,1,1
использовать,1,4,3,1,1,1,1
принять,3,2,1,1,-1,1,1
оставить,1,2,1,1,1,0,1
строить,3,3,0,0,-1,0,1
выносить,2,3,1,1,1,0,1
вести,3,12,9,1,1,-1,1
изменять,2,3,1,1,1,0,1
добавлять,4,2,-2,-1,1,0,1
дифференцировать,4,2,2,1,-1,0,1
использовать,2,20,18,1,1,0,1
иметь,4,2,2,1,-1,0,1
фиксировать,17,6,11,1,-1,0,1
начать,9,4,5,1,-1,0,1
привязать,2,4,2,1,1,0,1
иметь,1,16,15,1,1,0,1
акцентировать,1,3,2,1,1,0,1
воспринимать,3,4,1,1,1,0,1
произвести,5,4,1,1,-1,0,1
набирать,1,27,26,1,1,0,1
привозить,1,2,1,1,1,0,1
очистить,9,2,7,1,-1,0,1
выгребать,7,3,4,1,-1,0,1
распихивать,2,2,0,0,1,0,1
привлечь,2,2,0,0,1,0,1
зарабатывать,1,5,4,1,1,0,1
вылить,4,3,-1,-1,1,0,1
прикрыть,1,2,-1,-1,-1,1,1
ловить,1,7,6,1,1,0,1
собрать,1,3,2,1,1,1,1
сбивать,1,2,1,1,1,1,1
рекламировать,3,2,1,1,-1,0,1
делать,1,2,1,1,1,0,1
продвигать,3,2,1,1,-1,0,1
умножить,2,7,5,1,1,0,1
принимать,5,2,3,1,-1,0,1
слушать,1,3,2,1,1,0,1
привлечь,2,2,0,0,-1,0,1
искать,3,7,4,1,1,0,1
делать,1,8,7,1,1,0,1
повысить,1,5,4,1,1,0,1
прибавлять,2,3,-1,-1,-1,0,1
извлечь,3,4,-1,-1,-1,0,1
оказывать,3,2,1,1,-1,0,1
выпустить,2,2,0,0,-1,0,1
свести,4,2,2,1,-1,0,1
бросать,1,2,1,1,1,0,1
представить,1,3,2,1,1,1,1
сопоставить,2,12,10,1,1,0,1
перенести,2,2,0,0,1,0,1
воплощать,4,4,0,0,1,1,1
отождествлять,1,3,2,1,1,0,1
брать,1,4,3,1,1,0,1
исследовать,13,17,4,1,1,0,1
оставлять,1,2,1,1,1,0,1
использовать,2,9,7,1,1,0,1
использовать,1,3,2,1,1,1,1
наводить,1,3,2,1,1,0,1
выслать,8,2,-6,-1,1,0,1
взрыть,3,2,-1,-1,1,0,1
развесить,9,2,7,1,-1,0,1
определять,7,5,-2,-1,1,0,1
производить,3,4,1,1,1,0,1
начать,3,3,0,0,1,0,1
доводить,5,2,3,1,-1,0,1
обращать,1,4,3,1,1,0,1
иметь,2,9,7,1,1,0,1
сдавать,1,9,8,1,1,0,1
набирать,1,4,3,1,1,0,1
иметь,1,3,2,1,1,0,1
принимать,5,2,3,1,-1,0,1
брать,4,2,2,1,-1,0,1
пропагандировать,2,4,2,1,1,0,1
вводить,1,2,1,1,1,0,1
направлять,1,4,3,1,1,0,1
получать,3,13,10,1,1,0,1
носить,1,2,1,1,1,0,1
использовать,1,12,11,1,1,1,1
производить,4,2,-2,-1,1,0,1
указывать,11,2,9,1,-1,1,1
передать,1,7,6,1,1,1,1
блокировать,2,4,2,1,1,0,1
защитить,2,2,0,0,1,0,1
содержать,16,2,14,1,-1,1,1
обезопасить,4,16,12,1,1,1,1
отправить,2,2,0,0,-1,0,1
прогонять,1,3,2,1,1,1,1
предлагать,3,2,1,1,-1,0,1
иметь,4,2,2,1,-1,0,1
хранить,1,2,1,1,1,0,1
носить,1,2,1,1,1,0,1
оформлять,6,2,4,1,-1,0,1
хранить,1,3,2,1,1,0,1
иметь,4,2,2,1,-1,0,1
нести,6,11,5,1,1,0,1
вызвать,4,2,2,1,-1,0,1
держать,2,2,0,0,1,0,1
информировать,1,6,5,1,1,1,1
удерживать,2,5,3,1,1,0,1
оставить,3,3,0,0,1,0,1
держать,2,2,0,0,-1,0,1
поддерживать,2,2,0,0,-1,1,1
переключить,1,3,2,1,1,0,1
оплачивать,2,5,3,1,1,0,1
объездить,3,2,1,1,-1,0,1
возить,6,4,-2,-1,1,0,1
привлекать,5,17,12,1,1,0,1
загадать,1,4,3,1,1,0,1
побеждать,1,3,2,1,1,1,1
вести,2,5,3,1,1,0,1
искать,2,4,2,1,1,0,1
подвести,1,7,6,1,1,0,1
иметь,8,2,6,1,-1,0,1
сохранить,3,3,0,0,1,0,1
обратить,1,3,2,1,1,0,1
пригласить,1,5,4,1,1,0,1
сближать,1,4,3,1,1,1,1
затребовать,5,4,1,1,-1,0,1
открывать,1,2,1,1,1,0,1
переводить,1,3,2,1,1,0,1
откупать,1,2,1,1,1,0,1
запускать,2,2,0,0,-1,0,1
оставить,1,2,1,1,1,0,1
открывать,1,2,1,1,1,0,1
отгонять,1,2,1,1,1,0,1
перемешивать,1,4,3,1,1,0,1
погнать,1,2,1,1,1,1,1
приводить,2,2,0,0,-1,0,1
сложить,1,2,1,1,1,0,1
брать,1,2,1,1,1,0,1
вносить,1,2,-1,-1,-1,0,1
повести,2,2,0,0,1,0,1
читать,1,2,-1,-1,-1,1,1
ставить,1,2,1,1,1,1,1
обратить,2,2,0,0,1,0,1
делать,1,3,-2,-1,-1,0,1
развести,1,2,1,1,1,0,1
встретить,1,2,-1,-1,-1,0,1
брать,1,3,-2,-1,-1,0,1
понести,1,2,1,1,1,0,1
подминать,2,2,0,0,-1,1,1
брать,6,2,4,1,-1,1,1
использовать,2,4,2,1,1,0,1
получать,1,4,3,1,1,0,1
сохранить,1,2,1,1,1,1,1
