Verb,NP_len,PP_len,Len_diff,Len,Arg_status,Pronominality,Order
pozvati,1,3,2,1,1,0,1
proglasiti,1,3,2,1,1,0,1
povući,2,3,1,1,1,0,1
izvoditi,6,3,-3,-1,1,0,1
skinuti,2,2,0,0,1,0,1
imati,3,2,-1,-1,1,0,1
odvratiti,1,9,8,1,1,0,1
sukobiti,4,4,0,0,-1,0,1
obmanjivati,1,5,4,1,1,0,1
dobiti,2,4,2,1,1,0,1
izraziti,1,2,1,1,1,0,1
poneti,1,2,1,1,1,-1,1
propustiti,6,2,4,1,-1,0,1
osvojiti,1,4,3,1,1,0,1
igrati,3,12,9,1,1,0,1
napustiti,1,3,2,1,1,0,1
pretvoriti,1,5,4,1,1,0,1
zaključiti,4,4,0,0,1,0,1
pohvaliti,16,4,12,1,-1,0,1
osvojiti,6,4,2,1,-1,0,1
nadgledati,1,15,14,1,1,0,1
predstavljati,2,12,10,1,1,0,1
ponuditi,3,6,3,1,1,0,1
dobiti,1,2,1,1,1,0,1
pokrenuti,2,2,0,0,1,0,1
pretrpeti,1,3,2,1,1,0,1
dobiti,1,2,1,1,1,0,1
podneti,3,2,-1,-1,1,0,1
pohvaliti,1,3,2,1,1,0,1
napraviti,7,14,7,1,1,0,1
zatražiti,1,2,1,1,1,0,1
pokretati,2,4,2,1,1,0,1
osvojiti,2,14,12,1,1,0,1
okupiti,3,2,1,1,-1,0,1
osvojiti,4,4,0,0,-1,0,1
osvojiti,4,11,7,1,1,0,1
predstavljati,11,4,-7,-1,1,0,1
pozvati,1,4,3,1,1,0,1
pohvaliti,1,19,18,1,1,0,1
izraziti,1,15,14,1,1,0,1
informisati,1,6,5,1,1,0,1
prevagnuti,1,4,3,1,1,0,1
pokrenuti,3,6,3,1,1,0,1
postavljati,1,3,2,1,1,0,1
postati,2,2,0,0,1,0,1
voziti,1,3,2,1,1,0,1
pokrenuti,1,7,6,1,1,0,1
omogućiti,4,3,-1,-1,1,0,1
imati,4,3,-1,-1,1,0,1
završiti,7,2,5,1,-1,0,1
podržavati,1,22,21,1,1,0,1
proglasiti,1,3,2,1,1,0,1
promeniti,3,4,1,1,1,0,1
smanjivati,4,4,0,0,1,0,1
vršiti,6,2,-4,-1,1,0,1
održavati,3,5,2,1,1,0,1
povući,2,10,8,1,1,0,1
prodati,2,4,2,1,1,0,1
obezbediti,1,6,5,1,1,0,1
obezbediti,2,4,2,1,1,0,1
igrati,20,8,-12,-1,1,0,1
pokazati,6,4,-2,-1,1,0,1
ostaviti,1,3,2,1,1,0,1
prihvatiti,1,2,1,1,1,1,1
započinjati,1,4,3,1,1,0,1
nastaviti,4,3,-1,-1,1,0,1
ponuditi,3,12,9,1,1,0,1
uložiti,2,5,3,1,1,0,1
pokrivati,6,4,-2,-1,1,0,1
imati,5,9,4,1,1,0,1
počinjati,3,4,1,1,1,0,1
izazvati,1,3,2,1,1,0,1
osvojiti,2,5,3,1,1,0,1
prodati,2,2,0,0,1,0,1
kupiti,1,2,1,1,1,1,1
dobiti,15,6,-9,-1,1,0,1
provesti,2,4,2,1,1,0,1
trpeti,1,11,10,1,1,0,1
podići,1,18,17,1,1,0,1
ispuniti,6,3,-3,-1,1,0,1
potpisati,1,9,8,1,1,0,1
vršiti,1,2,1,1,1,0,1
predati,6,3,-3,-1,1,0,1
dati,4,3,-1,-1,1,0,1
sprečiti,2,4,2,1,1,0,1
dodeliti,1,5,4,1,1,0,1
osvojiti,3,19,16,1,1,0,1
osvojiti,3,11,8,1,1,0,1
osvojiti,8,2,-6,-1,1,0,1
stvoriti,3,7,4,1,1,0,1
preduzimati,2,17,15,1,1,0,1
omogućavati,1,5,4,1,1,0,1
potpisati,2,5,3,1,1,0,1
imati,2,2,0,0,1,0,1
izneti,13,16,3,1,1,0,1
održati,3,4,1,1,1,0,1
preuzeti,1,4,3,1,1,0,1
početi,3,3,0,0,1,0,1
otvoriti,4,9,5,1,1,0,1
dovoditi,4,2,2,1,-1,0,1
pomeriti,1,2,1,1,1,0,1
ostvarivati,2,3,1,1,1,0,1
preuzeti,4,2,-2,-1,1,0,1
izdati,2,3,1,1,1,0,1
imati,2,4,2,1,1,0,1
nuditi,5,3,-2,-1,1,0,1
izdati,6,3,-3,-1,1,0,1
uključivati,18,3,-15,-1,1,0,1
imati,12,2,10,1,-1,0,1
instalirati,6,7,1,1,1,0,1
pripremati,2,10,8,1,1,0,1
održati,1,19,18,1,1,0,1
ostvariti,2,4,2,1,1,0,1
izraditi,1,31,30,1,1,0,1
silovati,2,4,2,1,1,0,1
podići,2,7,5,1,1,0,1
odigrati,2,14,12,1,1,0,1
oduzeti,1,2,1,1,1,0,1
počiniti,1,5,4,1,1,0,1
značiti,1,3,2,1,1,0,1
naučiti,2,9,7,1,1,0,1
zabeležiti,4,7,3,1,1,0,1
povezivati,3,10,7,1,1,0,1
braniti,1,2,1,1,1,0,1
povećati,4,3,-1,-1,1,0,1
imati,1,6,5,1,1,0,1
predviđati,7,3,-4,-1,1,0,1
držati,2,4,2,1,1,0,1
dobiti,3,3,0,0,1,0,1
držati,1,2,1,1,1,0,1
izražavati,3,5,2,1,1,1,1
doneti,2,6,-4,-1,-1,0,0
redefinisati,2,6,-4,-1,-1,0,0
gurati,1,3,-2,-1,-1,0,0
održati,1,6,-5,-1,-1,0,0
izraziti,1,11,-10,-1,-1,0,0
predstavljati,2,3,-1,-1,-1,0,0
koristiti,1,12,-11,-1,-1,0,0
ostvariti,2,3,-1,-1,-1,0,0
tužiti,10,8,2,1,-1,0,0
podneti,1,3,-2,-1,-1,0,0
isticati,2,2,0,0,-1,0,0
podneti,1,3,-2,-1,-1,0,0
isticati,2,16,-14,-1,-1,0,0
proširiti,2,3,-1,-1,-1,0,0
graditi,3,2,1,1,-1,0,0
posmatrati,1,8,-7,-1,-1,0,0
bacati,1,4,-3,-1,-1,0,0
poslati,3,2,1,1,-1,0,0
potpisati,4,4,0,0,1,0,0
održati,2,2,0,0,-1,0,0
održati,2,2,0,0,-1,0,0
održati,4,2,2,1,-1,0,0
održati,1,2,-1,-1,-1,0,0
napraviti,2,4,-2,-1,-1,0,0
stvoriti,2,6,-4,-1,-1,0,0
zaključiti,4,6,-2,-1,-1,0,0
održati,1,2,-1,-1,-1,0,0
vratiti,4,4,0,0,-1,0,0
povući,2,2,0,0,-1,0,0
imati,2,16,-14,-1,-1,0,0
predstavljati,3,2,1,1,-1,0,0
imati,4,2,-2,-1,1,0,0
obratiti,2,5,-3,-1,-1,0,0
koristiti,2,12,-10,-1,-1,0,0
uspostaviti,3,2,1,1,-1,0,0
obećati,2,6,-4,-1,-1,0,0
preuzeti,1,3,-2,-1,-1,0,0
pokazati,2,6,-4,-1,-1,0,0
pohvaliti,2,6,-4,-1,-1,0,0
početi,5,4,-1,-1,1,0,0
dobiti,5,3,2,1,-1,0,0
izdati,1,2,-1,-1,-1,0,0
kontaktirati,2,4,-2,-1,-1,0,0
održati,7,8,-1,-1,-1,0,0
pokrenuti,3,10,-7,-1,-1,0,0
podneti,3,8,-5,-1,-1,0,0
izneti,2,4,-2,-1,-1,0,0
uživati,2,3,-1,-1,-1,0,0
imati,1,2,-1,-1,-1,0,0
izraziti,1,4,-3,-1,-1,0,0
odobriti,2,16,-14,-1,-1,0,0
imati,10,2,-8,-1,1,0,0
potpisati,7,4,-3,-1,1,0,0
pozvati,4,4,0,0,-1,0,0
pružiti,28,4,-24,-1,1,0,0
obavestiti,2,6,-4,-1,-1,0,0
pokazati,3,2,1,1,-1,0,0
potpisati,3,4,1,1,1,0,0
očekivati,3,4,-1,-1,-1,0,0
pokretati,8,2,6,1,-1,0,0
podneti,1,6,-5,-1,-1,0,0
izabrati,5,7,-2,-1,-1,0,0
podeliti,2,3,-1,-1,-1,0,0
održavati,3,4,-1,-1,-1,0,0
izabrati,10,3,-7,-1,1,0,0
posetiti,1,2,-1,-1,-1,0,0
imati,2,5,-3,-1,-1,0,0
izazivati,2,5,-3,-1,-1,0,0
podržati,4,8,-4,-1,-1,0,0
ojačati,1,4,-3,-1,-1,0,0
deliti,2,3,-1,-1,-1,0,0
izneti,3,3,0,0,-1,0,0
predstavljati,1,3,-2,-1,-1,1,0
imati,3,2,1,1,-1,1,0
ostavljati,3,5,-2,-1,-1,0,0
poslati,4,2,2,1,-1,0,0
napustiti,2,3,-1,-1,-1,0,0
imati,3,2,-1,-1,1,0,0
baciti,1,20,-19,-1,-1,0,0
odložiti,1,3,-2,-1,-1,0,0
vratiti,2,3,-1,-1,-1,0,0
blokirati,1,15,-14,-1,-1,0,0
polupati,7,4,3,1,-1,0,0
uspostaviti,3,2,1,1,-1,0,0
sagraditi,3,4,-1,-1,-1,0,0
podneti,1,7,-6,-1,-1,0,0
paliti,1,2,-1,-1,-1,0,0
napraviti,1,2,-1,-1,-1,0,0
zaključivati,1,3,-2,-1,-1,0,0
dobiti,1,7,-6,-1,-1,0,0
ostaviti,1,3,-2,-1,-1,0,0
podržati,2,19,-17,-1,-1,0,0
oživeti,3,11,-8,-1,-1,0,0
tražiti,1,3,-2,-1,-1,0,0
napustiti,1,7,-6,-1,-1,0,0
posvetiti,1,7,-6,-1,-1,0,0
otvoriti,3,2,1,1,-1,0,0
dobijati,3,4,-1,-1,-1,0,0
investirati,3,2,1,1,-1,0,0
uložiti,4,2,2,1,-1,0,0
držati,5,9,-4,-1,-1,0,0
pojačati,1,12,-11,-1,-1,0,0
otvoriti,5,4,1,1,-1,0,0
otvoriti,1,4,-3,-1,-1,0,0
zabeležiti,5,6,-1,-1,-1,0,0
uputiti,37,4,-33,-1,1,0,0
zadužiti,19,5,14,1,-1,0,0
nastaviti,2,2,0,0,-1,0,0
povući,7,7,0,0,-1,0,0
podstaći,1,3,-2,-1,-1,0,0
vršiti,1,3,-2,-1,-1,0,0
žrtvovati,1,3,-2,-1,-1,0,0
bazirati,2,3,-1,-1,-1,0,0
nositi,2,3,-1,-1,-1,0,0
nuditi,2,10,-8,-1,-1,0,0
dobiti,2,11,-9,-1,-1,0,0
imati,2,3,-1,-1,-1,0,0
koristiti,2,3,-1,-1,-1,0,0
osuditi,3,5,-2,-1,-1,0,0
širiti,3,5,-2,-1,-1,0,0
činiti,1,17,-16,-1,-1,0,0
premestiti,3,4,-1,-1,-1,0,0
pokretati,2,2,0,0,-1,0,0
obnavljati,2,3,-1,-1,-1,0,0
preuzeti,1,3,-2,-1,-1,0,0
koristiti,1,2,-1,-1,-1,0,0
preuzeti,7,5,2,1,-1,0,0
dobiti,2,10,-8,-1,-1,0,0
imati,2,6,-4,-1,-1,0,0
zabeležiti,2,3,-1,-1,-1,0,0
doneti,3,3,0,0,-1,0,0
artikulisati,2,3,-1,-1,-1,0,0
predstavljati,4,8,-4,-1,-1,0,0
početi,1,6,-5,-1,-1,0,0
pronaći,1,7,-6,-1,-1,0,0
potpisati,4,4,0,0,-1,0,0
izraziti,9,8,-1,-1,1,0,0
videti,4,12,-8,-1,-1,0,0
uhapsiti,9,7,2,1,-1,0,0
prebroditi,2,3,-1,-1,-1,0,0
bacati,1,5,-4,-1,-1,0,0
uskladiti,2,3,-1,-1,-1,0,0
doneti,4,3,1,1,-1,0,0
voditi,6,10,-4,-1,-1,0,0
zauzeti,2,4,-2,-1,-1,0,0
menjati,1,3,-2,-1,-1,-1,0
dobiti,3,2,1,1,-1,0,0
podneti,1,3,-2,-1,-1,0,0
posedovati,1,8,-7,-1,-1,0,0
skrenuti,2,8,-6,-1,-1,0,0
imati,2,12,-10,-1,-1,0,0
preuzimati,2,3,-1,-1,-1,0,0
otvoriti,1,2,-1,-1,-1,0,0
otvoriti,2,3,-1,-1,-1,0,0
otvoriti,11,7,4,1,-1,0,0
dobiti,1,20,-19,-1,-1,0,0
dobiti,1,20,-19,-1,-1,0,0
pokrenuti,6,4,-2,-1,1,0,0
počinjati,3,2,1,1,-1,0,0
preuzeti,2,2,0,0,-1,0,0
proširiti,3,2,1,1,-1,0,0
proširiti,2,3,-1,-1,-1,0,0
imati,4,3,1,1,-1,0,0
početi,2,2,0,0,-1,0,0
raspustiti,2,3,-1,-1,-1,0,0
preneti,4,3,1,1,-1,0,0
otkupiti,12,5,7,1,-1,0,0
napraviti,2,9,-7,-1,-1,0,0
osiguravati,1,2,-1,-1,-1,0,0
povezati,5,7,-2,-1,-1,0,0
izučavati,3,2,1,1,-1,0,0
pokretati,5,5,0,0,-1,0,0
primećivati,4,3,1,1,-1,0,0
pretvoriti,3,6,-3,-1,-1,0,0
odvojiti,1,2,-1,-1,-1,0,0
pisati,3,10,-7,-1,-1,0,0
izražavati,8,3,-5,-1,1,0,0
sjedinjivati,6,2,4,1,-1,0,0
izbaciti,2,2,0,0,-1,1,0
prenositi,5,7,-2,-1,-1,0,0
preuzeti,3,3,0,0,-1,0,0
ispitivati,3,2,1,1,-1,0,0
činiti,5,6,-1,-1,-1,0,0
ispitivati,2,3,-1,-1,-1,0,0
osetiti,2,3,-1,-1,-1,0,0
osećati,1,2,-1,-1,-1,0,0
pronalaziti,5,3,2,1,-1,0,0
uzimati,11,2,-9,-1,1,0,0
poneti,2,3,-1,-1,-1,0,0
modelirati,2,4,-2,-1,-1,0,0
omogućavati,5,2,3,1,-1,0,0
ulagati,2,5,-3,-1,-1,0,0
izazvati,3,5,-2,-1,-1,0,0
koristiti,2,3,-1,-1,-1,0,0
uočiti,1,6,-5,-1,-1,0,0
