Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
haver,,,uma certa ideia de invasão,em o ar,5,3,2,8,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
dar,,,tolerância de ponto,em a terça-feira de Carnaval,3,5,-2,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
enviar,,,a lei,para o Tribunal Constitucional,2,4,-2,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dirigir,,Acc,se,para o Cocke,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
apontar,,,a arma,a o ventre,2,3,-1,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
instalar,,,os telefones e máquinas de fax,para o batalhão de jornalistas que chegou a a cidade,6,10,-4,2,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
adquirir,,,a Collabra Software,"por 108,7 milhões de contos 16,3 milhões de contos",3,9,-6,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
evacuar,,,os doentes,nem para a capital de a província Makokou nem para a capital nacional Libreville,2,14,-12,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
alertar,,,as autoridades sanitárias,para qualquer novo caso,3,4,-1,6,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ir,,Acc,se,em grande dificuldade,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
fazer,,,a separação de os lixos condição necessária para o êxito de o projecto que depois serão recolhidos por viaturas equipadas a preceito,desde logo,22,2,20,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
colocar,,,os contentores e cestos para serem,em os dias certos,6,4,2,6,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
dar,,,uma lição,em a vida,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
oferecer,,,a porção de terreno nacional que compreendesse a mesma rua,enquanto representante de o governo,10,5,5,10,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
gozar,,,as vantagens de a UE,sem as responsabilidades de um país membro,5,7,-2,2,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
recusar,,,a adesão a o Espaço Económico Europeu,em 92,7,2,5,6,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
substituir,,Acc,lo,sobretudo em a colecta de fundos resultantes de diversas actividades ilegais,1,11,-10,1,6,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
fechar,,Acc,se,em a Casa Branca,1,4,-3,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
passar,,,buscas,a as casas de Reinaldo Teles dirigente Jorge Gomes funcionário e António Garrido colaborador todos ligados a o FC Porto com a curiosidade de o último ser um ex-árbitro de futebol,1,31,-30,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pôr,,,os alunos,em o papel de produtores de informação,2,7,-5,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ter,,,sede,em Sagres,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ter,,,uma componente de referência a Sagres e a a região costeira de o Algarve,em um regime de divulgação e promoção de o património com um registo diferente de o clássico,14,17,-3,2,18,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
haver,,,explorações,em etapas sucessivas para outras linguagens,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
traçar,,,linhas de fronteira,em os cartões plastificados com o território de a ex-Jugoslávia impresso,3,11,-8,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ver,,,a ilha,em o seu sítio com as fronteiras bem definidas o que em si é uma de as razões que faz de as ilhas um de os nossos arquétipos mais resistentes,2,30,-28,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
acompanhar,,,a investigação de este caso,em o sentido de promover uma acareação entre os sete indivíduos indiciados em a acusação provisória como responsáveis por o crime três como autores morais e os restantes como autores materiais,5,31,-26,2,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dividir,,,a soma,entre os dois,2,3,-1,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pintar,,,a sede de a Direcção Regional de Educação de o Centro,de negro,11,2,9,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
deixar,,,a educação,em o caos que se conhece,2,6,-4,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
criticar,,,toda a gente,excepto o dr. Soares,3,4,-1,3,7,definite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
praticar,,,desporto,em a escola,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vender,,,4000 blindados,a o Iraque,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
liderar,,,a final de a Conferência Leste de a Liga Norte-Americana de Basquetebol Profissional NBA que se disputa a a melhor de sete encontros,por 2-0,23,2,21,6,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
defender,,,a necessidade de uma política que tenha os pés bem assentes em a terra sem estar subordinada a os números de a macroeconomia construída a a custa de a degradação de os nossos recursos,em o Jardim Alameda,34,4,30,8,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
encontrar,,Acc,se,para um confronto por a diversidade não só de estilos como de opções relativamente a a construção de uma ideia de a cidade,1,23,-22,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
afirmar,,,a sua originalidade,em a busca de o acontecimento humano,3,7,-4,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
remeter,,,o trabalho de este fotógrafo,para um de os domínios mais fascinantes ou encantatórios mágicos de a fotografia o retrato ou a fotografia como lente humanística,5,21,-16,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
situar,,,este trabalho,em a linha de as mais recentes preocupações de o autor a questão de a perda de referência de as imagens fotográficas o trabalho sobre a simulação,2,27,-25,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
entregar,,,a o conselho fiscal,a tempo de ser analisado por este provavelmente em o final de esta semana início de a próxima,4,18,-14,3,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
suscitar,,,grande interesse,em a região minhota,2,4,-2,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
desempenhar,,,um papel preponderante,em a equipa de Josip Skoblar,3,6,-3,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
manter,,,um diálogo sério e objectivo,com a indústria,5,3,2,5,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
deitar,,,um olhar,sobre aquilo que foi o Mundial de os Estados Unidos,2,10,-8,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
pôr,,,o direito de os clínicos de exigirem melhores condições remuneratórias e de trabalho,em causa,13,2,11,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
negociar,,,a alteração de os regimes de trabalho,em sede de os centros de responsabilidade integrados,7,8,-1,2,10,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ter,,,raízes,em Carmen McRae,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ter,,,uma opinião pública a pedir agravamentos sem fim de as penas de a repressão e mesmo o ressurgimento de a pena de morte,em breve,23,2,21,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
criar,,,laços de solidariedade compreensão mútua e trabalhos em comum,entre as elites estudiosas de os nossos povos,9,8,1,11,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
reunir,,Acc,se,em Libreville,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
provocar,,,cancro,em os ratos,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
levar,,,a a atrofia e degeneração testicular,em os animais,6,3,3,8,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ter,,,12480 eleitores apenas mais 372 de o que em o ano anterior,após o recenseamento eleitoral de o ano passado,12,8,4,12,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
percorrer,,,o Entroncamento,em obediência a um lema bíblico,2,6,-4,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
reiterar,,,a remodelação ministerial realizada por o Presidente De Klerk,em a sequência de o escândalo sobre o financiamento secreto de Pretória a o partido zulu Inkhata,9,17,-8,11,22,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
haver,,,vacatura,com a provável saída de Nogueira,1,6,-5,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
fazer,,,o mesmo,com o primeiro-ministro,2,3,-1,2,5,definite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
fornecer,,,os sistemas Equation back-office para operações internacionais e FS-Dealer front-office para operações cambiais,a o Banco de Comércio e Indústria BCI,13,8,5,12,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
dar,,,em as vistas,em os crosses nortenhos,3,4,-1,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
trazer,,Acc,o,para Lisboa,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
alargar,,,a sua jurisdição,a águas internacionais para além de as 200 milhas de a zona económica exclusiva,3,14,-11,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ilustrar,,Acc,o,com fotografias de sua autoria,1,5,-4,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
aprovar,,,leis comunitárias instituindo uma licença mínima de três meses para assistência a a família e a aplicação de regras de o país de acolhimento para os trabalhadores deslocados em o estrangeiro,em o Luxemburgo,31,3,28,5,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
haver,,,inúmeras citações literais de o diploma,em o articulado de o pacto que assim se transforma em um repositório de ideias globais que não acrescenta nada a o que a lei de bases e a Constituição portuguesa preconizam,6,32,-26,3,11,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
acrescentar,,,nada,a o que a lei de bases e a Constituição portuguesa preconizam,1,12,-11,1,3,indefinite,indefinite,pronominal,pronominal,preposition,nonshifted,postverbal
condenar,,,a 13 anos de prisão,em 1990,5,2,3,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
apresentar,,,fado universal,em o CCB,2,3,-1,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
estrear,,Acc,se,em o campeonato espanhol,1,4,-3,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
bater,,Acc,me,em as costas,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
haver,,,jogos,só de sexta a domingo,1,5,-4,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dividir,,,as jornadas,por quatro dias,2,3,-1,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
retirar,,,a gordura,em o processo de transformação,2,5,-3,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
evitar,,,o risco de combustão,em o momento de entrada em o forno a laborar a alta temperatura que poderia atingir o próprio operador,4,19,-15,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
reivindicar,,,a independência de a Cisjordânia e de Gaza,em uma fase posterior de as conversações,8,7,1,2,11,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
manter,,Acc,los,em a delegação conjunta com a Jordânia,1,7,-6,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
manter,,Acc,nos,em os cumes de a cordilheira de a Gran Piedra,1,10,-9,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
falar,,,de a arte de Modigliani,mais ou menos a meio de a exibição nem sempre a ordem é respeitada por a RTP,5,17,-12,3,11,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pronunciar,,Acc,se,sobre o novo plano de paz internacional para a república,1,10,-9,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
representar,,,a Associação Desportiva Ovarense,em a época passada,4,4,0,6,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ter,,,os seus compatriotas Terrence Radford que transita de a época passada e Ruben Cotton um veterano de 32 anos naturalizado português que em a época passada esteve a o serviço de a Oliveirense,em a sua nova equipa,33,5,28,10,7,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
proceder,,,a a substituição de o norte-americano Mike Smith por o seu compatriota Deshon Washington,também em o início de esta semana,14,7,7,10,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
apresentar,,Acc,se,em deficientes condições físicas e sem ritmo competitivo,1,8,-7,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
ter,,,os seguintes atletas Catarino ex-Esgueira Paulo Sousa ex-Salesianos Rebelo Traylor Moreira Mourinho Alex Pires Renato João Miguel e Pinto,ainda a o seu dispor,19,5,14,8,5,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
intrometer,,Acc,se,em a luta por o título,1,6,-5,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
dispor,,,de um orçamento a rondar os 40 mil contos verba substancialmente inferior a a de a época passada,para a nova temporada,18,4,14,9,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
alimentar,,,um certo optimismo,entre os que se interessam por a sorte de os bichos,3,11,-8,8,10,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
fazer,,,ruído,em os prédios,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
apostar,,,tudo,em Chen Lu terceira classificada em os últimos dois Mundiais apontada como a atleta que melhor alia a técnica e a beleza,1,22,-21,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
conquistar,,,a sua primeira medalha de ouro olímpica,em Sarajevo/84,7,2,5,4,10,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
explicar,,,o facto de ser sexy em pista,de a seguinte forma,7,4,3,2,13,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
escolher,,,um homem,em a assistência,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
morrer,,,cerca de duas centenas de pessoas,em a noite de 22 para 23 de Setembro,6,9,-3,3,10,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
adiar,,,a decisão relativamente a o futuro de o laboratório,por mais tempo,9,3,6,5,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
dividir,,,o Parque Natural de Montesinho,de a Reserva Regional de Caça de a Serra de a Culebra em a região espanhola de Castilla y Léon,5,20,-15,2,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
abrir,,,a sua série,"com 62,16 m",3,3,0,3,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
confirmar,,,a sua regularidade,"com 61,87 m 62,84 m e 63,09 m",3,8,-5,3,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
portar,,Acc,se,a a Cintra,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
provocar,,,escândalo,não só em a cena pantanosa e hipócrita de a arte austríaca de o pós-guerra como em o conjunto de a arte ocidental,1,23,-22,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
reclamar,,,a restituição de os seus direitos sobre a urbanização o que viriam a conseguir em o início de este ano,em tribunal,20,2,18,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
iniciar,,,acções de despejo,para a restituição de a totalidade de a urbanização a a Eurocapital,3,12,-9,1,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
instalar,,,abrigos improvisados,em uma de as ruas de a urbanização,2,8,-6,2,5,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
fazer,,,cinco reféns,durante uma fuga de mais de 27 horas por a Alemanha após terem assaltado um banco em a segunda-feira em Stuttgart,2,21,-19,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
libertar,,,os três reféns que detinham um de os quais ferido segundo a polícia de Wiesbaden,por volta de as 4h50 locais,15,6,9,13,5,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
encontrar,,Acc,se,a cerca de 60 quilómetros a norte de Frankfurt,1,9,-8,1,6,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
sequestrar,,,dois polícias,em o seguimento de o assalto a o banco que lhes rendeu 250 mil marcos,2,15,-13,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
retirar,,,de a cotação,em a Bolsa de Lisboa,3,5,-2,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
colocar,,Acc,o,em a ingrata posição de delator de os seus camaradas,1,10,-9,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
esticar,,,as penas,em caso de reincidência,2,4,-2,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
retomar,,,o PREC,em uma situação de esta natureza,2,6,-4,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
encontrar,,Acc,se,entre outras empresas e instituições financeiras,1,6,-5,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
interpretar,,,o concerto nº 1 opus 11 de Chopin,com o patrocínio de a GALP,8,6,2,2,14,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
mover,,Acc,se,em direcção a a Bósnia central,1,6,-5,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
reconverter,,,os professores de Trabalhos Oficinais,em professores de Educação Tecnológica,5,5,0,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
buscar,,,outra cantora,a a multidão,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
servir,,,os primeiros planos de as câmaras,a as mil-maravilhas,6,3,3,6,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
transformar,,,um terreno que ainda se encontra revolvido e enlameado,em esse curto espaço de tempo,9,6,3,10,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
seguir,,,as palavras de Horace Greeley Go west young man and grew up with the country,como os pioneiros,15,3,12,7,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
assentar,,,arraiais,em um velho celeiro comprado em uma zona quase deserta Hollywood,1,11,-10,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tornar,,Acc,se,em poucos anos,1,3,-2,1,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
controlar,,,mais de um filme,em simultâneo,4,2,2,4,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
acolher,,,um espectáculo de música e dança sevilhana dia 6 o grupo Negros de Luz dia 7 Fausto dia 8 Cesária Évora dia 10 e Carlos de o Carmo dia 11,a o longo de a semana e sempre a a mesma hora,30,12,18,14,3,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
juntar,,Acc,se,a o longo de os vários dias de festa,1,9,-8,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
pedir,,,a avocação de os artigos de o seu projecto-lei,de maneira a deixar feita a discussão em a especialidade despachando assim esta questão antes de férias,9,17,-8,2,12,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
deitar,,,o projecto de o CDS,por terra,5,2,3,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
significar,,,uma grande revolução,para o mundo de a comunicação,3,6,-3,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
capturar,,,75 por cento de o mercado de programas de navegação em a Internet,com o produto que lhe deu o nome,13,8,5,2,16,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
decidir,,,a concentração,apenas em o maior,2,4,-2,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
assegurar,,,a máxima coerência,entre as versões para Windows e para Macintosh,3,8,-5,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
golear,,,o Sporting de Espinho,por 3-0,4,2,2,3,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
elevar,,,os golos marcados em esta 8ª jornada que forneceu quatro vitórias de os visitados quatro empates e apenas uma vitória fora,para 22,21,2,19,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
manter,,Acc,se,em o topo de o mecanismo de taxas de câmbio de o SME,1,13,-12,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
manter,,,um excedente comercial face a os europeus de quatro mil milhões de ecus,em 1993,13,2,11,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
conseguir,,,o quinto tempo em a super pole,com 1m 14 511 s,7,5,2,3,12,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
depositar,,,grandes esperanças,em a corrida,2,3,-1,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tentar,,,um melhor resultado,em a super pole,3,4,-1,9,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
conseguir,,,"melhor que o oitavo tempo com 1m14,667s",com o seu BMW Série 3,7,6,1,7,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
experimentar,,,algumas novidades aerodinâmicas que deveriam melhorar as performances de o seu carro,em Barcelona,12,2,10,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
ligar,,,um acordo de concertação social,a o Quadro Comunitário de Apoio QCA e a o PDR,5,11,-6,2,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
aproveitar,,,o espaço,a o máximo,2,3,-1,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dirigir,,Acc,se,a o carro,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
ver,,,um grande futuro,em ele,3,2,1,5,2,indefinite,indefinite,nonpronomial,pronominal,preposition,shifted,postverbal
defrontar,,,o norte-americano John McEnroe que eliminou o sueco Niklas Kulti 6-1 e 6-4,em a segunda ronda,13,4,9,6,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
empolgar,,,a assistência,com todo o seu repertório de pancadas espectaculares,2,8,-6,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
defrontar,,,o vencedor de o encontro entre Pete Sampras EUA e Alexander Volkov Rússia,em a próxima ronda,13,4,9,6,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
bater,,,o espanhol Emílio Sanchez especialista em pisos mais lentos,por 6-3 e 6-2,9,4,5,2,13,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ajudar,,,os Recontras,em a luta contra Violeta Chamorro e os sandinistas,2,9,-7,3,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
comprovar,,,a estatura de o esqueleto a sua idade a a data de a morte e a compleição física,por comparação com documentos de a época,18,7,11,2,22,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
introduzir,,,ofertas de compra ou de venda,em o sistema,6,3,3,5,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
