Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
prevesti,,Acc,pomoć,u Pojas Gaze,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
napustiti,,Acc,luku Pirej,bez dozvole,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dovesti,,Acc,živote 36 putnika četiri člana posade i deset novinara,u opasnost,9,2,7,3,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
prekinuti,,Acc,blokadu Gaze,u maju 2010. godine,2,4,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pokrenuti,,Acc,štrajk glađu,ispred američke ambasade u Atini,2,5,-3,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
okriviti,,Acc,nekoga,za svoj neuspeh,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
izvršiti,,Acc,pritisak,na Grčku,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
izdati,,Acc,saopštenje u kojem poziva sve koji žele da isporuče dobra građanima Gaze da učine to preko uspostavljenih kanala kako bi njihov tovar mogao da se prekontroliše i prebaci uspostavljenm kopnenim prelazima,u subotu,31,2,29,4,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
učiniti,,Acc,to,preko uspostavljenih kanala,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
nastaviti,,Acc,svoje reformske napore,sa istom energijom a posebno u pogledu pravosuđa i osnovnih prava,3,11,-8,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
preuzeti,,Acc,obaveze članstva,od dana pridruživanja,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ubrati,,Gen,više poena,na izborima,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
okupiti,,Acc,predsednike Albanije Bosne i Hercegovine Bugarske Hrvatske Slovenije i Srbije i Crne Gore,zajedno sa predstavnicima UN-a EU nevladinih organizacija ekspertima i intelektualcima iz oko 20 zemalja,13,14,-1,1,21,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ispuniti,,Acc,obaveze koje su preuzele,u pogledu demokratskih vrednosti i ciljeva punog poštovanja ljudskih prava i međusobnog poštovanja i tolerancije među građanima različitih etničkih pripadnosti,4,20,-16,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
suočiti,,Acc,oslabljenu vladu,sa profesorima i studentskim udruženjima,2,5,-3,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
povećati,,Gen,špekulacije o diskretnom konsenzusu između dve glavne stranke,usred tekuće ekonomske i fiskalne krize,8,6,2,2,17,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
tražiti,,Acc,pojas za spasavanje,zbog sopstvene nekompetentnosti i neefektivnosti,3,5,-2,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
potpisati,,Acc,sporazum o saradnji na polju borbe protiv krijumčara droge,u petak 26. avgusta,9,4,5,8,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
igrati,,Acc,vodeću ulogu,u regionu,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
potpisati,,Acc,slične sporazume o borbi protiv droge,sa Srbijom i Makedonijom,6,4,2,2,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
isključiti,,Acc,Prištinu,iz svoje turneje,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
formirati,,Acc,grupu Inicijativa Aliani,uz slogan Ne dozvolite da se Aliani potopi,3,8,-5,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pomoći,,Nom,nastojanja u Alianiju usmerena na očuvanje grada,u okviru svog programa Kultura 2000,7,6,1,1,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
otvoriti,,Acc,branu,prema predviđenom planu,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prebaciti,,Acc,trupe,u Južnu Osetiju koja se otrgla kontroli Tbilisija 1992. i koja uživa podršku Moskve,1,14,-13,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bombardovati,,Acc,samu Gruziju,mnogo dublje od granica same Južne Osetije,2,7,-5,4,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
primiti,,Acc,Gruziju,u članstvo Akcionog plana za članstvo NATO,1,7,-6,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
otkriti,,Acc,prirodni gas,na polju Zalata-Dravica,2,3,-1,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
osetiti,,Acc,pogoršanje svog finansijskog stanja,u proteklih 12 meseci,4,4,0,1,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
opslužiti,,Gen,do 20.000 putnika,do kraja oktobra,3,3,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
potvrditi,,Acc,bilateralnu ekonomsku saradnju,tokom sastanka održanog 19. juna u Moskvi,3,7,-4,4,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
predstaviti,,Acc,detalje novog programa obuke,u sredu 23. juna,4,4,0,8,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
postići,,Gen,samo dva gola,iz šest pokušaja,3,3,0,3,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
postići,,Gen,oba gola,za Ameriku,2,2,0,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
proći,,Acc,kvalifikacije,na 200 metara prsno,1,4,-3,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pozvati,,Acc,decu,u svoju radionicu,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
proglasiti,,Acc,nezavisnost,pre četiri nedelje,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
povući,,Acc,svoju policiju,iz tog regiona,2,3,-1,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
izvoditi,,Acc,operaciju ponovnog preuzimanja suda u Mitrovici,pod kontrolom UNMIK-a,6,3,3,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
skinuti,,Acc,tablu UNMIK-a,sa fasade,2,2,0,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imati,,Acc,isključivu administrativnu nadležnost,na Kosovu,3,2,1,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
odvratiti,,Acc,policiju,od napora da štiti naše građane naselja i gradove,1,9,-8,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sukobiti,,Acc,drugu noć za redom,u utorak 19. septembra,4,4,0,10,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
obmanjivati,,Acc,ljude,u pogledu stanja nacionalne ekonomije,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dobiti,,Acc,novi mandat,na izborima u aprilu,2,4,-2,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
izraziti,,Acc,razumevanje,za demonstrante,1,2,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
poneti,,Acc,paket,sa sobom,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
propustiti,,Acc,celu sezonu Svetskog kupa 2006 2007.,zbog povrede,6,2,4,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
osvojiti,,Acc,turnir,u belgijskom gradu Monsu,1,4,-3,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
igrati,,Acc,emotivnog plaćenog ubicu,u filmu u kojem pored njega glumi i tinejdžerska zvezda Hilari Daf,3,12,-9,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
napustiti,,Acc,parlament,na jednoj cipeli,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pretvoriti,,Acc,parlament,u cirkus bez ikakvih pravila,1,5,-4,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zaključiti,,Acc,sporazum o dvojnom državljanstvu,u što skorije vreme,4,4,0,1,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pohvaliti,,Acc,nove prijateljske odnose sa Brazilom a posebno diplomatsku saradnju između dve zemlje oko nuklearnog programa Irana,u sredu 26. maja,16,4,12,10,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
osvojiti,,Acc,titulu šampiona Vimbldona u mešovitim parovima,u nedelju 8. jula,6,4,2,8,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
nadgledati,,Acc,transfer,zajedno sa arhitektom novog muzeja Bernarom Čumijem 25 ambasadora država članica EU i brojnim novinarima,1,15,-14,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
predstavljati,,Acc,glavni prioritet,tokom njenog mandata na mestu predsedavajućeg ove 55-člane organizacije u 2004. godini,2,12,-10,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ponuditi,,Acc,svoju podršku HDZ-u,u zamenu za mesto u parlamentu,3,6,-3,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dobiti,,Acc,azil,u Hrvatskoj,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pokrenuti,,Acc,svojevrsni trend,u regionu,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pretrpeti,,Acc,progon,zbog svojih uverenja,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dobiti,,Acc,azil,u Hrvatskoj,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
podneti,,Acc,molbu za azil,u septembru,3,2,1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pohvaliti,,Acc,Hrvatsku,zbog takve odluke,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
napraviti,,Acc,važan korak u pravcu funkcionalnog sistema azila,u skladu sa Konvencijom o izbeglicama iz 1951. godine i evropskim standardima i praksom,7,14,-7,2,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zatražiti,,Acc,azil,u Hrvatskoj,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pokretati,,Acc,pitanje Turske,na sastanku EU lidera,2,4,-2,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
osvojiti,,Acc,zlatnu medalju,na svetskom prvenstvu u skoku u vis na otvorenom koje je održano u Osaki,2,14,-12,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
okupiti,,Gen,oko 40.000 ljudi,na ulicama,3,2,1,6,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
osvojiti,,Acc,nagradu za najbolji film,u nedelju 9. marta,4,4,0,8,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
osvojiti,,Acc,nagradu za najboljeg glumca,na tom festivalu koji je trajao od 28. februara do nedelje,4,11,-7,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
predstavljati,,Acc,Srbiju koja je u maju domaćin ovogodišnjeg takmičenja za Pesmu Evrovizije,sa svojom pesmom Oro,11,4,7,1,16,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pozvati,,Acc,Sofiju,u ponedeljak 13. mart,1,4,-3,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pohvaliti,,Acc,Sofiju,za pozitivne korake koje je preduzela od novembra uključujući usvajanje određenog broja novih zakona i postavljenje novog glavnog tužioca,1,19,-18,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
izraziti,,Acc,zabrinutost,u pogledu sposobnosti zemlje da apsorbuje sredstva iz evropskih fondova koja će dobijati u budućnosti,1,15,-14,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
informisati,,Acc,Rena,o planiranim strukturnim promenama u tužilaštvu,1,6,-5,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prevagnuti,,Acc,izbore,na bilo koju stranu,1,4,-3,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pokrenuti,,Acc,blog protiv Vasića,na najvećem portalu u zemlji Sarajevo-x.com,3,6,-3,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
postavljati,,Acc,postove,na svom blogu,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
postati,,Nom,rasprostranjenija pojava,u Srbiji,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
voziti,,Acc,bicikl,pored vojnika KFOR-a,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pokrenuti,,Acc,dijalog,sa namerom da se reše praktična pitanja,1,7,-6,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
omogućiti,,Acc,slobodu kretanja i trgovine,na tom području,4,3,1,1,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imati,,Acc,razne reakcije i tumačenja,na obe strane,4,3,1,2,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
završiti,,Acc,svoju dvodnevnu misiju utvrđivanja činjenica na Kosovu,u subotu,7,2,5,6,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
podržavati,,Acc,Srbiju,u njenom protivljenju predlogu o statusu Kosova koji je izneo bivši finski predsednik Marti Ahtisari a kojim se poziva na nadziranu nezavisnost,1,22,-21,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
proglasiti,,Acc,nezavisnost,do kraja maja,1,3,-2,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
promeniti,,Acc,glavne delatnosti kompanije,u narednih deset godina,3,4,-1,2,7,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
smanjivati,,Acc,svoj udeo u kompaniji,u narednih pet godina,4,4,0,2,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vršiti,,Gen,bilo kakve strukturne promene ili transformacije,unutar grupe,6,2,4,4,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
održavati,,Acc,prosečni nivo zaposlenih,u Bulgartabaku i njegovim filijalama,3,5,-2,2,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
povući,,Acc,svoju ponudu,uz objašnjenje da nije u skladu sa finansijskim planovima kompanije,2,10,-8,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prodati,,,80 odsto,za 100 miliona evra,2,4,-2,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
obezbediti,,Acc,autoput,za svoju najvažniju saobraćajnu transportnu rutu,1,6,-5,1,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
obezbediti,,Gen,šest miliona,iz državnog budžeta Makedonije,2,4,-2,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
igrati,,Acc,sve značajniju ulogu u razvoju i upravljanju kompanijama kao i u donošenju ekonomskih odluka u porodicama i u društvu uopšte,uprkos tradicionalnim regionalnim idejama o njihovoj ulozi domaćice,20,8,12,3,26,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pokazati,,Acc,veliku upornost u očuvanju svojih firmi,posebno tokom ekonomske krize,6,4,2,3,12,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ostaviti,,Acc,trag,u poslovnom svetu,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prihvatiti,,Acc,me,sa poštovanjem,1,2,-1,2,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
započinjati,,Acc,karijeru,u trgovini i uslugama,1,4,-3,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
nastaviti,,Acc,izgradnju nuklearne elektrane Belene,sa ruskim sredstvima,4,3,1,1,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ponuditi,,Gen,"1,9 milijardi evra",za završavanje izgradnje koja treba da bude okončana do kraja 2011. godine,3,12,-9,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
uložiti,,Gen,još novca,u taj vrlo kontroverzan projekat,2,5,-3,2,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
pokrivati,,Gen,oko 60 odsto svojih energetskih potreba,sa sadašnjom proizvodnjom struje,6,4,2,6,9,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
imati,,Gen,15 do 20 odsto deonica,u zamenu za kredit od skoro 2 milijarde evra,5,9,-4,5,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
počinjati,,Acc,misiju utvrđivanja činjenica,u Prištini i Beogradu,3,4,-1,1,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
izazvati,,Acc,toplinu,u srcima gledalaca,1,3,-2,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
osvojiti,,Acc,Zlatnog lava,na Filmskom festivalu u Veneciji,2,5,-3,2,5,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
prodati,,Acc,svoje deonice,na berzi,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
kupiti,,Acc,nešto,u Srbiji,1,2,-1,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
dobiti,,Acc,titulu Sin Madrida koja se smatra najvišim priznanjem za osobe koje nisu rođene u Madridu,zbog njihovog doprinosa razvoju španske prestonice,15,6,9,1,22,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
provesti,,Gen,više godina,u egzilu u Španiji,2,4,-2,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
trpeti,,Acc,posledice,zbog nedovoljne saradnje sa Međunarodnim krivičnim sudom za bivšu Jugoslaviju MKSJ,1,11,-10,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
podići,,Acc,optužnice,protiv bivših policijskih generala Vlastimira Đorđevića i Sretena Lukuća i bivših vojnih generala Nebojše Pavkovića i Vladimira Lazarevića,1,18,-17,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
ispuniti,,Acc,sve uslove za prijem u Uniju,do 2007. godine,6,3,3,2,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
potpisati,,Acc,sporazum,sa predstavnicima srpske manjine koji pružaju podršku našoj vladi,1,9,-8,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vršiti,,Acc,pritisak,na Zagreb,1,2,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
predati,,Acc,zahtev za prijem u članstvo EU,u februaru 2003,6,3,3,1,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dati,,Acc,pozitivno mišljenje o kandidaturi,do kraja marta,4,3,1,2,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
sprečiti,,Acc,efikasnu obnovu,u ratom pogođenim oblastima,2,4,-2,2,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dodeliti,,Acc,nagrade,u sklopu obeležavanja Dana UN,1,5,-4,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
osvojiti,,Gen,dve zlatne medalje,na 39. Svetskom prvenstvu u umetničkoj gimnastici koje je održano u Arhusu u Danskoj od 13. do 21. oktobra,3,19,-16,4,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
osvojiti,,Acc,nagradu DEBUT 2006.,na evropskom operskom takmičenju održanom prošle nedelje u Manhajmu u Nemačkoj,3,11,-8,2,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
osvojiti,,Acc,nagradu žirija i publike za najbolji dugometražni film,na 4.,8,2,6,2,11,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
stvoriti,,Acc,novu regionalnu atmosferu,u pripremi za puno uključivanje u EU,3,7,-4,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
preduzimati,,Acc,stvarne mere,u stvaranju zone slobodnog kretanja u regionu koja je odraz izvrsne saradnje koja postoji u drugim domenima,2,17,-15,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
omogućavati,,Acc,kretanje,samo uz biometrijske lične karte,1,5,-4,1,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
