Verb,NP_len,PP_len,Len_diff,Len,Arg_status,Pronominality,Order
fordern,5,3,-2,-1,1,0,1
handeln,1,3,-2,-1,-1,1,1
bezahlen,2,2,0,0,-1,0,1
versorgen,1,5,-4,-1,-1,1,1
bestellen,7,3,4,1,-1,0,1
haben,2,4,2,1,1,0,1
freibekommen,3,7,4,1,1,0,1
fassen,5,5,0,0,1,0,1
einreichen,3,5,2,1,1,0,1
tun,1,4,3,1,1,-1,1
haben,6,2,4,1,-1,0,1
einbeziehen,2,5,-3,-1,-1,0,1
gewöhnen,1,5,-4,-1,-1,1,1
organisieren,5,2,-3,-1,1,0,1
holen,2,3,1,1,1,0,1
beschränken,1,15,-14,-1,-1,1,1
bilden,2,17,-15,-1,-1,0,1
entlassen,6,3,-3,-1,1,0,1
locken,2,3,-1,-1,-1,0,1
glauben,2,3,-1,-1,-1,1,1
schaffen,6,3,3,1,-1,0,1
offerieren,4,6,2,1,1,0,1
einstellen,1,4,-3,-1,-1,1,1
erwerben,3,12,-9,-1,-1,0,1
ausweisen,6,2,-4,-1,1,0,1
wählen,3,6,-3,-1,-1,0,1
verletzen,2,2,0,0,-1,0,1
freibekommen,4,6,-2,-1,-1,0,1
beteiligen,1,6,-5,-1,-1,1,1
bombadiert,4,3,-1,-1,1,0,1
beginnen,2,7,5,1,1,0,1
jagen,1,3,-2,-1,-1,1,1
übernehmen,9,2,7,1,-1,1,1
umhüllen,3,4,-1,-1,-1,0,1
übernehmen,1,2,-1,-1,-1,0,1
auflösen,2,3,-1,-1,-1,0,1
befördern,2,3,-1,-1,-1,0,1
erledigen,1,2,-1,-1,-1,0,1
auffordern,2,3,-1,-1,-1,0,1
auslösen,3,3,0,0,1,0,1
spenden,4,3,-1,-1,1,0,1
einsetzen,2,11,-9,-1,-1,0,1
machen,2,6,-4,-1,-1,0,1
ausüben,1,4,-3,-1,-1,0,1
anreichern,1,3,-2,-1,-1,0,1
initiieren,2,3,-1,-1,-1,0,1
ausmachen,5,3,-2,-1,1,0,1
tun,1,3,-2,-1,-1,1,1
abschließen,8,3,-5,-1,1,0,1
aufhäufen,3,3,0,0,-1,0,1
ausschließen,1,4,-3,-1,-1,0,1
begehen,2,4,-2,-1,-1,0,1
begrüßen,11,3,-8,-1,1,0,1
vereinbaren,3,3,0,0,1,0,1
anklagen,2,4,-2,-1,-1,0,1
abweisen,7,4,3,1,-1,0,1
machen,1,4,-3,-1,-1,1,1
versetzen,5,4,1,1,-1,0,1
erhalten,9,6,-3,-1,1,0,1
finanzieren,4,8,-4,-1,-1,0,1
sehen,3,10,-7,-1,-1,0,1
bilden,7,4,-3,-1,1,0,1
erlangen,1,3,2,1,1,0,1
spielen,4,2,-2,-1,1,0,1
einwickelte,1,2,-1,-1,-1,1,1
einsetzen,1,5,-4,-1,-1,1,1
anfangen,1,6,5,1,1,0,1
austragen,7,3,4,1,-1,0,1
versehen,9,5,4,1,-1,0,1
schützen,1,4,-3,-1,-1,0,1
einsetzen,1,3,-2,-1,-1,0,1
verlassen,3,3,0,0,-1,0,1
erhalten,2,3,1,1,1,0,1
nutzen,2,3,-1,-1,-1,0,1
schleppen,2,2,0,0,-1,-1,1
berechnen,3,9,-6,-1,-1,0,1
fassen,1,6,5,1,1,0,1
rufen,2,2,0,0,-1,0,1
aufweisen,2,6,-4,-1,-1,0,1
haben,1,4,3,1,1,0,1
treffen,7,3,-4,-1,1,0,1
darstellen,4,4,0,0,1,0,1
studieren,1,7,-6,-1,-1,0,1
besetzen,11,3,8,1,-1,0,1
bewegen,1,6,-5,-1,-1,1,1
lassen,2,3,-1,-1,-1,0,1
ausweisen,2,2,0,0,-1,0,1
haben,3,2,-1,-1,1,0,1
steigern,3,4,-1,-1,-1,0,1
erreichen,3,4,1,1,1,0,1
unterstützen,2,2,0,0,-1,0,1
unterstützen,2,3,-1,-1,-1,0,1
unterhalten,1,3,-2,-1,-1,1,1
treiben,2,4,-2,-1,-1,0,1
überreden,1,7,-6,-1,-1,0,1
verwenden,2,3,-1,-1,-1,0,1
aufheben,3,4,1,1,1,0,1
kennen,4,3,-1,-1,1,0,1
haben,4,2,2,1,-1,0,1
beginnen,2,4,-2,-1,-1,0,1
zusammensetzen,1,5,-4,-1,-1,1,1
erforschen,12,4,-8,-1,1,0,1
aufbauen,2,3,1,1,1,0,1
entwickeln,1,3,-2,-1,-1,1,1
anwerben,2,2,0,0,1,0,1
unterhalten,2,6,-4,-1,-1,0,1
vermuten,4,4,0,0,1,-1,1
lassen,1,4,-3,-1,-1,1,1
überzeugen,3,4,-1,-1,-1,0,1
aufnehmen,1,4,3,1,1,0,1
erhalten,2,2,0,0,1,0,1
präsentieren,5,16,11,1,1,0,1
erzielen,5,4,-1,-1,1,0,1
erzielen,2,3,1,1,1,0,1
haben,6,3,3,1,-1,0,1
bevorzugen,2,2,0,0,1,1,1
aufbauen,5,3,-2,-1,1,0,1
zeugen,2,4,-2,-1,-1,0,1
anlehnen,1,5,-4,-1,-1,1,1
kümmern,1,2,-1,-1,-1,0,1
erhalten,2,4,-2,-1,-1,0,1
lösen,1,4,-3,-1,-1,1,1
innegehabt,1,2,-1,-1,-1,0,1
befreien,1,3,-2,-1,-1,0,1
überzeugen,1,10,-9,-1,-1,1,1
verdienen,3,9,6,1,1,0,1
eignen,1,2,-1,-1,-1,1,1
machen,1,4,3,1,1,0,1
bringen,7,2,5,1,-1,-1,1
unterstützen,6,6,0,0,-1,0,1
haben,8,3,5,1,-1,0,1
befragen,1,3,-2,-1,-1,1,1
berufen,1,4,-3,-1,-1,1,1
planen,2,6,4,1,1,0,1
richten,1,4,-3,-1,-1,1,1
abziehen,1,2,-1,-1,-1,0,1
vorbereiten,1,3,-2,-1,-1,1,1
gewinnen,1,5,-4,-1,-1,1,1
durchführen,2,2,0,0,-1,0,1
erreichen,16,4,12,1,-1,0,1
tun,3,4,1,1,1,0,1
geben,1,2,-1,-1,-1,1,1
beteiligen,1,3,2,1,1,-1,1
einbringen,2,4,-2,-1,-1,0,1
paaren,1,4,-3,-1,-1,1,1
feiern,2,10,8,1,1,0,1
vermitteln,2,4,-2,-1,-1,0,1
austauschen,3,4,-1,-1,-1,0,1
verhindern,4,8,4,1,1,0,1
lassen,2,2,0,0,-1,0,1
einstellen,1,8,-7,-1,-1,1,1
verbinden,6,6,0,0,-1,0,1
legen,1,2,-1,-1,-1,-1,1
ausbilden,1,4,-3,-1,-1,0,1
erhalten,4,10,6,1,1,0,1
ereignen,1,8,-7,-1,-1,1,1
einschwingen,1,2,1,1,1,0,1
abbringen,1,3,-2,-1,-1,1,1
stören,4,4,0,0,1,0,1
ergeben,1,6,-5,-1,-1,1,1
ersetzen,5,3,2,1,-1,0,1
ausweiten,1,7,-6,-1,-1,1,1
auslösen,1,6,5,1,1,0,1
befassen,1,3,-2,-1,-1,1,1
versöhnen,1,2,-1,-1,-1,1,1
lassen,1,5,-4,-1,-1,1,1
erfassen,2,6,-4,-1,-1,0,1
anwenden,2,5,3,1,1,0,1
qualifizieren,1,8,-7,-1,-1,1,1
erreichen,3,5,-2,-1,-1,0,1
sehnen,1,2,-1,-1,-1,1,1
bedeuten,2,4,2,1,1,-1,1
planen,6,7,-1,-1,-1,0,1
anschließen,1,2,1,1,1,0,1
besiegen,3,2,1,1,-1,0,1
halten,1,15,14,1,1,0,1
bilden,1,4,-3,-1,-1,1,1
einschleichen,1,3,-2,-1,-1,1,1
antreten,3,5,-2,-1,-1,0,1
erringen,2,3,1,1,1,0,1
herstellen,3,4,1,1,1,0,1
nachweisen,2,3,1,1,1,0,1
machen,4,4,0,0,1,0,1
leisten,1,4,3,1,1,0,1
erfüllen,2,4,2,1,1,0,1
beziehen,2,8,-6,-1,-1,0,1
umbringen,1,4,-3,-1,-1,1,1
errichten,1,5,-4,-1,-1,0,1
erhalten,3,12,9,1,1,0,1
erheben,1,6,-5,-1,-1,1,1
bringen,2,3,-1,-1,-1,0,1
stationieren,3,3,0,0,1,0,1
erbauen,2,6,4,1,1,0,1
kennen,3,4,1,1,1,0,1
kaufen,4,4,0,0,-1,0,1
beginnen,2,6,-4,-1,-1,0,1
abschießen,3,4,1,1,1,0,1
ziehen,1,2,-1,-1,-1,-1,1
abheben,1,14,-13,-1,-1,1,1
wirken,4,3,-1,-1,1,0,1
angeben,15,2,-13,-1,1,0,1
besitzen,4,3,-1,-1,1,0,1
setzen,2,7,5,1,1,0,1
einführen,2,4,-2,-1,-1,0,1
schicken,2,4,-2,-1,-1,0,1
kleiden,9,4,5,1,-1,0,1
verbinden,1,7,-6,-1,-1,0,1
umgeben,1,4,-3,-1,-1,1,1
ermöglichen,5,3,2,1,-1,0,1
reißen,2,3,-1,-1,-1,0,1
auszeichnen,1,4,-3,-1,-1,1,1
ablehnen,3,2,1,1,-1,0,1
einteilen,4,2,2,1,-1,0,1
beinhalten,4,2,-2,-1,1,0,1
stabilisieren,2,5,3,1,1,0,1
darstellen,4,4,0,0,1,0,1
auffressen,2,4,2,1,1,0,1
erhalten,2,5,3,1,1,0,1
entschuldigen,1,4,-3,-1,-1,1,1
verändern,5,3,2,1,-1,0,1
auszeichnen,1,5,-4,-1,-1,1,1
gründen,3,2,-1,-1,1,1,1
reklamieren,2,2,0,0,1,1,1
begehen,1,3,2,1,1,0,1
neigen,1,3,-2,-1,-1,1,1
gewinnen,3,3,0,0,-1,0,1
darstellen,3,4,-1,-1,-1,0,1
spielen,3,7,4,1,1,0,1
zufriedengeben,1,7,-6,-1,-1,1,1
zersetzen,1,2,-1,-1,-1,1,1
erreichen,9,4,5,1,-1,0,1
verlegen,3,4,-1,-1,-1,0,1
ansiedeln,1,3,-2,-1,-1,0,1
ergeben,1,3,-2,-1,-1,1,1
aufgeben,3,4,-1,-1,-1,1,1
einberufen,3,4,1,1,1,0,1
haben,2,6,-4,-1,-1,0,1
erfahren,1,4,-3,-1,-1,0,1
fließen,5,6,-1,-1,-1,0,1
bekehren,1,4,-3,-1,-1,0,1
handeln,1,4,-3,-1,-1,1,1
beliefern,9,7,2,1,-1,0,1
betreiben,7,2,-5,-1,1,0,1
verbringen,2,2,0,0,-1,0,1
ändern,1,3,-2,-1,-1,1,1
gewinnen,3,2,-1,-1,1,0,1
lesen,3,2,1,1,-1,0,1
ausgliedern,10,4,6,1,-1,0,1
halten,3,3,0,0,-1,0,1
herstellen,2,12,-10,-1,-1,0,1
eingliedern,1,3,-2,-1,-1,1,1
verbinden,3,4,-1,-1,-1,0,1
begeistern,2,3,-1,-1,-1,0,1
sehen,2,4,-2,-1,-1,0,1
finden,1,7,6,1,1,0,1
erlangen,2,8,6,1,1,0,1
wagen,5,3,-2,-1,1,0,1
lehren,4,2,-2,-1,1,0,1
finden,1,6,-5,-1,-1,1,1
erringen,5,3,2,1,-1,0,1
anwenden,2,6,4,1,1,0,1
schützen,2,2,0,0,-1,0,1
haben,2,6,-4,-1,-1,0,1
verlassen,2,3,-1,-1,-1,0,1
einfordern,2,2,0,0,-1,0,1
eröffnen,2,2,0,0,-1,0,1
sehen,2,16,14,1,1,0,1
aufschöben,4,5,-1,-1,-1,0,1
bewegen,1,5,-4,-1,-1,1,1
erinnern,3,5,-2,-1,-1,0,1
verlieren,4,6,2,1,1,0,1
rächen,1,2,-1,-1,-1,1,1
kümmern,1,4,-3,-1,-1,1,1
empfinden,5,5,0,0,-1,-1,1
lassen,1,3,-2,-1,-1,1,1
abtreten,5,6,1,1,1,0,1
verlassen,2,3,1,1,1,0,1
einigen,1,3,-2,-1,-1,1,1
mitprägen,3,4,1,1,1,0,1
durchdringen,2,5,-3,-1,-1,0,1
gründen,2,2,0,0,1,0,1
anstreben,2,3,-1,-1,-1,0,1
einstufen,10,3,7,1,-1,0,1
bergen,6,5,1,1,-1,0,1
verdienen,2,8,-6,-1,-1,0,1
auflösen,1,4,-3,-1,-1,1,1
zusammenstellen,10,4,6,1,-1,0,1
schaffen,3,3,0,0,-1,0,1
bekommen,3,5,2,1,1,0,1
dokumentieren,1,18,17,1,1,0,1
prägen,1,3,-2,-1,-1,1,1
errichten,4,2,-2,-1,1,0,1
finden,3,5,-2,-1,-1,0,1
erhalten,4,2,-2,-1,1,0,1
betreiben,20,3,17,1,-1,0,1
auszeichnen,1,5,-4,-1,-1,1,1
unterstützen,4,5,1,1,1,0,1
beschreiben,3,3,0,0,-1,0,1
mißbrauchen,2,4,-2,-1,-1,0,1
eingliedern,2,4,-2,-1,-1,0,1
herstellen,10,2,-8,-1,1,0,1
sichern,2,8,-6,-1,-1,0,1
erhöhen,2,4,-2,-1,-1,0,1
informieren,2,3,-1,-1,-1,0,1
verleihen,2,3,1,1,1,0,1
erleben,8,3,5,1,-1,0,1
bringen,1,3,-2,-1,-1,1,1
bekommen,2,4,2,1,1,0,1
liefern,2,3,1,1,1,0,1
nehmen,1,2,1,1,1,0,1
zeihen|ziehen,5,2,3,1,-1,-1,1
betätigen,5,10,-5,-1,-1,1,1
anrechnen,3,4,1,1,1,1,1
orientieren,1,10,-9,-1,-1,1,1
führen,1,6,-5,-1,-1,1,1
angreifen,2,3,-1,-1,-1,0,1
auseinandersetzen,1,4,-3,-1,-1,1,1
betreiben,2,3,-1,-1,-1,0,1
zusammensetzen,1,9,-8,-1,-1,1,1
bitten,2,3,-1,-1,-1,0,1
machen,1,4,-3,-1,-1,1,1
zwingen,1,6,5,1,1,-1,1
hervortun,1,3,-2,-1,-1,1,1
engagieren,1,13,-12,-1,-1,1,1
anbringen,3,9,-6,-1,-1,0,1
lernen,2,2,0,0,-1,0,1
veräußern,2,4,-2,-1,-1,0,1
ersetzen,4,4,0,0,1,0,1
belegen,4,6,2,1,1,0,1
hinziehen,1,6,-5,-1,-1,1,1
knieen,2,3,-1,-1,-1,0,1
ergeben,1,4,-3,-1,-1,1,1
begrüßen,10,2,8,1,-1,0,1
messen,1,3,-2,-1,-1,1,1
locken,1,3,-2,-1,-1,1,1
zurückziehen,1,4,-3,-1,-1,1,1
übernehmen,4,7,3,1,1,0,1
deportieren,1,3,-2,-1,-1,0,1
öffnen,1,3,-2,-1,-1,0,1
widerspiegeln,1,5,-4,-1,-1,1,1
gewinnen,2,3,-1,-1,-1,0,1
nehmen,1,2,1,1,1,0,1
berufen,1,9,-8,-1,-1,1,1
ansehen,1,4,-3,-1,-1,1,1
ausrichten,1,4,-3,-1,-1,1,1
erhalten,4,4,0,0,-1,0,1
begehen,1,3,2,1,1,0,1
beherrschen,2,3,-1,-1,-1,0,1
orientieren,1,6,-5,-1,-1,1,1
aufrechterhalten,3,4,1,1,1,0,1
umsetzen,2,8,6,1,1,0,1
haben,2,3,1,1,1,0,1
zeigen,1,4,3,1,1,0,1
handeln,1,5,-4,-1,-1,1,1
einspielen,3,21,-18,-1,-1,0,1
gewähren|währen,6,4,-2,-1,1,0,1
verewigen,2,3,-1,-1,-1,0,1
etablieren,1,2,1,1,1,0,1
machen,1,3,2,1,1,0,1
zusammenfassen,4,2,2,1,-1,0,1
absolvieren,2,6,4,1,1,0,1
bekommen,2,3,1,1,1,0,1
erheben,3,7,-4,-1,-1,0,1
ausgeben,1,12,-11,-1,-1,1,1
sichten,3,3,0,0,-1,0,1
beschäftigen,1,22,-21,-1,-1,1,1
ziehen,1,6,5,1,1,0,1
stellen,2,6,-4,-1,-1,0,1
errichten,9,9,0,0,-1,0,1
überbrücken,2,17,-15,-1,-1,0,1
verwechseln,2,3,-1,-1,-1,0,1
finden,2,3,1,1,1,0,1
übertragen,2,3,-1,-1,-1,0,1
finden,1,2,1,1,1,0,1
bezahlen,2,3,-1,-1,-1,0,1
erweitern,8,2,6,1,-1,0,1
nutzen,1,13,-12,-1,-1,1,1
herbeiführen,2,3,1,1,1,0,1
einsetzen,1,2,-1,-1,-1,1,1
blockieren,3,13,10,1,1,0,1
bewegen,4,4,0,0,-1,0,1
spielen,3,3,0,0,1,0,1
aufklären,3,3,0,0,-1,0,1
beschaffen,2,3,-1,-1,-1,0,1
hinüberretten,6,4,2,1,-1,1,1
schützen,2,2,0,0,-1,0,1
gewinnen,2,3,-1,-1,-1,0,1
zurückziehen,1,21,-20,-1,-1,1,1
kritisieren,2,5,-3,-1,-1,0,1
provozieren,5,7,2,1,1,0,1
äußern,1,9,-8,-1,-1,1,1
enthalten,1,3,-2,-1,-1,0,1
führen,1,2,1,1,1,0,1
handeln,1,3,-2,-1,-1,1,1
studieren,1,5,4,1,1,0,1
verteidigen,2,3,1,1,1,0,1
erlangen,14,2,-12,-1,1,1,1
bewahren,4,5,1,1,1,0,1
treffen,1,3,-2,-1,-1,1,1
benennen,2,2,0,0,-1,-1,1
handeln,1,10,-9,-1,-1,1,1
lassen,1,9,-8,-1,-1,1,1
ausschreiben,2,4,-2,-1,-1,0,1
entfernen,1,3,-2,-1,-1,0,1
absolvieren,2,2,0,0,1,0,1
fördern,1,3,-2,-1,-1,0,1
halten,1,5,4,1,1,0,1
entwickeln,4,6,-2,-1,-1,0,1
lassen,1,6,-5,-1,-1,1,1
studieren,1,4,-3,-1,-1,0,1
beschäftigen,1,19,-18,-1,-1,1,1
verlangen,7,9,2,1,1,0,1
begrenzen,8,6,2,1,-1,0,1
vertiefen,2,10,-8,-1,-1,0,1
besitzen,2,4,2,1,1,0,1
bewahren,4,3,1,1,-1,0,1
beurteilen,2,4,-2,-1,-1,0,1
weitervermitteln,2,10,-8,-1,-1,0,1
vorantreiben,3,5,-2,-1,-1,0,1
ausstatten,5,3,2,1,-1,0,1
trennen,1,11,-10,-1,-1,1,1
haben,2,16,-14,-1,-1,0,1
erheben,1,8,-7,-1,-1,1,1
orientieren,1,3,-2,-1,-1,1,1
machen,1,5,-4,-1,-1,1,1
bauen,1,2,1,1,1,1,1
versuchen,4,4,0,0,-1,0,1
ermöglichen,5,3,2,1,-1,0,1
bringen,1,2,-1,-1,-1,1,1
bedecken,2,3,-1,-1,-1,0,1
verbreiten,3,2,1,1,-1,0,1
lassen,1,2,-1,-1,-1,1,1
aufbauen,3,9,-6,-1,-1,0,1
haben,2,3,-1,-1,-1,0,1
vereinen,6,2,4,1,-1,-1,1
verbringen,3,5,-2,-1,-1,0,1
finden,1,2,1,1,1,0,1
erhalten,5,4,-1,-1,1,0,1
gewinnen,3,3,0,0,-1,0,1
angeben,10,6,4,1,-1,0,1
sehen,4,3,1,1,-1,0,1
verlagern,2,3,-1,-1,-1,0,1
spielen,3,3,0,0,1,0,1
umwandte,1,7,-6,-1,-1,1,1
beginnen,4,4,0,0,-1,0,1
anreichern,4,20,16,1,1,0,1
nehmen,6,3,-3,-1,1,0,1
sehen,1,3,-2,-1,-1,1,1
handeln,1,3,-2,-1,-1,1,1
betreten,2,11,-9,-1,-1,0,1
verbinden,4,4,0,0,-1,0,1
ablegen,4,4,0,0,1,0,1
beflaggen,4,4,0,0,-1,0,1
verdrängen,2,3,-1,-1,-1,0,1
leisten,1,3,2,1,1,0,1
behalten,1,2,-1,-1,-1,0,1
provozieren,8,3,-5,-1,1,0,1
befreien,1,2,1,1,1,0,1
aufbringen,5,5,0,0,1,0,1
ausbauen,2,13,-11,-1,-1,0,1
zusammenschließen,1,6,-5,-1,-1,1,1
errichten,2,2,0,0,1,0,1
entwickeln,1,6,-5,-1,-1,0,1
übernehmen,3,5,2,1,1,0,1
bringen,2,3,-1,-1,-1,0,1
versenken,2,11,9,1,1,0,1
ansiedeln,2,3,-1,-1,-1,0,1
beenden,2,7,-5,-1,-1,0,1
zurückdrängen,8,5,3,1,-1,0,1
durchsetzen,2,5,-3,-1,-1,0,1
beenden,5,3,-2,-1,1,0,1
ausdehnen,2,7,-5,-1,-1,0,1
einnehmen,2,4,2,1,1,0,1
haben,5,3,2,1,-1,0,1
handeln,1,4,-3,-1,-1,1,1
beilegen,4,4,0,0,1,0,1
erinnern,1,3,-2,-1,-1,0,1
bringen,2,2,0,0,-1,-1,1
tränken,3,3,0,0,1,0,1
überragen,2,5,-3,-1,-1,0,1
erhalten,2,6,4,1,1,0,1
finden,1,12,11,1,1,0,1
stellen,1,4,-3,-1,-1,1,1
übertragen,6,4,2,1,-1,0,1
setzen,3,3,0,0,1,0,1
ausstatten,3,5,-2,-1,-1,0,1
erfahren,4,3,1,1,-1,0,1
trennen,1,4,-3,-1,-1,0,1
besitzen,2,11,-9,-1,-1,0,1
absenken,1,4,-3,-1,-1,1,1
erweitern,1,2,-1,-1,-1,1,1
stellen,4,12,8,1,1,0,1
heranführen,1,4,-3,-1,-1,0,1
üben,1,14,13,1,1,0,1
verbringen,2,7,-5,-1,-1,0,1
ermöglichen,1,3,-2,-1,-1,1,1
anstreben,3,8,-5,-1,-1,0,1
bringen,3,2,-1,-1,1,0,1
erzielen,3,3,0,0,1,0,1
erhalten,9,2,-7,-1,1,0,1
ermöglichen,4,2,2,1,-1,0,1
ermöglichen,3,4,-1,-1,-1,0,1
verstärken,3,6,-3,-1,-1,0,1
gründen,3,5,-2,-1,-1,0,1
bedeuten,6,2,-4,-1,1,0,1
bewilligen,4,4,0,0,1,0,1
befassen,1,5,-4,-1,-1,1,1
gewinnen,2,4,-2,-1,-1,0,1
beschäftigen,1,2,1,1,1,0,1
werfen,4,3,1,1,-1,0,1
nutzen,2,2,0,0,-1,0,1
unterscheiden,1,11,-10,-1,-1,1,1
ablegen,2,4,-2,-1,-1,0,1
hervorrufen,1,3,2,1,1,0,1
befassen,1,10,-9,-1,-1,1,1
darstellen,3,3,0,0,-1,0,1
haben,8,3,-5,-1,1,0,1
durchsetzen,3,7,-4,-1,-1,0,1
machen,7,3,-4,-1,1,0,1
nehmen,1,7,6,1,1,0,1
versorgen,1,3,-2,-1,-1,1,1
umsetzen,2,2,0,0,-1,0,1
spielen,1,7,-6,-1,-1,0,1
sehen,1,4,-3,-1,-1,0,1
darstellen,3,4,-1,-1,-1,0,1
übersetzen,3,3,0,0,-1,0,1
singen,6,3,3,1,-1,-1,1
bedeuten,5,2,-3,-1,1,0,1
generieren,2,7,5,1,1,0,1
erreichen,1,6,-5,-1,-1,0,1
räumen,4,2,-2,-1,1,0,1
wissen,1,3,2,1,1,-1,1
handeln,1,7,-6,-1,-1,1,1
gewinnen,8,3,5,1,-1,0,1
anfeuern,2,2,0,0,-1,0,1
hineintrugen,7,4,3,1,-1,0,1
kontrollieren,6,3,3,1,-1,0,1
verbreiten,3,3,0,0,1,0,1
nutzen,3,8,-5,-1,-1,0,1
leiten,3,6,3,1,1,0,1
vereinigen,4,4,0,0,-1,0,1
verlieren,2,9,7,1,1,0,1
aufstocken,2,6,-4,-1,-1,0,1
finden,1,4,-3,-1,-1,0,1
bilden,3,3,0,0,-1,0,1
ermöglichen,2,4,-2,-1,-1,0,1
verletzen,1,8,-7,-1,-1,1,1
schaffen,1,4,-3,-1,-1,1,1
vernichten,2,4,-2,-1,-1,0,1
verbinden,1,2,-1,-1,-1,0,1
verüben,3,3,0,0,1,0,1
verpassen,3,6,-3,-1,-1,0,1
machen,2,4,-2,-1,-1,0,1
ausleihen,2,6,4,1,1,0,1
stellen,5,3,2,1,-1,0,1
ausbilden,1,5,-4,-1,-1,1,1
steuern,13,4,9,1,-1,0,1
stellen,7,3,4,1,-1,0,1
distanzieren,1,2,-1,-1,-1,0,1
benennen,1,4,-3,-1,-1,1,1
stiften,4,9,-5,-1,-1,0,1
wecken,7,5,-2,-1,1,0,1
ausrichten,2,4,-2,-1,-1,0,1
messen,11,3,-8,-1,1,0,1
motivieren,2,3,-1,-1,-1,0,1
abtreten,3,12,-9,-1,-1,0,1
haben,8,3,5,1,-1,0,1
feiern,1,4,-3,-1,-1,0,1
errichten,2,9,7,1,1,0,1
entwerfen,2,9,7,1,1,0,1
anfangen,1,3,2,1,1,-1,1
machen,2,5,3,1,1,0,1
enthalten,9,2,-7,-1,1,1,1
enthalten,2,6,4,1,1,0,1
überrunden,3,6,-3,-1,-1,0,1
stehlen,4,2,2,1,-1,0,1
orientieren,1,2,1,1,1,0,1
geben,1,3,-2,-1,-1,0,1
informieren,2,8,-6,-1,-1,0,1
schützen,4,2,2,1,-1,0,1
bewahren,2,2,0,0,-1,0,1
einführen,3,4,1,1,1,0,1
spielen,3,5,2,1,1,0,1
erklimmen,3,7,4,1,1,0,1
durchsetzen,1,7,-6,-1,-1,1,1
versetzen,2,3,-1,-1,-1,0,1
unternehmen,5,5,0,0,-1,0,1
haben,2,13,-11,-1,-1,0,1
verunreinigen,2,7,-5,-1,-1,0,1
anregen,4,4,0,0,1,0,1
tun,1,2,1,1,1,-1,1
vergeben,4,2,2,1,-1,0,1
erstrecken,1,4,-3,-1,-1,1,1
schaffen,1,5,4,1,1,0,1
